episode_seed,map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,safe_nav_lambda_clearance,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,clearance_penalty_raw_mean,near_obstacle_step_ratio,min_clearance_cells_mean,path_invalidations_per_episode,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
4,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,9,128,1.0,3,0.314471707561342,56.824157692342574,128,0.0048828125,0.0048828125,5.4921875,0,1.0,0.04168435090442774
5,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,13,,0.6666666666666666,2,0.4359038557836755,68.68203999994876,240,0.0026041666666666665,0.0026041666666666665,5.2,0,0.23076923076923078,0.036455363864127566
6,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,50,,0.6666666666666666,2,0.4531797696544817,61.27874583330595,240,0.0026041666666666665,0.0026041666666666665,4.3125,0,0.2,0.024779518222711766
7,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,162,,0.6666666666666666,2,0.5040060090135203,60.481483333508855,240,0.0026041666666666665,0.0026041666666666665,5.979166666666667,0,0.3395061728395062,0.021952844038330855
8,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,216,,0.6666666666666666,2,0.4384076114171257,54.01269791665678,240,0.0026041666666666665,0.0026041666666666665,5.791666666666667,0,0.39814814814814814,0.021722640500062923
9,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,170,,0.3333333333333333,1,0.4604406609914872,68.10500204085898,240,0.0026041666666666665,0.0026041666666666665,4.958333333333333,0,0.4117647058823529,0.02124561993895066
0,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,40,,0.3333333333333333,1,0.3706896551724138,43.909704081559134,240,0.0026041666666666665,0.0026041666666666665,16.279166666666665,0,0.25,0.022042930385737555
1,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,93,,0.6666666666666666,2,0.48297966401414677,49.447506249938066,240,0.0026041666666666665,0.0026041666666666665,11.645833333333334,0,0.5161290322580645,0.02292297779463132
2,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.3625110521662246,42.62193061219236,240,0.0026041666666666665,0.0026041666666666665,15.525,0,0.4708333333333333,0.020568154264295986
3,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.3333333333333333,1,0.4418656056587091,46.33708979584911,240,0.0026041666666666665,0.0026041666666666665,11.829166666666667,0,0.2857142857142857,0.030926583029110017
4,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,23,,0.6666666666666666,2,0.41843501326259946,44.05682708340919,240,0.0026041666666666665,0.0026041666666666665,13.6875,0,0.5652173913043478,0.020168976652487836
5,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,202,,0.3333333333333333,1,0.42418213969938107,46.85903124978571,240,0.0026041666666666665,0.0026041666666666665,15.083333333333334,0,0.45544554455445546,0.020507954662436764
6,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,82,,0.6666666666666666,2,0.47524314765694076,41.65625918361985,240,0.0026041666666666665,0.0026041666666666665,13.070833333333333,0,0.32926829268292684,0.02733654588065241
7,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.6666666666666666,2,0.3695844385499558,43.30722999984573,240,0.0026041666666666665,0.0026041666666666665,13.654166666666667,0,0.25675675675675674,0.025998342937707256
8,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,36,,0.3333333333333333,1,0.3775419982316534,45.084189795841446,240,0.0026041666666666665,0.0026041666666666665,14.425,0,0.3055555555555556,0.02297065980909343
9,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.42263483642793986,49.10476326519102,240,0.0026041666666666665,0.0026041666666666665,14.716666666666667,0,0.4791666666666667,0.02059951824829347
0,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,175,,0.3333333333333333,1,0.484375,54.285606122401965,240,0.0026041666666666665,0.0026041666666666665,7.2625,0,0.26857142857142857,0.021990483457373686
1,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.3333333333333333,1,0.4791666666666667,56.199361224571476,240,0.0026041666666666665,0.0026041666666666665,8.395833333333334,0,1.0,0.040687227814261956
2,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.6666666666666666,2,0.4536732456140351,44.885193877550535,240,0.0026041666666666665,0.0026041666666666665,5.783333333333333,0,0.25675675675675674,0.023876385988357184
3,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,77,,0.6666666666666666,2,0.5485197368421053,58.02221458350232,240,0.0026041666666666665,0.0026041666666666665,7.270833333333333,0,0.2857142857142857,0.026985433310493166
4,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,76,,0.6666666666666666,2,0.522203947368421,47.25324399983947,240,0.0026041666666666665,0.0026041666666666665,8.679166666666667,0,0.34210526315789475,0.040203519619495774
5,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.4284539473684211,40.085646938900844,240,0.006076388888888889,0.006076388888888889,7.279166666666667,0,0.2916666666666667,0.02685743778518354
6,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,204,,0.6666666666666666,2,0.43475877192982454,55.13162549023571,240,0.0026041666666666665,0.0026041666666666665,6.479166666666667,0,0.19117647058823528,0.024921973242861054
7,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.3333333333333333,1,0.4465460526315789,48.190348979618165,240,0.0026041666666666665,0.0026041666666666665,8.354166666666666,0,0.3333333333333333,0.028087609397531896
8,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,110,,0.3333333333333333,1,0.43722587719298245,55.28124693862955,240,0.0026041666666666665,0.0026041666666666665,7.141666666666667,0,0.2727272727272727,0.023781502179636205
9,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,,0.3333333333333333,1,0.4923245614035088,39.35860199966555,240,0.005208333333333333,0.005208333333333333,6.079166666666667,0,0.5454545454545454,0.031810665432798486
0,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.42038057085628444,63.48652916665287,240,0.0026041666666666665,0.0026041666666666665,4.75,0,0.20833333333333334,0.025079243221653
1,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,61,,0.3333333333333333,1,0.45968953430145215,66.19380833327189,240,0.0026041666666666665,0.0026041666666666665,4.833333333333333,0,0.5081967213114754,0.02482114116457052
2,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,99,,0.6666666666666666,2,0.4641962944416625,49.23464897951724,240,0.0026041666666666665,0.0026041666666666665,4.9875,0,0.29292929292929293,0.021821256672066615
3,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,196,,0.3333333333333333,1,0.47796695042563847,58.04155306128562,240,0.0026041666666666665,0.0026041666666666665,5.520833333333333,0,0.27040816326530615,0.02536967427304892
4,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,9,,0.6666666666666666,2,0.5007511266900351,55.9557229166406,240,0.0026041666666666665,0.0026041666666666665,5.270833333333333,0,1.0,0.04168435090442774
5,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,13,,0.6666666666666666,2,0.43665498247371054,67.67475510200804,240,0.0026041666666666665,0.0026041666666666665,5.229166666666667,0,0.23076923076923078,0.036455363864127566
6,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,52,,0.6666666666666666,2,0.4186279419128693,57.22811875015547,240,0.03125,0.03125,4.979166666666667,0,0.19230769230769232,0.02541946448311006
7,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.4872308462694041,58.50332916664532,240,0.0026041666666666665,0.0026041666666666665,4.25,0,0.2916666666666667,0.022119852279930408
8,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,32,,0.6666666666666666,2,0.514772158237356,46.585541666824305,240,0.052083333333333336,0.052083333333333336,5.083333333333333,0,0.53125,0.030850405874183705
9,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,170,,0.3333333333333333,1,0.4604406609914872,48.188483673435925,240,0.0026041666666666665,0.0026041666666666665,4.958333333333333,0,0.4117647058823529,0.02124561993895066
