scene,tick,rgb_present,rangefinder_raw_beams,rangefinder_hit_beam_indices,any_rangefinder_hit,rangefinder_min_positive_range_m
target_center_20m,9,False,"[-1.0, -1.0, -1.0, -1.0, 17.83038902282715, -1.0, -1.0, -1.0, -1.0]",[4],True,17.83038902282715
target_center_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, 17.829919815063477, -1.0, -1.0, -1.0, -1.0]",[4],True,17.829919815063477
target_center_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, 17.829261779785156, -1.0, -1.0, -1.0, -1.0]",[4],True,17.829261779785156
target_center_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, 17.8287296295166, -1.0, -1.0, -1.0, -1.0]",[4],True,17.8287296295166
target_right_inner_20m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.44806671142578, -1.0, -1.0]",[6],True,18.44806671142578
target_right_inner_20m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.448894500732422, -1.0, -1.0]",[6],True,18.448894500732422
target_right_inner_20m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.450611114501953, -1.0, -1.0]",[6],True,18.450611114501953
target_right_inner_20m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.45258331298828, -1.0, -1.0]",[6],True,18.45258331298828
target_right_inner_20m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.454662322998047, -1.0, -1.0]",[6],True,18.454662322998047
target_right_inner_20m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.4556827545166, -1.0, -1.0]",[6],True,18.4556827545166
target_right_inner_20m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.455503463745117, -1.0, -1.0]",[6],True,18.455503463745117
target_right_inner_20m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.454246520996094, -1.0, -1.0]",[6],True,18.454246520996094
