stage,w_s,w_r,w_e,map_kind,episode_seed,policy_name,target_motion_mode,clue_acquisition_mode,path_safety_mode,success_all_found,time_to_first_detection,time_to_first_detection_censored,time_to_all_found,time_to_all_found_censored,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,switch_count,anchor_switch_count
axis_ws,5.5,3.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.6666666666666666,2,0.6382428940568475,26.604556410184625,240,31,9
axis_ws,6.5,3.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,60,60,,241,0.6666666666666666,2,0.7386569872958257,25.1380717951785,240,31,12
axis_ws,6.5,3.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,129,129,1.0,3,0.5181488203266787,20.089914286169613,129,17,8
axis_ws,6.5,3.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,54,54,161,161,1.0,3,0.5676043557168784,16.325150000109435,161,22,9
axis_ws,6.5,3.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.6996370235934665,18.063527026734427,240,26,10
axis_ws,6.5,3.0,-0.35,open_water,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,37,37,124,124,1.0,3,0.46823956442831216,16.686357894382365,124,15,4
axis_ws,6.5,3.0,-0.35,harbor_cove,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,57,57,181,181,1.0,3,0.5298423423423423,17.416982758857493,181,22,6
axis_ws,6.5,3.0,-0.35,harbor_cove,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,39,39,,241,0.6666666666666666,2,0.7263513513513513,19.40150975630187,240,25,8
axis_ws,6.5,3.0,-0.35,harbor_cove,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,175,175,1.0,3,0.6672297297297297,17.2590035711307,175,21,8
axis_ws,6.5,3.0,-0.35,harbor_cove,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,236,236,1.0,3,0.7668918918918919,27.301254053659125,236,30,9
axis_ws,6.5,3.0,-0.35,harbor_cove,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,40,40,,241,0.6666666666666666,2,0.7635135135135135,22.45428947370735,240,26,9
axis_ws,6.5,3.0,-0.35,peninsula_passage,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,70,70,,241,0.6666666666666666,2,0.8263565891472868,37.601413157876536,240,28,14
axis_ws,6.5,3.0,-0.35,peninsula_passage,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.3333333333333333,1,0.6356589147286822,28.814376315973565,240,24,11
axis_ws,6.5,3.0,-0.35,peninsula_passage,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,58,58,,241,0.6666666666666666,2,0.7302325581395349,25.38833783772724,240,24,11
axis_ws,6.5,3.0,-0.35,peninsula_passage,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,82,82,172,172,1.0,3,0.6175710594315246,21.73924230751604,172,16,5
axis_ws,6.5,3.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.6666666666666666,2,0.6382428940568475,26.695687178849205,240,31,9
axis_ws,7.5,3.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,60,60,,241,0.6666666666666666,2,0.7363883847549909,25.18859473639168,240,28,13
axis_ws,7.5,3.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,120,120,1.0,3,0.4809437386569873,19.213521052733995,120,14,6
axis_ws,7.5,3.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,54,54,201,201,1.0,3,0.6361161524500908,17.457149999927424,201,28,13
axis_ws,7.5,3.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.7803992740471869,19.165631579055212,240,29,14
axis_ws,7.5,3.0,-0.35,open_water,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,37,37,124,124,1.0,3,0.46823956442831216,16.56663157873003,124,15,4
axis_ws,7.5,3.0,-0.35,harbor_cove,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,57,57,181,181,1.0,3,0.5298423423423423,17.486103448328354,181,22,6
axis_ws,7.5,3.0,-0.35,harbor_cove,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,39,39,,241,0.6666666666666666,2,0.7111486486486487,19.6009975613667,240,27,9
axis_ws,7.5,3.0,-0.35,harbor_cove,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,175,175,1.0,3,0.6672297297297297,17.32302142863773,175,21,8
axis_ws,7.5,3.0,-0.35,harbor_cove,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,38,38,,241,0.6666666666666666,2,0.7956081081081081,19.274636841912166,240,28,11
axis_ws,7.5,3.0,-0.35,harbor_cove,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,40,40,,241,0.6666666666666666,2,0.7635135135135135,21.987755263341427,240,26,9
axis_ws,7.5,3.0,-0.35,peninsula_passage,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,70,70,,241,0.6666666666666666,2,0.8263565891472868,40.373228947589126,240,28,14
axis_ws,7.5,3.0,-0.35,peninsula_passage,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.3333333333333333,1,0.6356589147286822,28.935418421353557,240,24,11
axis_ws,7.5,3.0,-0.35,peninsula_passage,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,58,58,,241,0.6666666666666666,2,0.6010335917312661,22.793290243986654,240,33,14
axis_ws,7.5,3.0,-0.35,peninsula_passage,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,82,82,,241,0.6666666666666666,2,0.6997416020671835,31.88452432437476,240,23,10
axis_ws,7.5,3.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,33,33,163,163,1.0,3,0.524031007751938,25.36681600002339,163,17,7
axis_ws,8.5,3.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,60,60,,241,0.6666666666666666,2,0.7363883847549909,24.874678947239055,240,28,13
axis_ws,8.5,3.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,120,120,1.0,3,0.4809437386569873,21.47746842111749,120,14,6
axis_ws,8.5,3.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,54,54,201,201,1.0,3,0.6361161524500908,17.26205000011305,201,28,13
axis_ws,8.5,3.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.7803992740471869,19.823205263252788,240,29,14
axis_ws,8.5,3.0,-0.35,open_water,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,37,37,124,124,1.0,3,0.46823956442831216,16.902857894532836,124,15,4
axis_ws,8.5,3.0,-0.35,harbor_cove,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,57,57,191,191,1.0,3,0.5737612612612613,18.103966666361277,191,23,6
axis_ws,8.5,3.0,-0.35,harbor_cove,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,39,39,182,182,1.0,3,0.652027027027027,20.885386206796753,182,21,5
axis_ws,8.5,3.0,-0.35,harbor_cove,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,38,38,175,175,1.0,3,0.6672297297297297,17.3889857143357,175,21,8
axis_ws,8.5,3.0,-0.35,harbor_cove,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,38,38,,241,0.6666666666666666,2,0.7961711711711712,19.269470270267668,240,27,11
axis_ws,8.5,3.0,-0.35,harbor_cove,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,40,40,,241,0.6666666666666666,2,0.7635135135135135,22.11234210517432,240,26,9
axis_ws,8.5,3.0,-0.35,peninsula_passage,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,70,70,,241,0.6666666666666666,2,0.8263565891472868,37.43396842075622,240,28,14
axis_ws,8.5,3.0,-0.35,peninsula_passage,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,34,34,,241,0.3333333333333333,1,0.7085271317829457,28.733440540727806,240,25,12
axis_ws,8.5,3.0,-0.35,peninsula_passage,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,58,58,,241,0.6666666666666666,2,0.7989664082687339,29.41090263160923,240,31,11
axis_ws,8.5,3.0,-0.35,peninsula_passage,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,82,82,,241,0.6666666666666666,2,0.6997416020671835,31.697191891883424,240,23,10
axis_ws,8.5,3.0,-0.35,peninsula_passage,4,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,33,33,163,163,1.0,3,0.524031007751938,24.57222000011825,163,17,7
axis_wr,6.5,1.0,-0.35,open_water,0,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,89,89,1.0,3,0.38475499092558985,18.014592857850534,89,11,5
axis_wr,6.5,1.0,-0.35,open_water,1,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,True,60,60,118,118,1.0,3,0.47776769509981853,19.872484210377717,118,15,6
axis_wr,6.5,1.0,-0.35,open_water,2,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.7586206896551724,19.622118918837135,240,28,11
axis_wr,6.5,1.0,-0.35,open_water,3,marine_knownmap_path_v2_infosampled,static,ucb,soft_clearance_astar_v1,False,52,52,,241,0.6666666666666666,2,0.7250453720508166,19.524205263319583,240,27,9
