tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
42,0,1,2,-190.0,195.0,-193.33924865722656,194.87841796875,0.17252835631370544,-193.33924865722656,194.87841796875,0.17252835631370544,1,1,3.341461324796724,False,False
43,0,1,2,-190.0,195.0,-193.32212829589844,194.87538146972656,0.16969344019889832,-193.32212829589844,194.87538146972656,0.16969344019889832,1,1,3.32446479790305,False,False
44,0,1,2,-190.0,195.0,-193.30511474609375,194.8723602294922,0.16728152334690094,-193.30511474609375,194.8723602294922,0.16728152334690094,1,1,3.3075784791689586,False,False
45,0,1,2,-190.0,195.0,-193.2882080078125,194.86935424804688,0.16536784172058105,-193.2882080078125,194.86935424804688,0.16536784172058105,1,1,3.2908023664671275,False,False
46,0,1,2,-190.0,195.0,-193.27142333984375,194.8663787841797,0.16396132111549377,-193.27142333984375,194.8663787841797,0.16396132111549377,1,1,3.2741510804774623,False,False
47,0,1,2,-190.0,195.0,-193.25474548339844,194.86341857910156,0.16324639320373535,-193.25474548339844,194.86341857910156,0.16324639320373535,1,1,3.2576099591935748,False,False
48,0,1,2,-190.0,195.0,-193.2381591796875,194.8604736328125,0.1632126420736313,-193.2381591796875,194.8604736328125,0.1632126420736313,1,1,3.2411637539832765,False,False
49,0,1,2,-190.0,195.0,-193.22169494628906,194.85755920410156,0.16379186511039734,-193.22169494628906,194.85755920410156,0.16379186511039734,1,1,3.224842276341692,False,False
50,0,1,2,-190.0,195.0,-193.20530700683594,194.8546600341797,0.1648639291524887,-193.20530700683594,194.8546600341797,0.1648639291524887,1,1,3.208600429117999,False,False
51,0,1,2,-190.0,195.0,-193.18902587890625,194.851806640625,0.166203111410141,-193.18902587890625,194.851806640625,0.166203111410141,1,1,3.1924672790956885,False,False
52,0,1,2,-190.0,195.0,-193.17283630371094,194.84896850585938,0.1677238494157791,-193.17283630371094,194.84896850585938,0.1677238494157791,1,1,3.1764289260690903,False,False
53,0,1,2,-190.0,195.0,-193.15673828125,194.8461456298828,0.16934916377067566,-193.15673828125,194.8461456298828,0.16934916377067566,1,1,3.1604853651794307,False,False
54,0,1,2,-190.0,195.0,-193.14073181152344,194.84336853027344,0.17089219391345978,-193.14073181152344,194.84336853027344,0.17089219391345978,1,1,3.14463507091427,False,False
55,0,1,2,-190.0,195.0,-193.1248016357422,194.8406219482422,0.1721847504377365,-193.1248016357422,194.8406219482422,0.1721847504377365,1,1,3.1288634719525823,False,False
56,0,1,2,-190.0,195.0,-193.1089630126953,194.83790588378906,0.17313428223133087,-193.1089630126953,194.83790588378906,0.17313428223133087,1,1,3.113185750452054,False,False
57,0,1,2,-190.0,195.0,-193.0932159423828,194.83522033691406,0.1737750917673111,-193.0932159423828,194.83522033691406,0.1737750917673111,1,1,3.097601847167887,False,False
58,0,1,2,-190.0,195.0,-193.0775604248047,194.8325653076172,0.17407923936843872,-193.0775604248047,194.8325653076172,0.17407923936843872,1,1,3.082111702151195,False,False
59,0,1,2,-190.0,195.0,-193.06198120117188,194.82994079589844,0.17408040165901184,-193.06198120117188,194.82994079589844,0.17408040165901184,1,1,3.0667000194394,False,False
60,0,1,2,-190.0,195.0,-193.04647827148438,194.82736206054688,0.17380885779857635,-193.04647827148438,194.82736206054688,0.17380885779857635,1,1,3.05136587723679,False,False
61,0,1,2,-190.0,195.0,-193.0310516357422,194.82481384277344,0.1732919067144394,-193.0310516357422,194.82481384277344,0.1732919067144394,1,1,3.0361100454725287,False,False
62,0,1,2,-190.0,195.0,-193.01571655273438,194.8223114013672,0.17255407571792603,-193.01571655273438,194.8223114013672,0.17255407571792603,1,1,3.0209467993528443,False,False
63,0,1,2,-190.0,195.0,-193.00045776367188,194.81983947753906,0.1717938482761383,-193.00045776367188,194.81983947753906,0.1717938482761383,1,1,3.0058617076359697,False,False
64,0,1,2,-190.0,195.0,-192.98526000976562,194.81739807128906,0.17101342976093292,-192.98526000976562,194.81739807128906,0.17101342976093292,1,1,2.9908394791888804,False,False
65,0,1,2,-190.0,195.0,-192.97015380859375,194.81500244140625,0.17021486163139343,-192.97015380859375,194.81500244140625,0.17021486163139343,1,1,2.9759095657276964,False,False
66,0,1,2,-190.0,195.0,-192.9551239013672,194.81265258789062,0.16951754689216614,-192.9551239013672,194.81265258789062,0.16951754689216614,1,1,2.961056623108668,False,False
67,0,1,2,-190.0,195.0,-192.94017028808594,194.81033325195312,0.16891133785247803,-192.94017028808594,194.81033325195312,0.16891133785247803,1,1,2.9462815205370347,False,False
68,0,1,2,-190.0,195.0,-192.92529296875,194.8080596923828,0.16850470006465912,-192.92529296875,194.8080596923828,0.16850470006465912,1,1,2.931583195938053,False,False
69,0,1,2,-190.0,195.0,-192.9104766845703,194.8058319091797,0.16833648085594177,-192.9104766845703,194.8058319091797,0.16833648085594177,1,1,2.916946310599529,False,False
70,0,1,2,-190.0,195.0,-192.895751953125,194.8036346435547,0.16844162344932556,-192.895751953125,194.8036346435547,0.16844162344932556,1,1,2.902402233881298,False,False
71,0,1,2,-190.0,195.0,-192.88108825683594,194.8014678955078,0.16873398423194885,-192.88108825683594,194.8014678955078,0.16873398423194885,1,1,2.8879204525388227,False,False
