tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout
1522,2,45,40,0.0,-25.0,12.444793701171875,-25.53404426574707,0.16393157839775085,12.444793701171875,-25.53404426574707,0.16393157839775085,45,42,12.456247169292382,False,False
1523,2,45,40,0.0,-25.0,12.39498233795166,-25.53154945373535,0.1638067662715912,12.39498233795166,-25.53154945373535,0.1638067662715912,45,42,12.406374650956659,False,False
1524,2,45,40,0.0,-25.0,12.345169067382812,-25.52907371520996,0.16358663141727448,12.345169067382812,-25.52907371520996,0.16358663141727448,45,42,12.356501054035949,False,False
1525,2,45,40,0.0,-25.0,12.295354843139648,-25.5266170501709,0.16328030824661255,12.295354843139648,-25.5266170501709,0.16328030824661255,45,42,12.30662732986777,False,False
1526,2,45,40,0.0,-25.0,12.245539665222168,-25.52417755126953,0.16295482218265533,12.245539665222168,-25.52417755126953,0.16295482218265533,45,42,12.256753395487092,False,False
1527,2,45,40,0.0,-25.0,12.195722579956055,-25.521759033203125,0.1626116931438446,12.195722579956055,-25.521759033203125,0.1626116931438446,45,42,12.206878459949499,False,False
1528,2,45,40,0.0,-25.0,12.145904541015625,-25.51935577392578,0.1622522622346878,12.145904541015625,-25.51935577392578,0.1622522622346878,45,42,12.157003230211549,False,False
1529,2,45,40,0.0,-25.0,12.096085548400879,-25.516971588134766,0.16199539601802826,12.096085548400879,-25.516971588134766,0.16199539601802826,45,42,12.107127868209338,False,False
1530,2,45,40,0.0,-25.0,12.0462646484375,-25.514604568481445,0.1618892103433609,12.0462646484375,-25.514604568481445,0.1618892103433609,45,42,12.057251338596911,False,False
1531,2,45,40,0.0,-25.0,11.996443748474121,-25.512252807617188,0.16191822290420532,11.996443748474121,-25.512252807617188,0.16191822290420532,45,42,12.007375464655693,False,False
1532,2,45,40,0.0,-25.0,11.94662094116211,-25.509916305541992,0.16206850111484528,11.94662094116211,-25.509916305541992,0.16206850111484528,45,42,11.957498339973569,False,False
1533,2,45,40,0.0,-25.0,11.896798133850098,-25.507596969604492,0.162268728017807,11.896798133850098,-25.507596969604492,0.162268728017807,45,42,11.907621950714207,False,False
1534,2,45,40,0.0,-25.0,11.846973419189453,-25.505292892456055,0.1624547243118286,11.846973419189453,-25.505292892456055,0.1624547243118286,45,42,11.857744309190853,False,False
1535,2,45,40,0.0,-25.0,11.797147750854492,-25.50300407409668,0.16262753307819366,11.797147750854492,-25.50300407409668,0.16262753307819366,45,42,11.807866367555532,False,False
1536,2,45,40,0.0,-25.0,11.747321128845215,-25.500728607177734,0.16278807818889618,11.747321128845215,-25.500728607177734,0.16278807818889618,45,42,11.757988043975013,False,False
1537,2,45,40,0.0,-25.0,11.697492599487305,-25.49846649169922,0.1629372388124466,11.697492599487305,-25.49846649169922,0.1629372388124466,45,42,11.708108385149464,False,False
1538,2,45,40,0.0,-25.0,11.647664070129395,-25.496217727661133,0.163075789809227,11.647664070129395,-25.496217727661133,0.163075789809227,45,42,11.658229296245139,False,False
1539,2,45,40,0.0,-25.0,11.597834587097168,-25.493982315063477,0.1632044017314911,11.597834587097168,-25.493982315063477,0.1632044017314911,45,42,11.60834982403885,False,False
1540,2,45,40,0.0,-25.0,11.548004150390625,-25.49176025390625,0.16332371532917023,11.548004150390625,-25.49176025390625,0.16332371532917023,45,42,11.558469968155865,False,False
1541,2,45,40,0.0,-25.0,11.49817180633545,-25.489551544189453,0.16343431174755096,11.49817180633545,-25.489551544189453,0.16343431174755096,45,42,11.50858877545052,False,False
1542,2,45,40,0.0,-25.0,11.448339462280273,-25.48735237121582,0.1635366827249527,11.448339462280273,-25.48735237121582,0.1635366827249527,45,42,11.458707989007028,False,False
1543,2,45,40,0.0,-25.0,11.398506164550781,-25.485166549682617,0.1635725200176239,11.398506164550781,-25.485166549682617,0.1635725200176239,45,42,11.408826818048958,False,False
1544,2,45,40,0.0,-25.0,11.348671913146973,-25.48299217224121,0.16354812681674957,11.348671913146973,-25.48299217224121,0.16354812681674957,45,42,11.358945181252405,False,False
1545,2,45,40,0.0,-25.0,11.298836708068848,-25.48082733154297,0.16346918046474457,11.298836708068848,-25.48082733154297,0.16346918046474457,45,42,11.309062997364672,False,False
1546,2,45,40,0.0,-25.0,11.249001502990723,-25.478673934936523,0.16334079205989838,11.249001502990723,-25.478673934936523,0.16334079205989838,45,42,11.259181300177875,False,False
1547,2,45,40,0.0,-25.0,11.199164390563965,-25.476530075073242,0.1631675809621811,11.199164390563965,-25.476530075073242,0.1631675809621811,45,42,11.209298102884286,False,False
1548,2,45,40,0.0,-25.0,11.14932632446289,-25.474395751953125,0.1629536747932434,11.14932632446289,-25.474395751953125,0.1629536747932434,45,42,11.15941435823728,False,False
