episode_seed,map_kind,system_name,target_motion_mode,clue_acquisition_mode,policy_name,path_safety_mode,safe_nav_lambda_clearance,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,clearance_penalty_raw_mean,near_obstacle_step_ratio,min_clearance_cells_mean,path_invalidations_per_episode,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
0,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,92,,0.3333333333333333,1,0.49173760640961445,44.906677142846874,240,0.0026041666666666665,0.0026041666666666665,5.495833333333334,0,0.2608695652173913,0.023268276327230424
1,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,59,,0.3333333333333333,1,0.4389083625438157,40.28347142869149,240,0.0026041666666666665,0.0026041666666666665,4.333333333333333,0,0.4576271186440678,0.02487483717623028
2,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,164,,0.6666666666666666,2,0.4411617426139209,38.96877567571996,240,0.0026041666666666665,0.0026041666666666665,4.8625,0,0.3231707317073171,0.023175450588627425
3,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.4391587381071607,48.24611428575736,240,0.0026041666666666665,0.0026041666666666665,3.691666666666667,0,0.25833333333333336,0.023458564807550483
4,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,9,109,1.0,3,0.2679018527791687,39.22947647060937,109,0.005733944954128441,0.005733944954128441,6.0,0,1.0,0.04168435090442774
5,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.6666666666666666,2,0.48397596394591885,46.66841666673665,240,0.0026041666666666665,0.0026041666666666665,4.579166666666667,0,0.2,0.03772310012097684
6,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.6666666666666666,2,0.39584376564847273,38.316705882420244,240,0.0026041666666666665,0.0026041666666666665,4.216666666666667,0,0.2653061224489796,0.02499980268980522
7,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,184,,0.3333333333333333,1,0.44942413620430643,40.82173999998174,240,0.0026041666666666665,0.0026041666666666665,5.066666666666666,0,0.27717391304347827,0.022100455839806764
8,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,66,,0.6666666666666666,2,0.4268903355032549,37.939175675632754,240,0.04635416666666667,0.04635416666666667,4.833333333333333,0,0.4393939393939394,0.02792238725101596
9,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,80,191,1.0,3,0.37381071607411115,37.45275555556199,191,0.0032722513089005235,0.0032722513089005235,4.528795811518324,0,0.7,0.02401840113964454
0,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,40,,0.3333333333333333,1,0.4140141467727675,28.739921052659298,240,0.0026041666666666665,0.0026041666666666665,13.8625,0,0.4,0.022042930385737555
1,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,121,,0.3333333333333333,1,0.41644562334217505,29.77352500005913,240,0.0026041666666666665,0.0026041666666666665,11.729166666666666,0,0.48760330578512395,0.021317469733214613
2,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,215,,0.3333333333333333,1,0.40716180371352784,29.800181578952778,240,0.0026041666666666665,0.0026041666666666665,13.3125,0,0.27906976744186046,0.020561815290706068
3,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.3333333333333333,1,0.33267020335985853,27.947548717957734,240,0.0026041666666666665,0.0026041666666666665,16.066666666666666,0,0.2857142857142857,0.030926583029110017
4,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,23,,0.6666666666666666,2,0.4496021220159151,30.183140540552937,240,0.0026041666666666665,0.0026041666666666665,10.6,0,0.6521739130434783,0.020168976652487836
5,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,102,,0.3333333333333333,1,0.4232979664014147,34.117062162073815,240,0.0026041666666666665,0.0026041666666666665,16.233333333333334,0,0.5490196078431373,0.019914883802040803
6,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,88,,0.3333333333333333,1,0.4493810786914235,32.35236111105324,240,0.0026041666666666665,0.0026041666666666665,12.5875,0,0.38636363636363635,0.027842354751067756
7,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,67,,0.6666666666666666,2,0.40649867374005305,28.99280499991619,240,0.0026041666666666665,0.0026041666666666665,14.216666666666667,0,0.11940298507462686,0.02406348364489367
8,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,102,,0.6666666666666666,2,0.47303271441202477,29.57955405400827,240,0.0026041666666666665,0.0026041666666666665,13.45,0,0.12745098039215685,0.02726028102535805
9,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.34814323607427056,31.466344444475503,240,0.0026041666666666665,0.0026041666666666665,17.0875,0,0.49583333333333335,0.020276485145356453
0,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.5076754385964912,45.309418918927925,240,0.0026041666666666665,0.0026041666666666665,7.2,0,0.425,0.020029058415614902
1,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.6666666666666666,2,0.47560307017543857,38.08328333338472,240,0.0026041666666666665,0.0026041666666666665,7.791666666666667,0,1.0,0.040687227814261956
2,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.3333333333333333,1,0.46902412280701755,34.85762702699946,240,0.0026041666666666665,0.0026041666666666665,5.179166666666666,0,0.4594594594594595,0.023876385988357184
3,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,77,,0.6666666666666666,2,0.4635416666666667,31.614100000075958,240,0.0026041666666666665,0.0026041666666666665,6.583333333333333,0,0.3246753246753247,0.0271842273331152
4,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.6666666666666666,2,0.5265899122807017,36.54131111112393,240,0.0026041666666666665,0.0026041666666666665,9.841666666666667,0,0.24489795918367346,0.032886616134794135
5,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,93,,0.6666666666666666,2,0.4375,30.40967179475,240,0.0026041666666666665,0.0026041666666666665,7.216666666666667,0,0.3010752688172043,0.027874761253994518
6,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.4597039473684211,35.132702702646164,240,0.0026041666666666665,0.0026041666666666665,6.083333333333333,0,0.4166666666666667,0.02447201935657635
7,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.3333333333333333,1,0.4621710526315789,36.2714763158405,240,0.0026041666666666665,0.0026041666666666665,10.579166666666667,0,0.0,0.028087609397531896
8,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,206,,0.3333333333333333,1,0.5487938596491229,38.02513888879528,240,0.0026041666666666665,0.0026041666666666665,9.854166666666666,0,0.3058252427184466,0.023642795722213915
9,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,,0.3333333333333333,1,0.5128837719298246,35.24845833334843,240,0.0026041666666666665,0.0026041666666666665,6.154166666666667,0,0.5454545454545454,0.031810665432798486
0,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,92,,0.3333333333333333,1,0.46820230345518277,43.22007222215992,240,0.04583333333333333,0.04583333333333333,4.7,0,0.2608695652173913,0.023268276327230424
1,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,59,,0.3333333333333333,1,0.4268903355032549,41.98997647057802,240,0.05364583333333333,0.05364583333333333,4.066666666666666,0,0.4576271186440678,0.02487483717623028
2,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,164,,0.3333333333333333,1,0.4544316474712068,41.70187999994336,240,0.0026041666666666665,0.0026041666666666665,5.183333333333334,0,0.3231707317073171,0.023121852669728063
3,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,202,,0.3333333333333333,1,0.47070605908863294,43.595829411782795,240,0.0026041666666666665,0.0026041666666666665,4.5625,0,0.3316831683168317,0.023062123636577676
4,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,9,148,1.0,3,0.3680520781171758,34.444317391440244,148,0.004222972972972973,0.004222972972972973,5.783783783783784,0,1.0,0.04168435090442774
5,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.4957436154231347,44.121605405372385,240,0.05260416666666667,0.05260416666666667,4.141666666666667,0,0.3875,0.025844890533996374
6,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.6666666666666666,2,0.41812719078617927,46.463477142892124,240,0.0026041666666666665,0.0026041666666666665,4.166666666666667,0,0.2653061224489796,0.02499980268980522
7,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,184,,0.3333333333333333,1,0.428392588883325,41.274444117601995,240,0.050520833333333334,0.050520833333333334,4.1375,0,0.2608695652173913,0.02224133239779598
8,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.5042563845768653,43.07248157893857,240,0.05260416666666667,0.05260416666666667,4.704166666666667,0,0.5291666666666667,0.021286277563848807
9,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,80,,0.3333333333333333,1,0.5052578868302454,46.491319444385226,240,0.0026041666666666665,0.0026041666666666665,5.2,0,0.7,0.02401840113964454
