map_kind,system_name,assignment_mode,target_motion_mode,clue_acquisition_mode,path_safety_mode,team_path_avoidance_mode,anomaly_top_band_selection_ratio_pre_first_detection_mean,anomaly_top_band_selection_ratio_pre_first_detection_std,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_std
ALL,two_usv_independent,independent,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,0.2470900548491849,0.10847712752642508,0.027584342451755412,0.005919577914663456
open_water,two_usv_independent,independent,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,0.2334123427527613,0.15408370413713918,0.024364233747735515,0.003233728888535724
harbor_cove,two_usv_independent,independent,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,0.2499784912639337,0.09693343030471482,0.03032235294006591,0.006007282695843993
peninsula_passage,two_usv_independent,independent,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,0.25787933053085965,0.04303664084292064,0.02806644066746481,0.006362510507777861
ALL,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,0.24184052702568262,0.11371504107034684,0.027817440454395544,0.006353485348654336
open_water,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,0.2282103323563053,0.1502907294208488,0.024640399160086934,0.003177287348073676
harbor_cove,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,0.23793729389462168,0.11647939847530035,0.03147520709393957,0.00711772217631766
peninsula_passage,two_usv_independent,independent,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,0.259373954826121,0.046153434886687314,0.027336715109160116,0.00605303719818139
