system,target_motion_mode,map_kind,clue_acquisition_mode,anomaly_tail_quantile,anomaly_weight_lambda,n,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,duplicate_viewpoint_ratio_mean,duplicate_viewpoint_ratio_std,cross_region_assignment_ratio_mean,cross_region_assignment_ratio_std,conflict_intervention_count_mean,conflict_intervention_count_std,wait_count_total_mean,wait_count_total_std,reservation_wait_fallback_count_mean,reservation_wait_fallback_count_std,reservation_near_neighbor_step_ratio_mean_mean,reservation_near_neighbor_step_ratio_mean_std,reservation_same_cell_violation_count_mean,reservation_same_cell_violation_count_std,reservation_swap_violation_count_mean,reservation_swap_violation_count_std,anomaly_top_band_selection_ratio_pre_first_detection_mean,anomaly_top_band_selection_ratio_pre_first_detection_std,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_std
two,random_walk,ALL,anomaly_upper_tail,0.9,0.5,30,62.333333333333336,47.62025712749658,150.7,62.2664436113064,0.8555555555555556,0.2224998266055643,2.566666666666667,0.6674994798166927,0.6849206226433862,0.1929598488939249,198.70691439511498,34.741594276938535,0.0,0.0,0.040315779372111574,0.04118012829918844,0.0,0.0,0.0,0.0,0.0,0.0,6.218905472636816e-05,0.00033489830890139945,0.0,0.0,0.0,0.0,0.26008147095441597,0.09139125395810353,0.028755347492639652,0.007121499773636888
two,random_walk,ALL,anomaly_upper_tail,0.9,0.75,30,61.41379310344828,52.492703756630135,151.2,43.592354069645445,0.7666666666666668,0.2741991706500682,2.3,0.8225975119502045,0.7343386942422491,0.14393248443000967,184.22843278450136,25.819184899667146,0.0,0.0,0.032776020665359194,0.033460242697599,0.0,0.0,0.0,0.0,0.0,0.0,8.680555555555556e-06,4.6746222284153685e-05,0.0,0.0,0.0,0.0,0.2628566293769728,0.09706474565070039,0.02892865306507353,0.007599505930584948
two,random_walk,ALL,anomaly_upper_tail,0.9,1.25,30,64.83333333333333,55.93930242285432,155.3181818181818,51.93998841638506,0.8888888888888888,0.19876159799998133,2.6666666666666665,0.5962847939999439,0.6845686032990455,0.17313504981272243,183.32825601203785,28.928309816228154,0.0,0.0,0.02656764768452678,0.03745098958271008,0.0,0.0,0.0,0.0,0.0,0.0,7.168714116852414e-05,0.00026898308607706565,0.0,0.0,0.0,0.0,0.2770793187492605,0.10997953197410576,0.029392886584292784,0.00673917746276313
