map_kind,system_name,target_motion_mode,clue_acquisition_mode,policy_name,path_safety_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,path_length_mean,path_length_std,clearance_penalty_raw_mean_mean,clearance_penalty_raw_mean_std,near_obstacle_step_ratio_mean,near_obstacle_step_ratio_std,min_clearance_cells_mean_mean,min_clearance_cells_mean_std,path_invalidations_per_episode_mean,path_invalidations_per_episode_std
ALL,single_usv_infosampled,static,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,60.4,41.43235450707574,229.0,0.0,0.31111111111111106,0.27125679146074894,0.9333333333333333,0.813770374382247,0.36982750291197963,0.07667331172255215,33.09048830856281,5.452279727313936,239.63333333333333,1.974560429282652,0.007729864143619603,0.013233505888492056,0.007729864143619603,0.013233505888492056,9.799030810286268,5.330846073505281,0.0,0.0
open_water,single_usv_infosampled,static,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,49.0,24.773257470794704,229.0,0.0,0.33333333333333337,0.29814239699997197,1.0,0.8944271909999159,0.328183023872679,0.02238068845438318,33.14830293121502,1.835406793913124,238.9,3.3000000000000003,0.00261667576419214,3.7527292576419216e-05,0.00261667576419214,3.7527292576419216e-05,16.602092430858804,0.8727862392192897,0.0,0.0
harbor_cove,single_usv_infosampled,static,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,73.71428571428571,54.59386225500416,,,0.3333333333333333,0.25819888974716115,1.0,0.7745966692414834,0.45956688596491224,0.05039034120212911,33.933902590994926,4.333732871073309,240.0,0.0,0.0030208333333333337,0.00125,0.0030208333333333337,0.00125,8.809166666666666,1.8036371432315437,0.0,0.0
peninsula_passage,single_usv_infosampled,static,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,58.166666666666664,34.139013199303555,,,0.26666666666666666,0.2494438257849294,0.8,0.7483314773547883,0.32173259889834754,0.04995767400605841,32.18925940347849,8.093528294625862,240.0,0.0,0.017552083333333336,0.019468371005763572,0.017552083333333336,0.019468371005763572,3.985833333333333,0.429131066484614,0.0,0.0
ALL,single_usv_infosampled,static,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,78.91666666666667,64.55547786378955,,,0.3666666666666666,0.23333333333333334,1.1,0.7000000000000001,0.3787982064616616,0.07000126131876766,32.13133453559434,2.564265992255339,240.0,0.0,0.008435019841269842,0.014529829310530895,0.008435019841269842,0.014529829310530895,10.04833333333333,5.300794467883163,0.0,0.0
open_water,single_usv_infosampled,static,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,60.25,38.79352394408118,,,0.3333333333333333,0.21081851067789195,1.0,0.6324555320336759,0.3401414677276747,0.029125727330050696,31.688228620513037,1.395730046921612,240.0,0.0,0.002604166666666667,4.336808689942018e-19,0.002604166666666667,4.336808689942018e-19,16.630000000000003,1.1481866742341544,0.0,0.0
harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,116.25,81.33072912497465,,,0.4,0.24944382578492943,1.2,0.7483314773547882,0.4587719298245614,0.035801991785442085,33.767205029648316,1.97418463481389,240.0,0.0,0.002604166666666667,4.336808689942018e-19,0.002604166666666667,4.336808689942018e-19,9.52125,1.6234356251994309,0.0,0.0
peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,60.25,47.874184066154065,,,0.36666666666666664,0.23333333333333334,1.1,0.7,0.3374812218327491,0.054527113012213656,30.938569956621677,3.096095998955528,240.0,0.0,0.020096726190476193,0.02072087659624487,0.020096726190476193,0.02072087659624487,3.99375,0.29539433389961967,0.0,0.0
