map_kind,baseline_clue_acquisition_mode,challenger_clue_acquisition_mode,target_motion_mode,planner_adaptation_mode,policy_name,path_safety_mode,time_to_first_detection_delta_mean,time_to_all_found_delta_mean,detection_rate_delta_mean,found_count_delta_mean,known_free_observation_ratio_final_delta_mean,planning_time_ms_mean_delta_mean,path_length_delta_mean,clearance_penalty_raw_mean_delta_mean,near_obstacle_step_ratio_delta_mean,min_clearance_cells_mean_delta_mean,path_invalidations_per_episode_delta_mean,anomaly_top_band_selection_ratio_pre_first_detection_delta_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_delta_mean
ALL,ucb,anomaly_upper_tail,static,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-2.1818181818181817,40.0,0.11111111111111113,0.3333333333333333,0.01639854196751873,-2.8502830716618437,-0.7666666666666667,-0.004806299609859116,-0.004806299609859116,-0.5895464962952066,0.0,0.023925014317526035,0.0007789398079368222
open_water,ucb,anomaly_upper_tail,static,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-0.8571428571428571,40.0,0.16666666666666669,0.5,0.028735632183908056,1.7142142262961535,0.3,-7.090266971961729e-06,-7.090266971961729e-06,-2.0950831902262577,0.0,0.00661145824988651,-0.00020982696517527383
harbor_cove,ucb,anomaly_upper_tail,static,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-4.555555555555555,,0.06666666666666668,0.2,0.024616228070175446,-5.427076702323086,-2.0,2.3478372681547685e-05,2.3478372681547685e-05,0.26651848766542374,0.0,0.06575022845110004,0.001610168077634593
peninsula_passage,ucb,anomaly_upper_tail,static,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-0.16666666666666666,,0.1,0.3,-0.004156234351527305,-4.837986738958598,-0.6,-0.014435286935286933,-0.014435286935286933,0.05992521367521375,0.0,-0.0005866437484084441,0.0009364783113511476
