run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,standoff_viewpoint_hold_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,standoff_anchor_cell,standoff_anchor_world,standoff_anchor_source,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,any_camera_rgb_present,rangefinder_present,any_rangefinder_hit,any_channel_rangefinder_hit,rangefinder_hit_channels,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,1,6,6,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999694824219,149.99868774414062,0.2119670808315277,25,2,False,False,10.001312255905935,2.6207147122370382,LocationSensor,False,True,True,True,False,False,[],[],,-8000.0,8000.0,90.00017483630245,88.11276280254634,99.99737548828125
calibration,1,6,6,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999694824219,50.001312255859375,0.21722312271595,35,2,False,False,10.001312255905935,357.37928464810244,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-8000.0,269.9998251636309,-88.11276258928541,99.99737548828125
calibration,1,7,7,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99993896484375,149.99826049804688,0.20782186090946198,25,2,False,False,10.001739502139356,3.46575713982968,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.0001748299006,87.3794601176636,99.99652481079102
calibration,1,7,7,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99993896484375,50.00173568725586,0.21078573167324066,35,2,False,False,10.00173568744209,356.53424158185203,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.99982517009937,-87.37945947800307,99.99652481079102
calibration,1,8,8,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999084472656,149.99777221679688,0.19922946393489838,25,2,False,False,10.002227783622125,4.419740453775742,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00034964486471,86.53459250503505,99.99555587768555
calibration,1,8,8,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9999084472656,50.00221633911133,0.1998952478170395,35,2,False,False,10.00221633953033,355.5802574181373,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.9996503550019,-86.53459122685013,99.99555587768555
calibration,1,9,9,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9998474121094,149.9972381591797,0.1876927614212036,25,2,False,False,10.002761841984142,5.4799333907112056,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00052444169401,85.58078398791827,99.99448776245117
calibration,1,9,9,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9998474121094,50.002750396728516,0.1861727386713028,35,2,False,False,10.002750397892347,354.5200640596737,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.999475557706,-85.58078186043133,99.99448776245117
calibration,1,10,10,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997863769531,149.9966583251953,0.17491711676120758,25,2,False,False,10.003341677085665,6.64367091102011,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00087402282252,84.52094063211132,99.99332046508789
calibration,1,10,10,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997863769531,50.00333786010742,0.17201799154281616,35,2,False,False,10.0033378623884,353.3563265448581,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.99912597617754,-84.52093808349616,99.99332046508789
calibration,1,11,11,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997253417969,149.9960174560547,0.16231967508792877,25,2,False,False,10.003982547715667,7.908351508075301,LocationSensor,False,False,False,True,False,False,[],[],,-8000.0,8000.0,90.00122356102479,83.35755265000466,99.99203491210938
calibration,1,11,11,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9997253417969,50.00398254394531,0.15935549139976501,35,2,False,False,10.003982547715667,352.09164680061656,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-8000.0,269.9987764385086,-83.35755010634949,99.99203491210938
calibration,1,12,12,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9996032714844,149.9953155517578,0.15117576718330383,25,2,False,False,10.004684456108176,9.271436144377276,LocationSensor,False,True,True,True,False,False,[],[],,-8000.0,8000.0,90.00157304911066,82.09322154103535,99.99063491821289
calibration,1,12,12,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9996032714844,50.00468063354492,0.1495642215013504,35,2,False,False,10.004680641410914,350.7285630130021,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-8000.0,269.9984269508893,-82.09321984972723,99.99063491821289
calibration,1,13,13,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9994812011719,149.99456787109375,0.1425153762102127,25,2,False,False,10.005432142356554,10.730448079815561,LocationSensor,False,False,False,True,False,False,[],[],,-7903.226147521483,8000.0,90.00227202263734,80.73083587826005,99.98913192749023
calibration,1,13,13,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9994812011719,50.005435943603516,0.14347349107265472,35,2,False,False,10.005435957053814,349.26955591141945,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-7903.2262859948805,269.9977279764963,-80.73083503650577,99.98913192749023
calibration,1,14,14,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99932861328125,149.99375915527344,0.1370301991701126,25,2,False,False,10.006240867250511,12.282966961289365,LocationSensor,False,False,False,True,False,False,[],[],,-7566.824816492667,8000.0,90.00297088450137,79.27252280468582,99.98751449585427
calibration,1,14,14,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9992980957031,50.00624465942383,0.14141800999641418,35,2,False,False,10.006244684041937,347.71704043909034,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-7566.825351038897,269.9970291166313,-79.27252679478812,99.98751449585427
calibration,1,15,15,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9991149902344,149.99290466308594,0.13516630232334137,25,2,False,False,10.00709537604841,13.926633990486021,LocationSensor,False,False,False,True,False,False,[],[],,-7209.788758357584,8000.0,90.00384436332733,77.72087740203796,99.98579788208008
calibration,1,15,15,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9991149902344,50.00710678100586,0.14311109483242035,35,2,False,False,10.00710682014016,346.0733784329707,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-7209.830159698944,269.99598089441787,-77.72105954467247,99.98579788208008
calibration,1,16,16,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9988708496094,149.9919891357422,0.1367371827363968,25,2,False,False,10.008010927955814,15.659142978148191,LocationSensor,False,False,False,True,False,False,[],[],,-6833.0134124168935,8000.0,90.0050671371221,76.07843314663609,99.98396682739258
calibration,1,16,16,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9988708496094,50.00802230834961,0.14805960655212402,35,2,False,False,10.008022372047538,344.3408727412508,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-6833.014763892387,269.99493286867266,-76.07844556429802,99.98396682739258
calibration,1,17,17,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99859619140625,149.99102783203125,0.14128100872039795,25,2,False,False,10.008972266414352,17.47824833156773,LocationSensor,False,False,False,True,False,False,[],[],,-6437.3517570933,8000.0,90.00646437663,74.34732139848182,99.98203659057617
calibration,1,17,17,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99859619140625,50.00899124145508,0.15552563965320587,35,2,False,False,10.008991339900492,342.5217716358218,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-6437.353667188782,269.9935356307619,-74.34733711048887,99.98203659057617
calibration,1,18,18,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9982604980469,149.99002075195312,0.1482056975364685,25,2,False,False,10.009979399189397,19.381755476589333,LocationSensor,False,True,True,True,False,False,[],[],,-6023.744031343503,8000.0,90.00803602066115,72.52978768909344,99.98001861572266
calibration,1,18,18,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9982604980469,50.01000213623047,0.16425703465938568,35,2,False,False,10.010002287372645,340.6182645088745,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-6023.745457505556,269.99196399465256,-72.52980764116921,99.98001861572266
calibration,1,19,19,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99786376953125,149.98895263671875,0.15662550926208496,25,2,False,False,10.011047591203484,21.36752634930159,LocationSensor,False,False,False,True,False,False,[],[],,-5593.216372026847,8000.0,90.00995667592268,70.62820119933335,99.9778938293457
calibration,1,19,19,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99786376953125,50.01105880737305,0.17277416586875916,35,2,False,False,10.011059035295022,338.6324920413367,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-5593.216764799616,269.99004334684355,-70.62822116203097,99.9778938293457
calibration,1,20,20,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9974060058594,149.9878692626953,0.1652141958475113,25,2,False,False,10.01213107333733,23.433473350185302,LocationSensor,False,False,False,True,False,False,[],[],,-5146.801200856732,8000.0,90.01222619208833,68.64469984278674,99.9757194519043
calibration,1,20,20,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9974060058594,50.012149810791016,0.18015697598457336,35,2,False,False,10.012150146823016,336.5665387666491,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-5146.80306410378,269.98777382188797,-68.64471821944875,99.9757194519043
calibration,1,21,21,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9969177246094,149.9867401123047,0.172719344496727,25,2,False,False,10.013260362087342,25.577566748624925,LocationSensor,False,False,False,True,False,False,[],[],,-4685.595595857677,8000.0,90.01484448384801,66.58137113366271,99.97346496582497
calibration,1,21,21,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99688720703125,50.013275146484375,0.1854010671377182,35,2,False,False,10.013275630316073,334.4224392808206,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-4685.594180335018,269.9851555444312,-66.58138322221788,99.97346496582497
calibration,1,22,22,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.996337890625,149.98558044433594,0.17842544615268707,25,2,False,False,10.01442022525078,27.797818381835793,LocationSensor,False,False,False,True,False,False,[],[],,-4210.6958716381905,8000.0,90.01763675042722,64.4400700018023,99.97115325927734
calibration,1,22,22,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.996337890625,50.014427185058594,0.18836680054664612,35,2,False,False,10.0144278546448,332.20217859703143,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-4210.732170400332,269.9821886554346,-64.440250625386,99.97115325927734
calibration,1,23,23,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99566650390625,149.98439025878906,0.18180611729621887,25,2,False,False,10.015610678706906,30.092297060300005,LocationSensor,False,False,False,True,False,False,[],[],,-3723.3802952426677,8000.0,90.02095212815718,62.223133746321366,99.96878814697266
calibration,1,23,23,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.99566650390625,50.015602111816406,0.1888696700334549,35,2,False,False,10.01560304931309,329.90768940729737,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-3723.3777053351446,269.979047887805,-62.22313070922644,99.96878814697266
calibration,1,24,24,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9949645996094,149.9832000732422,0.18274033069610596,25,2,False,False,10.016801192394327,32.45912092013259,LocationSensor,False,True,True,True,False,False,[],[],,-3224.8988044655034,8000.0,90.02479040494087,59.932493344640875,99.96640396118164
calibration,1,24,24,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9949645996094,50.01679611206055,0.18727271258831024,35,2,False,False,10.016797377697545,327.54086100470806,LocationSensor,False,True,True,True,False,False,[],[],,8000.0,-3224.897951961507,269.975209576175,-59.93247983112235,99.96640396118164
calibration,1,25,25,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.994140625,149.9819793701172,0.18123675882816315,25,2,False,False,10.018022343408555,34.89645168931322,LocationSensor,False,False,False,True,False,False,[],[],,-2716.489631760469,8000.0,90.02880232892228,57.56968140878968,99.96397781372536
calibration,1,25,25,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9941711425781,50.018001556396484,0.18396145105361938,35,2,False,False,10.018003252122712,325.1035275947095,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-2716.4868790549917,269.97119766010894,-57.56966334459912,99.96397781372536
calibration,1,26,26,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9932556152344,149.9807586669922,0.17777350544929504,25,2,False,False,10.019243602976127,37.40250520918318,LocationSensor,False,False,False,True,False,False,[],[],,-2199.6162356012537,8000.0,90.0335113524124,55.137059663099194,99.96154022217263
calibration,1,26,26,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9932861328125,50.01921844482422,0.17957676947116852,35,2,False,False,10.01922069430145,322.597472286936,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-2199.580982402984,269.96666312237124,-55.13686447233823,99.96154022217263
calibration,1,27,27,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9923095703125,149.9795379638672,0.17313356697559357,25,2,False,False,10.020464987229271,39.97554916516819,LocationSensor,False,False,False,True,False,False,[],[],,-1675.6219114428122,8000.0,90.03856826193454,52.63606305275135,99.95909881591797
calibration,1,27,27,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9923095703125,50.02043914794922,0.17481307685375214,35,2,False,False,10.020442099052419,320.0244311636571,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-1675.5885209253365,269.9616061673277,-52.635866119608295,99.95909881591797
calibration,1,28,28,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9898986816406,149.97946166992188,0.1682329624891281,25,2,False,False,10.020543421451627,42.59857339908708,LocationSensor,False,False,False,True,False,False,[],[],,-1145.9644090445308,8000.0,90.04397293015379,50.068423764985596,99.95894622802734
calibration,1,28,28,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9898986816406,50.02051544189453,0.17044773697853088,35,2,False,False,10.020520533279663,317.40141463564305,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-1145.968366221332,269.95602696940546,-50.06840419425163,99.95894622802734
calibration,1,29,29,False,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]","[21, 2]","[-380.0, 190.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9842834472656,149.98228454589844,0.1636890023946762,25,2,False,False,10.017727782754687,45.24744602022273,LocationSensor,False,False,False,True,False,False,[],[],,-617.2543525894844,8000.0,90.05775764678522,47.45918424769815,99.96458435058594
calibration,1,29,29,False,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]","[39, 2]","[-380.0, 10.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,False,-379.9842834472656,50.0177001953125,0.16714972257614136,35,2,False,False,10.017712523984402,314.75254914870004,LocationSensor,False,False,False,True,False,False,[],[],,8000.0,-617.260358898996,269.9422422212888,-47.45917241435427,99.96458435058594
