step,step_targets_called,target_motion_mode,target_positions_before_step_targets,target_positions_after_step_targets,target_positions_static_after_step_targets,predict_intensity_called,joint_assignment_called,assignment_count,assignment_mode,apply_assignment_called,resolve_conflict_called,conflict_type,conflict_penalty,wait_applied_map,holo_target_cells,physical_execution_called,physical_step_success,physical_result,local_update_called_count,local_before,local_after,exec_results,last_seen_refreshed,staleness_rebuilt,apply_known_occupancy_constraints_called,remaining_target_mass_before,detect_targets_called,detected_by_usv,detection_masks_by_usv,team_detected_mask,update_found_mask_called,new_found_indices,team_detected_count,team_miss_update_called,hit_update_called,team_gp_update_called,team_search_info_update_called,team_trace_row_written,local_trace_rows_written,found_count_after,found_mask_after,find_times_after,remaining_intensity_mass_after,peak_intensity_ratio_after,known_free_observation_ratio_after,planning_time_ms,step_elapsed_ms,terminated_reason_after_step,gp_n_obs,gp_x_obs_len,gp_y_obs_len,gp_count_consistent,search_info_shape,search_info_expected_shape,search_info_has_nan,search_info_free_valid_count,search_info_map_peak,search_info_map_mean,search_info_shape_ok,search_info_valid
1,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [24, 2], ""1"": [35, 3]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 4.988688262288889, ""final_projected_cell"": [24, 2], ""last_known_world"": [-379.4666748046875, 155.03990173339844, 0.23081931471824646], ""projection_matches_target"": true, ""target_cell"": [24, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 0.13616943359375, ""final_projected_cell"": [35, 3], ""last_known_world"": [-370.13616943359375, 50.0, 0.1719088852405548], ""projection_matches_target"": true, ""target_cell"": [35, 3]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 76, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 76, ""last_known"": 0}}, ""policy_step"": 1, ""step_min_inter_vessel_distance_m"": 99.99850441416972, ""step_ticks"": 76, ""target_cells"": {""0"": [24, 2], ""1"": [35, 3]}, ""target_world"": {""0"": [-380.0, 160.0, 0.0], ""1"": [-370.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[25, 2], [24, 2], [23, 2], [22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [17, 2]], ""robot_pos"": [25, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 2], [35, 3], [35, 4], [35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10]], ""robot_pos"": [35, 2]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[24, 2], [23, 2], [22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [17, 2]], ""robot_pos"": [24, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 3], [35, 4], [35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10]], ""robot_pos"": [35, 3]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [24, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 3], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],1.0000000000000004,1.0147606447439264,0.020349302996314694,200.2077,2731.2316999999985,running,96,96,96,True,"[81, 81]","[81, 81]",False,6241,1.0,0.962330820103602,True,True
2,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [23, 2], ""1"": [35, 4]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 4.962017595450348, ""final_projected_cell"": [23, 2], ""last_known_world"": [-383.827880859375, 166.84263610839844, 0.20569108426570892], ""projection_matches_target"": true, ""target_cell"": [23, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 1.3809184018167886, ""final_projected_cell"": [35, 4], ""last_known_world"": [-358.6195068359375, 50.03426742553711, 0.183095782995224], ""projection_matches_target"": true, ""target_cell"": [35, 4]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 111, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 111, ""last_known"": 0}}, ""policy_step"": 2, ""step_min_inter_vessel_distance_m"": 105.60409086123472, ""step_ticks"": 111, ""target_cells"": {""0"": [23, 2], ""1"": [35, 4]}, ""target_world"": {""0"": [-380.0, 170.0, 0.0], ""1"": [-360.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[24, 2], [23, 2], [22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4]], ""robot_pos"": [24, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 3], [35, 4], [35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11]], ""robot_pos"": [35, 3]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[23, 2], [22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4]], ""robot_pos"": [23, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 4], [35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11]], ""robot_pos"": [35, 4]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [23, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 4], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],1.0,1.0182625378376318,0.023233456176894728,291.1237,3997.6261999999992,running,144,144,144,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9401085807497638,True,True
3,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [22, 2], ""1"": [35, 5]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 3.9757275893752158, ""final_projected_cell"": [22, 2], ""last_known_world"": [-378.1934509277344, 176.4584197998047, 0.1821775585412979], ""projection_matches_target"": true, ""target_cell"": [22, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.961136525644882, ""final_projected_cell"": [35, 5], ""last_known_world"": [-354.9573974609375, 49.80742263793945, 0.2231965959072113], ""projection_matches_target"": true, ""target_cell"": [35, 5]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 98, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 98, ""last_known"": 0}}, ""policy_step"": 3, ""step_min_inter_vessel_distance_m"": 119.59322963566518, ""step_ticks"": 98, ""target_cells"": {""0"": [22, 2], ""1"": [35, 5]}, ""target_world"": {""0"": [-380.0, 180.0, 0.0], ""1"": [-350.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[23, 2], [22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5]], ""robot_pos"": [23, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 4], [35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12]], ""robot_pos"": [35, 4]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5]], ""robot_pos"": [22, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12]], ""robot_pos"": [35, 5]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [22, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 5], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],0.9999999999999997,1.0212144196711532,0.026117609357474765,207.82170000000022,3484.8496000000005,running,192,192,192,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9505931127833614,True,True
4,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [21, 2], ""1"": [35, 6]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 0.9771200734073827, ""final_projected_cell"": [21, 2], ""last_known_world"": [-380.8743591308594, 189.56381225585938, 0.18332549929618835], ""projection_matches_target"": true, ""target_cell"": [21, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.949268875795528, ""final_projected_cell"": [35, 6], ""last_known_world"": [-342.99566650390625, 53.939701080322266, 0.17997512221336365], ""projection_matches_target"": true, ""target_cell"": [35, 6]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 118, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 118, ""last_known"": 0}}, ""policy_step"": 4, ""step_min_inter_vessel_distance_m"": 128.85362429411825, ""step_ticks"": 118, ""target_cells"": {""0"": [21, 2], ""1"": [35, 6]}, ""target_world"": {""0"": [-380.0, 190.0, 0.0], ""1"": [-340.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[22, 2], [21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6]], ""robot_pos"": [22, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 5], [35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13]], ""robot_pos"": [35, 5]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6]], ""robot_pos"": [21, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13]], ""robot_pos"": [35, 6]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [21, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 6], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],1.0,1.0239777049750958,0.0290017625380548,294.38159999999766,4258.582399999998,running,240,240,240,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9578895683648534,True,True
5,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [20, 2], ""1"": [35, 7]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 3.224402930574497, ""final_projected_cell"": [20, 2], ""last_known_world"": [-378.13958740234375, 197.36643981933594, 0.184371218085289], ""projection_matches_target"": true, ""target_cell"": [20, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.898016187294032, ""final_projected_cell"": [35, 7], ""last_known_world"": [-334.6269226074219, 48.39309310913086, 0.17298173904418945], ""projection_matches_target"": true, ""target_cell"": [35, 7]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 88, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 88, ""last_known"": 0}}, ""policy_step"": 5, ""step_min_inter_vessel_distance_m"": 140.94088135494349, ""step_ticks"": 88, ""target_cells"": {""0"": [20, 2], ""1"": [35, 7]}, ""target_world"": {""0"": [-380.0, 200.0, 0.0], ""1"": [-330.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[21, 2], [20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7]], ""robot_pos"": [21, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 6], [35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14]], ""robot_pos"": [35, 6]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7]], ""robot_pos"": [20, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14]], ""robot_pos"": [35, 7]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [20, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 7], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],0.9999999999999998,1.026696227279051,0.03188591571863483,389.98060000000123,3365.0610000000042,running,288,288,288,True,"[81, 81]","[81, 81]",False,6241,1.0,0.956099552401337,True,True
6,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [19, 2], ""1"": [35, 8]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 4.974123184423288, ""final_projected_cell"": [19, 2], ""last_known_world"": [-381.08099365234375, 205.14476013183594, 0.17410482466220856], ""projection_matches_target"": true, ""target_cell"": [19, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.897300496783708, ""final_projected_cell"": [35, 8], ""last_known_world"": [-324.8453369140625, 49.28847885131836, 0.17051516473293304], ""projection_matches_target"": true, ""target_cell"": [35, 8]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 68, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 68, ""last_known"": 0}}, ""policy_step"": 6, ""step_min_inter_vessel_distance_m"": 155.36900881855408, ""step_ticks"": 68, ""target_cells"": {""0"": [19, 2], ""1"": [35, 8]}, ""target_world"": {""0"": [-380.0, 210.0, 0.0], ""1"": [-320.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[20, 2], [19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8]], ""robot_pos"": [20, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 7], [35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15]], ""robot_pos"": [35, 7]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8]], ""robot_pos"": [19, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15]], ""robot_pos"": [35, 8]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [19, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 8], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],0.9999999999999998,1.0294130911924777,0.03477006889921487,325.1235000000037,2623.5951000000027,running,336,336,336,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9268364705788231,True,True
7,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [18, 2], ""1"": [35, 9]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 3.1140645814425474, ""final_projected_cell"": [18, 2], ""last_known_world"": [-379.5455017089844, 216.91928100585938, 0.17161677777767181], ""projection_matches_target"": true, ""target_cell"": [18, 2]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.944939317059219, ""final_projected_cell"": [35, 9], ""last_known_world"": [-314.033447265625, 52.860721588134766, 0.1679660528898239], ""projection_matches_target"": true, ""target_cell"": [35, 9]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 90, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 90, ""last_known"": 0}}, ""policy_step"": 7, ""step_min_inter_vessel_distance_m"": 165.7642766036062, ""step_ticks"": 90, ""target_cells"": {""0"": [18, 2], ""1"": [35, 9]}, ""target_world"": {""0"": [-380.0, 220.0, 0.0], ""1"": [-310.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[19, 2], [18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8], [18, 9]], ""robot_pos"": [19, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 8], [35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15], [35, 16]], ""robot_pos"": [35, 8]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8], [18, 9]], ""robot_pos"": [18, 2]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15], [35, 16]], ""robot_pos"": [35, 9]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [18, 2], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 9], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],0.9999999999999999,1.032140908208938,0.03765422207979491,211.80180000000348,3251.2092999999995,running,384,384,384,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9401938491421261,True,True
8,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [18, 3], ""1"": [35, 10]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 2.6917674989374762, ""final_projected_cell"": [18, 3], ""last_known_world"": [-372.2422180175781, 221.48931884765625, 0.17077110707759857], ""projection_matches_target"": true, ""target_cell"": [18, 3]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.933021420712025, ""final_projected_cell"": [35, 10], ""last_known_world"": [-304.6492004394531, 48.350868225097656, 0.17070640623569489], ""projection_matches_target"": true, ""target_cell"": [35, 10]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 90, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 90, ""last_known"": 0}}, ""policy_step"": 8, ""step_min_inter_vessel_distance_m"": 176.76438570549823, ""step_ticks"": 90, ""target_cells"": {""0"": [18, 3], ""1"": [35, 10]}, ""target_world"": {""0"": [-370.0, 220.0, 0.0], ""1"": [-300.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[18, 2], [18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8], [18, 9], [18, 10]], ""robot_pos"": [18, 2]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 9], [35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15], [35, 16], [35, 17]], ""robot_pos"": [35, 9]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8], [18, 9], [18, 10]], ""robot_pos"": [18, 3]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15], [35, 16], [35, 17]], ""robot_pos"": [35, 10]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [18, 3], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 10], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],0.9999999999999996,1.0349041326817496,0.040378144528120496,203.2513999999992,3585.3678999999943,running,400,400,400,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9433609928201326,True,True
9,True,static,"[[23, 21]]","[[23, 21]]",True,True,True,2,coordinated,True,True,,0.0,"{""0"": false, ""1"": false}","{""0"": [18, 4], ""1"": [35, 11]}",True,True,"{""arrived"": {""0"": true, ""1"": true}, ""final_by_usv"": {""0"": {""arrived"": true, ""final_distance_to_target_m"": 4.901058675739939, ""final_projected_cell"": [18, 4], ""last_known_world"": [-364.5979919433594, 218.30328369140625, 0.18295808136463165], ""projection_matches_target"": true, ""target_cell"": [18, 4]}, ""1"": {""arrived"": true, ""final_distance_to_target_m"": 4.0450530778338765, ""final_projected_cell"": [35, 11], ""last_known_world"": [-293.9683532714844, 50.78398132324219, 0.1676599234342575], ""projection_matches_target"": true, ""target_cell"": [35, 11]}}, ""per_step_fallback_counts"": {""0"": 0, ""1"": 0}, ""per_step_sensor_counts"": {""0"": {""GPSSensor"": 0, ""LocationSensor"": 80, ""last_known"": 0}, ""1"": {""GPSSensor"": 0, ""LocationSensor"": 80, ""last_known"": 0}}, ""policy_step"": 9, ""step_min_inter_vessel_distance_m"": 181.80006194948336, ""step_ticks"": 80, ""target_cells"": {""0"": [18, 4], ""1"": [35, 11]}, ""target_world"": {""0"": [-360.0, 220.0, 0.0], ""1"": [-290.0, 50.0, 0.0]}, ""timeout"": false}",2,"{""0"": {""commit_remaining"": 4, ""committed_segment"": [[18, 3], [18, 4], [18, 5], [18, 6], [18, 7], [18, 8], [18, 9], [18, 10], [18, 11]], ""robot_pos"": [18, 3]}, ""1"": {""commit_remaining"": 4, ""committed_segment"": [[35, 10], [35, 11], [35, 12], [35, 13], [35, 14], [35, 15], [35, 16], [35, 17], [35, 18]], ""robot_pos"": [35, 10]}}","{""0"": {""commit_remaining"": 3, ""committed_segment"": [[18, 4], [18, 5], [18, 6], [18, 7], [18, 8], [18, 9], [18, 10], [18, 11]], ""robot_pos"": [18, 4]}, ""1"": {""commit_remaining"": 3, ""committed_segment"": [[35, 11], [35, 12], [35, 13], [35, 14], [35, 15], [35, 16], [35, 17], [35, 18]], ""robot_pos"": [35, 11]}}","{""0"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [18, 4], ""exec_result_present"": true}, ""1"": {""exec_collision"": false, ""exec_collision_cell"": null, ""exec_move_success"": true, ""exec_new_robot_pos"": [35, 11], ""exec_result_present"": true}}",True,True,True,1.0,True,"{""0"": 0, ""1"": 0}","{""0"": [false], ""1"": [false]}",[false],True,[],0,True,False,True,True,True,2,0,[false],[null],0.9999999999999999,1.0378628425097518,0.043582759173209425,221.78670000000267,2929.0128000000022,running,400,400,400,True,"[81, 81]","[81, 81]",False,6241,1.0,0.9200817650332713,True,True
