policy_step,tick_in_policy_step,tick_global,sv0_target_cell,sv1_target_cell,sv0_wait_applied,sv1_wait_applied,sv0_target_world,sv1_target_world,sv0_loc_x,sv0_loc_y,sv0_loc_z,sv0_proj_row,sv0_proj_col,sv0_dist_m,sv0_heading_deg,sv0_target_heading_deg,sv0_heading_error_deg,sv0_cmd_l,sv0_cmd_r,sv0_arrived,sv0_loc_avail,sv0_gps_avail,sv0_selected_sensor,sv1_loc_x,sv1_loc_y,sv1_loc_z,sv1_proj_row,sv1_proj_col,sv1_dist_m,sv1_heading_deg,sv1_target_heading_deg,sv1_heading_error_deg,sv1_cmd_l,sv1_cmd_r,sv1_arrived,sv1_loc_avail,sv1_gps_avail,sv1_selected_sensor,inter_vessel_distance_m
1,31,31,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.97430419921875,149.98973083496094,0.09858051687479019,25,2,10.010302144826081,47.899253845214844,90.14707473675678,42.24782089154195,405.0228311740566,8000.0,False,True,True,LocationSensor,-376.8006591796875,50.0,0.09785867482423782,35,2,6.8006591796875,0.0,0.0,0.0,5183.6903889973955,5183.6903889973955,False,True,True,LocationSensor,100.0400834423779
1,32,32,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.95855712890625,150.0033721923828,0.1100480705499649,25,2,9.996713711794978,50.53170394897461,90.23752889945762,39.70582495048302,884.6783712671768,8000.0,False,True,True,LocationSensor,-376.6570129394531,50.0,0.11248647421598434,35,2,6.657012939453125,0.0,0.0,0.0,5105.882008870442,5105.882008870442,False,True,True,LocationSensor,100.0578564825529
1,33,33,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.93658447265625,150.02476501464844,0.12748761475086212,25,2,9.97543655897275,53.124874114990234,90.36424135673286,37.23936724174263,1336.1876567320596,8000.0,False,True,True,LocationSensor,-376.5128173828125,50.0,0.13253965973854065,35,2,6.5128173828125,0.0,0.0,0.0,5027.7760823567705,5027.7760823567705,False,True,True,LocationSensor,100.08334425528125
1,34,34,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.9081115722656,150.05528259277344,0.14817406237125397,25,2,9.945141919185794,55.66026306152344,90.52939355210476,34.86913049058131,1755.5493733602252,8000.0,False,True,True,LocationSensor,-376.3681335449219,50.0,0.1548280268907547,35,2,6.368133544921875,0.0,0.0,0.0,4949.405670166016,4949.405670166016,False,True,True,LocationSensor,100.1178856106831
1,35,35,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.87384033203125,150.09507751464844,0.16967566311359406,25,2,9.905725904881729,58.13228988647461,90.729740759958,32.59745087348341,2142.936820722773,8000.0,False,True,True,LocationSensor,-376.2229919433594,50.0,0.17630712687969208,35,2,6.222991943359375,0.0,0.0,0.0,4870.787302652995,4870.787302652995,False,True,True,LocationSensor,100.16163555284302
1,36,36,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.8348693847656,150.14358520507812,0.1891312301158905,25,2,9.857797965552068,60.54259490966797,90.95982184773874,30.41722693807077,2500.6057181947376,8000.0,False,True,True,LocationSensor,-376.0774230957031,50.0,0.19423867762088776,35,2,6.077423095703125,0.0,0.0,0.0,4791.937510172526,4791.937510172526,False,True,True,LocationSensor,100.21405121210265
1,37,37,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.79229736328125,150.20025634765625,0.20555266737937927,25,2,9.80194450285001,62.89276885986328,91.21418512768034,28.321416267817057,2830.7710481159415,8000.0,False,True,True,LocationSensor,-375.93145751953125,50.0,0.20698127150535583,35,2,5.93145751953125,0.0,0.0,0.0,4712.872823079428,4712.872823079428,False,True,True,LocationSensor,100.27461022828815
1,38,38,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.7469482421875,150.2645721435547,0.21805045008659363,25,2,9.738716072469892,65.18434143066406,91.48894676081773,26.304605330153663,3135.325245157303,8000.0,False,True,True,LocationSensor,-375.78509521484375,50.0,0.21311606466770172,35,2,5.78509521484375,0.0,0.0,0.0,4633.593241373697,4633.593241373697,False,True,True,LocationSensor,100.34281591893043
1,39,39,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.6996765136719,150.33602905273438,0.22623489797115326,25,2,9.668636339527634,67.41883087158203,91.77998591019343,24.3611550386114,3416.1562985264623,8000.0,False,True,True,LocationSensor,-375.638427734375,50.0,0.2128349244594574,35,2,5.638427734375,0.0,0.0,0.0,4554.148356119791,4554.148356119791,False,True,True,LocationSensor,100.41818793285655
1,40,40,"[24, 2]","[35, 3]",False,False,"[-380.0, 160.0, 0.0]","[-370.0, 50.0, 0.0]",-379.6512451171875,150.41415405273438,0.23022471368312836,25,2,9.592188097248425,69.59768676757812,92.08363178067948,22.485945013101343,3675.007730042158,8000.0,False,True,True,LocationSensor,-375.4914245605469,50.0,0.2067805677652359,35,2,5.491424560546875,0.0,0.0,0.0,4474.521636962891,4474.521636962891,False,True,True,LocationSensor,100.50028080154662
