step,policy_name,clue_acquisition_mode,mode,robot_cell,viewpoint_cell,segment_endpoint_cell,anchor_cell,anchor_source,anchor_centroid_cell,anchor_cluster_size,anchor_cluster_peak,anchor_cluster_mean,viewpoint_rule,replanned_this_step,replan_reason,commit_remaining,planned_commit_window,commit_policy,path_length_current,planned_segment_length,planned_viewpoint_path_length,segment_path_length,fraction_of_path_executed_before_replan,switch_count,explore_utility_raw,explore_utility_norm,focus_utility_raw,focus_utility_norm,recency_utility_raw,recency_utility_norm,search_info_gain_raw,search_info_gain_norm,recency_bias_raw,recency_bias_norm,exec_cost_raw,exec_cost_norm,clearance_penalty_raw,segment_min_clearance_cells,segment_mean_clearance_cells,near_obstacle_step_flag,near_obstacle_step_ratio,path_safety_mode,planner_adaptation_mode,safe_nav_lambda_clearance,marginal_information_gain_raw,marginal_information_gain_norm,execution_cost_raw,execution_cost_norm,continuity_bonus_raw,continuity_bonus_anchor_raw,continuity_bonus_viewpoint_raw,marginal_information_gain_score_term,recency_bias_score_term,execution_cost_score_term,continuity_bonus_score_term,maneuver_penalty_raw,maneuver_penalty_score_term,segment_turn_count,alpha_focus,kappa_commit,same_anchor_cluster,viewpoint_drift_norm,anchor_retention_bonus,viewpoint_retention_bonus,anchor_info_clue_share,anchor_info_intensity_share,candidate_pool_size,reachable_pool_size,a_star_checked_pool_size,selected_viewpoint_rank,sampling_priority_raw,sampling_priority_norm,viewpoint_sampling_mode,selected_by_final_score,sssp_build_time_ms,path_reconstruct_time_ms,sampling_pool_build_time_ms,priority_feature_time_ms,tree_depth,tree_first_layer_top_m,tree_second_layer_top_n,tree_discount_gamma,tree_root_rank,tree_child_rank,tree_root_score_raw,tree_child_score_raw,tree_total_score,tree_conditional_gain_lvl2,tree_redundant_visible_ratio_lvl2,tree_unique_visible_count_lvl1,tree_unique_visible_count_lvl2,tree_expansion_count,tree_planning_time_ms,tree_child_oracle_score_raw,tree_child_budget_score_raw,tree_child_oracle_gap_raw,tree_child_oracle_rank_of_budgeted,tree_child_budget_matches_oracle,tree_child_oracle_viewpoint_cell,tree_child_budget_viewpoint_cell,tree_child_full_candidate_count,u_turn_penalty_term,u_turn_penalty_applied,planned_first_move_dir,current_viewpoint_score,best_alternative_score,total_score,anchor_switch_count,focus_anchor_active,focus_on_anchor_cluster_steps,time_since_last_detection,remaining_intensity_mass,peak_intensity_ratio,known_free_observation_ratio,search_info_map_peak,search_info_map_mean,anomaly_viewpoint_prob,anomaly_viewpoint_weight,anomaly_viewpoint_acq,anomaly_visible_mean,selected_in_anomaly_top_band,effective_observation_gain,stale_refresh_ratio,detected_count_this_step,collision_this_step,collision_cell,path_invalidations_per_episode
11,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 11)","(28, 33)","(2, 18)","(31, 35)",search_info,"(31, 35)",3448,1.0,0.9932469968493082,infosampled_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,49,8,0.625,2,47.12113961953124,1.0,5.08419500222513,1.0,0.0,0.0,52.20533462175637,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.20533462175637,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.4974152671259333,0.5025847328740668,24,24,18,2,0.31763102042154767,0.8625119886970404,current_viewpoint,True,7.249199999932898,0.2784000098472461,0.6900000007590279,0.39599999945494346,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,11,31,2.9999999999999987,1.0242069401999379,0.027412280701754384,1.0,0.9590089506158924,0.49999992646104363,1.4999999264610437,0.7503373873106436,0.6076297629721582,False,0.12727272727272726,0.0,0,False,,0
12,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 12)","(28, 33)","(2, 18)","(31, 35)",search_info,"(31, 35)",3448,1.0,0.9932469968493082,infosampled_priority,False,,3,4,adaptive_knownmap_soft,7,8,49,8,0.125,2,47.12113961953124,1.0,5.08419500222513,1.0,0.0,0.0,52.20533462175637,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.20533462175637,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.4974152671259333,0.5025847328740668,24,24,18,2,0.31763102042154767,0.8625119886970404,current_viewpoint,True,7.249199999932898,0.2784000098472461,0.6900000007590279,0.39599999945494346,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,12,32,3.000000000000001,1.0260330801579747,0.029331140350877194,1.0,0.9524261775637827,0.49999992646104363,1.4999999264610437,0.7503373873106436,0.6076297629721582,False,0.12727272727272726,0.0,0,False,,0
13,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 13)","(28, 33)","(2, 18)","(31, 35)",search_info,"(31, 35)",3448,1.0,0.9932469968493082,infosampled_priority,False,,2,4,adaptive_knownmap_soft,6,8,49,8,0.25,2,47.12113961953124,1.0,5.08419500222513,1.0,0.0,0.0,52.20533462175637,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.20533462175637,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.4974152671259333,0.5025847328740668,24,24,18,2,0.31763102042154767,0.8625119886970404,current_viewpoint,True,7.249199999932898,0.2784000098472461,0.6900000007590279,0.39599999945494346,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,13,33,2.9999999999999996,1.0278657436875525,0.03125,1.0,0.9562538214631195,0.49999992646104363,1.4999999264610437,0.7503373873106436,0.6076297629721582,False,0.12727272727272726,0.0,0,False,,0
14,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 14)","(28, 33)","(2, 18)","(31, 35)",search_info,"(31, 35)",3448,1.0,0.9932469968493082,infosampled_priority,False,,1,4,adaptive_knownmap_soft,5,8,49,8,0.375,2,47.12113961953124,1.0,5.08419500222513,1.0,0.0,0.0,52.20533462175637,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.20533462175637,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.4974152671259333,0.5025847328740668,24,24,18,2,0.31763102042154767,0.8625119886970404,current_viewpoint,True,7.249199999932898,0.2784000098472461,0.6900000007590279,0.39599999945494346,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,14,34,3.0,1.0297049658077309,0.033168859649122806,1.0,0.9477363101510617,0.49999992646104363,1.4999999264610437,0.7503373873106436,0.6076297629721582,False,0.12727272727272726,0.0,0,False,,0
15,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 15)","(28, 33)","(2, 18)","(31, 35)",search_info,"(31, 35)",3448,1.0,0.9932469968493082,infosampled_priority,False,,0,4,adaptive_knownmap_soft,4,8,49,8,0.5,2,47.12113961953124,1.0,5.08419500222513,1.0,0.0,0.0,52.20533462175637,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.20533462175637,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.4974152671259333,0.5025847328740668,24,24,18,2,0.31763102042154767,0.8625119886970404,current_viewpoint,True,7.249199999932898,0.2784000098472461,0.6900000007590279,0.39599999945494346,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,15,35,3.0,1.0315507817886642,0.03508771929824561,1.0,0.938967857837271,0.49999992646104363,1.4999999264610437,0.7503373873106436,0.6076297629721582,False,0.12727272727272726,0.0,0,False,,0
16,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 16)","(28, 33)","(2, 23)","(31, 35)",search_info,"(31, 35)",3392,1.0,0.9815404191854589,infosampled_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,44,8,0.625,2,47.12113961953124,1.0,5.317265103294558,1.0,0.0,0.0,52.4384047228258,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.4384047228258,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.49100575238837263,0.5089942476116274,24,24,18,1,0.545081077453825,1.0,current_viewpoint,True,6.946399997104891,0.21820001347805373,0.6408999979612418,0.36219999674358405,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,16,36,2.9999999999999996,1.0334032271538598,0.03700657894736842,1.0,0.9332621035463897,0.49834711917424,1.4983471191742401,0.7495106118732175,0.5743973458750362,False,0.12727272727272726,0.0,0,False,,0
17,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 17)","(28, 33)","(2, 23)","(31, 35)",search_info,"(31, 35)",3392,1.0,0.9815404191854589,infosampled_priority,False,,3,4,adaptive_knownmap_soft,7,8,44,8,0.125,2,47.12113961953124,1.0,5.317265103294558,1.0,0.0,0.0,52.4384047228258,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.4384047228258,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.49100575238837263,0.5089942476116274,24,24,18,1,0.545081077453825,1.0,current_viewpoint,True,6.946399997104891,0.21820001347805373,0.6408999979612418,0.36219999674358405,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,17,37,3.0000000000000004,1.0352623376824521,0.03892543859649123,1.0,0.9421239097411459,0.49834711917424,1.4983471191742401,0.7495106118732175,0.5743973458750362,False,0.12727272727272726,0.0,0,False,,0
18,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 18)","(28, 33)","(2, 23)","(31, 35)",search_info,"(31, 35)",3392,1.0,0.9815404191854589,infosampled_priority,False,,2,4,adaptive_knownmap_soft,6,8,44,8,0.25,2,47.12113961953124,1.0,5.317265103294558,1.0,0.0,0.0,52.4384047228258,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.4384047228258,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.49100575238837263,0.5089942476116274,24,24,18,1,0.545081077453825,1.0,current_viewpoint,True,6.946399997104891,0.21820001347805373,0.6408999979612418,0.36219999674358405,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,18,38,2.9999999999999996,1.0371281494115105,0.04084429824561404,1.0,0.9067445094819655,0.49834711917424,1.4983471191742401,0.7495106118732175,0.5743973458750362,False,0.12727272727272726,0.0,0,False,,0
19,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 19)","(28, 33)","(2, 23)","(31, 35)",search_info,"(31, 35)",3392,1.0,0.9815404191854589,infosampled_priority,False,,1,4,adaptive_knownmap_soft,5,8,44,8,0.375,2,47.12113961953124,1.0,5.317265103294558,1.0,0.0,0.0,52.4384047228258,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.4384047228258,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.49100575238837263,0.5089942476116274,24,24,18,1,0.545081077453825,1.0,current_viewpoint,True,6.946399997104891,0.21820001347805373,0.6408999979612418,0.36219999674358405,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,19,39,2.999999999999999,1.0390006986383657,0.04276315789473684,1.0,0.9422116084400828,0.49834711917424,1.4983471191742401,0.7495106118732175,0.5743973458750362,False,0.12727272727272726,0.0,0,False,,0
20,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 20)","(28, 33)","(2, 23)","(31, 35)",search_info,"(31, 35)",3392,1.0,0.9815404191854589,infosampled_priority,False,,0,4,adaptive_knownmap_soft,4,8,44,8,0.5,2,47.12113961953124,1.0,5.317265103294558,1.0,0.0,0.0,52.4384047228258,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.4384047228258,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.49100575238837263,0.5089942476116274,24,24,18,1,0.545081077453825,1.0,current_viewpoint,True,6.946399997104891,0.21820001347805373,0.6408999979612418,0.36219999674358405,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,20,40,3.000000000000001,1.0408800219229632,0.04468201754385965,1.0,0.9404302848975667,0.49834711917424,1.4983471191742401,0.7495106118732175,0.5743973458750362,False,0.12727272727272726,0.0,0,False,,0
21,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 21)","(29, 34)","(2, 28)","(32, 36)",search_info,"(32, 36)",3326,1.0,0.996120838401021,infosampled_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,41,8,0.625,3,47.12113961953124,1.0,4.825849804510545,1.0,0.0,0.0,51.94698942404179,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,51.94698942404179,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.282842712474619,0.0,0.0,0.49956388176110167,0.5004361182388983,23,23,18,1,0.676997276986032,1.0,shell,True,7.612699999299366,0.48859999878914095,1.5750000020489097,0.8264999923994765,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,21,41,3.0,1.0427661560902444,0.046600877192982455,1.0,0.938866417363615,0.4998720629716616,1.4998720629716615,0.7502734268031259,0.5959808790091274,False,0.12727272727272726,0.0,0,False,,0
22,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 22)","(29, 34)","(2, 28)","(32, 36)",search_info,"(32, 36)",3326,1.0,0.996120838401021,infosampled_priority,False,,3,4,adaptive_knownmap_soft,7,8,41,8,0.125,3,47.12113961953124,1.0,4.825849804510545,1.0,0.0,0.0,51.94698942404179,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,51.94698942404179,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.282842712474619,0.0,0.0,0.49956388176110167,0.5004361182388983,23,23,18,1,0.676997276986032,1.0,shell,True,7.612699999299366,0.48859999878914095,1.5750000020489097,0.8264999923994765,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,22,42,3.0,1.0446591382325505,0.04851973684210526,1.0,0.9332869155890057,0.4998720629716616,1.4998720629716615,0.7502734268031259,0.5959808790091274,False,0.12727272727272726,0.0,0,False,,0
23,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 23)","(29, 34)","(2, 28)","(32, 36)",search_info,"(32, 36)",3326,1.0,0.996120838401021,infosampled_priority,False,,2,4,adaptive_knownmap_soft,6,8,41,8,0.25,3,47.12113961953124,1.0,4.825849804510545,1.0,0.0,0.0,51.94698942404179,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,51.94698942404179,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.282842712474619,0.0,0.0,0.49956388176110167,0.5004361182388983,23,23,18,1,0.676997276986032,1.0,shell,True,7.612699999299366,0.48859999878914095,1.5750000020489097,0.8264999923994765,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,23,43,3.0,1.0465590057120528,0.05043859649122807,1.0,0.9140847746659984,0.4998720629716616,1.4998720629716615,0.7502734268031259,0.5959808790091274,False,0.12727272727272726,0.0,0,False,,0
24,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 24)","(29, 34)","(2, 28)","(32, 36)",search_info,"(32, 36)",3326,1.0,0.996120838401021,infosampled_priority,False,,1,4,adaptive_knownmap_soft,5,8,41,8,0.375,3,47.12113961953124,1.0,4.825849804510545,1.0,0.0,0.0,51.94698942404179,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,51.94698942404179,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.282842712474619,0.0,0.0,0.49956388176110167,0.5004361182388983,23,23,18,1,0.676997276986032,1.0,shell,True,7.612699999299366,0.48859999878914095,1.5750000020489097,0.8264999923994765,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,24,44,3.0,1.0484657961632153,0.05235745614035088,1.0,0.933291108876206,0.4998720629716616,1.4998720629716615,0.7502734268031259,0.5959808790091274,False,0.12727272727272726,0.0,0,False,,0
25,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 25)","(29, 34)","(2, 28)","(32, 36)",search_info,"(32, 36)",3326,1.0,0.996120838401021,infosampled_priority,False,,0,4,adaptive_knownmap_soft,4,8,41,8,0.5,3,47.12113961953124,1.0,4.825849804510545,1.0,0.0,0.0,51.94698942404179,1.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,51.94698942404179,1.0,8.0,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,0,0.0,0.0,True,0.282842712474619,0.0,0.0,0.49956388176110167,0.5004361182388983,23,23,18,1,0.676997276986032,1.0,shell,True,7.612699999299366,0.48859999878914095,1.5750000020489097,0.8264999923994765,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.15,6.15,6.15,0,True,25,45,2.999999999999999,1.050379547495276,0.054276315789473686,1.0,0.9137053109235748,0.4998720629716616,1.4998720629716615,0.7502734268031259,0.5959808790091274,False,0.12727272727272726,0.0,0,False,,0
26,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 26)","(29, 34)","(2, 33)","(32, 36)",search_info,"(32, 36)",3285,1.0,0.9738519345371738,infosampled_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,36,8,0.625,3,47.12113961953124,1.0,5.186622307485498,1.0,0.0,0.0,52.30776192701674,1.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.30776192701674,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.48714029913712403,0.5128597008628759,24,24,18,1,0.9317541029850499,1.0,current_viewpoint,True,7.6200000003154855,0.22820000958745368,0.7700999994995072,0.507399996422464,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.5,6.5,6.5,0,True,26,46,3.0,1.0523002978947564,0.05619517543859649,1.0,0.930605100728428,0.49600785790860086,1.496007857908601,0.7483404550209883,0.5681809789974253,False,0.12727272727272726,0.0,0,False,,0
27,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 27)","(29, 34)","(2, 33)","(32, 36)",search_info,"(32, 36)",3285,1.0,0.9738519345371738,infosampled_priority,False,,3,4,adaptive_knownmap_soft,7,8,36,8,0.125,3,47.12113961953124,1.0,5.186622307485498,1.0,0.0,0.0,52.30776192701674,1.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.30776192701674,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.48714029913712403,0.5128597008628759,24,24,18,1,0.9317541029850499,1.0,current_viewpoint,True,7.6200000003154855,0.22820000958745368,0.7700999994995072,0.507399996422464,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.5,6.5,6.5,0,True,27,47,3.000000000000001,1.0542280858280104,0.0581140350877193,1.0,0.8468142945765971,0.49600785790860086,1.496007857908601,0.7483404550209883,0.5681809789974253,False,0.12727272727272726,0.0,0,False,,0
28,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 28)","(29, 34)","(2, 33)","(32, 36)",search_info,"(32, 36)",3285,1.0,0.9738519345371738,infosampled_priority,False,,2,4,adaptive_knownmap_soft,6,8,36,8,0.25,3,47.12113961953124,1.0,5.186622307485498,1.0,0.0,0.0,52.30776192701674,1.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.30776192701674,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.48714029913712403,0.5128597008628759,24,24,18,1,0.9317541029850499,1.0,current_viewpoint,True,7.6200000003154855,0.22820000958745368,0.7700999994995072,0.507399996422464,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.5,6.5,6.5,0,True,28,48,3.0,1.0561629500437846,0.060032894736842105,1.0,0.9289517575628207,0.49600785790860086,1.496007857908601,0.7483404550209883,0.5681809789974253,False,0.12727272727272726,0.0,0,False,,0
29,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 29)","(29, 34)","(2, 33)","(32, 36)",search_info,"(32, 36)",3285,1.0,0.9738519345371738,infosampled_priority,False,,1,4,adaptive_knownmap_soft,5,8,36,8,0.375,3,47.12113961953124,1.0,5.186622307485498,1.0,0.0,0.0,52.30776192701674,1.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.30776192701674,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.48714029913712403,0.5128597008628759,24,24,18,1,0.9317541029850499,1.0,current_viewpoint,True,7.6200000003154855,0.22820000958745368,0.7700999994995072,0.507399996422464,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.5,6.5,6.5,0,True,29,49,2.999999999999999,1.0581049295758156,0.06195175438596491,1.0,0.8671407999706482,0.49600785790860086,1.496007857908601,0.7483404550209883,0.5681809789974253,False,0.12727272727272726,0.0,0,False,,0
30,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 30)","(29, 34)","(2, 33)","(32, 36)",search_info,"(32, 36)",3285,1.0,0.9738519345371738,infosampled_priority,False,,0,4,adaptive_knownmap_soft,4,8,36,8,0.5,3,47.12113961953124,1.0,5.186622307485498,1.0,0.0,0.0,52.30776192701674,1.0,0.0,0.0,8.0,0.0,0.0,2.0,2.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,52.30776192701674,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.48714029913712403,0.5128597008628759,24,24,18,1,0.9317541029850499,1.0,current_viewpoint,True,7.6200000003154855,0.22820000958745368,0.7700999994995072,0.507399996422464,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.5,6.5,6.5,0,True,30,50,3.000000000000001,1.0600540637454572,0.06387061403508772,1.0,0.8667063135360392,0.49600785790860086,1.496007857908601,0.7483404550209883,0.5681809789974253,False,0.12727272727272726,0.0,0,False,,0
31,marine_knownmap_path_v2_infosampled,anomaly_upper_tail,SEARCH,"(2, 31)","(28, 31)","(9, 31)","(32, 36)",search_info,"(32, 36)",1,0.0,0.0,infosampled_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,27,8,0.625,4,61.04684292890624,1.0,4.230869537827382,0.0,0.48611499999999985,1.0,65.27771246673362,1.0,0.48611499999999985,1.0,8.25,0.0,0.0,2.0,5.5,False,0.0,soft_clearance_astar_v1,adaptive,1.0,65.27771246673362,1.0,8.25,0.0,0.0,0.0,0.0,6.5,2.0,-0.0,0.0,0.0,-0.0,1,0.0,0.0,True,0.6324555320336759,0.0,0.0,0.46201607969660174,0.5379839203033983,24,24,18,6,0.7795094612691164,0.734894806731601,continuity_biased,True,7.446499999787193,0.3726999966602307,1.4101000015216414,0.8341000102518592,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",2.6169270288750623,8.5,8.5,0,True,31,51,3.0,1.0620103921643331,0.06578947368421052,1.0,0.9034437481856504,0.4962893064082796,1.4962893064082796,0.7484887534067449,0.5823269062899963,False,0.12727272727272726,0.0,0,False,,0
