map_kind,system_name,assignment_mode,viewpoint_generation_mode,target_motion_mode,clue_acquisition_mode,anomaly_tail_quantile,anomaly_weight_lambda,path_safety_mode,team_path_avoidance_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,duplicate_viewpoint_ratio_mean,duplicate_viewpoint_ratio_std,cross_region_assignment_ratio_mean,cross_region_assignment_ratio_std,conflict_intervention_count_mean,conflict_intervention_count_std,wait_count_total_mean,wait_count_total_std,reservation_wait_fallback_count_mean,reservation_wait_fallback_count_std,reservation_near_neighbor_step_ratio_mean_mean,reservation_near_neighbor_step_ratio_mean_std,reservation_same_cell_violation_count_mean,reservation_same_cell_violation_count_std,reservation_swap_violation_count_mean,reservation_swap_violation_count_std
ALL,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,60.5,51.68736144681148,171.07142857142858,45.64844589079564,0.8111111111111112,0.1862561623804468,2.433333333333333,0.5587684871413403,0.7559365293320369,0.1426047118330351,122.28326790368924,28.231861168901542,0.0,0.0,0.025443291526164334,0.04368122061782618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_water,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,64.7,60.14989609301083,180.83333333333334,51.721744836083104,0.8333333333333333,0.223606797749979,2.5,0.6708203932499369,0.7342838196286472,0.13178774478635516,122.53524462571097,22.535628410607714,0.0,0.0,0.0026147402036721945,0.005389005827509873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harbor_cove,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,51.2,45.97129539179857,163.33333333333334,25.978623691198283,0.7666666666666667,0.1527525231651947,2.3,0.45825756949558405,0.8153234649122807,0.11108868946557754,101.11292458452026,21.180544066115825,0.0,0.0,0.006824300699300699,0.016650086625779114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,65.6,46.403017143284984,164.0,44.93550934394758,0.8333333333333333,0.16666666666666669,2.5,0.5,0.7182023034551828,0.16087288506848874,143.20163450083652,23.426885639584253,0.0,0.0,0.06689083367552011,0.053218154894900414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,62.96666666666667,60.74673287968297,157.1,44.27064490155977,0.8555555555555555,0.22249982660556425,2.566666666666667,0.6674994798166928,0.6973506851702235,0.1515437820715238,107.59415991403148,44.42277500948298,0.0,0.0,0.028787289133937598,0.04477422151728457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_water,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,63.7,62.26403456249844,141.125,41.30507686713584,0.9333333333333332,0.13333333333333336,2.8,0.39999999999999997,0.6158045977011495,0.13806793016441035,87.22424510083991,8.558525530643427,0.0,0.0,0.02743968330169832,0.0403290684111408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harbor_cove,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,44.4,41.497469802386746,178.33333333333334,55.61674408145646,0.8666666666666666,0.16329931618554522,2.6,0.48989794855663565,0.7940241228070175,0.14539072624195193,79.46884697217892,6.354599968882382,0.0,0.0,0.03327059436884932,0.06016228123873773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_coordinated,coordinated,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,80.8,69.34233915869869,157.16666666666666,19.334051710791393,0.7666666666666666,0.3,2.3,0.9,0.6822233350025038,0.11167355276631967,156.0893876690756,47.42115293852334,0.0,0.0,0.02565158973126515,0.027138721720537374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
