param_name,param_value,n_episodes,success_all_found_rate,time_to_all_found_censored_mean,detection_rate_mean,time_to_first_detection_censored_mean,planning_time_ms_mean
w_s,4.5,45,0.4888888888888889,195.86666666666667,0.7999999999999999,53.17777777777778,21.283472656777242
w_s,5.5,45,0.4444444444444444,201.95555555555555,0.7925925925925926,51.17777777777778,21.661228907558794
w_s,6.5,45,0.5777777777777777,197.13333333333333,0.837037037037037,50.48888888888889,23.128994164195312
w_r,2.0,45,0.4666666666666667,201.9777777777778,0.7851851851851852,52.13333333333333,22.163247506756754
w_r,3.0,45,0.5111111111111111,201.06666666666666,0.8148148148148148,50.77777777777778,21.90009399214851
w_r,4.0,45,0.5333333333333333,191.9111111111111,0.8296296296296296,51.93333333333333,22.01035422962608
w_e,-0.35,135,0.5037037037037037,198.31851851851852,0.8098765432098766,51.614814814814814,22.02456524284378
