map_kind,system_name,assignment_mode,target_motion_mode,clue_acquisition_mode,path_safety_mode,team_path_avoidance_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,duplicate_viewpoint_ratio_mean,duplicate_viewpoint_ratio_std,cross_region_assignment_ratio_mean,cross_region_assignment_ratio_std,conflict_intervention_count_mean,conflict_intervention_count_std,wait_count_total_mean,wait_count_total_std,reservation_wait_fallback_count_mean,reservation_wait_fallback_count_std,reservation_near_neighbor_step_ratio_mean_mean,reservation_near_neighbor_step_ratio_mean_std,reservation_same_cell_violation_count_mean,reservation_same_cell_violation_count_std,reservation_swap_violation_count_mean,reservation_swap_violation_count_std
ALL,two_usv_coordinated,coordinated,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,68.62068965517241,51.500528148013935,153.5,52.748617675410856,0.7555555555555556,0.24241582476968257,2.2666666666666666,0.7272474743090478,0.7532417052205499,0.1521219257885117,127.20632521661226,22.508702568966704,0.0,0.0,0.03641916944519126,0.04927650498651413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_water,two_usv_coordinated,coordinated,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,62.1,43.56477935213261,137.75,64.61182167374636,0.7666666666666667,0.21343747458109497,2.3,0.6403124237432849,0.7082007073386384,0.17384498741206408,111.074030629861,7.406504190286709,0.0,0.0,0.006458333333333332,0.011947875799116391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harbor_cove,two_usv_coordinated,coordinated,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,63.0,49.44896358873459,164.66666666666666,40.67213078045238,0.7666666666666667,0.1527525231651947,2.3,0.45825756949558405,0.8080592105263159,0.08693918807560612,115.40600713541214,5.551726397834538,0.0,0.0,0.01979166666666667,0.02388575964646904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_coordinated,coordinated,random_walk,ucb,soft_clearance_astar_v1,reservation_v1,82.11111111111111,58.790483818848784,159.4,45.138010589745754,0.7333333333333333,0.3265986323710904,2.2,0.9797958971132712,0.7434651977966951,0.162829691302647,155.1389378845637,15.953614568130135,0.0,0.0,0.08300750833557377,0.056803536081139125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,two_usv_coordinated,coordinated,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,65.93103448275862,50.874376068008495,141.8235294117647,59.2405219960694,0.8000000000000002,0.2666666666666667,2.4,0.7999999999999999,0.6987487915161287,0.18967282044514702,134.01527854783566,18.400105765290018,0.0,0.0,0.02383297013837894,0.034652597306807136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_water,two_usv_coordinated,coordinated,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,59.1,53.998981471875936,122.66666666666667,52.66139214094346,0.8666666666666668,0.16329931618554522,2.6,0.48989794855663565,0.6431697612732096,0.2109976357000709,117.74807786971435,7.7608611009686275,0.0,0.0,0.016114341085271315,0.034304236140022294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harbor_cove,two_usv_coordinated,coordinated,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,85.55555555555556,58.71609870311191,149.2,71.68095981500248,0.6666666666666666,0.36514837167011077,2.0,1.0954451150103321,0.738404605263158,0.1692515126767531,127.26165249919757,8.07528971386882,0.0,0.0,0.006298427311085539,0.0076763935027881905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_coordinated,coordinated,random_walk,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,55.1,31.2488399784696,154.83333333333334,48.02921564584993,0.8666666666666666,0.16329931618554522,2.6,0.48989794855663565,0.714672008012018,0.1727602345512551,157.03610527459503,7.075214600246575,0.0,0.0,0.04908614201877995,0.036904467877486226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
