episode_seed,map_kind,system_name,assignment_mode,target_motion_mode,clue_acquisition_mode,path_safety_mode,team_path_avoidance_mode,safe_nav_lambda_clearance,team_reservation_lambda,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,duplicate_viewpoint_ratio,cross_region_assignment_ratio,conflict_intervention_count,wait_count_total,reservation_wait_fallback_count,reservation_near_neighbor_step_ratio_mean,reservation_same_cell_violation_count,reservation_swap_violation_count,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
0,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,132,157,1.0,3,0.7475328947368421,308.88462738856185,0.0,0.050955414012738856,0,0,0,0.0,0,0,0.3106060606060606,0.028527780214672917
1,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,88,238,1.0,3,0.9144736842105263,291.876298319276,0.0,0.0,0,0,0,0.0,0,0,0.2727272727272727,0.027441963580390718
2,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,50,,0.3333333333333333,1,0.7680921052631579,74227.6642366666,0.0,0.0,0,0,0,0.0,0,0,0.23,0.023128131898090997
3,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,12,47,1.0,3,0.29139254385964913,500637.4732063833,0.0,0.0,0,0,0,0.0,0,0,0.0,0.03722647074368106
4,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,13,79,1.0,3,0.45915570175438597,194.77684557030074,0.0,0.0,0,0,0,0.0,0,0,0.2692307692307692,0.03818226448689247
5,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,53,,0.6666666666666666,2,0.7996162280701754,318.9288295836377,0.0,0.004166666666666667,0,0,0,0.0,0,0,0.2169811320754717,0.030211275066320407
6,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,128,1.0,3,0.6080043859649122,124.05615390656521,0.0,0.0,0,0,0,0.0,0,0,0.05555555555555555,0.047939430616303916
7,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,65,203,1.0,3,0.7845394736842105,132.80032512324254,0.0,0.0024630541871921183,0,0,0,0.0,0,0,0.3,0.03080858995320672
8,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,74,205,1.0,3,0.8434758771929824,137.122981951298,0.0,0.0,0,0,0,0.0,0,0,0.24324324324324326,0.029074534023715848
9,harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,33,184,1.0,3,0.7584978070175439,128.14438641310952,0.0,0.0,0,0,0,0.0,0,0,0.24242424242424243,0.04202636548380216
0,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,90,,0.6666666666666666,2,0.7481221832749124,219.82599875000184,0.0,0.0,0,0,0,0.0,0,0,0.20555555555555555,0.023860584195453557
1,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,21,,0.6666666666666666,2,0.7078117175763645,204.8063354166672,0.0,0.00625,0,0,0,0.0,0,0,0.23809523809523808,0.03309247817930888
2,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,13,,0.6666666666666666,2,0.8813219829744617,244.04988541666768,0.0,0.0,0,0,0,0.0,0,0,0.15384615384615385,0.03849029695728963
3,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,192,,0.3333333333333333,1,0.8532799198798198,265.38688583333493,0.0,0.1,0,0,0,0.0,0,0,0.21614583333333334,0.023715678458428726
4,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,37,,0.3333333333333333,1,0.7986980470706059,264.5599195833337,0.0,0.008333333333333333,0,0,0,0.0,0,0,0.12162162162162163,0.028676985726846953
5,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,29,,0.6666666666666666,2,0.7731597396094141,185.4753749999939,0.0,0.025,0,0,0,0.0,0,0,0.13793103448275862,0.032797457821532566
6,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,35,,0.6666666666666666,2,0.7208312468703054,164.79357666667244,0.0,0.025,0,0,0,0.0,0,0,0.14285714285714285,0.027218708876840095
7,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,96,,0.6666666666666666,2,0.7573860791186781,228.97079041667516,0.0,0.0625,0,0,0,0.0,0,0,0.1875,0.025182770137205004
8,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,96,208,1.0,3,0.6922884326489734,174.10171201921816,0.0,0.0,0,0,0,0.0,0,0,0.2760416666666667,0.02558518306940572
9,peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,1.0,1.0,,,0.0,0,0.7543815723585378,203.24807208333291,0.0,0.022916666666666665,0,0,0,0.0,0,0,0.24791666666666667,0.022872302775561813
0,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,6,,0.3333333333333333,1,0.7519893899204244,123.28747500000172,0.0,0.0,0,0,0,0.0,0,0,0.6666666666666666,0.03371135847893503
1,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,37,,0.6666666666666666,2,0.7957559681697612,142.11075666667244,0.0,0.035416666666666666,0,0,0,0.0,0,0,0.06756756756756757,0.03323929870655274
2,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,91,,0.6666666666666666,2,0.8032714412024757,148.21671833333028,0.0,0.008333333333333333,0,0,0,0.0,0,0,0.24725274725274726,0.02567709887565878
3,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,82,,0.6666666666666666,2,0.8191865605658709,146.54218833333627,0.0,0.0,0,0,0,0.0,0,0,0.2621951219512195,0.01865830795760997
4,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,163,,0.6666666666666666,2,0.8938992042440318,145.80655374999762,0.0,0.010416666666666666,0,0,0,0.0,0,0,0.3159509202453988,0.02225084353637862
5,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,46,107,1.0,3,0.47855879752431474,117.63176261683414,0.0,0.0,0,0,0,0.0,0,0,0.14130434782608695,0.02172466300948056
6,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,43,,0.3333333333333333,1,0.7977453580901857,145.95710624999566,0.0,0.014583333333333334,0,0,0,0.0,0,0,0.18604651162790697,0.04322603921401836
7,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,45,66,1.0,3,0.3317860300618921,117.6822924242267,0.0,0.05303030303030303,0,0,0,0.0,0,0,0.2222222222222222,0.02370041847797815
8,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,46,208,1.0,3,0.6923076923076923,130.04052115384576,0.0,0.0,0,0,0,0.0,0,0,0.18478260869565216,0.03414145931636914
9,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,30,158,1.0,3,0.6220159151193634,127.6088196202564,0.0,0.0,0,0,0,0.0,0,0,0.03333333333333333,0.026680181111838685
0,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,138,163,1.0,3,0.7310855263157895,122.1597546012224,0.0,0.05521472392638037,0,0,0,0.0,0,0,0.27898550724637683,0.028123574344074302
1,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,164,,0.6666666666666666,2,0.8199013157894737,129.6863950000045,0.0,0.03958333333333333,0,0,0,0.0,0,0,0.25914634146341464,0.026210777396112543
2,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,142,,0.6666666666666666,2,0.8497807017543859,145.5306466666703,0.0,0.016666666666666666,0,0,0,0.0,0,0,0.2535211267605634,0.023873744908910487
3,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,20,111,1.0,3,0.5271381578947368,117.2611630630596,0.0,0.1036036036036036,0,0,0,0.0,0,0,0.325,0.04333153626817895
4,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,12,,0.6666666666666666,2,0.8429276315789473,146.15683916666075,0.0,0.05625,0,0,0,0.0,0,0,0.3333333333333333,0.037549790365867045
5,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,64,180,1.0,3,0.7689144736842105,134.48144111110753,0.0,0.0,0,0,0,0.0,0,0,0.1953125,0.029829121631176625
6,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,,0.6666666666666666,2,0.8092105263157895,140.10739750000786,0.0,0.08958333333333333,0,0,0,0.0,0,0,0.05555555555555555,0.047939430616303916
7,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,174,205,1.0,3,0.8303179824561403,137.77392048781866,0.0,0.0,0,0,0,0.0,0,0,0.20114942528735633,0.027595369896960042
8,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,75,217,1.0,3,0.8615679824561403,133.46389723502054,0.0,0.0,0,0,0,0.0,0,0,0.24,0.03070846435669313
9,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,65,161,1.0,3,0.6685855263157895,119.6955770186231,0.0,0.018633540372670808,0,0,0,0.0,0,0,0.2230769230769231,0.03727886770610094
0,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,89,185,1.0,3,0.7961942914371557,279.69974864864594,0.0,0.008108108108108109,0,0,0,0.0,0,0,0.30337078651685395,0.023358613641765915
1,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,,0.6666666666666666,2,0.686029043565348,159.19803333331214,0.0,0.010416666666666666,0,0,0,0.0,0,0,0.2777777777777778,0.031265036019999984
2,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,15,152,1.0,3,0.6337005508262393,212.25382828949455,0.0,0.003289473684210526,0,0,0,0.0,0,0,0.2,0.04015458111566515
3,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,179,,0.3333333333333333,1,0.7388582874311467,177.62182833334919,0.0,0.0,0,0,0,0.0,0,0,0.21508379888268156,0.02298241474520416
4,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,41,,0.6666666666666666,2,0.8933400100150225,238.04663916668383,0.0,0.025,0,0,0,0.0,0,0,0.23170731707317074,0.03970951762047017
5,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,29,,0.6666666666666666,2,0.7726589884827241,207.6699675000062,0.0,0.12708333333333333,0,0,0,0.0,0,0,0.20689655172413793,0.032797457821532566
6,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,41,169,1.0,3,0.45843765648472706,177.3464325443892,0.0,0.0,0,0,0,0.0,0,0,0.2682926829268293,0.0273973348695909
7,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,98,227,1.0,3,0.8124687030545819,213.3904726872225,0.0,0.06387665198237885,0,0,0,0.0,0,0,0.17346938775510204,0.025496237013682695
8,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,51,205,1.0,3,0.7543815723585378,151.52735414632798,0.0,0.012195121951219513,0,0,0,0.0,0,0,0.20588235294117646,0.026349175665119483
9,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,76,,0.6666666666666666,2,0.7676514772158237,251.20376875000258,0.0,0.016666666666666666,0,0,0,0.0,0,0,0.23684210526315788,0.02349696499833205
