map_kind,system_name,assignment_mode,target_motion_mode,clue_acquisition_mode,path_safety_mode,team_path_avoidance_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,duplicate_viewpoint_ratio_mean,duplicate_viewpoint_ratio_std,cross_region_assignment_ratio_mean,cross_region_assignment_ratio_std,conflict_intervention_count_mean,conflict_intervention_count_std,wait_count_total_mean,wait_count_total_std,reservation_wait_fallback_count_mean,reservation_wait_fallback_count_std,reservation_near_neighbor_step_ratio_mean_mean,reservation_near_neighbor_step_ratio_mean_std,reservation_same_cell_violation_count_mean,reservation_same_cell_violation_count_std,reservation_swap_violation_count_mean,reservation_swap_violation_count_std
ALL,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,61.48275862068966,46.66581166761068,160.35714285714286,61.69812122962341,0.7222222222222222,0.29917582261858355,2.1666666666666665,0.8975274678557507,0.7218182050034581,0.14737749024748023,19670.66299151466,90301.61394678964,0.0,0.0,0.012197282273331032,0.02283222138957662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_water,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,63.6,47.93996245305163,159.2,63.38895802898167,0.7,0.31446603773522014,2.1,0.9433981132056604,0.6992484526967286,0.16058973840768095,1146.2943302947958,2790.4109213543647,0.0,0.0,0.005833333333333333,0.011629404780794052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harbor_cove,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,53.8,35.99944444015769,155.125,61.954494389027175,0.9,0.21343747458109494,2.7,0.6403124237432849,0.6974780701754386,0.18092488200359927,57650.17278913061,149302.57532775294,0.0,0.0,0.0057585134866597635,0.015127052549949564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_coordinated,coordinated,static,ucb,soft_clearance_astar_v1,reservation_v1,67.66666666666667,53.98765290940759,208.0,0.0,0.5666666666666667,0.2603416558635552,1.7,0.7810249675906654,0.7687280921382074,0.05775052806205746,215.5218551185898,33.70719010750456,0.0,0.0,0.025,0.030886778005411245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALL,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,69.93333333333334,51.36596365515031,167.6,43.555022672477165,0.8000000000000002,0.22110831935702668,2.4,0.6633249580710799,0.7336555587546241,0.1324206660135558,157.9719766466042,42.23676336389373,0.0,0.0,0.025598384221962495,0.03338126397688825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,58.9,41.58473277538284,134.75,53.39182989933947,0.7333333333333333,0.24944382578492943,2.2,0.7483314773547882,0.6986516357206012,0.16572079753853927,134.4884194148497,11.877108802046953,0.0,0.0,0.012178030303030303,0.017245677999569345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,87.2,59.29215799749575,172.83333333333334,34.39194027029524,0.8666666666666666,0.16329931618554522,2.6,0.48989794855663565,0.7709429824561405,0.09925087063802962,132.63170318501952,9.786153172504717,0.0,0.0,0.03795352012359881,0.03571937641348382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,63.7,47.029884116378604,187.6,26.363611285254528,0.8,0.22110831935702666,2.4,0.66332495807108,0.7313720580871308,0.11256437861880646,206.7958073399434,39.212557529756296,0.0,0.0,0.026663602239258365,0.03789128027883782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
