map_kind,episode_seed,clue_acquisition_mode,baseline_assignment_mode,challenger_assignment_mode,success_all_found_independent,success_all_found_coordinated,delta_coordinated_minus_independent_success_all_found,time_to_first_detection_independent,time_to_first_detection_coordinated,delta_coordinated_minus_independent_time_to_first_detection,time_to_all_found_independent,time_to_all_found_coordinated,delta_coordinated_minus_independent_time_to_all_found,time_to_next_detection_independent,time_to_next_detection_coordinated,delta_coordinated_minus_independent_time_to_next_detection,detection_rate_independent,detection_rate_coordinated,delta_coordinated_minus_independent_detection_rate,found_count_independent,found_count_coordinated,delta_coordinated_minus_independent_found_count,known_free_observation_ratio_final_independent,known_free_observation_ratio_final_coordinated,delta_coordinated_minus_independent_known_free_observation_ratio_final,path_length_total_independent,path_length_total_coordinated,delta_coordinated_minus_independent_path_length_total,duplicate_viewpoint_ratio_independent,duplicate_viewpoint_ratio_coordinated,delta_coordinated_minus_independent_duplicate_viewpoint_ratio,cross_region_assignment_ratio_independent,cross_region_assignment_ratio_coordinated,delta_coordinated_minus_independent_cross_region_assignment_ratio,reservation_wait_fallback_count_independent,reservation_wait_fallback_count_coordinated,delta_coordinated_minus_independent_reservation_wait_fallback_count,reservation_near_neighbor_step_ratio_mean_independent,reservation_near_neighbor_step_ratio_mean_coordinated,delta_coordinated_minus_independent_reservation_near_neighbor_step_ratio_mean,reservation_same_cell_violation_count_independent,reservation_same_cell_violation_count_coordinated,delta_coordinated_minus_independent_reservation_same_cell_violation_count,reservation_swap_violation_count_independent,reservation_swap_violation_count_coordinated,delta_coordinated_minus_independent_reservation_swap_violation_count,wait_count_total_independent,wait_count_total_coordinated,delta_coordinated_minus_independent_wait_count_total,anomaly_top_band_selection_ratio_pre_first_detection_independent,anomaly_top_band_selection_ratio_pre_first_detection_coordinated,delta_coordinated_minus_independent_anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_independent,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_coordinated,delta_coordinated_minus_independent_unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
harbor_cove,0,ucb,independent,coordinated,False,,,165,68,-97.0,,,,2.0,,,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,-1.0,0.8141447368421053,0.9226973684210527,0.10855263157894735,480,,,0.008333333333333333,0.0,-0.008333333333333333,0.027083333333333334,0.014583333333333334,-0.0125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.2515151515151515,0.3382352941176471,0.08672014260249555,0.023446439186079162,0.03047263025543747,0.007026191069358308
harbor_cove,1,ucb,independent,coordinated,True,,,77,83,6.0,212,168,-44.0,67.5,,,1.0,1.0,0.0,3,3,0.0,0.7960526315789473,0.7362938596491229,-0.059758771929824483,424,,,0.0,0.0,0.0,0.01179245283018868,0.03571428571428571,0.023921832884097032,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.2857142857142857,0.3253012048192771,0.0395869191049914,0.02610706618693758,0.027584570813639613,0.0014775046267020316
harbor_cove,2,ucb,independent,coordinated,False,,,58,43,-15.0,,,,,,,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,2,1.0,0.9100877192982456,0.9136513157894737,0.0035635964912280604,480,,,0.008333333333333333,0.0,-0.008333333333333333,0.11041666666666666,0.014583333333333334,-0.09583333333333333,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.31896551724137934,0.13953488372093023,-0.1794306335204491,0.028403512628429748,0.025275431186447535,-0.0031280814419822126
harbor_cove,3,ucb,independent,coordinated,True,,,10,7,-3.0,175,48,-127.0,82.5,,,1.0,1.0,0.0,3,3,0.0,0.725328947368421,0.29851973684210525,-0.42680921052631576,350,,,0.005714285714285714,0.0,-0.005714285714285714,0.36857142857142855,0.0,-0.36857142857142855,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.45,0.42857142857142855,-0.021428571428571463,0.0395927824140388,0.037710285479630984,-0.0018824969344078193
harbor_cove,4,ucb,independent,coordinated,True,,,21,24,3.0,85,228,143.0,32.0,,,1.0,1.0,0.0,3,3,0.0,0.43283991228070173,0.8908991228070176,0.4580592105263158,170,,,0.0,0.0,0.0,0.3,0.0,-0.3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.30952380952380953,0.25,-0.059523809523809534,0.039633701718098,0.04301022781371199,0.0033765260956139936
harbor_cove,5,ucb,independent,coordinated,False,,,72,39,-33.0,,183,,17.0,,,0.6666666666666666,1.0,0.33333333333333337,2,3,1.0,0.8626644736842105,0.7735745614035088,-0.08908991228070173,480,,,0.058333333333333334,0.0,-0.058333333333333334,0.24375,0.0,-0.24375,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.2777777777777778,0.20512820512820512,-0.07264957264957267,0.02768941179289049,0.04283718754016545,0.015147775747274963
harbor_cove,6,ucb,independent,coordinated,True,,,36,14,-22.0,64,182,118.0,14.0,,,1.0,1.0,0.0,3,3,0.0,0.3489583333333333,0.7541118421052632,0.40515350877192985,128,,,0.0,0.0,0.0,0.1015625,0.027472527472527472,-0.07408997252747253,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.3333333333333333,0.17857142857142858,-0.15476190476190474,0.05875351222089544,0.036343232088664364,-0.022410280132231078
harbor_cove,7,ucb,independent,coordinated,False,,,69,16,-53.0,,146,,33.0,,,0.6666666666666666,1.0,0.33333333333333337,2,3,1.0,0.9037828947368421,0.7168311403508771,-0.186951754385965,480,,,0.0,0.0,0.0,0.0375,0.0,-0.0375,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.34782608695652173,0.15625,-0.19157608695652173,0.027267071239915758,0.04068657390293526,0.0134195026630195
harbor_cove,8,ucb,independent,coordinated,False,,,154,146,-8.0,,,,23.0,,,0.6666666666666666,0.6666666666666666,0.0,2,2,0.0,0.8555372807017544,0.899671052631579,0.044133771929824595,480,,,0.004166666666666667,0.0,-0.004166666666666667,0.06666666666666667,0.0,-0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.24025974025974026,0.24315068493150685,0.002890944671766593,0.026480870261132553,0.02709579268906888,0.0006149224279363256
harbor_cove,9,ucb,independent,coordinated,True,,,27,91,64.0,186,,,79.5,,,1.0,0.6666666666666666,-0.33333333333333337,3,2,-1.0,0.7077850877192983,0.8344298245614035,0.1266447368421052,372,,,0.010752688172043012,0.0,-0.010752688172043012,0.13440860215053763,0.05,-0.08440860215053762,0,0,0.0,0.0006720430107526882,0.0,-0.0006720430107526882,0,0,0.0,0,0,0.0,0,0,0.0,0.2222222222222222,0.35714285714285715,0.13492063492063494,0.03941444408909458,0.03336440211452619,-0.00605004197456839
peninsula_passage,0,ucb,independent,coordinated,True,,,138,95,-43.0,184,,,23.0,,,1.0,0.6666666666666666,-0.33333333333333337,3,2,-1.0,0.6226840260390586,0.7979469203805708,0.1752628943415122,368,,,0.03260869565217391,0.0,-0.03260869565217391,0.4592391304347826,0.05625,-0.40298913043478257,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.22826086956521738,0.22631578947368422,-0.0019450800915331579,0.023695674186210568,0.026325681307884586,0.0026300071216740183
peninsula_passage,1,ucb,independent,coordinated,False,,,20,17,-3.0,,,,90.0,,,0.6666666666666666,0.6666666666666666,0.0,2,2,0.0,0.8084626940410616,0.8027040560841262,-0.005758637956935431,480,,,0.008333333333333333,0.0,-0.008333333333333333,0.4875,0.025,-0.46249999999999997,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.225,0.35294117647058826,0.12794117647058825,0.027574867452812485,0.02938081336637105,0.0018059459135585654
peninsula_passage,2,ucb,independent,coordinated,False,,,12,11,-1.0,,103,,14.0,,,0.6666666666666666,1.0,0.33333333333333337,2,3,1.0,0.7303455182774161,0.4519278918377566,-0.2784176264396595,480,,,0.05,0.0,-0.05,0.2708333333333333,0.0,-0.2708333333333333,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.4583333333333333,0.45454545454545453,-0.0037878787878787845,0.04440994847191114,0.06354373262675891,0.019133784154847774
peninsula_passage,3,ucb,independent,coordinated,False,,,86,121,35.0,,,,68.0,,,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,-1.0,0.8733099649474211,0.8049574361542313,-0.06835252879318976,480,,,0.008333333333333333,0.0,-0.008333333333333333,0.25833333333333336,0.06875,-0.18958333333333335,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.32558139534883723,0.24793388429752067,-0.07764751105131656,0.02818260199523906,0.026957963615199212,-0.001224638380039847
peninsula_passage,4,ucb,independent,coordinated,True,,,45,26,-19.0,152,116,-36.0,53.5,,,1.0,1.0,0.0,3,3,0.0,0.5015022533800702,0.5420630946419629,0.040560841261892744,304,,,0.09210526315789473,0.0,-0.09210526315789473,0.3157894736842105,0.0,-0.3157894736842105,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.34444444444444444,0.09615384615384616,-0.2482905982905983,0.0330876042904254,0.03271254887825354,-0.0003750554121718583
peninsula_passage,5,ucb,independent,coordinated,False,,,121,24,-97.0,,208,,,,,0.3333333333333333,1.0,0.6666666666666667,1,3,2.0,0.8229844767150726,0.7538808212318477,-0.06910365548322484,480,,,0.004166666666666667,0.0,-0.004166666666666667,0.3770833333333333,0.06490384615384616,-0.3121794871794872,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.25206611570247933,0.125,-0.12706611570247933,0.02916917563899868,0.02641249521919471,-0.0027566804198039703
peninsula_passage,6,ucb,independent,coordinated,False,,,55,49,-6.0,,157,,,,,0.3333333333333333,1.0,0.6666666666666667,1,3,2.0,0.7481221832749124,0.6231847771657486,-0.12493740610916382,480,,,0.004166666666666667,0.0,-0.004166666666666667,0.4083333333333333,0.006369426751592357,-0.40196390658174097,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.2727272727272727,0.20408163265306123,-0.06864564007421148,0.030415236530852225,0.028522706428228895,-0.0018925301026233299
peninsula_passage,7,ucb,independent,coordinated,False,,,104,73,-31.0,,152,,135.0,,,0.6666666666666666,1.0,0.33333333333333337,2,3,1.0,0.6244366549824737,0.5953930896344517,-0.029043565348021994,480,,,0.1625,0.0,-0.1625,0.2875,0.039473684210526314,-0.24802631578947365,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.34615384615384615,0.21232876712328766,-0.13382507903055849,0.024806715498120167,0.025865385964091568,0.0010586704659714015
peninsula_passage,8,ucb,independent,coordinated,False,,,213,67,-146.0,,201,,13.0,,,0.6666666666666666,1.0,0.33333333333333337,2,3,1.0,0.8515272909364046,0.8102153229844767,-0.04131196795192782,480,,,0.0,0.0,0.0,0.19166666666666668,0.06965174129353234,-0.12201492537313434,0,0,0.0,0.00026041666666666666,0.0,-0.00026041666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0.2511737089201878,0.1791044776119403,-0.07206923130824752,0.02304134431073726,0.023722241635845666,0.0006808973251084052
peninsula_passage,9,ucb,independent,coordinated,False,,,202,172,-30.0,,,,25.0,,,0.6666666666666666,0.6666666666666666,0.0,2,2,0.0,0.7235853780671007,0.8102153229844767,0.08662994491737608,480,,,0.20416666666666666,0.0,-0.20416666666666666,0.2625,0.03125,-0.23125,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.2202970297029703,0.21220930232558138,-0.008087727377388915,0.0209667490984512,0.021328315478867016,0.00036156638041581757
