system_name,episode_seed,map_kind,target_motion_mode,assignment_mode,clue_acquisition_mode,success_all_found,time_to_first_detection,time_to_all_found,time_to_next_detection,detection_rate,found_count,known_free_observation_ratio_final,path_length_total,path_length_by_usv,duplicate_viewpoint_ratio,cross_region_assignment_ratio,reservation_wait_fallback_count,reservation_near_neighbor_step_ratio_mean,reservation_same_cell_violation_count,reservation_swap_violation_count,wait_count_total,wait_count_by_usv,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
two_usv_independent,1,peninsula_passage,random_walk,independent,ucb,False,20,,90.0,0.6666666666666666,2,0.8084626940410616,480,"[240, 240]",0.008333333333333333,0.4875,0,0.0,0,0,0,"[0, 0]",0.225,0.027574867452812485
two_usv_independent,2,peninsula_passage,random_walk,independent,ucb,False,12,,14.0,0.6666666666666666,2,0.7303455182774161,480,"[240, 240]",0.05,0.2708333333333333,0,0.0,0,0,0,"[0, 0]",0.4583333333333333,0.04440994847191114
two_usv_independent,3,peninsula_passage,random_walk,independent,ucb,False,86,,68.0,0.6666666666666666,2,0.8733099649474211,480,"[240, 240]",0.008333333333333333,0.25833333333333336,0,0.0,0,0,0,"[0, 0]",0.32558139534883723,0.02818260199523906
two_usv_independent,4,peninsula_passage,random_walk,independent,ucb,True,45,152,53.5,1.0,3,0.5015022533800702,304,"[152, 152]",0.09210526315789473,0.3157894736842105,0,0.0,0,0,0,"[0, 0]",0.34444444444444444,0.0330876042904254
two_usv_independent,5,peninsula_passage,random_walk,independent,ucb,False,121,,,0.3333333333333333,1,0.8229844767150726,480,"[240, 240]",0.004166666666666667,0.3770833333333333,0,0.0,0,0,0,"[0, 0]",0.25206611570247933,0.02916917563899868
two_usv_independent,6,peninsula_passage,random_walk,independent,ucb,False,55,,,0.3333333333333333,1,0.7481221832749124,480,"[240, 240]",0.004166666666666667,0.4083333333333333,0,0.0,0,0,0,"[0, 0]",0.2727272727272727,0.030415236530852225
two_usv_independent,7,peninsula_passage,random_walk,independent,ucb,False,104,,135.0,0.6666666666666666,2,0.6244366549824737,480,"[240, 240]",0.1625,0.2875,0,0.0,0,0,0,"[0, 0]",0.34615384615384615,0.024806715498120167
two_usv_independent,8,peninsula_passage,random_walk,independent,ucb,False,213,,13.0,0.6666666666666666,2,0.8515272909364046,480,"[240, 240]",0.0,0.19166666666666668,0,0.00026041666666666666,0,0,0,"[0, 0]",0.2511737089201878,0.02304134431073726
two_usv_independent,9,peninsula_passage,random_walk,independent,ucb,False,202,,25.0,0.6666666666666666,2,0.7235853780671007,480,"[240, 240]",0.20416666666666666,0.2625,0,0.0,0,0,0,"[0, 0]",0.2202970297029703,0.0209667490984512
two_usv_independent,0,open_water,random_walk,independent,anomaly_upper_tail,True,21,183,81.0,1.0,3,0.6774977895667551,366,"[183, 183]",0.02185792349726776,0.33879781420765026,0,0.0,0,0,0,"[0, 0]",0.6190476190476191,0.033022685652222196
two_usv_independent,1,open_water,random_walk,independent,anomaly_upper_tail,True,22,192,85.0,1.0,3,0.7926613616268788,384,"[192, 192]",0.0,0.15104166666666666,0,0.0,0,0,0,"[0, 0]",0.4090909090909091,0.032853495466243325
two_usv_independent,2,open_water,random_walk,independent,anomaly_upper_tail,False,67,,7.0,0.6666666666666666,2,0.7285587975243147,480,"[240, 240]",0.0,0.42291666666666666,0,0.0,0,0,0,"[0, 0]",0.3656716417910448,0.024045189328003057
two_usv_independent,3,open_water,random_walk,independent,anomaly_upper_tail,False,112,,,0.3333333333333333,1,0.6695402298850575,480,"[240, 240]",0.0,0.42083333333333334,0,0.0,0,0,0,"[0, 0]",0.3482142857142857,0.020220999857344542
two_usv_independent,4,open_water,random_walk,independent,anomaly_upper_tail,True,204,228,12.0,1.0,3,0.8231653404067197,456,"[228, 228]",0.0043859649122807015,0.35964912280701755,0,0.0,0,0,0,"[0, 0]",0.3431372549019608,0.022149772167521783
two_usv_independent,5,open_water,random_walk,independent,anomaly_upper_tail,False,44,,65.0,0.6666666666666666,2,0.765473032714412,480,"[240, 240]",0.004166666666666667,0.3333333333333333,0,0.0,0,0,0,"[0, 0]",0.23863636363636365,0.021672076606670462
two_usv_independent,6,open_water,random_walk,independent,anomaly_upper_tail,True,23,98,37.5,1.0,3,0.4484969053934571,196,"[98, 98]",0.0,0.030612244897959183,0,0.0,0,0,0,"[0, 0]",0.13043478260869565,0.03247668705829506
two_usv_independent,7,open_water,random_walk,independent,anomaly_upper_tail,True,43,168,62.5,1.0,3,0.6290893015030946,336,"[168, 168]",0.0,0.03571428571428571,0,0.0,0,0,0,"[0, 0]",0.3023255813953488,0.023344672019122048
two_usv_independent,8,open_water,random_walk,independent,anomaly_upper_tail,True,9,93,42.0,1.0,3,0.42793987621573826,186,"[93, 93]",0.0,0.0967741935483871,0,0.0,0,0,0,"[0, 0]",0.1111111111111111,0.0295234868604133
two_usv_independent,9,open_water,random_walk,independent,anomaly_upper_tail,True,32,195,81.5,1.0,3,0.6660035366931919,390,"[195, 195]",0.0,0.0641025641025641,0,0.0,0,0,0,"[0, 0]",0.1875,0.022446040796405754
two_usv_independent,0,harbor_cove,random_walk,independent,anomaly_upper_tail,False,77,,,0.3333333333333333,1,0.8379934210526315,480,"[240, 240]",0.0375,0.175,0,0.0,0,0,0,"[0, 0]",0.36363636363636365,0.02925850582085842
two_usv_independent,1,harbor_cove,random_walk,independent,anomaly_upper_tail,True,77,212,67.5,1.0,3,0.8048245614035088,424,"[212, 212]",0.009433962264150943,0.02358490566037736,0,0.0,0,0,0,"[0, 0]",0.2792207792207792,0.026379504526406167
two_usv_independent,2,harbor_cove,random_walk,independent,anomaly_upper_tail,True,54,196,71.0,1.0,3,0.7765899122807017,392,"[196, 196]",0.0,0.061224489795918366,0,0.0,0,0,0,"[0, 0]",0.3425925925925926,0.02771706895593973
two_usv_independent,3,harbor_cove,random_walk,independent,anomaly_upper_tail,True,10,82,36.0,1.0,3,0.40597587719298245,164,"[82, 82]",0.0,0.018292682926829267,0,0.0,0,0,0,"[0, 0]",0.5,0.03993600018830726
two_usv_independent,4,harbor_cove,random_walk,independent,anomaly_upper_tail,True,37,181,72.0,1.0,3,0.6581688596491229,362,"[181, 181]",0.0,0.287292817679558,0,0.0,0,0,0,"[0, 0]",0.4594594594594595,0.048206498354696294
two_usv_independent,5,harbor_cove,random_walk,independent,anomaly_upper_tail,True,65,141,38.0,1.0,3,0.6293859649122807,282,"[141, 141]",0.014184397163120567,0.04964539007092199,0,0.0,0,0,0,"[0, 0]",0.3,0.02790101021349811
two_usv_independent,6,harbor_cove,random_walk,independent,anomaly_upper_tail,True,15,75,30.0,1.0,3,0.44024122807017546,150,"[75, 75]",0.0,0.04666666666666667,0,0.0,0,0,0,"[0, 0]",0.3333333333333333,0.04244837227777729
two_usv_independent,7,harbor_cove,random_walk,independent,anomaly_upper_tail,True,63,86,11.5,1.0,3,0.48601973684210525,172,"[86, 86]",0.011627906976744186,0.09302325581395349,0,0.0,0,0,0,"[0, 0]",0.29365079365079366,0.026694268975934028
two_usv_independent,8,harbor_cove,random_walk,independent,anomaly_upper_tail,True,116,238,61.0,1.0,3,0.7853618421052632,476,"[238, 238]",0.004201680672268907,0.4054621848739496,0,0.0,0,0,0,"[0, 0]",0.31896551724137934,0.02672501597639734
two_usv_independent,9,harbor_cove,random_walk,independent,anomaly_upper_tail,True,15,218,101.5,1.0,3,0.8199013157894737,436,"[218, 218]",0.0045871559633027525,0.27293577981651373,0,0.0,0,0,0,"[0, 0]",0.23333333333333334,0.03545184318751432
two_usv_independent,0,peninsula_passage,random_walk,independent,anomaly_upper_tail,False,88,,68.0,0.6666666666666666,2,0.757636454682023,480,"[240, 240]",0.041666666666666664,0.3,0,0.0015625,0,0,0,"[0, 0]",0.23295454545454544,0.024608646588124082
two_usv_independent,1,peninsula_passage,random_walk,independent,anomaly_upper_tail,False,20,,192.0,0.6666666666666666,2,0.8079619429143715,480,"[240, 240]",0.016666666666666666,0.35208333333333336,0,0.0,0,0,0,"[0, 0]",0.325,0.028103672834461264
two_usv_independent,2,peninsula_passage,random_walk,independent,anomaly_upper_tail,True,18,94,38.0,1.0,3,0.37230846269404105,188,"[94, 94]",0.02127659574468085,0.19680851063829788,0,0.0014247720364741641,0,0,0,"[0, 0]",0.4166666666666667,0.055652561097707
two_usv_independent,3,peninsula_passage,random_walk,independent,anomaly_upper_tail,True,107,204,48.5,1.0,3,0.6890335503254882,408,"[204, 204]",0.15196078431372548,0.5220588235294118,0,0.0,0,0,0,"[0, 0]",0.29439252336448596,0.023808063764850403
two_usv_independent,4,peninsula_passage,random_walk,independent,anomaly_upper_tail,True,27,192,82.5,1.0,3,0.7045568352528793,384,"[192, 192]",0.005208333333333333,0.22395833333333334,0,0.0,0,0,0,"[0, 0]",0.3148148148148148,0.02728284498427167
two_usv_independent,5,peninsula_passage,random_walk,independent,anomaly_upper_tail,False,165,,,0.3333333333333333,1,0.8107160741111668,480,"[240, 240]",0.029166666666666667,0.4791666666666667,0,0.0,0,0,0,"[0, 0]",0.2909090909090909,0.026079130660094034
two_usv_independent,6,peninsula_passage,random_walk,independent,anomaly_upper_tail,True,57,148,45.5,1.0,3,0.628442663995994,296,"[148, 148]",0.0,0.2195945945945946,0,0.0,0,0,0,"[0, 0]",0.3684210526315789,0.03213017230323577
two_usv_independent,7,peninsula_passage,random_walk,independent,anomaly_upper_tail,False,207,,,0.3333333333333333,1,0.7643965948923385,480,"[240, 240]",0.0,0.40208333333333335,0,0.0,0,0,0,"[0, 0]",0.28502415458937197,0.02512947854258953
two_usv_independent,8,peninsula_passage,random_walk,independent,anomaly_upper_tail,False,225,,14.0,0.6666666666666666,2,0.8229844767150726,480,"[240, 240]",0.0125,0.3958333333333333,0,0.0,0,0,0,"[0, 0]",0.3244444444444444,0.022523139890129322
two_usv_independent,9,peninsula_passage,random_walk,independent,anomaly_upper_tail,False,69,,28.0,0.6666666666666666,2,0.6662493740610916,480,"[240, 240]",0.0,0.37083333333333335,0,0.0,0,0,0,"[0, 0]",0.36231884057971014,0.022323186322261098
