scene,tick,rgb_present,rangefinder_raw_beams,rangefinder_hit_beam_indices,any_rangefinder_hit,rangefinder_min_positive_range_m
teammate_only_surfacevessel_center_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 17.80722427368164, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,17.80722427368164
teammate_only_surfacevessel_center_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 17.80548667907715, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,17.80548667907715
teammate_only_surfacevessel_center_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 17.80492401123047, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,17.80492401123047
teammate_only_surfacevessel_right_inner_20m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.44380760192871, 18.958698272705078, -1.0, -1.0]","[9, 10]",True,18.44380760192871
teammate_only_surfacevessel_right_inner_20m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.44524574279785, 18.96017837524414, -1.0, -1.0]","[9, 10]",True,18.44524574279785
teammate_only_surfacevessel_right_inner_20m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.445932388305664, 18.96088409423828, -1.0, -1.0]","[9, 10]",True,18.445932388305664
teammate_only_surfacevessel_right_inner_20m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.445392608642578, 18.960329055786133, -1.0, -1.0]","[9, 10]",True,18.445392608642578
teammate_only_surfacevessel_right_inner_20m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.44369125366211, 18.958580017089844, -1.0, -1.0]","[9, 10]",True,18.44369125366211
teammate_only_surfacevessel_right_inner_20m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.441123962402344, 18.95594024658203, -1.0, -1.0]","[9, 10]",True,18.441123962402344
teammate_only_surfacevessel_right_inner_20m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.438447952270508, 18.95319175720215, -1.0, -1.0]","[9, 10]",True,18.438447952270508
teammate_only_surfacevessel_right_inner_20m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.43585777282715, 18.950529098510742, -1.0, -1.0]","[9, 10]",True,18.43585777282715
teammate_only_surfacevessel_right_inner_20m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.43328285217285, 18.9478816986084, -1.0, -1.0]","[9, 10]",True,18.43328285217285
teammate_only_surfacevessel_right_inner_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.431514739990234, 18.946063995361328, -1.0, -1.0]","[9, 10]",True,18.431514739990234
teammate_only_surfacevessel_right_inner_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.430774688720703, 18.945302963256836, -1.0, -1.0]","[9, 10]",True,18.430774688720703
teammate_only_surfacevessel_right_inner_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 18.43059539794922, 18.945117950439453, -1.0, -1.0]","[9, 10]",True,18.43059539794922
teammate_only_surfacevessel_right_outer_20m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.656902313232422, 20.571226119995117]","[10, 11, 12]",True,19.656902313232422
teammate_only_surfacevessel_right_outer_20m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.65676498413086, 20.571081161499023]","[10, 11, 12]",True,19.65676498413086
teammate_only_surfacevessel_right_outer_20m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.658004760742188, 20.572378158569336]","[10, 11, 12]",True,19.658004760742188
teammate_only_surfacevessel_right_outer_20m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.660091400146484, 20.574562072753906]","[10, 11, 12]",True,19.660091400146484
teammate_only_surfacevessel_right_outer_20m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.662229537963867, 20.576799392700195]","[10, 11, 12]",True,19.662229537963867
teammate_only_surfacevessel_right_outer_20m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.664283752441406, 20.578950881958008]","[10, 11, 12]",True,19.664283752441406
teammate_only_surfacevessel_right_outer_20m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.665807723999023, 20.580543518066406]","[10, 11, 12]",True,19.665807723999023
teammate_only_surfacevessel_right_outer_20m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.666465759277344, 20.58123207092285]","[10, 11, 12]",True,19.666465759277344
teammate_only_surfacevessel_right_outer_20m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.66640853881836, 20.581174850463867]","[10, 11, 12]",True,19.66640853881836
teammate_only_surfacevessel_right_outer_20m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.6656436920166, 20.580373764038086]","[10, 11, 12]",True,19.6656436920166
teammate_only_surfacevessel_right_outer_20m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.665019989013672, 20.579721450805664]","[10, 11, 12]",True,19.665019989013672
teammate_only_surfacevessel_right_outer_20m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 23.62881088256836, 19.664915084838867, 20.579608917236328]","[10, 11, 12]",True,19.664915084838867
teammate_only_surfacevessel_left_outer_35m,1,True,"[-1.0, 36.21095275878906, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.21095275878906
teammate_only_surfacevessel_left_outer_35m,2,False,"[-1.0, 36.211971282958984, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.211971282958984
teammate_only_surfacevessel_left_outer_35m,3,False,"[-1.0, 36.211788177490234, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.211788177490234
teammate_only_surfacevessel_left_outer_35m,4,False,"[-1.0, 36.21064758300781, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.21064758300781
teammate_only_surfacevessel_left_outer_35m,5,False,"[-1.0, 36.208717346191406, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.208717346191406
teammate_only_surfacevessel_left_outer_35m,6,False,"[-1.0, 36.205875396728516, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.205875396728516
teammate_only_surfacevessel_left_outer_35m,7,True,"[-1.0, 36.20273208618164, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.20273208618164
teammate_only_surfacevessel_left_outer_35m,8,False,"[-1.0, 36.19964599609375, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.19964599609375
teammate_only_surfacevessel_left_outer_35m,9,False,"[-1.0, 36.19719314575195, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.19719314575195
teammate_only_surfacevessel_left_outer_35m,10,False,"[-1.0, 36.19550323486328, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.19550323486328
teammate_only_surfacevessel_left_outer_35m,11,False,"[-1.0, 36.194759368896484, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.194759368896484
teammate_only_surfacevessel_left_outer_35m,12,False,"[-1.0, 36.195133209228516, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,36.195133209228516
teammate_only_surfacevessel_left_inner_35m,1,True,"[-1.0, -1.0, -1.0, 33.982486724853516, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.982486724853516
teammate_only_surfacevessel_left_inner_35m,2,False,"[-1.0, -1.0, -1.0, 33.984004974365234, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.984004974365234
teammate_only_surfacevessel_left_inner_35m,3,False,"[-1.0, -1.0, -1.0, 33.98537063598633, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.98537063598633
teammate_only_surfacevessel_left_inner_35m,4,False,"[-1.0, -1.0, -1.0, 33.986053466796875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.986053466796875
teammate_only_surfacevessel_left_inner_35m,5,False,"[-1.0, -1.0, -1.0, 33.986244201660156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.986244201660156
teammate_only_surfacevessel_left_inner_35m,6,False,"[-1.0, -1.0, -1.0, 33.985801696777344, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.985801696777344
teammate_only_surfacevessel_left_inner_35m,7,True,"[-1.0, -1.0, -1.0, 33.984859466552734, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.984859466552734
teammate_only_surfacevessel_left_inner_35m,8,False,"[-1.0, -1.0, -1.0, 33.983646392822266, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.983646392822266
teammate_only_surfacevessel_left_inner_35m,9,False,"[-1.0, -1.0, -1.0, 33.9821891784668, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.9821891784668
teammate_only_surfacevessel_left_inner_35m,10,False,"[-1.0, -1.0, -1.0, 33.98124313354492, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.98124313354492
teammate_only_surfacevessel_left_inner_35m,11,False,"[-1.0, -1.0, -1.0, 33.98057174682617, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.98057174682617
teammate_only_surfacevessel_left_inner_35m,12,False,"[-1.0, -1.0, -1.0, 33.9805793762207, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,33.9805793762207
teammate_only_surfacevessel_center_35m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.81248474121094, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.81248474121094
teammate_only_surfacevessel_center_35m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.809051513671875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.809051513671875
teammate_only_surfacevessel_center_35m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.80537414550781, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.80537414550781
teammate_only_surfacevessel_center_35m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.8018913269043, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.8018913269043
teammate_only_surfacevessel_center_35m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.7998161315918, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.7998161315918
teammate_only_surfacevessel_center_35m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.799354553222656, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.799354553222656
teammate_only_surfacevessel_center_35m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.80052947998047, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.80052947998047
teammate_only_surfacevessel_center_35m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.80305480957031, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.80305480957031
teammate_only_surfacevessel_center_35m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.80662536621094, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.80662536621094
teammate_only_surfacevessel_center_35m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.81060028076172, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.81060028076172
teammate_only_surfacevessel_center_35m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.813297271728516, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.813297271728516
teammate_only_surfacevessel_center_35m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 32.81419372558594, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,32.81419372558594
teammate_only_surfacevessel_right_inner_35m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.96500778198242, -1.0, -1.0, -1.0]",[9],True,33.96500778198242
teammate_only_surfacevessel_right_inner_35m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.963531494140625, -1.0, -1.0, -1.0]",[9],True,33.963531494140625
teammate_only_surfacevessel_right_inner_35m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.96245193481445, -1.0, -1.0, -1.0]",[9],True,33.96245193481445
teammate_only_surfacevessel_right_inner_35m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.9620246887207, -1.0, -1.0, -1.0]",[9],True,33.9620246887207
teammate_only_surfacevessel_right_inner_35m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.96218490600586, -1.0, -1.0, -1.0]",[9],True,33.96218490600586
teammate_only_surfacevessel_right_inner_35m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.9638557434082, -1.0, -1.0, -1.0]",[9],True,33.9638557434082
teammate_only_surfacevessel_right_inner_35m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.96687698364258, -1.0, -1.0, -1.0]",[9],True,33.96687698364258
teammate_only_surfacevessel_right_inner_35m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.97057342529297, -1.0, -1.0, -1.0]",[9],True,33.97057342529297
teammate_only_surfacevessel_right_inner_35m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.974449157714844, -1.0, -1.0, -1.0]",[9],True,33.974449157714844
teammate_only_surfacevessel_right_inner_35m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.977630615234375, -1.0, -1.0, -1.0]",[9],True,33.977630615234375
teammate_only_surfacevessel_right_inner_35m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.97909164428711, -1.0, -1.0, -1.0]",[9],True,33.97909164428711
teammate_only_surfacevessel_right_inner_35m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 33.979007720947266, -1.0, -1.0, -1.0]",[9],True,33.979007720947266
teammate_only_surfacevessel_right_outer_35m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.2133674621582, -1.0]",[11],True,36.2133674621582
teammate_only_surfacevessel_right_outer_35m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.21414566040039, -1.0]",[11],True,36.21414566040039
teammate_only_surfacevessel_right_outer_35m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.2147102355957, -1.0]",[11],True,36.2147102355957
teammate_only_surfacevessel_right_outer_35m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.214508056640625, -1.0]",[11],True,36.214508056640625
teammate_only_surfacevessel_right_outer_35m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.213741302490234, -1.0]",[11],True,36.213741302490234
teammate_only_surfacevessel_right_outer_35m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.21266174316406, -1.0]",[11],True,36.21266174316406
teammate_only_surfacevessel_right_outer_35m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.211692810058594, -1.0]",[11],True,36.211692810058594
teammate_only_surfacevessel_right_outer_35m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.2109489440918, -1.0]",[11],True,36.2109489440918
teammate_only_surfacevessel_right_outer_35m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.210540771484375, -1.0]",[11],True,36.210540771484375
teammate_only_surfacevessel_right_outer_35m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.210235595703125, -1.0]",[11],True,36.210235595703125
teammate_only_surfacevessel_right_outer_35m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.21009063720703, -1.0]",[11],True,36.21009063720703
teammate_only_surfacevessel_right_outer_35m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 36.21009063720703, -1.0]",[11],True,36.21009063720703
teammate_only_surfacevessel_left_outer_50m,1,True,"[-1.0, 52.760379791259766, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.760379791259766
teammate_only_surfacevessel_left_outer_50m,2,False,"[-1.0, 52.758995056152344, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.758995056152344
teammate_only_surfacevessel_left_outer_50m,3,False,"[-1.0, 52.7578125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.7578125
teammate_only_surfacevessel_left_outer_50m,4,False,"[-1.0, 52.757789611816406, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.757789611816406
teammate_only_surfacevessel_left_outer_50m,5,False,"[-1.0, 52.758541107177734, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.758541107177734
teammate_only_surfacevessel_left_outer_50m,6,False,"[-1.0, 52.7603874206543, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.7603874206543
teammate_only_surfacevessel_left_outer_50m,7,True,"[-1.0, 52.763084411621094, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.763084411621094
teammate_only_surfacevessel_left_outer_50m,8,False,"[-1.0, 52.766361236572266, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.766361236572266
teammate_only_surfacevessel_left_outer_50m,9,False,"[-1.0, 52.769500732421875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.769500732421875
teammate_only_surfacevessel_left_outer_50m,10,False,"[-1.0, 52.771873474121094, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.771873474121094
teammate_only_surfacevessel_left_outer_50m,11,False,"[-1.0, 52.773101806640625, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.773101806640625
teammate_only_surfacevessel_left_outer_50m,12,False,"[-1.0, 52.77284240722656, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[1],True,52.77284240722656
teammate_only_surfacevessel_left_inner_50m,1,True,"[-1.0, -1.0, -1.0, 49.50495147705078, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.50495147705078
teammate_only_surfacevessel_left_inner_50m,2,False,"[-1.0, -1.0, -1.0, 49.504398345947266, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.504398345947266
teammate_only_surfacevessel_left_inner_50m,3,False,"[-1.0, -1.0, -1.0, 49.50505828857422, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.50505828857422
teammate_only_surfacevessel_left_inner_50m,4,False,"[-1.0, -1.0, -1.0, 49.506019592285156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.506019592285156
teammate_only_surfacevessel_left_inner_50m,5,False,"[-1.0, -1.0, -1.0, 49.50743103027344, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.50743103027344
teammate_only_surfacevessel_left_inner_50m,6,False,"[-1.0, -1.0, -1.0, 49.50870132446289, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.50870132446289
teammate_only_surfacevessel_left_inner_50m,7,True,"[-1.0, -1.0, -1.0, 49.50984191894531, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.50984191894531
teammate_only_surfacevessel_left_inner_50m,8,False,"[-1.0, -1.0, -1.0, 49.5109977722168, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.5109977722168
teammate_only_surfacevessel_left_inner_50m,9,False,"[-1.0, -1.0, -1.0, 49.51154327392578, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.51154327392578
teammate_only_surfacevessel_left_inner_50m,10,False,"[-1.0, -1.0, -1.0, 49.51185607910156, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.51185607910156
teammate_only_surfacevessel_left_inner_50m,11,False,"[-1.0, -1.0, -1.0, 49.51225662231445, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.51225662231445
teammate_only_surfacevessel_left_inner_50m,12,False,"[-1.0, -1.0, -1.0, 49.51206970214844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[3],True,49.51206970214844
teammate_only_surfacevessel_center_50m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.816978454589844, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.816978454589844
teammate_only_surfacevessel_center_50m,2,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.81684875488281, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.81684875488281
teammate_only_surfacevessel_center_50m,3,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.81591796875, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.81591796875
teammate_only_surfacevessel_center_50m,4,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.81525421142578, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.81525421142578
teammate_only_surfacevessel_center_50m,5,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.814598083496094, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.814598083496094
teammate_only_surfacevessel_center_50m,6,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.813594818115234, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.813594818115234
teammate_only_surfacevessel_center_50m,7,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.812278747558594, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.812278747558594
teammate_only_surfacevessel_center_50m,8,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.8109245300293, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.8109245300293
teammate_only_surfacevessel_center_50m,9,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.809879302978516, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.809879302978516
teammate_only_surfacevessel_center_50m,10,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.809288024902344, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.809288024902344
teammate_only_surfacevessel_center_50m,11,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.8095817565918, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.8095817565918
teammate_only_surfacevessel_center_50m,12,False,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 47.810550689697266, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]",[6],True,47.810550689697266
teammate_only_surfacevessel_right_inner_50m,1,True,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 49.5172233581543, -1.0, -1.0, -1.0]",[9],True,49.5172233581543
