map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,anomaly_top_band_selection_ratio_pre_first_detection_mean,anomaly_top_band_selection_ratio_pre_first_detection_std,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_std
ALL,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.36609774072971246,0.20092678511843798,0.0263686067553034,0.00591619714916917
open_water,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.38243264688165984,0.08308152050779319,0.023370447169017795,0.0035612816066287033
harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.3868993668993669,0.2197810647675635,0.029361808433608035,0.0055409168298377765
peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.32896120840811105,0.25264561070929714,0.026373564663284377,0.006608436907009655
ALL,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.39144076617277723,0.1911918123660681,0.02622477140686256,0.005713291859983712
open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.3804143935705417,0.09232456181149996,0.023102238406771364,0.0032896792703334937
harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.40052285394998394,0.21463071652996635,0.02819225438158926,0.005343489756074451
peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.3933850509978062,0.23423260383852648,0.02737982143222704,0.006602643183115493
