map_kind,baseline_clue_acquisition_mode,challenger_clue_acquisition_mode,target_motion_mode,planner_adaptation_mode,policy_name,path_safety_mode,time_to_first_detection_delta_mean,time_to_all_found_delta_mean,detection_rate_delta_mean,found_count_delta_mean,known_free_observation_ratio_final_delta_mean,planning_time_ms_mean_delta_mean,path_length_delta_mean,clearance_penalty_raw_mean_delta_mean,near_obstacle_step_ratio_delta_mean,min_clearance_cells_mean_delta_mean,path_invalidations_per_episode_delta_mean,anomaly_top_band_selection_ratio_pre_first_detection_delta_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_delta_mean
ALL,ucb,anomaly_upper_tail,random_walk,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,3.409090909090909,15.0,0.05555555555555555,0.16666666666666666,-0.01838769467402043,-0.20883458456487247,-8.266666666666667,-0.002680598140156964,-0.002680598140156964,-0.030759507891860802,0.0,0.025343025443064705,-0.00014383534844084576
open_water,ucb,anomaly_upper_tail,random_walk,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-3.7142857142857144,15.0,1.1102230246251566e-17,0.0,-0.013881520778072504,0.03422607413606329,-12.7,0.0002350788288288289,0.0002350788288288289,1.0409987872487876,0.0,-0.0020182533111180955,-0.00026820876224643056
harbor_cove,ucb,anomaly_upper_tail,random_walk,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,13.125,,0.03333333333333334,0.1,-0.0016721491228070206,1.136836030996966,0.0,0.0,0.0,-0.8925000000000001,0.0,0.013623487050617101,-0.0011695540520187697
peninsula_passage,ucb,anomaly_upper_tail,random_walk,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-0.5714285714285714,,0.13333333333333333,0.4,-0.039609414121181775,-1.7975658588276466,-12.1,-0.00827687324929972,-0.00827687324929972,-0.24077731092436983,0.0,0.06442384258969511,0.0010062567689426629
