map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,path_length_mean,path_length_std,clearance_penalty_raw_mean_mean,clearance_penalty_raw_mean_std,near_obstacle_step_ratio_mean,near_obstacle_step_ratio_std,min_clearance_cells_mean_mean,min_clearance_cells_mean_std,path_invalidations_per_episode_mean,path_invalidations_per_episode_std
ALL,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,64.1304347826087,46.36462702256322,185.0,0.0,0.44444444444444436,0.28974232912011777,1.3333333333333333,0.8692269873603531,0.4314180899919535,0.04739718450562135,50.13668701553653,7.457838479750099,238.16666666666666,9.87280214641326,0.007213307057057056,0.01392316965949636,0.007213307057057056,0.01392316965949636,8.967882882882883,3.70258595391444,0.0,0.0
open_water,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,70.375,47.15648815380552,185.0,0.0,0.5333333333333333,0.30550504633038933,1.6,0.9165151389911681,0.39056145004420867,0.037508837759957246,44.48537205292095,2.90904435355915,234.5,16.5,0.0026815878378378378,0.00023226351351351363,0.0026815878378378378,0.00023226351351351363,13.608231981981982,1.1877705549674429,0.0,0.0
harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,57.0,49.663870167356066,,,0.4,0.24944382578492943,1.2,0.7483314773547882,0.46228070175438596,0.04258217013777785,47.78783359825543,4.648738920634436,240.0,0.0,0.002604166666666667,4.336808689942018e-19,0.002604166666666667,4.336808689942018e-19,8.315833333333334,1.2633588937607731,0.0,0.0
peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,65.14285714285714,39.990815272040265,,,0.39999999999999997,0.29059326290271154,1.2,0.8717797887081347,0.441412118177266,0.02824320699650047,58.13685539543322,5.943701243978642,240.0,0.0,0.016354166666666663,0.02135823132047429,0.016354166666666663,0.02135823132047429,4.979583333333333,0.5059762634419392,0.0,0.0
ALL,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,84.96428571428571,68.07741504181479,164.25,40.03982392568679,0.5,0.26874192494328497,1.5,0.806225774829855,0.41303039531793306,0.0618390233562572,49.927852430971676,7.337959518415745,229.9,29.611202834963212,0.004532708916900093,0.008861320862713367,0.004532708916900093,0.008861320862713367,8.937123374991021,4.320577885149618,0.0,0.0
open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,88.66666666666667,71.78207761458752,179.33333333333334,35.03648891592243,0.5333333333333333,0.33993463423951903,1.6,1.019803902718557,0.37667992926613614,0.05526325812530721,44.51959812705701,2.1632972429524258,221.8,33.78105978207315,0.002916666666666667,0.0006565625136417147,0.002916666666666667,0.0006565625136417147,14.649230769230773,1.5140057639653108,0.0,0.0
harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,81.77777777777777,70.61755805869274,,,0.4333333333333333,0.21343747458109494,1.3,0.6403124237432849,0.46060855263157885,0.04277757327037023,48.9246696292524,6.169879802068142,240.0,0.0,0.002604166666666667,4.336808689942018e-19,0.002604166666666667,4.336808689942018e-19,7.423333333333334,0.9987408739674838,0.0,0.0
peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,84.5,61.88255004441882,119.0,0.0,0.5333333333333332,0.22110831935702666,1.6,0.66332495807108,0.4018027040560841,0.05363904798581597,56.33928953660558,6.8867671544357165,227.9,36.300000000000004,0.008077293417366948,0.01470520319190229,0.008077293417366948,0.01470520319190229,4.738806022408964,0.4085134413165888,0.0,0.0
