param_name,param_value,n_episodes,success_all_found_rate,time_to_all_found_censored_mean,detection_rate_mean,time_to_first_detection_censored_mean,planning_time_ms_mean
w_s,6.5,75,0.6133333333333333,192.8,0.8266666666666667,50.17333333333333,23.63649412836739
w_r,2.0,75,0.6133333333333333,192.8,0.8266666666666667,50.17333333333333,23.63649412836739
w_e,-0.55,15,0.6,193.2,0.8222222222222222,50.2,23.473263379648564
w_e,-0.45,15,0.6,192.26666666666668,0.8222222222222222,50.2,23.75350942622956
w_e,-0.35,15,0.6666666666666666,191.53333333333333,0.8444444444444444,50.2,23.170854663048345
w_e,-0.25,15,0.6666666666666666,191.53333333333333,0.8444444444444444,50.13333333333333,23.349386273387516
w_e,-0.15,15,0.5333333333333333,195.46666666666667,0.7999999999999999,50.13333333333333,24.435456899522947
