run_kind,policy_step,tick_in_policy_step,tick_global,agent_id,capture_phase,source_event_rgb_changed_pixels,source_event_local_candidate_count,source_event_rangefinder_hit_beam_indices,source_event_rgb_range_sync_attempted,source_event_rgb_range_sync_applied,source_event_rgb_sync_target_tick,source_event_rgb_sync_baseline_tick,source_event_rgb_sync_target_offset_ticks,source_event_rgb_sync_baseline_offset_ticks,source_event_rgb_sync_candidate_count,source_event_rgb_sync_failure_reason,target_capture_present,baseline_capture_present,exact_baseline_capture_present,exact_target_rgb_present,exact_baseline_rgb_present,synced_target_capture_present,synced_baseline_capture_present,synced_target_rgb_present,synced_baseline_rgb_present,target_rgb_present,baseline_rgb_present,target_observer_world_location,baseline_observer_world_location,target_observer_heading_deg,baseline_observer_heading_deg,target_vs_baseline_observer_distance_m,rgb_changed_pixels_recomputed,rgb_change_bbox_xyxy_recomputed,exact_tick_rgb_changed_pixels,sphere_blob_candidate_count_recomputed,sphere_blob_local_candidate_count_recomputed,sphere_blob_white_neutral_changed_pixels_recomputed,local_range_scaled_blob_present_recomputed,local_blob_area_recomputed,local_blob_range_scaled_area_recomputed,matched_range_m_recomputed,matched_beam_index_recomputed,rangefinder_hit_beam_indices_recomputed,rangefinder_min_positive_range_m_recomputed,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection,target_rgb_preview_path,baseline_rgb_preview_path,diff_preview_path,white_neutral_mask_preview_path,overlay_preview_path
target,18,65,1512,sv0,transit,1097,1,[],False,False,,,,,0,no_rangefinder_hit,True,True,True,True,True,False,False,,,True,True,"[-275.7041320800781, 219.75120544433594, 0.16111445426940918]","[-275.703857421875, 219.75172424316406, 0.16327032446861267]",331.3722953022674,331.37705282355756,0.000587017335866435,1097,"[25, 161, 60, 195]",1097,1,1,692,False,0,,,,[],,False,False,False,False,,,,,
target,18,59,1506,sv0,transit,792,1,[],False,False,,,,,0,no_rangefinder_hit,True,True,True,True,True,False,False,,,True,True,"[-276.4869384765625, 220.12001037597656, 0.16341939568519592]","[-276.4867858886719, 220.1204833984375, 0.16167646646499634]",332.4284020438944,332.4337231011768,0.0004970244590729472,792,"[48, 156, 78, 187]",792,0,1,489,False,0,,,,[],,False,False,False,False,,,,,
target,18,53,1500,sv0,transit,549,1,[],False,False,,,,,0,no_rangefinder_hit,True,True,True,True,True,False,False,,,True,True,"[-277.3049621582031, 220.47483825683594, 0.16287940740585327]","[-277.3048095703125, 220.47525024414062, 0.16279394924640656]",333.95308041216333,333.9580293286788,0.00043933654934350485,549,"[67, 152, 92, 178]",549,1,1,366,False,0,,,,[],,False,False,False,False,,,,,
target,18,47,1494,sv0,transit,396,1,[],False,False,,,,,0,no_rangefinder_hit,True,True,True,True,True,False,False,,,True,True,"[-278.13482666015625, 220.7982940673828, 0.16496512293815613]","[-278.13470458984375, 220.79864501953125, 0.16363388299942017]",335.7285111001759,335.7330259141399,0.0003715757953456397,396,"[39, 135, 104, 172]",396,1,1,287,False,0,,,,[],,False,False,False,False,,,,,
