run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,1,9,9,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9998474121094,50.002750396728516,0.1798705905675888,35,2,False,False,10.002750397892347,354.5200657594171,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.999475557706,-85.5807831372835,99.99448776245117
calibration,1,10,10,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9997863769531,149.9966583251953,0.17409992218017578,25,2,False,False,10.003341677085665,6.643672607101287,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.00087402282252,84.52093850743205,99.99331665039062
calibration,1,10,10,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9997863769531,50.00334167480469,0.1664668172597885,35,2,False,False,10.003341677085665,353.3563286649596,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.99912597617754,-84.52093978323956,99.99331665039062
calibration,1,11,11,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9997253417969,149.9960174560547,0.16193559765815735,25,2,False,False,10.003982547715667,7.908352353729363,LocationSensor,False,False,True,False,[],,-8000.0,8000.0,90.00122356102479,83.35755095392346,99.99203109741211
calibration,1,11,11,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9997253417969,50.00398635864258,0.15395089983940125,35,2,False,False,10.003986362412931,352.0916484919247,LocationSensor,False,False,True,False,[],,8000.0,-8000.0,269.9987764389752,-83.35755222598442,99.99203109741211
calibration,1,12,12,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9996032714844,149.9953155517578,0.15282782912254333,25,2,False,False,10.004684456108176,9.271435301756625,LocationSensor,False,True,True,False,[],,-8000.0,8000.0,90.00157304911066,82.09322069538132,99.99063110351562
calibration,1,12,12,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9996032714844,50.00468444824219,0.14376235008239746,35,2,False,False,10.004684456108176,350.72856554086405,LocationSensor,False,True,True,False,[],,8000.0,-8000.0,269.9984269514892,-82.09322154043548,99.99063110351562
calibration,1,13,13,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9994812011719,149.9945526123047,0.14776378870010376,25,2,False,False,10.005447401145595,10.730441572044015,LocationSensor,False,False,True,False,[],,-7903.226342071727,8000.0,90.00227202263734,80.73083672088069,99.98911666870117
calibration,1,13,13,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9994812011719,50.005435943603516,0.1370789110660553,35,2,False,False,10.005435957053814,349.26955675026494,LocationSensor,False,False,True,False,[],,8000.0,-7903.226536621986,269.9977279773627,-80.73083756350138,99.98911666870117
calibration,1,14,14,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9992980957031,149.99374389648438,0.14674988389015198,25,2,False,False,10.006256128133705,12.282956223983856,LocationSensor,False,False,True,False,[],,-7566.824776120713,8000.0,90.00297087997063,79.27252930792662,99.98749923706055
calibration,1,14,14,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9992980957031,50.00624465942383,0.13466641306877136,35,2,False,False,10.006244684041937,347.7170412733218,LocationSensor,False,False,True,False,[],,8000.0,-7566.825544275725,269.9970291166313,-79.27252763363362,99.98749923706055
calibration,1,15,15,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9991149902344,149.99288940429688,0.14955677092075348,25,2,False,False,10.007110634837412,13.926617423632035,LocationSensor,False,False,True,False,[],,-7209.829606863697,8000.0,90.00401910098553,77.72106287700166,99.98578262329102
calibration,1,15,15,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9991149902344,50.00710678100586,0.136332169175148,35,2,False,False,10.00710682014016,346.07337926165013,LocationSensor,False,False,True,False,[],,8000.0,-7209.830351335074,269.99598089441787,-77.72106037890393,99.98578262329102
calibration,1,16,16,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.9988708496094,149.99197387695312,0.15562526881694794,25,2,False,False,10.00802618674478,15.659121404426172,LocationSensor,False,False,True,False,[],,-6833.015214898794,8000.0,90.00506712939575,76.07844970576372,99.98394775390625
calibration,1,16,16,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.9988708496094,50.008026123046875,0.14149127900600433,35,2,False,False,10.00802618674478,344.3408743854301,LocationSensor,False,False,True,False,[],,8000.0,-6833.014953609352,269.99493286867266,-76.07844639297747,99.98394775390625
calibration,1,17,17,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[24, 2]","[-380.0, 160.0, 0.0]",False,-379.99859619140625,149.99099731445312,0.16392284631729126,25,2,False,False,10.009002783992177,17.478223478004185,LocationSensor,False,False,True,False,[],,-6437.354444009132,8000.0,90.00646436677407,74.34734296234791,99.98200607299805
calibration,1,17,17,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[36, 2]","[-380.0, 40.0, 0.0]",False,-379.99859619140625,50.00899124145508,0.14897045493125916,35,2,False,False,10.008991339900492,342.5217716358218,LocationSensor,False,False,True,False,[],,8000.0,-6437.353484029442,269.9935356332259,-74.34733875220417,99.98200607299805
