run_kind,tick_global,policy_step,tick_in_policy_step,reporter_usv_id,agent_id,sensor_id,recommended_rule_id,expected_target_present_for_audit,raw_sensor_found,accepted_candidate,teammate_rejected,range_limited,estimated_world_position,target_world_location_for_audit,target_position_error_m,observer_world_location,observer_heading_deg,post_arrival_stabilization_tick,standoff_viewpoint_hold_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,standoff_anchor_cell,standoff_anchor_world,standoff_anchor_source,observer_pose_source,observer_orientation_source,world_projection_uses_observer_heading,matched_range_m,bearing_deg,blob_yaw_deg,matched_beam_index,matched_beam_yaw_deg,beam_yaw_error_deg,local_range_scaled_blob_present,local_blob_area,local_blob_range_scaled_area,sphere_blob_local_candidate_count,sphere_blob_candidate_count,rgb_changed_pixels,rgb_change_bbox_xyxy,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,live_capture_primary_detection_source,replay_events_used_for_detection,calibration_reference_used,calibration_reference_role,nearest_teammate_agent_name,nearest_teammate_distance_m,within_teammate_exclusion_radius,truth_used_for_detection,actor_truth_used_for_detection,target_truth_used_for_detection,teammate_truth_used_for_detection
target,1746,6,28,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4804382324219, 199.98333740234375, 0.2122361958026886]",82.15192251759632,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1746,6,28,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6072692871094, -0.06391412019729614, 0.1874203383922577]",266.3327324205716,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,88,"[25, 132, 293, 189]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1747,6,29,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4739074707031, 200.1245574951172, 0.2130856215953827]",81.61186971631656,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1747,6,29,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6031188964844, -0.20534399151802063, 0.18751788139343262]",265.7839276550575,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1748,6,30,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4659118652344, 200.26637268066406, 0.2136663943529129]",81.08533305943962,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1748,6,30,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.60040283203125, -0.34749341011047363, 0.18743464350700378]",265.2488504980223,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1749,6,31,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4564514160156, 200.40872192382812, 0.21388505399227142]",80.57197389525976,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1749,6,31,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.5990905761719, -0.4902791380882263, 0.18724699318408966]",264.72715823619933,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1750,6,32,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4455871582031, 200.55154418945312, 0.21365739405155182]",80.07146347702117,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1750,6,32,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.5992431640625, -0.6336249113082886, 0.1870822161436081]",264.21851781501846,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1751,6,33,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4332580566406, 200.6947479248047, 0.21302510797977448]",79.58348098050188,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1751,6,33,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6007995605469, -0.7774608731269836, 0.18711338937282562]",263.7226030327357,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1752,6,34,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4195251464844, 200.83828735351562, 0.212143212556839]",79.10771499103969,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,11,"[65, 130, 222, 166]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1752,6,34,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.603759765625, -0.9217245578765869, 0.18731962144374847]",263.23909765645817,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,22,"[25, 132, 287, 183]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1753,6,35,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.4044189453125, 200.98208618164062, 0.2110334038734436]",78.64385891584296,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1753,6,35,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.60809326171875, -1.0663589239120483, 0.18768194317817688]",262.7676916091156,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1754,6,36,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.387939453125, 201.12611389160156, 0.20983272790908813]",78.19161619254784,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1754,6,36,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6138000488281, -1.2113120555877686, 0.18818305432796478]",262.30808401798464,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1755,6,37,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.3701171875, 201.27032470703125, 0.20872312784194946]",77.75069581258977,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1755,6,37,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.620849609375, -1.3565380573272705, 0.1886308342218399]",261.8599797553205,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1756,6,38,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.3509521484375, 201.41465759277344, 0.2077505886554718]",77.32081663335467,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1756,6,38,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6292724609375, -1.501994013786316, 0.18896986544132233]",261.4230934182153,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1757,6,39,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.33050537109375, 201.55909729003906, 0.20689757168293]",76.90170175935009,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1757,6,39,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.63897705078125, -1.6476410627365112, 0.1891501098871231]",260.99714357556184,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1758,6,40,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.30877685546875, 201.70358276367188, 0.20620696246623993]",76.49308239168309,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,4,"[216, 168, 266, 171]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1758,6,40,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6499938964844, -1.793443202972412, 0.18918517231941223]",260.5818587598994,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,17,"[83, 131, 279, 166]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1759,6,41,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.2857971191406, 201.84811401367188, 0.2057172805070877]",76.09469711666723,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1759,6,41,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6622619628906, -1.9393675327301025, 0.18914593756198883]",260.1769720780051,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1760,6,42,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.2615661621094, 201.99264526367188, 0.20534542202949524]",75.70628948068799,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1760,6,42,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.67578125, -2.0853841304779053, 0.18909603357315063]",259.7822245361088,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1761,6,43,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.23614501953125, 202.1371612548828, 0.20507536828517914]",75.3276115839396,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1761,6,43,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.6905517578125, -2.2314648628234863, 0.1891513168811798]",259.3973631148171,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1762,6,44,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.20953369140625, 202.28163146972656, 0.20483379065990448]",74.95841810328909,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1762,6,44,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.70648193359375, -2.3775861263275146, 0.18929830193519592]",259.0221406170904,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1763,6,45,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.1817932128906, 202.42604064941406, 0.20461347699165344]",74.59847410018364,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1763,6,45,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.7236328125, -2.5237255096435547, 0.18946588039398193]",258.6563184321718,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1764,6,46,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.15289306640625, 202.57037353515625, 0.20440779626369476]",74.24754616868327,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,1,"[117, 131, 117, 131]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1764,6,46,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.7419128417969, -2.66986346244812, 0.1896488070487976]",258.29965965881195,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,26,"[25, 132, 234, 192]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1765,6,47,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.1228942871094, 202.714599609375, 0.20421074330806732]",73.90541241940302,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1765,6,47,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.7613220214844, -2.815981864929199, 0.18978334963321686]",257.9519360611371,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1766,6,48,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.0918273925781, 202.8587188720703, 0.20401683449745178]",73.57185025741207,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1766,6,48,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.7818298339844, -2.962064504623413, 0.1898709386587143]",257.612925482699,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1767,6,49,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.0596923828125, 203.00271606445312, 0.20382104814052582]",73.24664488926841,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1767,6,49,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.8034362792969, -3.108096122741699, 0.18991269171237946]",257.2824094649071,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1768,6,50,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-382.0265197753906, 203.14657592773438, 0.20350120961666107]",72.92959005763989,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1768,6,50,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.82611083984375, -3.254063844680786, 0.18990950286388397]",256.96017554690513,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1769,6,51,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-381.9923400878906, 203.29029846191406, 0.2030649334192276]",72.62047903668449,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1769,6,51,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.8498229980469, -3.3999552726745605, 0.18986208736896515]",256.6460181211922,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1770,6,52,sv0,sv0,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-381.9571838378906, 203.43385314941406, 0.202519029378891]",72.31911665158172,False,False,False,False,0,transit,"[18, 4]","[-360.0, 220.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,0,,[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
target,1770,6,52,sv1,sv1,FrontRGBCamera+fan_rangefinder,sphere_blob_local_range_scaled_any_hit,True,False,False,False,False,,"[-270.0, 221.0, 0.5]",,"[-376.8745422363281, -3.545759439468384, 0.18977096676826477]",256.3397340136377,False,False,False,False,0,transit,"[44, 2]","[-380.0, -40.0, 0.0]",baseline_GP_planner_committed_segment_lookahead,live_location_sensor,live_orientation_sensor,True,,,,,,,False,0,,0,0,15,"[29, 131, 235, 177]",[],,True,False,True,rgb_background_reference_only_not_detection_event_replay,,,False,False,False,False,False
