map_kind,system_name,assignment_mode,viewpoint_generation_mode,target_motion_mode,clue_acquisition_mode,anomaly_tail_quantile,anomaly_weight_lambda,path_safety_mode,team_path_avoidance_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,duplicate_viewpoint_ratio_mean,duplicate_viewpoint_ratio_std,cross_region_assignment_ratio_mean,cross_region_assignment_ratio_std,conflict_intervention_count_mean,conflict_intervention_count_std,wait_count_total_mean,wait_count_total_std,reservation_wait_fallback_count_mean,reservation_wait_fallback_count_std,reservation_near_neighbor_step_ratio_mean_mean,reservation_near_neighbor_step_ratio_mean_std,reservation_same_cell_violation_count_mean,reservation_same_cell_violation_count_std,reservation_swap_violation_count_mean,reservation_swap_violation_count_std
ALL,two_usv_independent,independent,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,75.8,53.22868900633693,172.6875,56.06103677020253,0.8,0.23726840560069584,2.4,0.7118052168020874,0.6914742364023022,0.14755391037498108,68.70403510998958,14.947163759793993,0.029353076303805164,0.0477732577244806,0.265309738905413,0.1639633674665089,0.1,0.3958114029012639,0.1,0.3958114029012639,0.0,0.0,0.00025441957445457015,0.0007914150513489255,0.0,0.0,0.0,0.0
open_water,two_usv_independent,independent,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,90.1,57.82637806399429,179.4,50.543446657306625,0.7666666666666666,0.2603416558635552,2.3,0.7810249675906654,0.6546640141467728,0.09072809621535623,72.50980474925834,13.042341717990746,0.043587126245913224,0.06268910665759723,0.2738103444962175,0.12161678172959318,0.3,0.6403124237432849,0.3,0.6403124237432849,0.0,0.0,0.0006265565134099616,0.0012698267374628566,0.0,0.0,0.0,0.0
harbor_cove,two_usv_independent,independent,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,64.8,47.893214550706446,151.0,48.84328681268969,0.8666666666666668,0.16329931618554522,2.6,0.48989794855663565,0.7353070175438596,0.15834203706273733,55.782011541081246,10.738866429971726,0.011857697581434738,0.006633910295962135,0.131554142997627,0.15294965343959177,0.0,0.0,0.0,0.0,0.0,0.0,2.6041666666666665e-05,7.812499999999999e-05,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_independent,independent,simple_ring_v1,random_walk,ucb,,,soft_clearance_astar_v1,reservation_v1,72.5,50.25783521004461,192.0,60.4747881352221,0.7666666666666666,0.2603416558635552,2.3,0.7810249675906654,0.6844516775162746,0.16937254723948245,77.82028903962913,10.966244677391176,0.03261440508406752,0.04851378032765427,0.3905647292223945,0.09389402108735705,0.0,0.0,0.0,0.0,0.0,0.0,0.00011066054328708226,0.00022167738396467363,0.0,0.0,0.0,0.0
ALL,two_usv_independent,independent,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,65.13333333333334,47.79451386462211,148.35294117647058,58.411261179039364,0.8222222222222224,0.223330569358242,2.466666666666667,0.6699917080747261,0.6590641603979371,0.17161052707116708,59.95448105882722,13.078859201369362,0.029405951194935116,0.049079432115752275,0.23561348737313453,0.17897659574796,0.1,0.3958114029012639,0.1,0.3958114029012639,0.0,0.0,0.0009439050598356941,0.0031005969609465933,0.0,0.0,0.0,0.0
open_water,two_usv_independent,independent,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,60.9,51.88728167865416,148.5,36.804664559445904,0.7999999999999999,0.2666666666666667,2.4,0.8,0.6103448275862069,0.11670977848264162,67.51089487916502,18.215358433685335,0.028999999999999998,0.05571729234866557,0.21537668108883984,0.14526944151497032,0.0,0.0,0.0,0.0,0.0,0.0,3.0048076923076925e-05,9.014423076923076e-05,0.0,0.0,0.0,0.0
harbor_cove,two_usv_independent,independent,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,62.5,47.97134561381409,136.625,63.00186009158777,0.9,0.21343747458109494,2.7,0.6403124237432849,0.6606633771929824,0.21376438351061552,52.699328818072686,6.433793522410299,0.010211012993924615,0.016171781721194798,0.06757118162780215,0.05377607267941496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
peninsula_passage,two_usv_independent,independent,simple_ring_v1,random_walk,anomaly_upper_tail,0.9,1.25,soft_clearance_astar_v1,reservation_v1,72.0,42.27765367188676,179.33333333333334,68.655338871464,0.7666666666666667,0.1527525231651947,2.3,0.45825756949558405,0.706184276414622,0.15632561765874142,59.65321947924393,5.490838703790273,0.04900684059088073,0.05574606233344376,0.42389259940276147,0.08947636542815264,0.3,0.6403124237432849,0.3,0.6403124237432849,0.0,0.0,0.0028016671025840054,0.0048637030548415285,0.0,0.0,0.0,0.0
