map_kind,episode_seed,baseline_mode,challenger_mode,success_all_found_baseline,success_all_found_conditional,delta_success_all_found,time_to_first_detection_baseline,time_to_first_detection_conditional,delta_time_to_first_detection,time_to_all_found_baseline,time_to_all_found_conditional,delta_time_to_all_found,detection_rate_baseline,detection_rate_conditional,delta_detection_rate,found_count_baseline,found_count_conditional,delta_found_count,known_free_observation_ratio_final_baseline,known_free_observation_ratio_final_conditional,delta_known_free_observation_ratio_final,path_length_baseline,path_length_conditional,delta_path_length,path_length_total_baseline,path_length_total_conditional,delta_path_length_total,duplicate_viewpoint_ratio_baseline,duplicate_viewpoint_ratio_conditional,delta_duplicate_viewpoint_ratio,cross_region_assignment_ratio_baseline,cross_region_assignment_ratio_conditional,delta_cross_region_assignment_ratio,reservation_wait_fallback_count_baseline,reservation_wait_fallback_count_conditional,delta_reservation_wait_fallback_count,anomaly_conditional_alpha_mean_baseline,anomaly_conditional_alpha_mean_conditional,delta_anomaly_conditional_alpha_mean,anomaly_conditional_trigger_rate_baseline,anomaly_conditional_trigger_rate_conditional,delta_anomaly_conditional_trigger_rate
harbor_cove,6,ucb,ucb_anomaly_conditional,,True,,14.0,14.0,0.0,182.0,182.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7541118421052632,0.7541118421052632,0.0,,,,,364,,0.0,0.0,0.0,0.027472527472527472,0.027472527472527472,0.0,0.0,0.0,0.0,,0.0,,,0.0,
harbor_cove,7,ucb,ucb_anomaly_conditional,,True,,16.0,16.0,0.0,146.0,146.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7168311403508771,0.7168311403508771,0.0,,,,,292,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,
harbor_cove,8,ucb,ucb_anomaly_conditional,,False,,146.0,146.0,0.0,,,,0.6666666666666666,0.6666666666666666,0.0,2.0,2.0,0.0,0.899671052631579,0.899671052631579,0.0,,,,,480,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,
harbor_cove,9,ucb,ucb_anomaly_conditional,,False,,91.0,91.0,0.0,,,,0.6666666666666666,0.6666666666666666,0.0,2.0,2.0,0.0,0.8344298245614035,0.8344298245614035,0.0,,,,,480,,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,0,ucb,ucb_anomaly_conditional,,False,,95.0,95.0,0.0,,,,0.6666666666666666,0.6666666666666666,0.0,2.0,2.0,0.0,0.7979469203805708,0.7979469203805708,0.0,,,,,480,,0.0,0.0,0.0,0.05625,0.05625,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,1,ucb,ucb_anomaly_conditional,,False,,17.0,17.0,0.0,,,,0.6666666666666666,0.6666666666666666,0.0,2.0,2.0,0.0,0.8027040560841262,0.8027040560841262,0.0,,,,,480,,0.0,0.0,0.0,0.025,0.025,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,2,ucb,ucb_anomaly_conditional,,True,,11.0,11.0,0.0,103.0,103.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.4519278918377566,0.4519278918377566,0.0,,,,,206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,3,ucb,ucb_anomaly_conditional,,False,,121.0,121.0,0.0,,,,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.8049574361542313,0.8049574361542313,0.0,,,,,480,,0.0,0.0,0.0,0.06875,0.06875,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,4,ucb,ucb_anomaly_conditional,,True,,26.0,26.0,0.0,116.0,116.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.5420630946419629,0.5420630946419629,0.0,,,,,232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,5,ucb,ucb_anomaly_conditional,,True,,24.0,24.0,0.0,208.0,208.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.7538808212318477,0.7538808212318477,0.0,,,,,416,,0.0,0.0,0.0,0.06490384615384616,0.06490384615384616,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,6,ucb,ucb_anomaly_conditional,,True,,49.0,49.0,0.0,157.0,157.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.6231847771657486,0.6231847771657486,0.0,,,,,314,,0.0,0.0,0.0,0.006369426751592357,0.006369426751592357,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,7,ucb,ucb_anomaly_conditional,,True,,73.0,73.0,0.0,152.0,152.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.5953930896344517,0.5953930896344517,0.0,,,,,304,,0.0,0.0,0.0,0.039473684210526314,0.039473684210526314,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,8,ucb,ucb_anomaly_conditional,,True,,67.0,67.0,0.0,201.0,201.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.8102153229844767,0.8102153229844767,0.0,,,,,402,,0.0,0.0,0.0,0.06965174129353234,0.06965174129353234,0.0,0.0,0.0,0.0,,0.0,,,0.0,
peninsula_passage,9,ucb,ucb_anomaly_conditional,,False,,172.0,172.0,0.0,,,,0.6666666666666666,0.6666666666666666,0.0,2.0,2.0,0.0,0.8102153229844767,0.8102153229844767,0.0,,,,,480,,0.0,0.0,0.0,0.03125,0.03125,0.0,0.0,0.0,0.0,,0.0,,,0.0,
