tick_global,waypoint_index,target_cell,target_world_x,target_world_y,location_x,location_y,location_z,projected_row,projected_col,distance_to_target_m,heading_deg,target_heading_deg,heading_error_deg,command_0,command_1,arrived,timeout
166,1,"[45, 45]",25.0,-25.0,23.16722297668457,0.0006349587347358465,0.16509418189525604,40,45,25.067724666532904,358.731281876564,274.1928085268772,-84.53847334968685,8000.0,-8000.0,False,False
167,1,"[45, 45]",25.0,-25.0,23.255229949951172,0.0009460633154958487,0.16497071087360382,40,45,25.061754259994615,358.11258912086487,273.99209446802087,-84.120494652844,8000.0,-8000.0,False,False
168,1,"[45, 45]",25.0,-25.0,23.33441925048828,0.0013159974478185177,0.1648198366165161,40,45,25.0567348399065,357.3792886734009,273.81139706031934,-83.56789161308154,8000.0,-8000.0,False,False
169,1,"[45, 45]",25.0,-25.0,23.40567970275879,0.0017438577488064766,0.1646440327167511,40,45,25.052525883404957,356.5342495441437,273.6487177417726,-82.88553180237108,8000.0,-8000.0,False,False
170,1,"[45, 45]",25.0,-25.0,23.46981430053711,0.0022288078907877207,0.16450433433055878,40,45,25.049010232681145,355.58027172088623,273.5022462682208,-82.07802545266543,8000.0,-8000.0,False,False
171,1,"[45, 45]",25.0,-25.0,23.527538299560547,0.0027700141072273254,0.16439677774906158,40,45,25.04609054997607,354.520085811615,273.3703669271696,-81.1497188844454,8000.0,-7833.686459449761,False,False
172,1,"[45, 45]",25.0,-25.0,23.579500198364258,0.0033666312228888273,0.1643177717924118,40,45,25.043685083904833,353.3563566207886,273.25161204674686,-80.10474457404172,8000.0,-7573.005656832244,False,False
173,1,"[45, 45]",25.0,-25.0,23.626285552978516,0.004017769359052181,0.1642640233039856,40,45,25.041725100167895,352.0916848182678,273.14465434117915,-78.94703047708867,8000.0,-7284.736579569541,False,False
174,1,"[45, 45]",25.0,-25.0,23.66841697692871,0.004722369369119406,0.16411496698856354,40,45,25.040152837324296,350.7286071777344,273.0483077390197,-77.68029943871466,8000.0,-6970.0421649596265,False,False
175,1,"[45, 45]",25.0,-25.0,23.70636749267578,0.005479286890476942,0.16382081806659698,40,45,25.038919294392773,349.2696008682251,272.9614974916284,-76.3081033765967,8000.0,-6630.091063829744,False,False
176,1,"[45, 45]",25.0,-25.0,23.740562438964844,0.006287401542067528,0.1635131537914276,40,45,25.03798299741151,347.7170829772949,272.8832562735513,-74.83382670374363,8000.0,-6266.063478670878,False,False
177,1,"[45, 45]",25.0,-25.0,23.771387100219727,0.007145719137042761,0.16354550421237946,40,45,25.037308694739146,346.07341384887695,272.81270710103786,-73.2607067478391,8000.0,-5879.16089931137,False,False
178,1,"[45, 45]",25.0,-25.0,23.799184799194336,0.008052721619606018,0.16394197940826416,40,45,25.036865979466995,344.340895652771,272.7490680449451,-71.5918276078259,8000.0,-5470.608884898078,False,False
179,1,"[45, 45]",25.0,-25.0,23.824268341064453,0.009006564505398273,0.16466543078422546,40,45,25.03662825296764,342.5217800140381,272.69162626292774,-69.83015375111034,8000.0,-5041.669128891378,False,False
180,1,"[45, 45]",25.0,-25.0,23.8469181060791,0.010004629381000996,0.16538846492767334,40,45,25.036571838327774,340.618257522583,272.63974256937735,-67.97851495320566,8000.0,-4593.6390264882975,False,False
181,1,"[45, 45]",25.0,-25.0,23.867387771606445,0.01104421354830265,0.16599276661872864,40,45,25.036675959719066,338.6324653625488,272.5928384071675,-66.03962695538132,8000.0,-4127.859383691702,False,False
182,1,"[45, 45]",25.0,-25.0,23.885906219482422,0.012122564017772675,0.1665482074022293,40,45,25.0369223370053,336.5664978027344,272.55039158497993,-64.01610621775444,8000.0,-3645.719917185823,False,False
183,1,"[45, 45]",25.0,-25.0,23.902679443359375,0.013236185535788536,0.16694128513336182,40,45,25.037294120519956,334.4223918914795,272.5119320651231,-61.91045982635637,8000.0,-3148.6580689656225,False,False
184,1,"[45, 45]",25.0,-25.0,23.917890548706055,0.01438139472156763,0.16718736290931702,40,45,25.03777620766613,332.2021312713623,272.4770419650683,-59.725089306294024,8000.0,-2638.160489926153,False,False
185,1,"[45, 45]",25.0,-25.0,23.931711196899414,0.015554197132587433,0.1673590987920761,40,45,25.038354433878194,329.9076499938965,272.44532945268924,-57.46232054120725,8000.0,-2115.769754130737,False,False
186,1,"[45, 45]",25.0,-25.0,23.94428825378418,0.016749419271945953,0.1672278344631195,40,45,25.039015132343792,327.54083251953125,272.4164593900627,-55.12437312946855,8000.0,-1583.0760895778194,False,False
187,1,"[45, 45]",25.0,-25.0,23.955760955810547,0.017961671575903893,0.1667054295539856,40,45,25.039745233964556,325.10351181030273,272.3901140186664,-52.71339779163634,8000.0,-1041.724059216901,False,False
188,1,"[45, 45]",25.0,-25.0,23.96812629699707,0.017867766320705414,0.16621792316436768,40,45,25.039138781357025,322.61731338500977,272.36185261688854,-50.255460768121225,8000.0,-498.66307203269844,False,False
189,1,"[45, 45]",25.0,-25.0,23.9833927154541,0.014856340363621712,0.1658131331205368,40,45,25.035505349403707,320.1069793701172,272.32722787940787,-47.779751490709316,8000.0,38.809332918042855,False,False
190,1,"[45, 45]",25.0,-25.0,24.00320053100586,0.007310896646231413,0.16536971926689148,40,45,25.027169385747733,317.59636306762695,272.2826198323452,-45.31374323528178,8000.0,564.199793468194,False,False
191,1,"[45, 45]",25.0,-25.0,24.028806686401367,-0.006351935677230358,0.16520196199417114,40,45,25.01251007027491,315.1082000732422,272.22525725911566,-42.88294281412652,8000.0,1071.893469156631,False,False
192,1,"[45, 45]",25.0,-25.0,24.061120986938477,-0.027646122500300407,0.1656627058982849,40,45,24.98999703850006,312.6638717651367,272.15312022849173,-40.51075153664499,8000.0,1557.178288438724,False,False
193,1,"[45, 45]",25.0,-25.0,24.10051727294922,-0.05777086317539215,0.16677789390087128,40,45,24.958442729668157,310.28076934814453,272.0653422672619,-38.21542708088265,8000.0,2016.818672495423,False,False
194,1,"[45, 45]",25.0,-25.0,24.145824432373047,-0.09625738859176636,0.16857771575450897,40,45,24.91838702556008,307.9573287963867,271.96442268060383,-35.99290611578289,8000.0,2452.2719005002737,False,False
195,1,"[45, 45]",25.0,-25.0,24.19597625732422,-0.14265450835227966,0.170912966132164,40,45,24.870345374962643,305.69201278686523,271.85261582010975,-33.83939696675549,8000.0,2864.9171604101443,False,False
196,1,"[45, 45]",25.0,-25.0,24.250011444091797,-0.19652831554412842,0.17341415584087372,40,45,24.814807886332655,303.483341217041,271.73193860166333,-31.751402615377685,8000.0,3256.049029417646,False,False
197,1,"[45, 45]",25.0,-25.0,24.307064056396484,-0.2574605643749237,0.17586615681648254,40,45,24.752240665147866,301.3298530578613,271.60419790992523,-29.725655147936095,8000.0,3626.8890696722956,False,False
198,1,"[45, 45]",25.0,-25.0,24.366357803344727,-0.3250483274459839,0.1781337708234787,40,45,24.683086161909706,299.2301445007324,271.47100780152243,-27.75913669920999,8000.0,3978.5816834905568,False,False
199,1,"[45, 45]",25.0,-25.0,24.427188873291016,-0.3989044427871704,0.17997735738754272,40,45,24.607763311646153,297.1828269958496,271.33383210052034,-25.84899489532927,8000.0,4312.209688634044,False,False
200,1,"[45, 45]",25.0,-25.0,24.48893165588379,-0.4786561131477356,0.18129830062389374,40,45,24.52666909446989,295.18658447265625,271.1939729142606,-23.99261155839565,8000.0,4628.782764247476,False,False
201,1,"[45, 45]",25.0,-25.0,24.551027297973633,-0.56394362449646,0.1823010891675949,40,45,24.44018059822701,293.24009704589844,271.0525981142107,-22.187498931687742,8000.0,4929.256596609854,False,False
202,1,"[45, 45]",25.0,-25.0,24.612972259521484,-0.6544224619865417,0.18299265205860138,40,45,24.348653682109923,291.3421096801758,270.9107686308441,-20.431341049331706,8000.0,5214.526730171299,False,False
203,1,"[45, 45]",25.0,-25.0,24.6743221282959,-0.7497606873512268,0.18361350893974304,40,45,24.252426121871885,289.4913864135742,270.7694293471553,-18.721957066418895,8000.0,5485.436058475569,False,False
204,1,"[45, 45]",25.0,-25.0,24.734683990478516,-0.8496410846710205,0.1842028647661209,40,45,24.151816253112692,287.6867446899414,270.6294265071865,-17.057318182754898,8000.0,5742.773603047277,False,False
205,1,"[45, 45]",25.0,-25.0,24.7937068939209,-0.9537590146064758,0.18491263687610626,40,45,24.047125865126482,285.927001953125,270.49152939811165,-15.435472555013348,8000.0,5987.287648911619,False,False
206,1,"[45, 45]",25.0,-25.0,24.851083755493164,-1.0618228912353516,0.18587851524353027,40,45,23.938640298447655,284.2110366821289,270.3564248944658,-13.854611787663089,8000.0,6219.676844009611,False,False
207,1,"[45, 45]",25.0,-25.0,24.90654754638672,-1.173553466796875,0.18728035688400269,40,45,23.82662980282091,282.5377502441406,270.22472523180727,-12.313025012333355,8000.0,6440.598874029379,False,False
208,1,"[45, 45]",25.0,-25.0,24.959863662719727,-1.28868567943573,0.18898500502109528,40,45,23.71134829009448,280.90606689453125,270.09698494582915,-10.8090819487021,8000.0,6650.674250365077,False,False
209,1,"[45, 45]",25.0,-25.0,25.010828018188477,-1.406966209411621,0.19093039631843567,40,45,23.593036275346652,279.31493377685547,269.97370411517915,-9.341229661676323,8000.0,6850.488006827488,False,False
210,1,"[45, 45]",25.0,-25.0,25.05926513671875,-1.5281528234481812,0.1931772083044052,40,45,23.47192199705499,277.7633514404297,269.85533158235904,-7.908019858070645,8000.0,7040.58742360259,False,False
211,1,"[45, 45]",25.0,-25.0,25.10502815246582,-1.652016520500183,0.19542622566223145,40,45,23.348219706688703,276.2503204345703,269.7422634257877,-6.5080570087826,8000.0,7221.490471182479,False,False
212,1,"[45, 45]",25.0,-25.0,25.14798927307129,-1.7783387899398804,0.197524756193161,40,45,23.222132765526837,274.77489471435547,269.6348647973156,-5.140029917039897,8000.0,7393.682875342887,False,False
213,1,"[45, 45]",25.0,-25.0,25.188047409057617,-1.906911015510559,0.19945189356803894,40,45,23.093854608393134,273.33612060546875,269.5334498230087,-3.8026707824600408,8000.0,7557.624620009921,False,False
214,1,"[45, 45]",25.0,-25.0,25.225112915039062,-2.0375356674194336,0.2011289745569229,40,45,22.963567755241172,271.93310546875,269.4383178313271,-2.4947876374229168,8000.0,7713.747031204548,False,False
215,1,"[45, 45]",25.0,-25.0,25.259122848510742,-2.1700243949890137,0.20254290103912354,40,45,22.83144609471807,270.56494140625,269.34971423706486,-1.215227169185141,8000.0,7862.458481692014,False,False
216,1,"[45, 45]",25.0,-25.0,25.290019989013672,-2.304198741912842,0.20373965799808502,40,45,22.697654203477025,269.2307815551758,269.26788145636993,0.03709990119415352,7995.854224155924,8000.0,False,False
217,1,"[45, 45]",25.0,-25.0,25.317771911621094,-2.4398891925811768,0.20475953817367554,40,45,22.562348694912746,267.9297790527344,269.1930099291432,1.2632308764088407,7856.951459793021,8000.0,False,False
218,1,"[45, 45]",25.0,-25.0,25.342350006103516,-2.5769360065460205,0.20563773810863495,41,45,22.425677300389644,266.6611099243164,269.1252896324424,2.4641797081259824,7717.3508558634885,8000.0,False,False
219,1,"[45, 45]",25.0,-25.0,25.363740921020508,-2.7151880264282227,0.20634613931179047,41,45,22.287780332618876,265.42398834228516,269.06488019152346,3.640891849238301,7577.161763513007,8000.0,False,False
220,1,"[45, 45]",25.0,-25.0,25.381938934326172,-2.8545029163360596,0.20685845613479614,41,45,22.148790450770043,264.2176208496094,269.0119291741313,4.794308324521921,7436.479954138429,8000.0,False,False
221,1,"[45, 45]",25.0,-25.0,25.396949768066406,-2.9947454929351807,0.20726758241653442,41,45,22.008834477069986,263.04125213623047,268.9665613755059,5.925309239275407,7295.395113855292,8000.0,False,False
222,1,"[45, 45]",25.0,-25.0,25.408788681030273,-3.135789155960083,0.2075386345386505,41,45,21.868032010639897,261.89414978027344,268.9288825603368,7.034732780063337,7153.989541634539,8000.0,False,False
223,1,"[45, 45]",25.0,-25.0,25.41747283935547,-3.2775139808654785,0.20781558752059937,41,45,21.726497242378812,260.7755813598633,268.89899859933814,8.123417239474861,7012.3334856456595,8000.0,False,False
224,1,"[45, 45]",25.0,-25.0,25.42302894592285,-3.4198074340820312,0.20816831290721893,41,45,21.584338411709307,259.68485260009766,268.8769947585936,9.192142158495926,6870.493327570097,8000.0,False,False
225,1,"[45, 45]",25.0,-25.0,25.425487518310547,-3.562563896179199,0.20865875482559204,41,45,21.44165819925403,258.6212692260742,268.86294991395744,10.241680687883218,6728.525483309675,8000.0,False,False
226,1,"[45, 45]",25.0,-25.0,25.424888610839844,-3.7056849002838135,0.2092830240726471,41,45,21.298553610459614,257.5841751098633,268.8569205394948,11.272745429631527,6586.484294898433,8000.0,False,False
227,1,"[45, 45]",25.0,-25.0,25.421268463134766,-3.849078416824341,0.20997795462608337,41,45,21.155116424536118,256.5729064941406,268.85897576793474,12.286069273794112,6444.411618945703,8000.0,False,False
228,1,"[45, 45]",25.0,-25.0,25.4146728515625,-3.992658853530884,0.21062713861465454,41,45,21.011433449861467,255.5868377685547,268.86916107230024,13.282323303745557,6302.348651526093,8000.0,False,False
229,1,"[45, 45]",25.0,-25.0,25.4051456451416,-4.136345863342285,0.2111838310956955,41,45,20.867587472629694,254.6253433227539,268.88752860491985,14.262185282165944,6160.3269135498485,8000.0,False,False
230,1,"[45, 45]",25.0,-25.0,25.39274024963379,-4.280064582824707,0.21166405081748962,41,45,20.723657220567937,253.68781280517578,268.91410547436084,15.226292669185057,6018.3753916835,8000.0,False,False
231,1,"[45, 45]",25.0,-25.0,25.377506256103516,-4.423743724822998,0.21219903230667114,41,45,20.579718979499166,252.7736587524414,268.9489298453786,16.17527109293718,5876.516949203169,8000.0,False,False
232,1,"[45, 45]",25.0,-25.0,25.3594970703125,-4.567318916320801,0.21278858184814453,41,45,20.43584337410387,251.8823013305664,268.992029494032,17.109728163465604,5734.769631216863,8000.0,False,False
233,1,"[45, 45]",25.0,-25.0,25.338768005371094,-4.710729122161865,0.21343182027339935,41,45,20.292098869159734,251.01319122314453,269.0434267641656,18.030235541021057,5593.149860157435,8000.0,False,False
234,1,"[45, 45]",25.0,-25.0,25.31537437438965,-4.853919982910156,0.21395093202590942,41,45,20.148548360887155,250.165771484375,269.1031434017838,18.937371917408825,5451.666279456487,8000.0,False,False
235,1,"[45, 45]",25.0,-25.0,25.28937339782715,-4.996840476989746,0.21436169743537903,41,45,20.00525250693842,249.3395004272461,269.17119503378945,19.83169460654335,5310.324398961997,8000.0,False,False
236,1,"[45, 45]",25.0,-25.0,25.260820388793945,-5.139442443847656,0.2145601361989975,41,45,19.86227010481054,248.5338592529297,269.24760176361207,20.71374251068238,5169.126531813338,8000.0,False,False
237,1,"[45, 45]",25.0,-25.0,25.229774475097656,-5.281682014465332,0.21462851762771606,41,45,19.71965670309872,247.74834442138672,269.3323714614045,21.58402704001776,5028.073645139848,8000.0,False,False
238,1,"[45, 45]",25.0,-25.0,25.196292877197266,-5.423519611358643,0.21458150446414948,41,45,19.57746447578179,246.9824676513672,269.4255159101989,22.44304825883171,4887.163140560236,8000.0,False,False
239,1,"[45, 45]",25.0,-25.0,25.160432815551758,-5.564917087554932,0.2144317477941513,41,45,19.43574507195235,246.2357177734375,269.5270452672015,23.291327493764015,4746.383684368872,8000.0,False,False
240,1,"[45, 45]",25.0,-25.0,25.12225341796875,-5.705842018127441,0.21419018507003784,41,45,19.29454529465936,245.50763702392578,269.6369620717414,24.1293250478156,4605.729054762418,8000.0,False,False
241,1,"[45, 45]",25.0,-25.0,25.081809997558594,-5.846262454986572,0.21392491459846497,41,45,19.153912258829983,244.79776000976562,269.75527809823654,24.95751808847092,4465.185574850407,8000.0,False,False
242,1,"[45, 45]",25.0,-25.0,25.039161682128906,-5.986151218414307,0.21369676291942596,41,45,19.013889111024994,244.10564422607422,269.8819914916973,25.776347265623087,4324.741302523544,8000.0,False,False
243,1,"[45, 45]",25.0,-25.0,24.99436378479004,-6.125482559204102,0.2135012447834015,41,45,18.87451828232526,243.4308319091797,270.0171093822861,26.586277473106406,4184.37591006378,8000.0,False,False
244,1,"[45, 45]",25.0,-25.0,24.947471618652344,-6.2642340660095215,0.2133338898420334,41,45,18.735839569235353,242.77291107177734,270.16063643625836,27.387725364481014,4044.073350871172,8000.0,False,False
245,1,"[45, 45]",25.0,-25.0,24.89853858947754,-6.40238618850708,0.21319028735160828,41,45,18.59789057660189,242.1314468383789,270.31258058109324,28.181133742714337,3903.8091871726633,8000.0,False,False
246,1,"[45, 45]",25.0,-25.0,24.84762191772461,-6.539920330047607,0.21312487125396729,41,45,18.460708559016567,241.50604248046875,270.4729352678021,28.966892787333336,3763.564608169031,8000.0,False,False
247,1,"[45, 45]",25.0,-25.0,24.79477310180664,-6.676821231842041,0.2131275087594986,41,45,18.324328043604126,240.89630126953125,270.64170871179795,29.745407442266696,3623.3147863032527,8000.0,False,False
248,1,"[45, 45]",25.0,-25.0,24.74004554748535,-6.813074588775635,0.21318870782852173,41,45,18.188783143212763,240.30182647705078,270.81890030685383,30.517073829803053,3483.03316319726,8000.0,False,False
249,1,"[45, 45]",25.0,-25.0,24.683488845825195,-6.948668956756592,0.21329963207244873,41,45,18.054105675537635,239.7222442626953,271.00451845662855,31.282274193933233,3342.6925521700673,8000.0,False,False
250,1,"[45, 45]",25.0,-25.0,24.625152587890625,-7.083594799041748,0.2133932113647461,41,45,17.92032605471477,239.15717315673828,271.1985686590383,32.04139550230002,3202.2618870872043,8000.0,False,False
251,1,"[45, 45]",25.0,-25.0,24.565088272094727,-7.217844486236572,0.21323245763778687,41,45,17.787473202417946,238.60626220703125,271.40104722463536,32.79478501760411,3061.714597689513,8000.0,False,False
252,1,"[45, 45]",25.0,-25.0,24.503341674804688,-7.351410865783691,0.2128978818655014,41,45,17.65557611408826,238.06916046142578,271.6119655380147,33.542805076588934,2921.0186551987786,8000.0,False,False
253,1,"[45, 45]",25.0,-25.0,24.439960479736328,-7.484287738800049,0.2124616950750351,41,45,17.524663200227486,237.54551696777344,271.83132564198746,34.285808674214024,2780.141182783165,8000.0,False,False
254,1,"[45, 45]",25.0,-25.0,24.37499237060547,-7.616469860076904,0.21204738318920135,42,45,17.394762276685938,237.0349884033203,272.05912610658277,35.024137703262454,2639.048939797797,8000.0,False,False
255,1,"[45, 45]",25.0,-25.0,24.308483123779297,-7.74795389175415,0.21170708537101746,42,45,17.26589964383955,236.53726196289062,272.29536829876264,35.758106335872014,2497.7116881056636,8000.0,False,False
256,1,"[45, 45]",25.0,-25.0,24.240474700927734,-7.878737449645996,0.21148745715618134,42,45,17.138101119963242,236.05201721191406,272.54006273550027,36.48804552358621,2356.0937944055377,8000.0,False,False
257,1,"[45, 45]",25.0,-25.0,24.171010971069336,-8.008820533752441,0.2113126665353775,42,45,17.011390374226327,235.5789337158203,272.7932103630868,37.2142766472665,2214.1593409705565,8000.0,False,False
258,1,"[45, 45]",25.0,-25.0,24.100133895874023,-8.138202667236328,0.2111731320619583,42,45,16.88579190611299,235.11771392822266,273.05481469197457,37.937100763751914,2071.8743796003428,8000.0,False,False
259,1,"[45, 45]",25.0,-25.0,24.027883529663086,-8.266884803771973,0.2111188918352127,42,45,16.76132914187111,234.66806030273438,273.3248821338743,38.65682183113995,1929.2025108794996,8000.0,False,False
260,1,"[45, 45]",25.0,-25.0,23.954299926757812,-8.394868850708008,0.21113596856594086,42,45,16.638024796482483,234.22966766357422,273.6034154656106,39.373747802036405,1786.1046994612016,8000.0,False,False
261,1,"[45, 45]",25.0,-25.0,23.879423141479492,-8.522157669067383,0.2112116515636444,42,45,16.515900834617728,233.80227661132812,273.89041368581906,40.08813707449093,1642.5500968386832,8000.0,False,False
262,1,"[45, 45]",25.0,-25.0,23.80328941345215,-8.648754119873047,0.21133437752723694,42,45,16.394979660259548,233.38560485839844,274.18588493015943,40.800280071760994,1498.4998657473307,8000.0,False,False
263,1,"[45, 45]",25.0,-25.0,23.72593879699707,-8.774657249450684,0.21143421530723572,42,45,16.275287380620977,232.97945404052734,274.48981887787136,41.510364837344014,1353.9344649520808,8000.0,False,False
264,1,"[45, 45]",25.0,-25.0,23.64784049987793,-8.899295806884766,0.21139106154441833,42,45,16.157382548790782,232.58983612060547,274.8005144811045,42.21067836049906,1210.4571170407626,8000.0,False,False
265,1,"[45, 45]",25.0,-25.0,23.569419860839844,-9.02216625213623,0.21115656197071075,42,45,16.041749618072643,232.22258758544922,275.1163520519638,42.8937644665146,1069.6563431226177,8000.0,False,False
266,1,"[45, 45]",25.0,-25.0,23.491064071655273,-9.14283561706543,0.2106887847185135,42,45,15.928796247778997,231.88327026367188,275.4357836983201,43.55251343464823,933.0828931333881,8000.0,False,False
267,1,"[45, 45]",25.0,-25.0,23.41312599182129,-9.260941505432129,0.2099521905183792,42,45,15.818853669380163,231.5771026611328,275.7573306185808,44.18022795744798,802.2303522441389,8000.0,False,False
268,1,"[45, 45]",25.0,-25.0,23.33591079711914,-9.376185417175293,0.20891761779785156,42,45,15.712185557510153,231.30899047851562,276.0796407269194,44.7706502484038,678.5231046676881,8000.0,False,False
269,1,"[45, 45]",25.0,-25.0,23.259685516357422,-9.488336563110352,0.2075621336698532,42,45,15.608984498721092,231.0832977294922,276.40146880198574,45.318171072493556,563.2656316193197,8000.0,False,False
270,1,"[45, 45]",25.0,-25.0,23.18467140197754,-9.59722900390625,0.20604528486728668,42,45,15.509376914528355,230.90403747558594,276.72171651765757,45.81767904207163,457.6670208462401,8000.0,False,False
271,1,"[45, 45]",25.0,-25.0,23.111051559448242,-9.702757835388184,0.2043972909450531,42,45,15.413427394769812,230.7745819091797,277.03941655816664,46.26483464898695,362.77639067983637,8000.0,False,False
272,1,"[45, 45]",25.0,-25.0,23.03896141052246,-9.804875373840332,0.2027086615562439,42,45,15.321145020981428,230.6978302001953,277.35377890588256,46.65594870568725,279.5020370171278,8000.0,False,False
273,1,"[45, 45]",25.0,-25.0,22.968496322631836,-9.903592109680176,0.20106574892997742,42,45,15.232483001207354,230.6761016845703,277.6641758780449,46.988074193474574,208.58631620899723,8000.0,False,False
274,1,"[45, 45]",25.0,-25.0,22.899709701538086,-9.998970985412598,0.19955132901668549,42,45,15.147345999689394,230.71107482910156,277.9701582002383,47.25908337113674,150.58429071337832,8000.0,False,False
275,1,"[45, 45]",25.0,-25.0,22.832618713378906,-10.0911226272583,0.19818627834320068,42,45,15.065595446481522,230.8038330078125,278.2714417739327,47.46760876612018,105.87246823636997,8000.0,False,False
276,1,"[45, 45]",25.0,-25.0,22.767194747924805,-10.180205345153809,0.19705355167388916,42,45,14.987052175311272,230.95492553710938,278.5679529986237,47.61302746151432,74.64951343469602,8000.0,False,False
277,1,"[45, 45]",25.0,-25.0,22.703386306762695,-10.266414642333984,0.19623306393623352,42,45,14.9115046842227,231.1641845703125,278.8597451232887,47.69556055297619,56.91331291658389,8000.0,False,False
278,1,"[45, 45]",25.0,-25.0,22.64109992980957,-10.349987983703613,0.19574323296546936,42,45,14.838708219342173,231.43096923828125,279.1470797378729,47.71611049959165,52.49543145593725,8000.0,False,False
279,1,"[45, 45]",25.0,-25.0,22.580224990844727,-10.431192398071289,0.19554691016674042,42,45,14.768394159046142,231.75401306152344,279.43033142967397,47.67631836815053,61.04942036847115,8000.0,False,False
280,1,"[45, 45]",25.0,-25.0,22.520620346069336,-10.510324478149414,0.1956157088279724,42,45,14.70027279327977,232.13153076171875,279.7100428957914,47.57851213407264,82.06347257905054,8000.0,False,False
281,1,"[45, 45]",25.0,-25.0,22.462133407592773,-10.587705612182617,0.19592878222465515,42,44,14.634035546012901,232.56124114990234,279.9868527758912,47.425611625988836,114.88322603153756,8000.0,False,False
282,1,"[45, 45]",25.0,-25.0,22.40459442138672,-10.663676261901855,0.19635425508022308,42,44,14.569361977830507,233.04043579101562,280.26151644970747,47.22108065869185,158.72505798342172,8000.0,False,False
283,1,"[45, 45]",25.0,-25.0,22.347829818725586,-10.738593101501465,0.19695399701595306,42,44,14.505920632451524,233.5659408569336,280.53485466205535,46.96891380512176,212.68245396820294,8000.0,False,False
284,1,"[45, 45]",25.0,-25.0,22.291656494140625,-10.812824249267578,0.19761106371879578,42,44,14.443374963210665,234.13426208496094,280.80777379956794,46.673511714607,275.75657866503207,8000.0,False,False
285,1,"[45, 45]",25.0,-25.0,22.23590087890625,-10.886741638183594,0.19828243553638458,42,44,14.381387469177374,234.7415771484375,281.08118718841285,46.339610039975355,346.87539906398433,8000.0,False,False
286,1,"[45, 45]",25.0,-25.0,22.180387496948242,-10.960721969604492,0.1988736242055893,42,44,14.31962088472009,235.3838348388672,281.35606074773204,45.97222590886486,424.9089844506343,8000.0,False,False
287,1,"[45, 45]",25.0,-25.0,22.124954223632812,-11.035138130187988,0.1994197517633438,42,44,14.257743694537936,236.05674743652344,281.63334728398826,45.57659984746482,508.68557095993583,8000.0,False,False
288,1,"[45, 45]",25.0,-25.0,22.06945037841797,-11.110357284545898,0.19983698427677155,42,44,14.195432217707276,236.75592041015625,281.9139922343897,45.158071824233446,597.0211561649521,8000.0,False,False
289,1,"[45, 45]",25.0,-25.0,22.01374626159668,-11.186735153198242,0.20011037588119507,42,44,14.132374079326409,237.47686004638672,282.19889111418604,44.72203106779932,688.7328280065112,8000.0,False,False
290,1,"[45, 45]",25.0,-25.0,21.957719802856445,-11.26461410522461,0.2002865970134735,42,44,14.068272618780409,238.21502685546875,282.48894014396546,44.273913288496715,782.6415967725725,8000.0,False,False
291,1,"[45, 45]",25.0,-25.0,21.901281356811523,-11.344316482543945,0.2004084438085556,42,44,14.002847908856426,238.96592712402344,282.7849314791339,43.81900435511045,877.6151333341795,8000.0,False,False
292,1,"[45, 45]",25.0,-25.0,21.844348907470703,-11.426142692565918,0.2005736529827118,42,44,13.935843570461136,239.72509002685547,283.08764862269487,43.3625585958394,972.5438014528654,8000.0,False,False
293,1,"[45, 45]",25.0,-25.0,21.78687286376953,-11.510370254516602,0.20081134140491486,42,44,13.867021910410726,240.4881820678711,283.39776535374773,42.909583285876636,1066.3857923560172,8000.0,False,False
294,1,"[45, 45]",25.0,-25.0,21.728818893432617,-11.597248077392578,0.2010885626077652,42,44,13.796172836367353,241.25104522705078,283.715906929651,42.46486170260022,1158.1616073527111,8000.0,False,False
295,1,"[45, 45]",25.0,-25.0,21.6701717376709,-11.686993598937988,0.2014336884021759,42,44,13.723115378489089,242.0096893310547,284.04262969074637,42.03294035969168,1246.955558193793,8000.0,False,False
296,1,"[45, 45]",25.0,-25.0,21.61094093322754,-11.779796600341797,0.20181232690811157,42,44,13.647692086444762,242.76036834716797,284.3783987865954,41.61803043942746,1331.9343575199937,8000.0,False,False
297,1,"[45, 45]",25.0,-25.0,21.551149368286133,-11.875808715820312,0.20219209790229797,42,44,13.569781411047533,243.49957275390625,284.7236204103982,41.22404765649196,1412.3367478333457,8000.0,False,False
298,1,"[45, 45]",25.0,-25.0,21.4908390045166,-11.975151062011719,0.20260095596313477,42,44,13.48928837076428,244.22409057617188,285.0786224312559,40.85453185508402,1487.4874946505415,8000.0,False,False
299,1,"[45, 45]",25.0,-25.0,21.430063247680664,-12.07790756225586,0.2030620276927948,42,44,13.406152370652984,244.93104553222656,285.4436740502241,40.51262851799754,1556.798382182369,8000.0,False,False
300,1,"[45, 45]",25.0,-25.0,21.369009017944336,-12.183870315551758,0.20357345044612885,42,44,13.32055838170326,245.6203155517578,285.8181768865354,40.1978613347776,1620.4167591881614,8000.0,False,False
301,1,"[45, 45]",25.0,-25.0,21.30786895751953,-12.292794227600098,0.20407019555568695,42,44,13.232721193199884,246.29235076904297,286.2014406889599,39.90908991991694,1678.6188826947428,8000.0,False,False
302,1,"[45, 45]",25.0,-25.0,21.246809005737305,-12.404452323913574,0.2044348269701004,42,44,13.142840785004616,246.94757843017578,286.5928775200695,39.64529908989374,1731.6499305433408,8000.0,False,False
