map_kind,baseline_clue_acquisition_mode,challenger_clue_acquisition_mode,target_motion_mode,planner_adaptation_mode,policy_name,path_safety_mode,time_to_first_detection_delta_mean,time_to_all_found_delta_mean,detection_rate_delta_mean,found_count_delta_mean,known_free_observation_ratio_final_delta_mean,planning_time_ms_mean_delta_mean,path_length_delta_mean,clearance_penalty_raw_mean_delta_mean,near_obstacle_step_ratio_delta_mean,min_clearance_cells_mean_delta_mean,path_invalidations_per_episode_delta_mean,anomaly_top_band_selection_ratio_pre_first_detection_delta_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_delta_mean
ALL,ucb,anomaly_upper_tail,static,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-11.2,,0.1,0.3,0.011462957360288507,-4.0864053188085,-0.4666666666666667,-0.0025112735617149958,-0.0025112735617149958,-0.21928208660321705,0.0,0.006007502361750679,0.00041787805381088294
open_water,ucb,anomaly_upper_tail,static,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-6.375,,-1.1102230246251566e-17,0.0,0.017838196286472152,0.3790777701146631,1.4,-1.6132005899705025e-05,-1.6132005899705025e-05,-0.881839970501475,0.0,0.02093301373191154,-0.00037026442096861346
harbor_cove,ucb,anomaly_upper_tail,static,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-20.333333333333332,,0.16666666666666666,0.5,0.0242872807017544,-7.6842095494320315,-2.8,-0.0003822720125786164,-0.0003822720125786164,0.2406603773584904,0.0,-0.04784725949314756,0.001569222203575922
peninsula_passage,ucb,anomaly_upper_tail,static,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,-8.5,,0.13333333333333333,0.4,-0.007736604907361039,-4.954084177108127,0.0,-0.007135416666666667,-0.007135416666666667,-0.016666666666666607,0.0,0.044936752846488064,5.467637882534023e-05
