episode_seed,map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,safe_nav_lambda_clearance,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,clearance_penalty_raw_mean,near_obstacle_step_ratio,min_clearance_cells_mean,path_invalidations_per_episode,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
0,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.45614035087719296,59.50119189194968,240,0.0026041666666666665,0.0026041666666666665,6.2875,0,0.23333333333333334,0.019933629262692917
1,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.6666666666666666,2,0.49314692982456143,54.19907105251217,240,0.0026041666666666665,0.0026041666666666665,8.45,0,1.0,0.040687227814261956
2,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,94,,0.3333333333333333,1,0.42269736842105265,52.8673459459635,240,0.0026041666666666665,0.0026041666666666665,5.708333333333333,0,0.5425531914893617,0.02588174262499485
3,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,104,183,1.0,3,0.4106359649122807,46.42391785702265,183,0.0034153005464480873,0.0034153005464480873,10.453551912568306,0,0.625,0.03165878138960985
4,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.3333333333333333,1,0.5109649122807017,52.62044166672948,240,0.0026041666666666665,0.0026041666666666665,10.041666666666666,0,0.24489795918367346,0.032886616134794135
5,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,17,,0.3333333333333333,1,0.4975328947368421,52.4742083334786,240,0.0026041666666666665,0.0026041666666666665,10.095833333333333,0,0.29411764705882354,0.03001377007977813
6,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.42406798245614036,46.309794444318364,240,0.0026041666666666665,0.0026041666666666665,6.4375,0,0.2625,0.024501717284664114
7,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.3333333333333333,1,0.4512061403508772,48.25363055574093,240,0.0026041666666666665,0.0026041666666666665,11.0125,0,0.0,0.028087609397531896
8,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.43283991228070173,52.39208285732145,240,0.0026041666666666665,0.0026041666666666665,7.879166666666666,0,0.175,0.022784477637267386
9,harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,,0.3333333333333333,1,0.46600877192982454,49.52577027024991,240,0.0067708333333333336,0.0067708333333333336,8.8,0,0.5454545454545454,0.031810665432798486
0,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,92,,0.3333333333333333,1,0.45968953430145215,80.21187567587853,240,0.00625,0.00625,4.7125,0,0.2608695652173913,0.023268276327230424
1,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,59,,0.3333333333333333,1,0.4213820731096645,55.00056470592587,240,0.0026041666666666665,0.0026041666666666665,4.925,0,0.4576271186440678,0.02487483717623028
2,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,164,215,1.0,3,0.3910866299449174,54.31352727271477,215,0.05,0.05,4.362790697674418,0,0.3231707317073171,0.023175450588627425
3,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,174,,0.6666666666666666,2,0.4626940410615924,67.49801428569688,240,0.0026041666666666665,0.0026041666666666665,4.0875,0,0.3850574712643678,0.023890822109954035
4,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,9,97,1.0,3,0.23084626940410616,55.74531249988013,97,0.006443298969072165,0.006443298969072165,4.927835051546392,0,1.0,0.04168435090442774
5,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.6666666666666666,2,0.48397596394591885,72.2049305553709,240,0.0026041666666666665,0.0026041666666666665,4.55,0,0.2,0.03772310012097684
6,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.6666666666666666,2,0.39584376564847273,56.473655882387796,240,0.0026041666666666665,0.0026041666666666665,4.216666666666667,0,0.2653061224489796,0.02499980268980522
7,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,184,,0.3333333333333333,1,0.44942413620430643,61.644002857220975,240,0.0026041666666666665,0.0026041666666666665,5.066666666666666,0,0.27717391304347827,0.022100455839806764
8,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.44441662493740614,63.946861111162434,240,0.0026041666666666665,0.0026041666666666665,4.691666666666666,0,0.25833333333333336,0.02128328451742206
9,peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.45618427641462195,61.3732314286608,240,0.0026041666666666665,0.0026041666666666665,4.925,0,0.45,0.021007772739067027
0,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,40,,0.6666666666666666,2,0.3848364279398762,43.63098648649906,240,0.0026041666666666665,0.0026041666666666665,13.966666666666667,0,0.4,0.022042930385737555
1,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,121,,0.6666666666666666,2,0.3850574712643678,43.44358947376972,240,0.0026041666666666665,0.0026041666666666665,16.091666666666665,0,0.48760330578512395,0.021308681795692962
2,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,215,,0.3333333333333333,1,0.40716180371352784,43.634771052606276,240,0.0026041666666666665,0.0026041666666666665,13.329166666666667,0,0.27906976744186046,0.020561815290706068
3,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.3333333333333333,1,0.3768788682581786,43.00823076902396,240,0.0026041666666666665,0.0026041666666666665,14.208333333333334,0,0.2857142857142857,0.030926583029110017
4,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,23,,0.6666666666666666,2,0.41600353669319184,41.03734736848932,240,0.0026041666666666665,0.0026041666666666665,14.979166666666666,0,0.6521739130434783,0.020168976652487836
5,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,148,,0.3333333333333333,1,0.366710875331565,43.35120512820513,240,0.0026041666666666665,0.0026041666666666665,15.7,0,0.5472972972972973,0.01959959762366498
6,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,162,,0.3333333333333333,1,0.38461538461538464,39.703967499963255,240,0.0026041666666666665,0.0026041666666666665,16.483333333333334,0,0.3765432098765432,0.02655840956984205
7,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,67,207,1.0,3,0.40450928381962864,44.93963124986067,207,0.0030193236714975845,0.0030193236714975845,12.415458937198068,0,0.11940298507462686,0.02406348364489367
8,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,102,,0.3333333333333333,1,0.46441202475685234,43.25621111113125,240,0.0026041666666666665,0.0026041666666666665,14.3125,0,0.12745098039215685,0.02726028102535805
9,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,187,,0.3333333333333333,1,0.4162245800176835,47.584371052595856,240,0.0026041666666666665,0.0026041666666666665,14.345833333333333,0,0.6096256684491979,0.021062711196548543
0,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,189,,0.3333333333333333,1,0.5112390350877193,53.578362162158086,240,0.005729166666666666,0.005729166666666666,7.4125,0,0.455026455026455,0.02062916770839576
1,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,7,,0.3333333333333333,1,0.40268640350877194,55.84073888894636,240,0.00625,0.00625,6.129166666666666,0,1.0,0.040687227814261956
2,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.3333333333333333,1,0.5737390350877193,54.58956111114175,240,0.0026041666666666665,0.0026041666666666665,9.154166666666667,0,0.4594594594594595,0.023876385988357184
3,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,77,,0.3333333333333333,1,0.4616228070175439,47.7844736843556,240,0.0026041666666666665,0.0026041666666666665,8.4125,0,0.3246753246753247,0.0271842273331152
4,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.6666666666666666,2,0.5265899122807017,53.47473333328404,240,0.0026041666666666665,0.0026041666666666665,9.841666666666667,0,0.24489795918367346,0.032886616134794135
5,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,17,,0.6666666666666666,2,0.540296052631579,54.983868421052314,240,0.0026041666666666665,0.0026041666666666665,9.833333333333334,0,0.29411764705882354,0.03001377007977813
6,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.4597039473684211,53.2290405403851,240,0.0026041666666666665,0.0026041666666666665,6.083333333333333,0,0.4166666666666667,0.02447201935657635
7,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.3333333333333333,1,0.43064692982456143,48.02094444433654,240,0.0026041666666666665,0.0026041666666666665,6.658333333333333,0,0.0,0.028087609397531896
8,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,161,,0.3333333333333333,1,0.45586622807017546,44.111016216029874,240,0.0026041666666666665,0.0026041666666666665,6.575,0,0.36645962732919257,0.02481793914479609
9,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,,0.3333333333333333,1,0.45010964912280704,53.29291282060485,240,0.0026041666666666665,0.0026041666666666665,5.870833333333334,0,0.5454545454545454,0.031810665432798486
0,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,92,,0.3333333333333333,1,0.4399098647971958,66.92119142873187,240,0.00625,0.00625,4.458333333333333,0,0.2608695652173913,0.023268276327230424
1,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,59,,0.3333333333333333,1,0.4268903355032549,54.81799117665907,240,0.05364583333333333,0.05364583333333333,4.066666666666666,0,0.4576271186440678,0.02487483717623028
2,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,161,,0.3333333333333333,1,0.4521782674011017,55.556542857344276,240,0.0026041666666666665,0.0026041666666666665,4.6375,0,0.33540372670807456,0.022908508289495918
3,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,186,,0.3333333333333333,1,0.485728592889334,68.88929999988451,240,0.0026041666666666665,0.0026041666666666665,4.6125,0,0.3870967741935484,0.02578004998045459
4,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,9,,0.6666666666666666,2,0.49549323985978966,70.07312972962461,240,0.0026041666666666665,0.0026041666666666665,4.958333333333333,0,1.0,0.04168435090442774
5,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,121,,0.6666666666666666,2,0.46870305458187284,73.40990555561196,240,0.0026041666666666665,0.0026041666666666665,4.245833333333334,0,0.35537190082644626,0.027472058450044055
6,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.6666666666666666,2,0.4374061091637456,55.269748571247746,240,0.0026041666666666665,0.0026041666666666665,4.858333333333333,0,0.2653061224489796,0.02499980268980522
7,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,186,,0.3333333333333333,1,0.428893340010015,56.0775294119166,240,0.05364583333333333,0.05364583333333333,3.8625,0,0.26881720430107525,0.022411653032440897
8,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.485728592889334,60.720784210532564,240,0.053125,0.053125,4.45,0,0.4875,0.02128239602564147
9,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,96,,0.3333333333333333,1,0.47195793690535803,64.6959771427646,240,0.020833333333333332,0.020833333333333332,5.391666666666667,0,0.6770833333333334,0.02509970012750603
