map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,anomaly_top_band_selection_ratio_pre_first_detection_mean,anomaly_top_band_selection_ratio_pre_first_detection_std,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_std
ALL,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.38648377597627376,0.22902000100439557,0.026186186315504963,0.005871635176284874
open_water,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.37941183471095424,0.18586668822151367,0.023333119939320735,0.0031216246456372415
harbor_cove,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.3922856676519737,0.2727792278508318,0.02882462370583937,0.005648083998905697
peninsula_passage,single_usv_infosampled,random_walk,ucb,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.38775382556589355,0.21979595609699887,0.02640081530135478,0.006829018994849752
ALL,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.41622382812005426,0.21672707024654211,0.02592669105359079,0.0053405646543180025
open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.388488141307457,0.17799815360725413,0.023355347021404172,0.0035575704577761238
harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.41067576848541404,0.24267774915657758,0.02844656283904052,0.005440640628526811
peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,no_alpha,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,0.4495075745672916,0.2200640344159272,0.02597816330032766,0.005508520775206606
