tick_global,waypoint_index,target_cell,target_world_x,target_world_y,location_x,location_y,location_z,projected_row,projected_col,distance_to_target_m,heading_deg,target_heading_deg,heading_error_deg,command_0,command_1,arrived,timeout
87,1,"[41, 41]",10.0,-10.0,8.019615173339844,-1.1717636585235596,0.17989222705364227,40,41,9.047633998047838,299.4442558288574,282.6435096771075,-16.800746151749934,8000.0,4250.926863238135,False,False
88,1,"[41, 41]",10.0,-10.0,8.105571746826172,-1.2738019227981567,0.18095992505550385,40,41,8.929467581495796,298.1860008239746,282.24865140385987,-15.937349420114742,7873.443524061673,4313.005489862489,False,False
89,1,"[41, 41]",10.0,-10.0,8.190108299255371,-1.3787610530853271,0.1821352243423462,40,41,8.809169594702029,296.9591484069824,281.85616060610846,-15.102987800873962,7742.025248898407,4367.985389521916,False,False
90,1,"[41, 41]",10.0,-10.0,8.273083686828613,-1.4864983558654785,0.18324951827526093,40,41,8.686883802456359,295.76290130615234,281.4665515359566,-14.296349770195718,7610.140987805759,4416.30579412064,False,False
91,1,"[41, 41]",10.0,-10.0,8.354374885559082,-1.5968749523162842,0.18426811695098877,40,41,8.562744453987175,294.5965042114258,281.0802854165438,-13.51621879488198,7477.925854894027,4458.373593893955,False,False
92,1,"[41, 41]",10.0,-10.0,8.433873176574707,-1.7097578048706055,0.18504159152507782,40,41,8.436875540207764,293.4591979980469,280.6977932182332,-12.761404779813688,7345.498595634317,4494.573404114433,False,False
93,1,"[41, 41]",10.0,-10.0,8.511488914489746,-1.8250173330307007,0.18561121821403503,40,41,8.309392688815192,292.35025787353516,280.31943631773606,-12.030821555799093,7212.97017020529,4525.2588374871975,False,False
94,1,"[41, 41]",10.0,-10.0,8.587141990661621,-1.9425281286239624,0.18607228994369507,40,41,8.180404679022162,291.2689743041992,279.94556619181776,-11.323408112381458,7080.438595142214,4550.76494255863,False,False
95,1,"[41, 41]",10.0,-10.0,8.660767555236816,-2.0621702671051025,0.18645112216472626,40,41,8.05001145400034,290.2146530151367,279.57648361748466,-10.638169397652064,6947.992284186402,4571.402429800092,False,False
96,1,"[41, 41]",10.0,-10.0,8.732311248779297,-2.183828353881836,0.18677069246768951,40,41,7.9183062564890125,289.1866149902344,279.21246546135933,-9.974149528875046,6815.7095499016195,4587.463158028202,False,False
97,1,"[41, 41]",10.0,-10.0,8.801728248596191,-2.30739164352417,0.18699230253696442,40,41,7.7853759393066,288.18421936035156,278.8537680896394,-9.33045127071216,6683.661313850148,4599.218493103704,False,False
98,1,"[41, 41]",10.0,-10.0,8.868983268737793,-2.432753562927246,0.18713925778865814,40,41,7.651301685712395,287.2068099975586,278.50062340090085,-8.706186596657744,6551.907496484694,4606.9267425048265,False,False
