run_kind,tick_global,policy_step,tick_in_policy_step,agent_name,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,loc_x,loc_y,loc_z,selected_sensor,fallback_used,target_waypoint,distance_to_waypoint_m,heading_deg,target_heading_deg,heading_error_deg,cmd_l,cmd_r,inter_vessel_distance_m
baseline,13,2,1,sv1,False,True,False,[],,2.901038885116577,5.920806407928467,0.1461351066827774,LocationSensor,False,"[6.085106382978723, 6.0, 0.0]",3.1850521904620805,345.06889152526855,1.4247572654288219,16.355865740160255,1267.7473261409339,4921.682803644112,11.840769768775369
baseline,14,2,2,sv0,False,True,False,[],,2.9444072246551514,-5.9105000495910645,0.15414226055145264,LocationSensor,False,"[6.425531914893617, -6.0, 0.0]",3.482275025053457,17.583763122558594,358.5272460903765,-19.056517032182114,5329.289906699656,1072.0231396730182,11.822321417925599
baseline,14,2,2,sv1,False,True,False,[],,2.9446725845336914,5.911821365356445,0.13925303518772125,LocationSensor,False,"[6.425531914893617, 6.0, 0.0]",3.481976040894215,344.9328832626343,1.4511311177841333,16.518247855149866,1401.2186348689374,5091.430625049502,11.822321417925599
baseline,15,2,3,sv0,False,True,False,[],,2.9883532524108887,-5.900515556335449,0.14691661298274994,LocationSensor,False,"[6.76595744680851, -6.0, 0.0]",3.778913945045818,18.058738708496094,358.4914455694535,-19.56729313904259,5527.760896304308,1156.3856517706777,11.802964217733873
baseline,15,2,3,sv1,False,True,False,[],,2.9887661933898926,5.902448654174805,0.1357397884130478,LocationSensor,False,"[6.76595744680851, 6.0, 0.0]",3.7784507446802076,344.8436470031738,1.4794162732529066,16.635769270079095,1539.9786453919894,5256.445171663657,11.802964217733873
baseline,16,2,4,sv0,False,True,False,[],,3.032667636871338,-5.8900251388549805,0.14315786957740784,LocationSensor,False,"[7.1063829787234045, -6.0, 0.0]",4.075199523523329,18.513473510742188,358.45360689185486,-20.059866618887327,5723.197986050289,1241.7807699160626,11.782742992594455
baseline,16,2,4,sv1,False,True,False,[],,3.033271074295044,5.8927178382873535,0.13561087846755981,LocationSensor,False,"[7.1063829787234045, 6.0, 0.0]",4.074524518053336,344.800012588501,1.5087712711776478,16.70875868267666,1684.131519951847,5416.904037505743,11.782742992594455
baseline,17,2,5,sv0,False,True,False,[],,3.077301025390625,-5.879042148590088,0.14263726770877838,LocationSensor,False,"[7.446808510638298, -6.0, 0.0]",4.371181358105969,18.948637008666992,358.41432816962094,-20.534308839046048,5915.681373089103,1328.2727476461855,11.761703521475965
baseline,17,2,5,sv1,False,True,False,[],,3.0781447887420654,5.88266134262085,0.13852736353874207,LocationSensor,False,"[7.446808510638298, 6.0, 0.0]",4.370239246943786,344.8008441925049,1.5385468592026459,16.73770266669777,1833.7521328811736,5572.990798528676,11.761703521475965
baseline,18,2,6,sv0,True,True,False,[],,3.1222100257873535,-5.867581367492676,0.14509007334709167,LocationSensor,False,"[7.787234042553192, -6.0, 0.0]",4.666903017123581,19.364885330200195,358.3740722393401,-20.990813090860115,6105.30174324604,1415.9090890862112,11.739891584421269
baseline,18,2,6,sv1,True,True,False,[],,3.123349905014038,5.872310161590576,0.14389018714427948,LocationSensor,False,"[7.787234042553192, 6.0, 0.0]",4.665631783930485,344.8450231552124,1.5682768780412693,16.723253722828872,1988.8838734764745,5724.8946140814405,11.739891584421269
baseline,19,2,7,sv0,False,True,False,[],,3.1673550605773926,-5.855656147003174,0.1501017063856125,LocationSensor,False,"[8.127659574468085, -6.0, 0.0]",4.962404257859525,19.762849807739258,358.33317484553135,-21.429674962207855,6292.158576049064,1504.7232387982667,11.71735105562284
baseline,19,2,7,sv1,False,True,False,[],,3.168853759765625,5.861694812774658,0.15068992972373962,LocationSensor,False,"[8.127659574468085, 6.0, 0.0]",4.96073416267596,344.93146800994873,1.5976124091819937,16.666144399233247,2149.548471725848,5872.800866982584,11.71735105562284
baseline,20,2,8,sv0,False,True,False,[],,3.2127015590667725,-5.84328031539917,0.1568875014781952,LocationSensor,False,"[8.46808510638298, -6.0, 0.0]",5.257719780374688,20.143150329589844,358.2919008464946,-21.851249483095216,6476.354909985124,1594.7389208047002,11.694128195251329
baseline,20,2,8,sv1,False,True,False,[],,3.2146284580230713,5.8508477210998535,0.15801821649074554,LocationSensor,False,"[8.46808510638298, 6.0, 0.0]",5.25557353278384,345.0591239929199,1.6262627855980627,16.567138792678122,2315.7512349148883,6016.885565373915,11.694128195251329
baseline,21,2,9,sv0,False,True,False,[],,3.25821852684021,-5.830466270446777,0.16432985663414001,LocationSensor,False,"[8.808510638297872, -6.0, 0.0]",5.552880712564009,20.50639533996582,358.25044380157084,-22.25595153839504,6657.997422245894,1685.9701261269738,11.67026640455838
baseline,21,2,9,sv1,False,True,False,[],,3.2606492042541504,5.839799880981445,0.1649988442659378,LocationSensor,False,"[8.808510638297872, 6.0, 0.0]",5.550173922453531,345.22695541381836,1.654014058607447,16.4270586447891,2487.477555601153,6157.317680654176,11.67026640455838
baseline,22,2,10,sv0,False,True,False,[],,3.303877592086792,-5.817226886749268,0.1713055670261383,LocationSensor,False,"[9.148936170212766, -6.0, 0.0]",5.847915508337256,20.853174209594727,358.20896289266966,-22.644211316925066,6837.192590822822,1778.4272276522152,11.645810995002412
baseline,22,2,10,sv1,False,True,False,[],,3.3068950176239014,5.828583717346191,0.1709609031677246,LocationSensor,False,"[9.148936170212766, 6.0, 0.0]",5.844555446781276,345.43396282196045,1.6806818314788037,16.24671900951836,2664.7002692057786,6294.2521330451045,11.645810995002412
baseline,23,2,11,sv0,False,True,False,[],,3.3496546745300293,-5.80357551574707,0.17739175260066986,LocationSensor,False,"[9.48936170212766, -6.0, 0.0]",6.142848277692178,21.184064865112305,358.16759063830665,-23.016474226805713,7014.045500049799,1872.115804585148,11.620807280942527
baseline,23,2,11,sv1,False,True,False,[],,3.3533480167388916,5.817231178283691,0.17524176836013794,LocationSensor,False,"[9.48936170212766, 6.0, 0.0]",6.138735080573996,345.6791648864746,1.7061218144178296,16.026956927943218,2847.3755829055463,6427.832126494983,11.620807280942527
baseline,24,2,12,sv0,True,True,False,[],,3.3955276012420654,-5.789525985717773,0.18203148245811462,LocationSensor,False,"[9.829787234042552, -6.0, 0.0]",6.437701168349921,21.4996337890625,358.1264395806816,-23.373194208380937,7188.660181570265,1967.038477323007,11.59530058038042
baseline,24,2,12,sv1,True,True,False,[],,3.3999924659729004,5.805773735046387,0.17742149531841278,LocationSensor,False,"[9.829787234042552, 6.0, 0.0]",6.432727617542476,345.96160316467285,1.730220437988257,15.768617273315385,3035.4448956595506,6558.187806458963,11.59530058038042
baseline,25,3,1,sv0,False,True,False,[],,3.441477060317993,-5.775091171264648,0.18489991128444672,LocationSensor,False,"[10.170212765957446, -6.0, 0.0]",6.7324934591568955,21.80042839050293,358.0855941733515,-23.714834217151406,7361.138926961537,2063.1941121915665,11.569337169043985
baseline,25,3,1,sv1,False,True,False,[],,3.446815252304077,5.794244766235352,0.17747488617897034,LocationSensor,False,"[10.170212765957446, 6.0, 0.0]",6.726545126795912,346.28035163879395,1.752867996771914,15.472516357977952,3228.8389759325737,6685.432307329654,11.569337169043985
baseline,26,3,2,sv0,False,True,False,[],,3.487485408782959,-5.760284900665283,0.18605740368366241,LocationSensor,False,"[10.51063829787234, -6.0, 0.0]",7.027242690584521,22.086992263793945,358.0451324662544,-24.041859797539473,7531.582115631103,2160.5790849761124,11.5429623734086
baseline,26,3,2,sv1,False,True,False,[],,3.493804454803467,5.782675743103027,0.17555561661720276,LocationSensor,False,"[10.51063829787234, 6.0, 0.0]",7.020198502455078,346.6344995498657,1.7739886397439326,15.139489089878225,3427.4720074629686,6809.6663330710935,11.5429623734086
baseline,27,3,3,sv0,False,True,False,[],,3.5335378646850586,-5.745121955871582,0.18567587435245514,LocationSensor,False,"[10.851063829787234, -6.0, 0.0]",7.321963470772253,22.359844207763672,358.0051270195435,-24.354717188220093,7700.085845382182,2259.1898028030314,11.516224385633851
baseline,27,3,3,sv1,False,True,False,[],,3.540950298309326,5.771100044250488,0.17209593951702118,LocationSensor,False,"[10.851063829787234, 6.0, 0.0]",7.313696400100195,347.0231637954712,1.7935039562180008,14.770340160746798,3631.247319640458,6930.9729829310845,11.516224385633851
baseline,28,3,4,sv0,False,True,False,[],,3.579620838165283,-5.729614734649658,0.18390995264053345,LocationSensor,False,"[11.191489361702128, -6.0, 0.0]",7.616669259678377,22.619503021240234,357.96562123667854,-24.65388178456169,7866.746242556514,2359.016187669386,11.489167111954012
baseline,28,3,4,sv1,False,True,False,[],,3.5882444381713867,5.759549140930176,0.16760243475437164,LocationSensor,False,"[11.191489361702128, 6.0, 0.0]",7.6070460747141135,347.44548320770264,1.8113620494900613,14.365878841787435,3840.052840099109,7049.420977465897,11.489167111954012
baseline,29,3,5,sv0,False,True,False,[],,3.625722646713257,-5.713778018951416,0.18101635575294495,LocationSensor,False,"[11.53191489361702, -6.0, 0.0]",7.911371490925993,22.86646842956543,357.926669083618,-24.93979934594745,8000.0,2460.049931619696,11.461838755627332
baseline,29,3,5,sv1,False,True,False,[],,3.6356797218322754,5.748056411743164,0.16300137341022491,LocationSensor,False,"[11.53191489361702, 6.0, 0.0]",7.900253506046132,347.90061473846436,1.8275049270697359,13.926890188605398,4053.764860445426,7165.061991387613,11.461838755627332
baseline,30,3,6,sv0,True,True,False,[],,3.671833038330078,-5.697624206542969,0.17722606658935547,LocationSensor,False,"[11.872340425531915, -6.0, 0.0]",8.206080217011083,23.101272583007812,357.8882999889967,-25.212972594011035,8000.0,2562.27142245174,11.434282280358046
baseline,30,3,6,sv1,True,True,False,[],,3.6832497119903564,5.736652374267578,0.15871472656726837,LocationSensor,False,"[11.872340425531915, 6.0, 0.0]",8.193324031587636,348.38745403289795,1.8419028285439059,13.45444879564593,4272.2055913041895,7277.958302024283,11.434282280358046
baseline,31,3,7,sv0,False,True,False,[],,3.717942953109741,-5.681167125701904,0.1729821264743805,LocationSensor,False,"[12.212765957446809, -6.0, 0.0]",8.500804213528708,23.324617385864258,357.8505488129766,-25.47406857288763,8000.0,2665.632299574244,11.406543517677315
baseline,31,3,7,sv1,False,True,False,[],,3.7309494018554688,5.725368976593018,0.1549457609653473,LocationSensor,False,"[12.212765957446809, 6.0, 0.0]",8.486261502082112,348.90400886535645,1.8545205571253478,12.950511691768895,4495.062637998324,7388.234719142494,11.406543517677315
baseline,32,3,8,sv0,False,True,False,[],,3.764045238494873,-5.664420127868652,0.16868318617343903,LocationSensor,False,"[12.553191489361701, -6.0, 0.0]",8.795550333532638,23.537172317504883,357.8134423097984,-25.723730007706536,8000.0,2770.0837148345877,11.378666874556783
baseline,32,3,8,sv1,False,True,False,[],,3.7787747383117676,5.714237213134766,0.1522890329360962,LocationSensor,False,"[12.553191489361701, 6.0, 0.0]",8.77906883965849,349.4483404159546,1.8653338522211727,12.41699343626658,4722.016240406887,7495.999199272506,11.378666874556783
baseline,33,3,9,sv0,False,True,False,[],,3.810133218765259,-5.647395133972168,0.16468793153762817,LocationSensor,False,"[12.893617021276595, -6.0, 0.0]",9.090324976700906,23.739606857299805,357.7769947402963,-25.962612117003573,8000.0,2875.5712296257407,11.350694856330284
baseline,33,3,9,sv1,False,True,False,[],,3.82672119140625,5.703287601470947,0.15104438364505768,LocationSensor,False,"[12.893617021276595, 6.0, 0.0]",9.071749458465062,350.0185661315918,1.8743243269294807,11.855758195337671,4952.742303701712,7601.344106312188,11.350694856330284
baseline,34,3,10,sv0,False,True,False,[],,3.856200933456421,-5.630105495452881,0.16143672168254852,LocationSensor,False,"[13.23404255319149, -6.0, 0.0]",9.385133743816835,23.932573318481445,357.7412272157348,-26.191346102746593,8000.0,2982.0403821771015,11.322669977152453
baseline,34,3,10,sv1,False,True,False,[],,3.874786138534546,5.692549228668213,0.1511288285255432,LocationSensor,False,"[13.23404255319149, 6.0, 0.0]",9.364304918790804,350.61285972595215,1.8814848619299536,11.2686251359778,5186.911663974144,7704.346682160465,11.322669977152453
baseline,35,3,11,sv0,False,True,False,[],,3.9022440910339355,-5.61256217956543,0.15914936363697052,LocationSensor,False,"[13.574468085106384, -6.0, 0.0]",9.679980633049526,24.11670684814453,357.7061438483593,-26.41056299978527,8000.0,3089.432500878257,11.294631417064952
baseline,35,3,11,sv1,False,True,False,[],,3.922966241836548,5.6820502281188965,0.15229138731956482,LocationSensor,False,"[13.574468085106384, 6.0, 0.0]",9.656737538531337,351.2294502258301,1.8868145686854798,10.657364342855374,5424.193279790357,7805.071326093948,11.294631417064952
baseline,36,3,12,sv0,True,True,False,[],,3.948258399963379,-5.594777584075928,0.15808241069316864,LocationSensor,False,"[13.914893617021276, -6.0, 0.0]",9.974869560864747,24.292621612548828,357.67175651513963,-26.62086509740925,8000.0,3197.690110084761,11.266619317885917
baseline,36,3,12,sv1,True,True,False,[],,3.9712588787078857,5.671818256378174,0.1542474329471588,LocationSensor,False,"[13.914893617021276, 6.0, 0.0]",9.949048952831596,351.86662197113037,1.8903154020135562,10.023693430883213,5664.255181149214,7903.569786966031,11.266619317885917
baseline,37,4,1,sv0,False,True,False,[],,3.9942405223846436,-5.576760768890381,0.15823152661323547,LocationSensor,False,"[14.25531914893617, -6.0, 0.0]",10.269803602164105,24.460922241210938,357.63805693913065,-26.822865302080345,8000.0,3306.75014585464,11.238670010961169
baseline,37,4,1,sv1,False,True,False,[],,4.019660949707031,5.6618804931640625,0.1567409783601761,LocationSensor,False,"[14.25531914893617, 6.0, 0.0]",10.241241310131779,352.5227165222168,1.8919915389316284,9.369275016714823,5906.766682473469,7999.88281132493,11.238670010961169
baseline,38,4,2,sv0,False,True,False,[],,4.040187835693359,-5.558522701263428,0.15941636264324188,LocationSensor,False,"[14.595744680851064, -6.0, 0.0]",10.564785019897727,24.622194290161133,357.6050479624677,-27.017146327693354,8000.0,3416.5507234334923,11.21081983521894
baseline,38,4,2,sv1,False,True,False,[],,4.068170547485352,5.652262210845947,0.15954169631004333,LocationSensor,False,"[14.595744680851064, 6.0, 0.0]",10.533315655742811,353.19613122940063,1.891857150397842,8.695725920997234,6151.397528671426,8000.0,11.21081983521894
baseline,39,4,3,sv0,False,True,False,[],,4.0860981941223145,-5.540072441101074,0.16141583025455475,LocationSensor,False,"[14.936170212765957, -6.0, 0.0]",10.859815660000333,24.777009963989258,357.5727219676226,-27.204287996366702,8000.0,3527.026867901995,11.183102745154725
baseline,39,4,3,sv1,False,True,False,[],,4.116783618927002,5.642988204956055,0.16226603090763092,LocationSensor,False,"[14.936170212765957, 6.0, 0.0]",10.825275224618661,353.88510751724243,1.889926906832526,8.004819389590068,6397.794678135271,8000.0,11.183102745154725
baseline,40,4,4,sv0,False,True,False,[],,4.131969451904297,-5.521418571472168,0.1639721840620041,LocationSensor,False,"[15.27659574468085, -6.0, 0.0]",11.154897372426975,24.925922393798828,357.54106969951476,-27.384852694284064,8000.0,3638.113199669721,11.155551752379987
baseline,40,4,4,sv1,False,True,False,[],,4.16549825668335,5.634082794189453,0.16462776064872742,LocationSensor,False,"[15.27659574468085, 6.0, 0.0]",11.117121155645133,354.58795404434204,1.8862166474102189,7.298262603068167,6645.611009323238,8000.0,11.155551752379987
baseline,41,4,5,sv0,False,True,False,[],,4.17780065536499,-5.502569198608398,0.16685347259044647,LocationSensor,False,"[15.617021276595745, -6.0, 0.0]",11.450030821939476,25.06946563720703,357.5100802167882,-27.559385420418835,8000.0,3749.74345481835,11.128197479071364
baseline,41,4,5,sv1,False,True,False,[],,4.214310169219971,5.625568389892578,0.16636936366558075,LocationSensor,False,"[15.617021276595745, 6.0, 0.0]",11.408857069352674,355.30304288864136,1.8807496656949623,6.577706777053606,6894.507731465466,8000.0,11.128197479071364
baseline,42,4,6,sv0,True,True,False,[],,4.223589897155762,-5.483531951904297,0.16973334550857544,LocationSensor,False,"[15.957446808510639, -6.0, 0.0]",11.745217633609622,25.20815658569336,357.47974154812215,-27.728415037571267,8000.0,3861.8514018783003,11.101069127816125
baseline,42,4,6,sv1,True,True,False,[],,4.263216495513916,5.617466449737549,0.16743560135364532,LocationSensor,False,"[15.957446808510639, 6.0, 0.0]",11.7004852262839,356.0288133621216,1.87355173470905,5.8447383725874715,7144.154659236834,8000.0,11.101069127816125
baseline,43,4,7,sv0,False,True,False,[],,4.269336700439453,-5.4643144607543945,0.17214176058769226,LocationSensor,False,"[16.29787234042553, -6.0, 0.0]",12.040457991263128,25.34250259399414,357.4500425925925,-27.89246000140156,8000.0,3954.9999213313413,11.074194939465528
baseline,43,4,7,sv1,False,True,False,[],,4.3122124671936035,5.609797477722168,0.1677180677652359,LocationSensor,False,"[16.29787234042553, 6.0, 0.0]",11.99200986512244,356.763769865036,1.8646502888836478,5.100880423847627,7394.232932814186,8000.0,11.074194939465528
baseline,44,4,8,sv0,False,True,False,[],,4.315040588378906,-5.444923400878906,0.1739497184753418,LocationSensor,False,"[16.638297872340424, -6.0, 0.0]",12.335752109928377,25.472909927368164,357.4209688721733,-28.051941055194845,8000.0,3926.7411825871986,11.047601726895623
baseline,44,4,8,sv1,False,True,False,[],,4.361293792724609,5.60258150100708,0.16711927950382233,LocationSensor,False,"[16.638297872340424, 6.0, 0.0]",12.283434806040416,357.50647926330566,1.8540723775670385,4.347593114261372,7491.349251466917,8000.0,11.047601726895623
baseline,45,4,9,sv0,False,True,False,[],,4.360700607299805,-5.425365447998047,0.17509989440441132,LocationSensor,False,"[16.97872340425532, -6.0, 0.0]",12.63110067147133,25.599328994750977,357.3925073472142,-28.2068216475368,8000.0,3899.2452512608816,11.021313921570167
baseline,45,4,9,sv1,False,True,False,[],,4.41045618057251,5.595836162567139,0.16572800278663635,LocationSensor,False,"[16.97872340425532, 6.0, 0.0]",12.57476399036531,358.2559492588043,1.8418533317190886,3.5859040729147864,7583.787838266277,8000.0,11.021313921570167
baseline,46,4,10,sv0,False,True,False,[],,4.406315803527832,-5.405646800994873,0.17554070055484772,LocationSensor,False,"[17.319148936170215, -6.0, 0.0]",12.926504370348333,25.721702575683594,357.3646440491606,-28.35705852652302,8000.0,3872.5244954337895,10.99535452058931
baseline,46,4,10,sv1,False,True,False,[],,4.4596943855285645,5.589578151702881,0.16385944187641144,LocationSensor,False,"[17.319148936170215, 6.0, 0.0]",12.866002387438684,359.01123082637787,1.8280293313930305,2.8167985050151856,7675.69476451823,8000.0,10.99535452058931
baseline,47,4,11,sv0,False,True,False,[],,4.4518866539001465,-5.385773181915283,0.1752844750881195,LocationSensor,False,"[17.659574468085104, -6.0, 0.0]",13.221962485993684,25.839994430541992,357.3373638967553,-28.502630533786714,8000.0,3846.5872483017047,10.969744602789243
baseline,47,4,11,sv1,False,True,False,[],,4.509002685546875,5.583822727203369,0.16179727017879486,LocationSensor,False,"[17.659574468085104, 6.0, 0.0]",13.157155533400186,359.77140729129314,1.8126394661499179,2.0412321748567592,7766.915803717105,8000.0,10.969744602789243
baseline,48,4,12,sv0,True,True,False,[],,4.49741268157959,-5.365750789642334,0.1744011491537094,LocationSensor,False,"[18.0, -6.0, 0.0]",13.517475221076124,25.95417022705078,357.3106553159807,-28.6435149110701,8000.0,3821.442003638039,10.944504291684876
baseline,48,4,12,sv1,True,True,False,[],,4.558374881744385,5.578583717346191,0.15979690849781036,LocationSensor,False,"[18.0, 6.0, 0.0]",13.44822953042541,0.5355944633483887,1.7957254318071172,1.260130968458725,7857.30725316495,8000.0,10.944504291684876
target,1,1,1,sv0,False,True,False,[],,2.442765474319458,-5.988884449005127,0.14257586002349854,LocationSensor,False,"[2.0, -6.0, 0.0]",0.4429049793389709,9.243218421936035,181.4380986082277,172.1948801862917,-8000.0,8000.0,11.977765560150678
target,1,1,1,sv1,False,True,False,[],,2.4427690505981445,5.9888811111450195,0.13087792694568634,LocationSensor,False,"[2.0, 6.0, 0.0]",0.4429086382731225,350.7567777633667,178.56148134451797,-172.19529641884873,8000.0,-8000.0,11.977765560150678
target,2,1,2,sv0,False,True,False,[],,2.473754405975342,-5.986368656158447,0.16508261859416962,LocationSensor,False,"[2.3404255319148937, -6.0, 0.0]",0.134023886651423,10.009249687194824,185.83755142057376,175.8283017333789,-8000.0,8000.0,11.972718238830854
target,2,1,2,sv1,False,True,False,[],,2.473757028579712,5.986349582672119,0.15044328570365906,LocationSensor,False,"[2.3404255319148937, 6.0, 0.0]",0.1340284368934658,350.01757526397705,174.1544511719312,-175.86312409204584,8000.0,-8000.0,11.972718238830854
