tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step
29,0,1,2,-190.0,195.0,-193.57485961914062,194.918212890625,0.17610648274421692,-193.57485961914062,194.918212890625,0.17610648274421692,1,1,3.5757950763182964,False,False,1
30,0,1,2,-190.0,195.0,-193.55569458007812,194.91517639160156,0.17068760097026825,-193.55569458007812,194.91517639160156,0.17068760097026825,1,1,3.556706199749803,False,False,1
31,0,1,2,-190.0,195.0,-193.53672790527344,194.91213989257812,0.16583289206027985,-193.53672790527344,194.91213989257812,0.16583289206027985,1,1,3.537819056200588,False,False,1
32,0,1,2,-190.0,195.0,-193.51797485351562,194.90907287597656,0.16189751029014587,-193.51797485351562,194.90907287597656,0.16189751029014587,1,1,3.519149728535496,False,False,1
33,0,1,2,-190.0,195.0,-193.4993896484375,194.90602111816406,0.15955382585525513,-193.4993896484375,194.90602111816406,0.15955382585525513,1,1,3.500651359650467,False,False,1
34,0,1,2,-190.0,195.0,-193.4810028076172,194.90293884277344,0.15905414521694183,-193.4810028076172,194.90293884277344,0.15905414521694183,1,1,3.4823557277913038,False,False,1
35,0,1,2,-190.0,195.0,-193.4627685546875,194.89987182617188,0.16039031744003296,-193.4627685546875,194.89987182617188,0.16039031744003296,1,1,3.464215887401753,False,False,1
36,0,1,2,-190.0,195.0,-193.44468688964844,194.89678955078125,0.16296705603599548,-193.44468688964844,194.89678955078125,0.16296705603599548,1,1,3.446232749618598,False,False,1
37,0,1,2,-190.0,195.0,-193.42677307128906,194.8937225341797,0.1660134494304657,-193.42677307128906,194.8937225341797,0.1660134494304657,1,1,3.4284207124932995,False,False,1
38,0,1,2,-190.0,195.0,-193.40899658203125,194.89064025878906,0.16912969946861267,-193.40899658203125,194.89064025878906,0.16912969946861267,1,1,3.4107502472767584,False,False,1
39,0,1,2,-190.0,195.0,-193.39137268066406,194.8875732421875,0.1720736175775528,-193.39137268066406,194.8875732421875,0.1720736175775528,1,1,3.393235688104612,False,False,1
40,0,1,2,-190.0,195.0,-193.37387084960938,194.88450622558594,0.17456844449043274,-193.37387084960938,194.88450622558594,0.17456844449043274,1,1,3.3758470524850934,False,False,1
41,0,1,2,-190.0,195.0,-193.3564910888672,194.88145446777344,0.17660029232501984,-193.3564910888672,194.88145446777344,0.17660029232501984,1,1,3.35858384931145,False,False,1
42,0,1,2,-190.0,195.0,-193.33924865722656,194.87841796875,0.17786268889904022,-193.33924865722656,194.87841796875,0.17786268889904022,1,1,3.341461324796724,False,False,1
43,0,1,2,-190.0,195.0,-193.32212829589844,194.87538146972656,0.17831498384475708,-193.32212829589844,194.87538146972656,0.17831498384475708,1,1,3.32446479790305,False,False,1
44,0,1,2,-190.0,195.0,-193.30511474609375,194.8723602294922,0.1779206246137619,-193.30511474609375,194.8723602294922,0.1779206246137619,1,1,3.3075784791689586,False,False,1
45,0,1,2,-190.0,195.0,-193.28822326660156,194.86936950683594,0.17682307958602905,-193.28822326660156,194.86936950683594,0.17682307958602905,1,1,3.2908170074867633,False,False,1
46,0,1,2,-190.0,195.0,-193.27142333984375,194.8663787841797,0.17538666725158691,-193.27142333984375,194.8663787841797,0.17538666725158691,1,1,3.2741510804774623,False,False,1
47,0,1,2,-190.0,195.0,-193.25474548339844,194.86341857910156,0.1736452579498291,-193.25474548339844,194.86341857910156,0.1736452579498291,1,1,3.2576099591935748,False,False,1
48,0,1,2,-190.0,195.0,-193.2381591796875,194.8604736328125,0.1718057543039322,-193.2381591796875,194.8604736328125,0.1718057543039322,1,1,3.2411637539832765,False,False,1
49,0,1,2,-190.0,195.0,-193.22169494628906,194.85755920410156,0.1700543314218521,-193.22169494628906,194.85755920410156,0.1700543314218521,1,1,3.224842276341692,False,False,1
50,0,1,2,-190.0,195.0,-193.20530700683594,194.85467529296875,0.16849975287914276,-193.20530700683594,194.85467529296875,0.16849975287914276,1,1,3.2085997379768756,False,False,1
51,0,1,2,-190.0,195.0,-193.18902587890625,194.851806640625,0.16735747456550598,-193.18902587890625,194.851806640625,0.16735747456550598,1,1,3.1924672790956885,False,False,1
52,0,1,2,-190.0,195.0,-193.17283630371094,194.84896850585938,0.16670385003089905,-193.17283630371094,194.84896850585938,0.16670385003089905,1,1,3.1764289260690903,False,False,1
53,0,1,2,-190.0,195.0,-193.15673828125,194.8461456298828,0.16666632890701294,-193.15673828125,194.8461456298828,0.16666632890701294,1,1,3.1604853651794307,False,False,1
54,0,1,2,-190.0,195.0,-193.14071655273438,194.84336853027344,0.1671832650899887,-193.14071655273438,194.84336853027344,0.1671832650899887,1,1,3.14461983106518,False,False,1
55,0,1,2,-190.0,195.0,-193.1248016357422,194.8406219482422,0.16814036667346954,-193.1248016357422,194.8406219482422,0.16814036667346954,1,1,3.1288634719525823,False,False,1
56,0,1,2,-190.0,195.0,-193.1089630126953,194.83790588378906,0.16925838589668274,-193.1089630126953,194.83790588378906,0.16925838589668274,1,1,3.113185750452054,False,False,1
57,0,1,2,-190.0,195.0,-193.0932159423828,194.83522033691406,0.1704035997390747,-193.0932159423828,194.83522033691406,0.1704035997390747,1,1,3.097601847167887,False,False,1
58,0,1,2,-190.0,195.0,-193.0775604248047,194.8325653076172,0.17145568132400513,-193.0775604248047,194.8325653076172,0.17145568132400513,1,1,3.082111702151195,False,False,1
59,0,1,2,-190.0,195.0,-193.06198120117188,194.82994079589844,0.17218874394893646,-193.06198120117188,194.82994079589844,0.17218874394893646,1,1,3.0667000194394,False,False,1
60,0,1,2,-190.0,195.0,-193.04647827148438,194.82736206054688,0.17263469099998474,-193.04647827148438,194.82736206054688,0.17263469099998474,1,1,3.05136587723679,False,False,1
61,0,1,2,-190.0,195.0,-193.0310516357422,194.82481384277344,0.1727634221315384,-193.0310516357422,194.82481384277344,0.1727634221315384,1,1,3.0361100454725287,False,False,1
62,0,1,2,-190.0,195.0,-193.01571655273438,194.8223114013672,0.1726066917181015,-193.01571655273438,194.8223114013672,0.1726066917181015,1,1,3.0209467993528443,False,False,1
63,0,1,2,-190.0,195.0,-193.00045776367188,194.81983947753906,0.17225182056427002,-193.00045776367188,194.81983947753906,0.17225182056427002,1,1,3.0058617076359697,False,False,1
64,0,1,2,-190.0,195.0,-192.9852752685547,194.81739807128906,0.1718362271785736,-192.9852752685547,194.81739807128906,0.1718362271785736,1,1,2.990854709512519,False,False,1
65,0,1,2,-190.0,195.0,-192.97015380859375,194.81500244140625,0.1714247614145279,-192.97015380859375,194.81500244140625,0.1714247614145279,1,1,2.9759095657276964,False,False,1
66,0,1,2,-190.0,195.0,-192.9551239013672,194.81265258789062,0.17101702094078064,-192.9551239013672,194.81265258789062,0.17101702094078064,1,1,2.961056623108668,False,False,1
67,0,1,2,-190.0,195.0,-192.94017028808594,194.81033325195312,0.17073021829128265,-192.94017028808594,194.81033325195312,0.17073021829128265,1,1,2.9462815205370347,False,False,1
68,0,1,2,-190.0,195.0,-192.92529296875,194.8080596923828,0.17055225372314453,-192.92529296875,194.8080596923828,0.17055225372314453,1,1,2.931583195938053,False,False,1
69,0,1,2,-190.0,195.0,-192.9104766845703,194.80581665039062,0.17047221958637238,-192.9104766845703,194.80581665039062,0.17047221958637238,1,1,2.9169473263487147,False,False,1
70,0,1,2,-190.0,195.0,-192.895751953125,194.8036346435547,0.17048032581806183,-192.895751953125,194.8036346435547,0.17048032581806183,1,1,2.902402233881298,False,False,1
71,0,1,2,-190.0,195.0,-192.88108825683594,194.8014678955078,0.17056776583194733,-192.88108825683594,194.8014678955078,0.17056776583194733,1,1,2.8879204525388227,False,False,1
72,0,1,2,-190.0,195.0,-192.8665008544922,194.7993621826172,0.17078538239002228,-192.8665008544922,194.7993621826172,0.17078538239002228,1,1,2.8735139955407525,False,False,1
73,0,1,2,-190.0,195.0,-192.8519744873047,194.7972869873047,0.17112016677856445,-192.8519744873047,194.7972869873047,0.17112016677856445,1,1,2.859169642003224,False,False,1
74,0,1,2,-190.0,195.0,-192.8375244140625,194.79525756835938,0.17144279181957245,-192.8375244140625,194.79525756835938,0.17144279181957245,1,1,2.8449014506156183,False,False,1
75,0,1,2,-190.0,195.0,-192.82315063476562,194.79327392578125,0.17169569432735443,-192.82315063476562,194.79327392578125,0.17169569432735443,1,1,2.830709306223344,False,False,1
76,0,1,2,-190.0,195.0,-192.80885314941406,194.79132080078125,0.17188586294651031,-192.80885314941406,194.79132080078125,0.17188586294651031,1,1,2.8165942240869337,False,False,1
77,0,1,2,-190.0,195.0,-192.79461669921875,194.78941345214844,0.17201955616474152,-192.79461669921875,194.78941345214844,0.17201955616474152,1,1,2.8025397748628547,False,False,1
78,0,1,2,-190.0,195.0,-192.7804412841797,194.7875518798828,0.17210246622562408,-192.7804412841797,194.7875518798828,0.17210246622562408,1,1,2.788545846586015,False,False,1
79,0,1,2,-190.0,195.0,-192.76634216308594,194.78573608398438,0.17213964462280273,-192.76634216308594,194.78573608398438,0.17213964462280273,1,1,2.7746275405851026,False,False,1
80,0,1,2,-190.0,195.0,-192.7523193359375,194.78395080566406,0.17213571071624756,-192.7523193359375,194.78395080566406,0.17213571071624756,1,1,2.760785935444588,False,False,1
81,0,1,2,-190.0,195.0,-192.7383575439453,194.78221130371094,0.17209477722644806,-192.7383575439453,194.78221130371094,0.17209477722644806,1,1,2.7470045421719806,False,False,1
82,0,1,2,-190.0,195.0,-192.72445678710938,194.780517578125,0.1720205545425415,-192.72445678710938,194.780517578125,0.1720205545425415,1,1,2.7332832488306904,False,False,1
83,0,1,2,-190.0,195.0,-192.71063232421875,194.77886962890625,0.1719163954257965,-192.71063232421875,194.77886962890625,0.1719163954257965,1,1,2.719637151922955,False,False,1
84,0,1,2,-190.0,195.0,-192.69686889648438,194.77725219726562,0.17178529500961304,-192.69686889648438,194.77725219726562,0.17178529500961304,1,1,2.7060521850932298,False,False,1
85,0,1,2,-190.0,195.0,-192.6831817626953,194.77569580078125,0.17162998020648956,-192.6831817626953,194.77569580078125,0.17162998020648956,1,1,2.692540945918537,False,False,1
86,0,1,2,-190.0,195.0,-192.6695556640625,194.774169921875,0.17145287990570068,-192.6695556640625,194.774169921875,0.17145287990570068,1,1,2.6790906419369462,False,False,1
87,0,1,2,-190.0,195.0,-192.656005859375,194.77267456054688,0.171314999461174,-192.656005859375,194.77267456054688,0.171314999461174,1,1,2.665716410358928,False,False,1
88,0,1,2,-190.0,195.0,-192.6425018310547,194.77122497558594,0.17121241986751556,-192.6425018310547,194.77122497558594,0.17121241986751556,1,1,2.6523864610804795,False,False,1
89,0,1,2,-190.0,195.0,-192.6290740966797,194.7698211669922,0.1711416244506836,-192.6290740966797,194.7698211669922,0.1711416244506836,1,1,2.6391310882555556,False,False,1
90,0,1,2,-190.0,195.0,-192.61572265625,194.76846313476562,0.1710994690656662,-192.61572265625,194.76846313476562,0.1710994690656662,1,1,2.6259501774371343,False,False,1
91,0,1,2,-190.0,195.0,-192.6024169921875,194.7671356201172,0.17114190757274628,-192.6024169921875,194.7671356201172,0.17114190757274628,1,1,2.6128145783129044,False,False,1
92,0,1,2,-190.0,195.0,-192.5891876220703,194.76585388183594,0.171201691031456,-192.5891876220703,194.76585388183594,0.171201691031456,1,1,2.5997532473166407,False,False,1
93,0,1,2,-190.0,195.0,-192.57601928710938,194.76461791992188,0.17127710580825806,-192.57601928710938,194.76461791992188,0.17127710580825806,1,1,2.5867508753610964,False,False,1
94,0,1,2,-190.0,195.0,-192.5629119873047,194.76341247558594,0.1713666021823883,-192.5629119873047,194.76341247558594,0.1713666021823883,1,1,2.5738087557894502,False,False,1
95,0,1,2,-190.0,195.0,-192.5498809814453,194.7622528076172,0.1714688092470169,-192.5498809814453,194.7622528076172,0.1714688092470169,1,1,2.560940598105005,False,False,1
96,0,1,2,-190.0,195.0,-192.5369110107422,194.76112365722656,0.17158247530460358,-192.5369110107422,194.76112365722656,0.17158247530460358,1,1,2.548132528649513,False,False,1
97,0,1,2,-190.0,195.0,-192.5240020751953,194.76004028320312,0.17170646786689758,-192.5240020751953,194.76004028320312,0.17170646786689758,1,1,2.5353830364020897,False,False,1
98,0,1,2,-190.0,195.0,-192.5111541748047,194.7589874267578,0.17183977365493774,-192.5111541748047,194.7589874267578,0.17183977365493774,1,1,2.522693471292109,False,False,1
99,0,1,2,-190.0,195.0,-192.4983673095703,194.7579803466797,0.17186389863491058,-192.4983673095703,194.7579803466797,0.17186389863491058,1,2,2.5100622952673675,False,False,1
100,0,1,2,-190.0,195.0,-192.4856414794922,194.75701904296875,0.17178979516029358,-192.4856414794922,194.75701904296875,0.17178979516029358,1,2,2.4974894013893096,True,False,1
101,0,2,2,-190.0,190.0,-192.47154235839844,194.7560577392578,0.17163057625293732,-192.47154235839844,194.7560577392578,0.17163057625293732,1,2,5.359907354470956,False,False,2
102,0,2,2,-190.0,190.0,-192.45619201660156,194.755126953125,0.1715124547481537,-192.45619201660156,194.755126953125,0.1715124547481537,1,2,5.352019391103988,False,False,2
103,0,2,2,-190.0,190.0,-192.43971252441406,194.75424194335938,0.17143136262893677,-192.43971252441406,194.75424194335938,0.17143136262893677,1,2,5.343689143071513,False,False,2
104,0,2,2,-190.0,190.0,-192.4222412109375,194.7533721923828,0.17138360440731049,-192.4222412109375,194.7533721923828,0.17138360440731049,1,2,5.334960138865346,False,False,2
105,0,2,2,-190.0,190.0,-192.40386962890625,194.7525177001953,0.17136584222316742,-192.40386962890625,194.7525177001953,0.17136584222316742,1,2,5.325881493560255,False,False,2
106,0,2,2,-190.0,190.0,-192.38470458984375,194.75169372558594,0.17137505114078522,-192.38470458984375,194.75169372558594,0.17137505114078522,1,2,5.316522288356799,False,False,2
107,0,2,2,-190.0,190.0,-192.3648223876953,194.7509002685547,0.17140844464302063,-192.3648223876953,194.7509002685547,0.17140844464302063,1,2,5.306923617982264,False,False,2
108,0,2,2,-190.0,190.0,-192.3442840576172,194.75010681152344,0.17140473425388336,-192.3442840576172,194.75010681152344,0.17140473425388336,1,2,5.297091887411381,False,False,2
109,0,2,2,-190.0,190.0,-192.3231964111328,194.7493133544922,0.17136752605438232,-192.3231964111328,194.7493133544922,0.17136752605438232,1,2,5.287080376148845,False,False,2
110,0,2,2,-190.0,190.0,-192.3015899658203,194.74853515625,0.1713000386953354,-192.3015899658203,194.74853515625,0.1713000386953354,1,2,5.276921687964202,False,False,2
111,0,2,2,-190.0,190.0,-192.27952575683594,194.74774169921875,0.17120519280433655,-192.27952575683594,194.74774169921875,0.17120519280433655,1,2,5.266620255778747,False,False,2
112,0,2,2,-190.0,190.0,-192.25704956054688,194.74691772460938,0.17108555138111115,-192.25704956054688,194.74691772460938,0.17108555138111115,1,2,5.25618688813245,False,False,2
113,0,2,2,-190.0,190.0,-192.23423767089844,194.74606323242188,0.17094343900680542,-192.23423767089844,194.74606323242188,0.17094343900680542,1,2,5.2456586027121945,False,False,2
114,0,2,2,-190.0,190.0,-192.2111053466797,194.74517822265625,0.1707809567451477,-192.2111053466797,194.74517822265625,0.1707809567451477,1,2,5.23504567495706,False,False,2
115,0,2,2,-190.0,190.0,-192.18768310546875,194.74424743652344,0.17071756720542908,-192.18768310546875,194.74424743652344,0.17071756720542908,1,2,5.224350783486174,False,False,2
116,0,2,2,-190.0,190.0,-192.16403198242188,194.7432403564453,0.1707431823015213,-192.16403198242188,194.7432403564453,0.1707431823015213,1,2,5.213574925131144,False,False,2
117,0,2,2,-190.0,190.0,-192.14015197753906,194.74217224121094,0.1708487570285797,-192.14015197753906,194.74217224121094,0.1708487570285797,1,2,5.202734670562773,False,False,2
118,0,2,2,-190.0,190.0,-192.1160888671875,194.74102783203125,0.17090852558612823,-192.1160888671875,194.74102783203125,0.17090852558612823,1,2,5.191837535779583,False,False,2
119,0,2,2,-190.0,190.0,-192.0918731689453,194.73977661132812,0.17092694342136383,-192.0918731689453,194.73977661132812,0.17092694342136383,1,2,5.180870166318244,False,False,2
120,0,2,2,-190.0,190.0,-192.06752014160156,194.73843383789062,0.17090801894664764,-192.06752014160156,194.73843383789062,0.17090801894664764,1,2,5.169854424642441,False,False,2
121,0,2,2,-190.0,190.0,-192.0430450439453,194.73696899414062,0.1709141582250595,-192.0430450439453,194.73696899414062,0.1709141582250595,1,2,5.158770037813195,False,False,2
122,0,2,2,-190.0,190.0,-192.0184783935547,194.7353973388672,0.17082518339157104,-192.0184783935547,194.7353973388672,0.17082518339157104,1,2,5.14764441100952,False,False,2
123,0,2,2,-190.0,190.0,-191.99383544921875,194.7336883544922,0.17065054178237915,-191.99383544921875,194.7336883544922,0.17065054178237915,1,2,5.13645648633533,False,False,2
124,0,2,2,-190.0,190.0,-191.9691162109375,194.73182678222656,0.1703987568616867,-191.9691162109375,194.73182678222656,0.1703987568616867,1,2,5.125193006041181,False,False,2
125,0,2,2,-190.0,190.0,-191.94435119628906,194.7298126220703,0.17013633251190186,-191.94435119628906,194.7298126220703,0.17013633251190186,1,2,5.113866346943999,False,False,2
126,0,2,2,-190.0,190.0,-191.9195556640625,194.72764587402344,0.1699231117963791,-191.9195556640625,194.72764587402344,0.1699231117963791,1,2,5.102482675875074,False,False,2
127,0,2,2,-190.0,190.0,-191.8947296142578,194.72531127929688,0.1697542518377304,-191.8947296142578,194.72531127929688,0.1697542518377304,1,2,5.091028088450881,False,False,2
128,0,2,2,-190.0,190.0,-191.86990356445312,194.72279357910156,0.16962535679340363,-191.86990356445312,194.72279357910156,0.16962535679340363,1,2,5.079499830805927,False,False,2
129,0,2,2,-190.0,190.0,-191.84507751464844,194.7200927734375,0.16959132254123688,-191.84507751464844,194.7200927734375,0.16959132254123688,1,2,5.0678976730907035,False,False,2
130,0,2,2,-190.0,190.0,-191.82025146484375,194.71719360351562,0.16970162093639374,-191.82025146484375,194.71719360351562,0.16970162093639374,1,2,5.056207164299594,False,False,2
131,0,2,2,-190.0,190.0,-191.7954559326172,194.71409606933594,0.1699419617652893,-191.7954559326172,194.71409606933594,0.1699419617652893,1,2,5.044438894158477,False,False,2
132,0,2,2,-190.0,190.0,-191.77069091796875,194.71078491210938,0.17029955983161926,-191.77069091796875,194.71078491210938,0.17029955983161926,1,2,5.032577949235794,False,False,2
133,0,2,2,-190.0,190.0,-191.74595642089844,194.70726013183594,0.1706453263759613,-191.74595642089844,194.70726013183594,0.1706453263759613,1,2,5.020623643776594,False,False,2
134,0,2,2,-190.0,190.0,-191.7212677001953,194.70350646972656,0.1709219366312027,-191.7212677001953,194.70350646972656,0.1709219366312027,1,2,5.00856622263251,False,False,2
135,0,2,2,-190.0,190.0,-191.69664001464844,194.6995391845703,0.17113667726516724,-191.69664001464844,194.6995391845703,0.17113667726516724,1,2,4.996424310105983,False,False,2
136,0,2,2,-190.0,190.0,-191.6720733642578,194.69532775878906,0.17135487496852875,-191.6720733642578,194.69532775878906,0.17135487496852875,1,2,4.984168145028372,False,False,2
137,0,2,2,-190.0,190.0,-191.6475830078125,194.69088745117188,0.1715766042470932,-191.6475830078125,194.69088745117188,0.1715766042470932,1,2,4.971816051222556,False,False,2
138,0,2,2,-190.0,190.0,-191.62315368652344,194.6862030029297,0.17174318432807922,-191.62315368652344,194.6862030029297,0.17174318432807922,1,2,4.959347383955055,False,False,2
139,0,2,2,-190.0,190.0,-191.59881591796875,194.68125915527344,0.17191940546035767,-191.59881591796875,194.68125915527344,0.17191940546035767,1,2,4.946756474537799,False,False,2
140,0,2,2,-190.0,190.0,-191.5745849609375,194.6760711669922,0.17222245037555695,-191.5745849609375,194.6760711669922,0.17222245037555695,1,2,4.934061142505859,False,False,2
141,0,2,2,-190.0,190.0,-191.55043029785156,194.67063903808594,0.17258138954639435,-191.55043029785156,194.67063903808594,0.17258138954639435,1,2,4.9212501595213,False,False,2
142,0,2,2,-190.0,190.0,-191.52638244628906,194.66493225097656,0.17305004596710205,-191.52638244628906,194.66493225097656,0.17305004596710205,1,2,4.908302790022295,False,False,2
143,0,2,2,-190.0,190.0,-191.50245666503906,194.6589813232422,0.17361807823181152,-191.50245666503906,194.6589813232422,0.17361807823181152,1,2,4.895251066149705,False,False,2
144,0,2,2,-190.0,190.0,-191.4786376953125,194.6527557373047,0.17421746253967285,-191.4786376953125,194.6527557373047,0.17421746253967285,1,2,4.882059543371091,False,False,2
145,0,2,2,-190.0,190.0,-191.45494079589844,194.64627075195312,0.1749633550643921,-191.45494079589844,194.64627075195312,0.1749633550643921,1,2,4.868745692683552,False,False,2
146,0,2,2,-190.0,190.0,-191.43138122558594,194.63951110839844,0.17584185302257538,-191.43138122558594,194.63951110839844,0.17584185302257538,1,2,4.855297677579862,False,False,2
147,0,2,2,-190.0,190.0,-191.407958984375,194.6324920654297,0.17678169906139374,-191.407958984375,194.6324920654297,0.17678169906139374,1,2,4.8417281251585464,False,False,2
148,0,2,2,-190.0,190.0,-191.38465881347656,194.6251983642578,0.1776011884212494,-191.38465881347656,194.6251983642578,0.1776011884212494,1,2,4.828016149359017,False,False,2
149,0,2,2,-190.0,190.0,-191.36151123046875,194.6176300048828,0.1783132255077362,-191.36151123046875,194.6176300048828,0.1783132255077362,1,2,4.814168639826255,False,False,2
150,0,2,2,-190.0,190.0,-191.33853149414062,194.60980224609375,0.17881187796592712,-191.33853149414062,194.60980224609375,0.17881187796592712,1,2,4.80020242374187,False,False,2
151,0,2,2,-190.0,190.0,-191.31568908691406,194.60169982910156,0.1790018081665039,-191.31568908691406,194.60169982910156,0.1790018081665039,1,2,4.786092256797617,False,False,2
152,0,2,2,-190.0,190.0,-191.2930145263672,194.59332275390625,0.1789148598909378,-191.2930145263672,194.59332275390625,0.1789148598909378,1,2,4.77184455812943,False,False,2
153,0,2,2,-190.0,190.0,-191.2705078125,194.58468627929688,0.17852093279361725,-191.2705078125,194.58468627929688,0.17852093279361725,1,2,4.757471847651498,False,False,2
154,0,2,2,-190.0,190.0,-191.2481689453125,194.57577514648438,0.17779292166233063,-191.2481689453125,194.57577514648438,0.17779292166233063,1,2,4.742957295530566,False,False,2
155,0,2,2,-190.0,190.0,-191.22601318359375,194.56658935546875,0.17682407796382904,-191.22601318359375,194.56658935546875,0.17682407796382904,1,2,4.728302725907699,False,False,2
156,0,2,2,-190.0,190.0,-191.20404052734375,194.55715942382812,0.17575711011886597,-191.20404052734375,194.55715942382812,0.17575711011886597,1,2,4.713535361665563,False,False,2
157,0,2,2,-190.0,190.0,-191.18226623535156,194.5474395751953,0.17472048103809357,-191.18226623535156,194.5474395751953,0.17472048103809357,1,2,4.698612576208522,False,False,2
158,0,2,2,-190.0,190.0,-191.16065979003906,194.5374755859375,0.1738297939300537,-191.16065979003906,194.5374755859375,0.1738297939300537,1,2,4.683568707854341,False,False,2
