tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step
26,0,1,2,-190.0,195.0,-193.63372802734375,194.9271697998047,0.1944468915462494,-193.63372802734375,194.9271697998047,0.1944468915462494,1,1,3.634457815790959,False,False,1
27,0,1,2,-190.0,195.0,-193.61386108398438,194.92420959472656,0.19124259054660797,-193.61386108398438,194.92420959472656,0.19124259054660797,1,1,3.614655740159529,False,False,1
28,0,1,2,-190.0,195.0,-193.59423828125,194.9212188720703,0.18667572736740112,-193.59423828125,194.9212188720703,0.18667572736740112,1,1,3.5951015685959176,False,False,1
29,0,1,2,-190.0,195.0,-193.57485961914062,194.918212890625,0.18135301768779755,-193.57485961914062,194.918212890625,0.18135301768779755,1,1,3.5757950763182964,False,False,1
30,0,1,2,-190.0,195.0,-193.55569458007812,194.91517639160156,0.17617328464984894,-193.55569458007812,194.91517639160156,0.17617328464984894,1,1,3.556706199749803,False,False,1
31,0,1,2,-190.0,195.0,-193.53672790527344,194.91213989257812,0.17194540798664093,-193.53672790527344,194.91213989257812,0.17194540798664093,1,1,3.537819056200588,False,False,1
32,0,1,2,-190.0,195.0,-193.51797485351562,194.90908813476562,0.16880930960178375,-193.51797485351562,194.90908813476562,0.16880930960178375,1,1,3.5191493343148537,False,False,1
33,0,1,2,-190.0,195.0,-193.4993896484375,194.90602111816406,0.16706734895706177,-193.4993896484375,194.90602111816406,0.16706734895706177,1,1,3.500651359650467,False,False,1
34,0,1,2,-190.0,195.0,-193.4810028076172,194.9029541015625,0.16681517660617828,-193.4810028076172,194.9029541015625,0.16681517660617828,1,1,3.4823553025276275,False,False,1
35,0,1,2,-190.0,195.0,-193.4627685546875,194.89987182617188,0.16796252131462097,-193.4627685546875,194.89987182617188,0.16796252131462097,1,1,3.464215887401753,False,False,1
36,0,1,2,-190.0,195.0,-193.44468688964844,194.89678955078125,0.17019294202327728,-193.44468688964844,194.89678955078125,0.17019294202327728,1,1,3.446232749618598,False,False,1
37,0,1,2,-190.0,195.0,-193.42677307128906,194.8937225341797,0.17310404777526855,-193.42677307128906,194.8937225341797,0.17310404777526855,1,1,3.4284207124932995,False,False,1
38,0,1,2,-190.0,195.0,-193.40899658203125,194.89064025878906,0.1763337254524231,-193.40899658203125,194.89064025878906,0.1763337254524231,1,1,3.4107502472767584,False,False,1
39,0,1,2,-190.0,195.0,-193.39137268066406,194.8875732421875,0.1796737164258957,-193.39137268066406,194.8875732421875,0.1796737164258957,1,1,3.393235688104612,False,False,1
40,0,1,2,-190.0,195.0,-193.37387084960938,194.884521484375,0.1825837790966034,-193.37387084960938,194.884521484375,0.1825837790966034,1,1,3.375846530489033,False,False,1
41,0,1,2,-190.0,195.0,-193.3564910888672,194.88145446777344,0.18493051826953888,-193.3564910888672,194.88145446777344,0.18493051826953888,1,1,3.35858384931145,False,False,1
42,0,1,2,-190.0,195.0,-193.33924865722656,194.87841796875,0.18624112010002136,-193.33924865722656,194.87841796875,0.18624112010002136,1,1,3.341461324796724,False,False,1
43,0,1,2,-190.0,195.0,-193.32212829589844,194.87538146972656,0.18638400733470917,-193.32212829589844,194.87538146972656,0.18638400733470917,1,1,3.32446479790305,False,False,1
44,0,1,2,-190.0,195.0,-193.30511474609375,194.87237548828125,0.18553480505943298,-193.30511474609375,194.87237548828125,0.18553480505943298,1,1,3.3075778903659705,False,False,1
45,0,1,2,-190.0,195.0,-193.28822326660156,194.86936950683594,0.18396912515163422,-193.28822326660156,194.86936950683594,0.18396912515163422,1,1,3.2908170074867633,False,False,1
46,0,1,2,-190.0,195.0,-193.27142333984375,194.86639404296875,0.18199382722377777,-193.27142333984375,194.86639404296875,0.18199382722377777,1,1,3.2741504577872824,False,False,1
47,0,1,2,-190.0,195.0,-193.25474548339844,194.86343383789062,0.17994384467601776,-193.25474548339844,194.86343383789062,0.17994384467601776,1,1,3.257609319475835,False,False,1
48,0,1,2,-190.0,195.0,-193.23817443847656,194.86048889160156,0.17800302803516388,-193.23817443847656,194.86048889160156,0.17800302803516388,1,1,3.2411783418024935,False,False,1
49,0,1,2,-190.0,195.0,-193.22169494628906,194.85757446289062,0.17639562487602234,-193.22169494628906,194.85757446289062,0.17639562487602234,1,1,3.2248416023993145,False,False,1
50,0,1,2,-190.0,195.0,-193.20530700683594,194.85467529296875,0.17538224160671234,-193.20530700683594,194.85467529296875,0.17538224160671234,1,1,3.2085997379768756,False,False,1
51,0,1,2,-190.0,195.0,-193.18902587890625,194.851806640625,0.17496220767498016,-193.18902587890625,194.851806640625,0.17496220767498016,1,1,3.1924672790956885,False,False,1
52,0,1,2,-190.0,195.0,-193.17283630371094,194.84896850585938,0.17507615685462952,-193.17283630371094,194.84896850585938,0.17507615685462952,1,1,3.1764289260690903,False,False,1
53,0,1,2,-190.0,195.0,-193.15673828125,194.84616088867188,0.17567062377929688,-193.15673828125,194.84616088867188,0.17567062377929688,1,1,3.1604846224089482,False,False,1
54,0,1,2,-190.0,195.0,-193.14073181152344,194.8433837890625,0.1766975075006485,-193.14073181152344,194.8433837890625,0.1766975075006485,1,1,3.144634310924517,False,False,1
55,0,1,2,-190.0,195.0,-193.1248016357422,194.8406219482422,0.17811354994773865,-193.1248016357422,194.8406219482422,0.17811354994773865,1,1,3.1288634719525823,False,False,1
56,0,1,2,-190.0,195.0,-193.1089630126953,194.83790588378906,0.17970336973667145,-193.1089630126953,194.83790588378906,0.17970336973667145,1,1,3.113185750452054,False,False,1
57,0,1,2,-190.0,195.0,-193.0932159423828,194.83522033691406,0.18109680712223053,-193.0932159423828,194.83522033691406,0.18109680712223053,1,1,3.097601847167887,False,False,1
58,0,1,2,-190.0,195.0,-193.0775604248047,194.8325653076172,0.18225468695163727,-193.0775604248047,194.8325653076172,0.18225468695163727,1,1,3.082111702151195,False,False,1
59,0,1,2,-190.0,195.0,-193.06198120117188,194.8299560546875,0.18290656805038452,-193.06198120117188,194.8299560546875,0.18290656805038452,1,1,3.066699173324211,False,False,1
60,0,1,2,-190.0,195.0,-193.04647827148438,194.82737731933594,0.18304425477981567,-193.04647827148438,194.82737731933594,0.18304425477981567,1,1,3.0513650139742494,False,False,1
61,0,1,2,-190.0,195.0,-193.0310516357422,194.8248291015625,0.18271920084953308,-193.0310516357422,194.8248291015625,0.18271920084953308,1,1,3.0361091650655103,False,False,1
62,0,1,2,-190.0,195.0,-193.01571655273438,194.8223114013672,0.18203645944595337,-193.01571655273438,194.8223114013672,0.18203645944595337,1,1,3.0209467993528443,False,False,1
63,0,1,2,-190.0,195.0,-193.00045776367188,194.81983947753906,0.1810906082391739,-193.00045776367188,194.81983947753906,0.1810906082391739,1,1,3.0058617076359697,False,False,1
64,0,1,2,-190.0,195.0,-192.9852752685547,194.81741333007812,0.18008437752723694,-192.9852752685547,194.81741333007812,0.18008437752723694,1,1,2.9908537779499387,False,False,1
65,0,1,2,-190.0,195.0,-192.97015380859375,194.8150177001953,0.17908255755901337,-192.97015380859375,194.8150177001953,0.17908255755901337,1,1,2.9759086172033222,False,False,1
66,0,1,2,-190.0,195.0,-192.9551239013672,194.8126678466797,0.1782023310661316,-192.9551239013672,194.8126678466797,0.1782023310661316,1,1,2.961055657717236,False,False,1
67,0,1,2,-190.0,195.0,-192.94017028808594,194.8103485107422,0.17760790884494781,-192.94017028808594,194.8103485107422,0.17760790884494781,1,1,2.946280538292484,False,False,1
68,0,1,2,-190.0,195.0,-192.92529296875,194.80807495117188,0.17727068066596985,-192.92529296875,194.80807495117188,0.17727068066596985,1,1,2.931582196934936,False,False,1
69,0,1,2,-190.0,195.0,-192.9104766845703,194.8058319091797,0.1771649420261383,-192.9104766845703,194.8058319091797,0.1771649420261383,1,1,2.916946310599529,False,False,1
