tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step
34,0,1,2,-190.0,195.0,-193.48098754882812,194.90293884277344,0.14976197481155396,-193.48098754882812,194.90293884277344,0.14976197481155396,1,1,3.482340474930416,False,False,1
35,0,1,2,-190.0,195.0,-193.46275329589844,194.8998565673828,0.1499738097190857,-193.46275329589844,194.8998565673828,0.1499738097190857,1,1,3.46420107605662,False,False,1
36,0,1,2,-190.0,195.0,-193.44468688964844,194.89678955078125,0.15130352973937988,-193.44468688964844,194.89678955078125,0.15130352973937988,1,1,3.446232749618598,False,False,1
37,0,1,2,-190.0,195.0,-193.4267578125,194.89370727539062,0.1535804569721222,-193.4267578125,194.89370727539062,0.1535804569721222,1,1,3.428405934079958,False,False,1
38,0,1,2,-190.0,195.0,-193.4089813232422,194.89064025878906,0.15641580522060394,-193.4089813232422,194.89064025878906,0.15641580522060394,1,1,3.410734996333163,False,False,1
39,0,1,2,-190.0,195.0,-193.391357421875,194.88755798339844,0.15951849520206451,-193.391357421875,194.88755798339844,0.15951849520206451,1,1,3.3932209432932705,False,False,1
40,0,1,2,-190.0,195.0,-193.3738555908203,194.88450622558594,0.16239140927791595,-193.3738555908203,194.88450622558594,0.16239140927791595,1,1,3.375831802628485,False,False,1
41,0,1,2,-190.0,195.0,-193.3564910888672,194.88145446777344,0.16470471024513245,-193.3564910888672,194.88145446777344,0.16470471024513245,1,1,3.35858384931145,False,False,1
42,0,1,2,-190.0,195.0,-193.3392333984375,194.87840270996094,0.16645558178424835,-193.3392333984375,194.87840270996094,0.16645558178424835,1,1,3.3414466313537465,False,False,1
43,0,1,2,-190.0,195.0,-193.32211303710938,194.87538146972656,0.16752387583255768,-193.32211303710938,194.87538146972656,0.16752387583255768,1,1,3.3244495498382265,False,False,1
44,0,1,2,-190.0,195.0,-193.3050994873047,194.8723602294922,0.16756628453731537,-193.3050994873047,194.8723602294922,0.16756628453731537,1,1,3.3075632317458417,False,False,1
45,0,1,2,-190.0,195.0,-193.2882080078125,194.86935424804688,0.16668543219566345,-193.2882080078125,194.86935424804688,0.16668543219566345,1,1,3.2908023664671275,False,False,1
46,0,1,2,-190.0,195.0,-193.27142333984375,194.8663787841797,0.1652088314294815,-193.27142333984375,194.8663787841797,0.1652088314294815,1,1,3.2741510804774623,False,False,1
47,0,1,2,-190.0,195.0,-193.25473022460938,194.86341857910156,0.16343125700950623,-193.25473022460938,194.86341857910156,0.16343125700950623,1,1,3.2575947138219066,False,False,1
48,0,1,2,-190.0,195.0,-193.2381591796875,194.8604736328125,0.16138280928134918,-193.2381591796875,194.8604736328125,0.16138280928134918,1,1,3.2411637539832765,False,False,1
49,0,1,2,-190.0,195.0,-193.2216796875,194.85755920410156,0.15920816361904144,-193.2216796875,194.85755920410156,0.15920816361904144,1,1,3.224827032444729,False,False,1
50,0,1,2,-190.0,195.0,-193.20529174804688,194.8546600341797,0.15744908154010773,-193.20529174804688,194.8546600341797,0.15744908154010773,1,1,3.208585185991178,False,False,1
51,0,1,2,-190.0,195.0,-193.1890106201172,194.85179138183594,0.15618157386779785,-193.1890106201172,194.85179138183594,0.15618157386779785,1,1,3.1924527451034117,False,False,1
52,0,1,2,-190.0,195.0,-193.17282104492188,194.8489532470703,0.1555328369140625,-193.17282104492188,194.8489532470703,0.1555328369140625,1,1,3.1764144100966645,False,False,1
53,0,1,2,-190.0,195.0,-193.15672302246094,194.8461456298828,0.1555585265159607,-193.15672302246094,194.8461456298828,0.1555585265159607,1,1,3.1604701244813365,False,False,1
54,0,1,2,-190.0,195.0,-193.14071655273438,194.84336853027344,0.15624992549419403,-193.14071655273438,194.84336853027344,0.15624992549419403,1,1,3.14461983106518,False,False,1
55,0,1,2,-190.0,195.0,-193.12478637695312,194.8406219482422,0.15742284059524536,-193.12478637695312,194.8406219482422,0.15742284059524536,1,1,3.128848232972311,False,False,1
56,0,1,2,-190.0,195.0,-193.1089630126953,194.837890625,0.15885266661643982,-193.1089630126953,194.837890625,0.15885266661643982,1,1,3.113186544968098,False,False,1
57,0,1,2,-190.0,195.0,-193.0932159423828,194.835205078125,0.16039609909057617,-193.0932159423828,194.835205078125,0.16039609909057617,1,1,3.0976026589101093,False,False,1
58,0,1,2,-190.0,195.0,-193.07754516601562,194.8325653076172,0.16180655360221863,-193.07754516601562,194.8325653076172,0.16180655360221863,1,1,3.0820964658945162,False,False,1
59,0,1,2,-190.0,195.0,-193.0619659423828,194.82994079589844,0.16268573701381683,-193.0619659423828,194.82994079589844,0.16268573701381683,1,1,3.0666847841295852,False,False,1
60,0,1,2,-190.0,195.0,-193.0464630126953,194.82736206054688,0.1629692018032074,-193.0464630126953,194.82736206054688,0.1629692018032074,1,1,3.0513506428890174,False,False,1
61,0,1,2,-190.0,195.0,-193.03103637695312,194.82481384277344,0.1626577228307724,-193.03103637695312,194.82481384277344,0.1626577228307724,1,1,3.0360948121059947,False,False,1
62,0,1,2,-190.0,195.0,-193.0157012939453,194.82229614257812,0.16181083023548126,-193.0157012939453,194.82229614257812,0.16181083023548126,1,1,3.0209324645291304,False,False,1
63,0,1,2,-190.0,195.0,-193.0004425048828,194.81983947753906,0.1607760339975357,-193.0004425048828,194.81983947753906,0.1607760339975357,1,1,3.0058464762793267,False,False,1
64,0,1,2,-190.0,195.0,-192.98526000976562,194.81739807128906,0.1599249392747879,-192.98526000976562,194.81739807128906,0.1599249392747879,1,1,2.9908394791888804,False,False,1
65,0,1,2,-190.0,195.0,-192.97015380859375,194.81500244140625,0.15929794311523438,-192.97015380859375,194.81500244140625,0.15929794311523438,1,1,2.9759095657276964,False,False,1
66,0,1,2,-190.0,195.0,-192.9551239013672,194.81265258789062,0.15887263417243958,-192.9551239013672,194.81265258789062,0.15887263417243958,1,1,2.961056623108668,False,False,1
67,0,1,2,-190.0,195.0,-192.94015502929688,194.81033325195312,0.15868760645389557,-192.94015502929688,194.81033325195312,0.15868760645389557,1,1,2.9462662933982027,False,False,1
68,0,1,2,-190.0,195.0,-192.92527770996094,194.8080596923828,0.15871880948543549,-192.92527770996094,194.8080596923828,0.15871880948543549,1,1,2.9315679698895756,False,False,1
69,0,1,2,-190.0,195.0,-192.9104766845703,194.80581665039062,0.1590622365474701,-192.9104766845703,194.80581665039062,0.1590622365474701,1,1,2.9169473263487147,False,False,1
70,0,1,2,-190.0,195.0,-192.89573669433594,194.80361938476562,0.1596866250038147,-192.89573669433594,194.80361938476562,0.1596866250038147,1,1,2.902388042451156,False,False,1
71,0,1,2,-190.0,195.0,-192.88107299804688,194.8014678955078,0.16044627130031586,-192.88107299804688,194.8014678955078,0.16044627130031586,1,1,2.8879052298489483,False,False,1
72,0,1,2,-190.0,195.0,-192.86648559570312,194.7993621826172,0.1611512452363968,-192.86648559570312,194.7993621826172,0.1611512452363968,1,1,2.8734987739927154,False,False,1
73,0,1,2,-190.0,195.0,-192.8519744873047,194.7972869873047,0.16168944537639618,-192.8519744873047,194.7972869873047,0.16168944537639618,1,1,2.859169642003224,False,False,1
74,0,1,2,-190.0,195.0,-192.8375244140625,194.79525756835938,0.1619599610567093,-192.8375244140625,194.79525756835938,0.1619599610567093,1,1,2.8449014506156183,False,False,1
75,0,1,2,-190.0,195.0,-192.82315063476562,194.7932586669922,0.16198955476284027,-192.82315063476562,194.7932586669922,0.16198955476284027,1,1,2.8307104206102394,False,False,1
76,0,1,2,-190.0,195.0,-192.808837890625,194.79132080078125,0.16180236637592316,-192.808837890625,194.79132080078125,0.16180236637592316,1,1,2.8165790072350676,False,False,1
77,0,1,2,-190.0,195.0,-192.7946014404297,194.78941345214844,0.1614200621843338,-192.7946014404297,194.78941345214844,0.1614200621843338,1,1,2.8025245592122334,False,False,1
78,0,1,2,-190.0,195.0,-192.78042602539062,194.7875518798828,0.1610385924577713,-192.78042602539062,194.7875518798828,0.1610385924577713,1,1,2.7885306321449717,False,False,1
79,0,1,2,-190.0,195.0,-192.76634216308594,194.78573608398438,0.16071665287017822,-192.76634216308594,194.78573608398438,0.16071665287017822,1,1,2.7746275405851026,False,False,1
80,0,1,2,-190.0,195.0,-192.75230407714844,194.78395080566406,0.1604483276605606,-192.75230407714844,194.78395080566406,0.1604483276605606,1,1,2.7607707234504497,False,False,1
81,0,1,2,-190.0,195.0,-192.73834228515625,194.78221130371094,0.16022823750972748,-192.73834228515625,194.78221130371094,0.16022823750972748,1,1,2.746989331414675,False,False,1
82,0,1,2,-190.0,195.0,-192.72445678710938,194.780517578125,0.16005158424377441,-192.72445678710938,194.780517578125,0.16005158424377441,1,1,2.7332832488306904,False,False,1
83,0,1,2,-190.0,195.0,-192.7106170654297,194.77886962890625,0.15985523164272308,-192.7106170654297,194.77886962890625,0.15985523164272308,1,1,2.7196219436566382,False,False,1
84,0,1,2,-190.0,195.0,-192.69686889648438,194.77725219726562,0.1596999615430832,-192.69686889648438,194.77725219726562,0.1596999615430832,1,1,2.7060521850932298,False,False,1
85,0,1,2,-190.0,195.0,-192.68316650390625,194.77569580078125,0.15964049100875854,-192.68316650390625,194.77569580078125,0.15964049100875854,1,1,2.6925257401688203,False,False,1
86,0,1,2,-190.0,195.0,-192.66954040527344,194.774169921875,0.1596672534942627,-192.66954040527344,194.774169921875,0.1596672534942627,1,1,2.6790754374547596,False,False,1
87,0,1,2,-190.0,195.0,-192.65599060058594,194.77267456054688,0.15971282124519348,-192.65599060058594,194.77267456054688,0.15971282124519348,1,1,2.6657012071542088,False,False,1
88,0,1,2,-190.0,195.0,-192.6425018310547,194.77122497558594,0.15977534651756287,-192.6425018310547,194.77122497558594,0.15977534651756287,1,1,2.6523864610804795,False,False,1
89,0,1,2,-190.0,195.0,-192.6290740966797,194.7698211669922,0.15985314548015594,-192.6290740966797,194.7698211669922,0.15985314548015594,1,1,2.6391310882555556,False,False,1
90,0,1,2,-190.0,195.0,-192.61570739746094,194.76846313476562,0.15988591313362122,-192.61570739746094,194.76846313476562,0.15988591313362122,1,1,2.625934978078176,False,False,1
91,0,1,2,-190.0,195.0,-192.60240173339844,194.7671356201172,0.1598781794309616,-192.60240173339844,194.7671356201172,0.1598781794309616,1,1,2.6127993802459075,False,False,1
92,0,1,2,-190.0,195.0,-192.58917236328125,194.76585388183594,0.15989279747009277,-192.58917236328125,194.76585388183594,0.15989279747009277,1,1,2.599738050540999,False,False,1
93,0,1,2,-190.0,195.0,-192.5760040283203,194.76461791992188,0.1599275767803192,-192.5760040283203,194.76461791992188,0.1599275767803192,1,1,2.5867356798761603,False,False,1
94,0,1,2,-190.0,195.0,-192.5629119873047,194.76341247558594,0.15992172062397003,-192.5629119873047,194.76341247558594,0.15992172062397003,1,1,2.5738087557894502,False,False,1
95,0,1,2,-190.0,195.0,-192.54986572265625,194.7622528076172,0.15987929701805115,-192.54986572265625,194.7622528076172,0.15987929701805115,1,1,2.5609254052125747,False,False,1
96,0,1,2,-190.0,195.0,-192.53689575195312,194.76112365722656,0.15980400145053864,-192.53689575195312,194.76112365722656,0.15980400145053864,1,1,2.5481173370578176,False,False,1
97,0,1,2,-190.0,195.0,-192.52398681640625,194.76004028320312,0.15969914197921753,-192.52398681640625,194.76004028320312,0.15969914197921753,1,1,2.5353678461078966,False,False,1
98,0,1,2,-190.0,195.0,-192.51113891601562,194.7589874267578,0.1595677137374878,-192.51113891601562,194.7589874267578,0.1595677137374878,1,1,2.5226782823001725,False,False,1
99,0,1,2,-190.0,195.0,-192.49835205078125,194.7579803466797,0.15941236913204193,-192.49835205078125,194.7579803466797,0.15941236913204193,1,2,2.510047107573115,False,False,1
100,0,1,2,-190.0,195.0,-192.4856414794922,194.75701904296875,0.15923553705215454,-192.4856414794922,194.75701904296875,0.15923553705215454,1,2,2.4974894013893096,True,False,1
101,0,2,2,-190.0,190.0,-192.47152709960938,194.7560577392578,0.1591014713048935,-192.47152709960938,194.7560577392578,0.1591014713048935,1,2,5.359900318406832,False,False,2
102,0,2,2,-190.0,190.0,-192.4561767578125,194.75514221191406,0.15912358462810516,-192.4561767578125,194.75514221191406,0.15912358462810516,1,2,5.352025945485064,False,False,2
103,0,2,2,-190.0,190.0,-192.43971252441406,194.75424194335938,0.1592862755060196,-192.43971252441406,194.75424194335938,0.1592862755060196,1,2,5.343689143071513,False,False,2
104,0,2,2,-190.0,190.0,-192.4222412109375,194.7533721923828,0.15951670706272125,-192.4222412109375,194.7533721923828,0.15951670706272125,1,2,5.334960138865346,False,False,2
105,0,2,2,-190.0,190.0,-192.40386962890625,194.7525177001953,0.15980811417102814,-192.40386962890625,194.7525177001953,0.15980811417102814,1,2,5.325881493560255,False,False,2
106,0,2,2,-190.0,190.0,-192.3846893310547,194.75169372558594,0.16003674268722534,-192.3846893310547,194.75169372558594,0.16003674268722534,1,2,5.316515444106113,False,False,2
107,0,2,2,-190.0,190.0,-192.36480712890625,194.7509002685547,0.16009122133255005,-192.36480712890625,194.7509002685547,0.16009122133255005,1,2,5.306916818518905,False,False,2
108,0,2,2,-190.0,190.0,-192.3442840576172,194.75010681152344,0.16016526520252228,-192.3442840576172,194.75010681152344,0.16016526520252228,1,2,5.297091887411381,False,False,2
109,0,2,2,-190.0,190.0,-192.32318115234375,194.74932861328125,0.16025684773921967,-192.32318115234375,194.74932861328125,0.16025684773921967,1,2,5.28708737808798,False,False,2
110,0,2,2,-190.0,190.0,-192.30157470703125,194.74853515625,0.1603640466928482,-192.30157470703125,194.74853515625,0.1603640466928482,1,2,5.276915032686067,False,False,2
111,0,2,2,-190.0,190.0,-192.27951049804688,194.74774169921875,0.16048520803451538,-192.27951049804688,194.74774169921875,0.16048520803451538,1,2,5.266613651408887,False,False,2
112,0,2,2,-190.0,190.0,-192.25704956054688,194.74691772460938,0.16067753732204437,-192.25704956054688,194.74691772460938,0.16067753732204437,1,2,5.25618688813245,False,False,2
113,0,2,2,-190.0,190.0,-192.23422241210938,194.74606323242188,0.16093379259109497,-192.23422241210938,194.74606323242188,0.16093379259109497,1,2,5.245652103687263,False,False,2
114,0,2,2,-190.0,190.0,-192.21109008789062,194.74517822265625,0.16118860244750977,-192.21109008789062,194.74517822265625,0.16118860244750977,1,2,5.235039230181499,False,False,2
115,0,2,2,-190.0,190.0,-192.1876678466797,194.74424743652344,0.16132433712482452,-192.1876678466797,194.74424743652344,0.16132433712482452,1,2,5.224344393926892,False,False,2
116,0,2,2,-190.0,190.0,-192.1640167236328,194.7432403564453,0.16129398345947266,-192.1640167236328,194.7432403564453,0.16129398345947266,1,2,5.213568591586184,False,False,2
117,0,2,2,-190.0,190.0,-192.14013671875,194.74217224121094,0.1611727774143219,-192.14013671875,194.74217224121094,0.1611727774143219,1,2,5.202728393857744,False,False,2
118,0,2,2,-190.0,190.0,-192.1160888671875,194.74102783203125,0.16102847456932068,-192.1160888671875,194.74102783203125,0.16102847456932068,1,2,5.191837535779583,False,False,2
119,0,2,2,-190.0,190.0,-192.0918731689453,194.73977661132812,0.16074562072753906,-192.0918731689453,194.73977661132812,0.16074562072753906,1,2,5.180870166318244,False,False,2
120,0,2,2,-190.0,190.0,-192.0675048828125,194.73843383789062,0.1603967845439911,-192.0675048828125,194.73843383789062,0.1603967845439911,1,2,5.169848322390165,False,False,2
121,0,2,2,-190.0,190.0,-192.0430450439453,194.73696899414062,0.1600472331047058,-192.0430450439453,194.73696899414062,0.1600472331047058,1,2,5.158770037813195,False,False,2
122,0,2,2,-190.0,190.0,-192.01846313476562,194.7353973388672,0.15975576639175415,-192.01846313476562,194.7353973388672,0.15975576639175415,1,2,5.14763842779952,False,False,2
123,0,2,2,-190.0,190.0,-191.9938201904297,194.73367309570312,0.15951648354530334,-191.9938201904297,194.73367309570312,0.15951648354530334,1,2,5.136436500994506,False,False,2
124,0,2,2,-190.0,190.0,-191.96910095214844,194.73182678222656,0.15944170951843262,-191.96910095214844,194.73182678222656,0.15944170951843262,1,2,5.125187143583,False,False,2
125,0,2,2,-190.0,190.0,-191.94435119628906,194.7298126220703,0.15951496362686157,-191.94435119628906,194.7298126220703,0.15951496362686157,1,2,5.113866346943999,False,False,2
126,0,2,2,-190.0,190.0,-191.91954040527344,194.72764587402344,0.1596626490354538,-191.91954040527344,194.72764587402344,0.1596626490354538,1,2,5.102476935533187,False,False,2
127,0,2,2,-190.0,190.0,-191.8947296142578,194.72531127929688,0.15981855988502502,-191.8947296142578,194.72531127929688,0.15981855988502502,1,2,5.091028088450881,False,False,2
128,0,2,2,-190.0,190.0,-191.86990356445312,194.72279357910156,0.15998192131519318,-191.86990356445312,194.72279357910156,0.15998192131519318,1,2,5.079499830805927,False,False,2
129,0,2,2,-190.0,190.0,-191.84506225585938,194.7200927734375,0.1601521223783493,-191.84506225585938,194.7200927734375,0.1601521223783493,1,2,5.0678921178191825,False,False,2
130,0,2,2,-190.0,190.0,-191.82025146484375,194.71719360351562,0.16038739681243896,-191.82025146484375,194.71719360351562,0.16038739681243896,1,2,5.056207164299594,False,False,2
131,0,2,2,-190.0,190.0,-191.79544067382812,194.71409606933594,0.16068142652511597,-191.79544067382812,194.71409606933594,0.16068142652511597,1,2,5.044433463151727,False,False,2
132,0,2,2,-190.0,190.0,-191.7706756591797,194.71078491210938,0.16102853417396545,-191.7706756591797,194.71078491210938,0.16102853417396545,1,2,5.032572580516724,False,False,2
133,0,2,2,-190.0,190.0,-191.74594116210938,194.70726013183594,0.16148245334625244,-191.74594116210938,194.70726013183594,0.16148245334625244,1,2,5.02061833744808,False,False,2
134,0,2,2,-190.0,190.0,-191.7212677001953,194.70350646972656,0.16191519796848297,-191.7212677001953,194.70350646972656,0.16191519796848297,1,2,5.00856622263251,False,False,2
135,0,2,2,-190.0,190.0,-191.69662475585938,194.6995391845703,0.16221162676811218,-191.69662475585938,194.6995391845703,0.16221162676811218,1,2,4.996419128686732,False,False,2
136,0,2,2,-190.0,190.0,-191.67205810546875,194.69532775878906,0.1623857468366623,-191.67205810546875,194.69532775878906,0.1623857468366623,1,2,4.984163026077585,False,False,2
137,0,2,2,-190.0,190.0,-191.64756774902344,194.69088745117188,0.1625090390443802,-191.64756774902344,194.69088745117188,0.1625090390443802,1,2,4.971810994716505,False,False,2
138,0,2,2,-190.0,190.0,-191.62315368652344,194.6862030029297,0.1625870019197464,-191.62315368652344,194.6862030029297,0.1625870019197464,1,2,4.959347383955055,False,False,2
139,0,2,2,-190.0,190.0,-191.59881591796875,194.68125915527344,0.16262470185756683,-191.59881591796875,194.68125915527344,0.16262470185756683,1,2,4.946756474537799,False,False,2
140,0,2,2,-190.0,190.0,-191.57456970214844,194.6760711669922,0.16245028376579285,-191.57456970214844,194.6760711669922,0.16245028376579285,1,2,4.934056273057645,False,False,2
141,0,2,2,-190.0,190.0,-191.55043029785156,194.67063903808594,0.1620267778635025,-191.55043029785156,194.67063903808594,0.1620267778635025,1,2,4.9212501595213,False,False,2
142,0,2,2,-190.0,190.0,-191.52638244628906,194.66493225097656,0.16161490976810455,-191.52638244628906,194.66493225097656,0.16161490976810455,1,2,4.908302790022295,False,False,2
143,0,2,2,-190.0,190.0,-191.50245666503906,194.65896606445312,0.1611553579568863,-191.50245666503906,194.65896606445312,0.1611553579568863,1,2,4.89523654382974,False,False,2
144,0,2,2,-190.0,190.0,-191.4786376953125,194.65274047851562,0.16065360605716705,-191.4786376953125,194.65274047851562,0.16065360605716705,1,2,4.882045001269127,False,False,2
145,0,2,2,-190.0,190.0,-191.45494079589844,194.64625549316406,0.16029095649719238,-191.45494079589844,194.64625549316406,0.16029095649719238,1,2,4.868731131139489,False,False,2
146,0,2,2,-190.0,190.0,-191.43138122558594,194.63949584960938,0.16011308133602142,-191.43138122558594,194.63949584960938,0.16011308133602142,1,2,4.855283096947336,False,False,2
147,0,2,2,-190.0,190.0,-191.40794372558594,194.63247680664062,0.1601610630750656,-191.40794372558594,194.63247680664062,0.1601610630750656,1,2,4.841709088584333,False,False,2
148,0,2,2,-190.0,190.0,-191.38465881347656,194.62518310546875,0.16041311621665955,-191.38465881347656,194.62518310546875,0.16041311621665955,1,2,4.828001531570995,False,False,2
149,0,2,2,-190.0,190.0,-191.36151123046875,194.61761474609375,0.16090847551822662,-191.36151123046875,194.61761474609375,0.16090847551822662,1,2,4.814154003979825,False,False,2
150,0,2,2,-190.0,190.0,-191.33851623535156,194.6097869873047,0.16162370145320892,-191.33851623535156,194.6097869873047,0.16162370145320892,1,2,4.800183515306821,False,False,2
151,0,2,2,-190.0,190.0,-191.31568908691406,194.6016845703125,0.1624200940132141,-191.31568908691406,194.6016845703125,0.1624200940132141,1,2,4.7860775858814595,False,False,2
152,0,2,2,-190.0,190.0,-191.2930145263672,194.5933074951172,0.16305530071258545,-191.2930145263672,194.5933074951172,0.16305530071258545,1,2,4.771829870196159,False,False,2
153,0,2,2,-190.0,190.0,-191.2705078125,194.5846710205078,0.16348764300346375,-191.2705078125,194.5846710205078,0.16348764300346375,1,2,4.757457143044768,False,False,2
154,0,2,2,-190.0,190.0,-191.2481689453125,194.5757598876953,0.1637383997440338,-191.2481689453125,194.5757598876953,0.1637383997440338,1,2,4.74294257459269,False,False,2
155,0,2,2,-190.0,190.0,-191.22601318359375,194.56658935546875,0.1637679636478424,-191.22601318359375,194.56658935546875,0.1637679636478424,1,2,4.728302725907699,False,False,2
156,0,2,2,-190.0,190.0,-191.20404052734375,194.55714416503906,0.16365830600261688,-191.20404052734375,194.55714416503906,0.16365830600261688,1,2,4.71352060910269,False,False,2
157,0,2,2,-190.0,190.0,-191.1822509765625,194.5474395751953,0.1634831726551056,-191.1822509765625,194.5474395751953,0.1634831726551056,1,2,4.698608736810877,False,False,2
158,0,2,2,-190.0,190.0,-191.16065979003906,194.5374755859375,0.16336777806282043,-191.16065979003906,194.5374755859375,0.16336777806282043,1,2,4.683568707854341,False,False,2
