tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step
47,0,1,2,-190.0,195.0,-193.25473022460938,194.86341857910156,0.16160385310649872,-193.25473022460938,194.86341857910156,0.16160385310649872,1,1,3.2575947138219066,False,False,1
48,0,1,2,-190.0,195.0,-193.2381591796875,194.8604736328125,0.16150207817554474,-193.2381591796875,194.8604736328125,0.16150207817554474,1,1,3.2411637539832765,False,False,1
49,0,1,2,-190.0,195.0,-193.2216796875,194.85755920410156,0.16207890212535858,-193.2216796875,194.85755920410156,0.16207890212535858,1,1,3.224827032444729,False,False,1
50,0,1,2,-190.0,195.0,-193.20529174804688,194.8546600341797,0.16320759057998657,-193.20529174804688,194.8546600341797,0.16320759057998657,1,1,3.208585185991178,False,False,1
51,0,1,2,-190.0,195.0,-193.1890106201172,194.85179138183594,0.1645389348268509,-193.1890106201172,194.85179138183594,0.1645389348268509,1,1,3.1924527451034117,False,False,1
52,0,1,2,-190.0,195.0,-193.17282104492188,194.8489532470703,0.16593502461910248,-193.17282104492188,194.8489532470703,0.16593502461910248,1,1,3.1764144100966645,False,False,1
53,0,1,2,-190.0,195.0,-193.15672302246094,194.8461456298828,0.16727179288864136,-193.15672302246094,194.8461456298828,0.16727179288864136,1,1,3.1604701244813365,False,False,1
54,0,1,2,-190.0,195.0,-193.14071655273438,194.84336853027344,0.16837872564792633,-193.14071655273438,194.84336853027344,0.16837872564792633,1,1,3.14461983106518,False,False,1
55,0,1,2,-190.0,195.0,-193.12478637695312,194.8406219482422,0.16910243034362793,-193.12478637695312,194.8406219482422,0.16910243034362793,1,1,3.128848232972311,False,False,1
56,0,1,2,-190.0,195.0,-193.1089630126953,194.837890625,0.16942241787910461,-193.1089630126953,194.837890625,0.16942241787910461,1,1,3.113186544968098,False,False,1
57,0,1,2,-190.0,195.0,-193.0932159423828,194.835205078125,0.1693790704011917,-193.0932159423828,194.835205078125,0.1693790704011917,1,1,3.0976026589101093,False,False,1
58,0,1,2,-190.0,195.0,-193.07754516601562,194.8325653076172,0.16900871694087982,-193.07754516601562,194.8325653076172,0.16900871694087982,1,1,3.0820964658945162,False,False,1
59,0,1,2,-190.0,195.0,-193.0619659423828,194.82994079589844,0.1684616506099701,-193.0619659423828,194.82994079589844,0.1684616506099701,1,1,3.0666847841295852,False,False,1
60,0,1,2,-190.0,195.0,-193.0464630126953,194.82736206054688,0.16775554418563843,-193.0464630126953,194.82736206054688,0.16775554418563843,1,1,3.0513506428890174,False,False,1
61,0,1,2,-190.0,195.0,-193.03103637695312,194.82481384277344,0.1669650822877884,-193.03103637695312,194.82481384277344,0.1669650822877884,1,1,3.0360948121059947,False,False,1
62,0,1,2,-190.0,195.0,-193.0157012939453,194.8223114013672,0.16615749895572662,-193.0157012939453,194.8223114013672,0.16615749895572662,1,1,3.020931566981868,False,False,1
63,0,1,2,-190.0,195.0,-193.0004425048828,194.81983947753906,0.16539329290390015,-193.0004425048828,194.81983947753906,0.16539329290390015,1,1,3.0058464762793267,False,False,1
64,0,1,2,-190.0,195.0,-192.98526000976562,194.81739807128906,0.16484449803829193,-192.98526000976562,194.81739807128906,0.16484449803829193,1,1,2.9908394791888804,False,False,1
65,0,1,2,-190.0,195.0,-192.97015380859375,194.81500244140625,0.1645483523607254,-192.97015380859375,194.81500244140625,0.1645483523607254,1,1,2.9759095657276964,False,False,1
66,0,1,2,-190.0,195.0,-192.9551239013672,194.81265258789062,0.1644795835018158,-192.9551239013672,194.81265258789062,0.1644795835018158,1,1,2.961056623108668,False,False,1
67,0,1,2,-190.0,195.0,-192.94015502929688,194.81033325195312,0.1646154373884201,-192.94015502929688,194.81033325195312,0.1646154373884201,1,1,2.9462662933982027,False,False,1
68,0,1,2,-190.0,195.0,-192.92527770996094,194.8080596923828,0.1649354249238968,-192.92527770996094,194.8080596923828,0.1649354249238968,1,1,2.9315679698895756,False,False,1
69,0,1,2,-190.0,195.0,-192.9104766845703,194.80581665039062,0.16542112827301025,-192.9104766845703,194.80581665039062,0.16542112827301025,1,1,2.9169473263487147,False,False,1
70,0,1,2,-190.0,195.0,-192.89573669433594,194.80361938476562,0.16587957739830017,-192.89573669433594,194.80361938476562,0.16587957739830017,1,1,2.902388042451156,False,False,1
71,0,1,2,-190.0,195.0,-192.88107299804688,194.8014678955078,0.16631349921226501,-192.88107299804688,194.8014678955078,0.16631349921226501,1,1,2.8879052298489483,False,False,1
72,0,1,2,-190.0,195.0,-192.86648559570312,194.7993621826172,0.16672535240650177,-192.86648559570312,194.7993621826172,0.16672535240650177,1,1,2.8734987739927154,False,False,1
73,0,1,2,-190.0,195.0,-192.85195922851562,194.7972869873047,0.16694092750549316,-192.85195922851562,194.7972869873047,0.16694092750549316,1,1,2.8591544216133986,False,False,1
74,0,1,2,-190.0,195.0,-192.8375244140625,194.79525756835938,0.16697990894317627,-192.8375244140625,194.79525756835938,0.16697990894317627,1,1,2.8449014506156183,False,False,1
75,0,1,2,-190.0,195.0,-192.82315063476562,194.79327392578125,0.16691872477531433,-192.82315063476562,194.79327392578125,0.16691872477531433,1,1,2.830709306223344,False,False,1
76,0,1,2,-190.0,195.0,-192.808837890625,194.79132080078125,0.1667674332857132,-192.808837890625,194.79132080078125,0.1667674332857132,1,1,2.8165790072350676,False,False,1
77,0,1,2,-190.0,195.0,-192.7946014404297,194.78941345214844,0.16653503477573395,-192.7946014404297,194.78941345214844,0.16653503477573395,1,1,2.8025245592122334,False,False,1
78,0,1,2,-190.0,195.0,-192.78042602539062,194.7875518798828,0.16628846526145935,-192.78042602539062,194.7875518798828,0.16628846526145935,1,1,2.7885306321449717,False,False,1
79,0,1,2,-190.0,195.0,-192.76634216308594,194.78573608398438,0.16602914035320282,-192.76634216308594,194.78573608398438,0.16602914035320282,1,1,2.7746275405851026,False,False,1
80,0,1,2,-190.0,195.0,-192.75230407714844,194.78395080566406,0.16581715643405914,-192.75230407714844,194.78395080566406,0.16581715643405914,1,1,2.7607707234504497,False,False,1
81,0,1,2,-190.0,195.0,-192.73834228515625,194.78221130371094,0.16564777493476868,-192.73834228515625,194.78221130371094,0.16564777493476868,1,1,2.746989331414675,False,False,1
82,0,1,2,-190.0,195.0,-192.72445678710938,194.780517578125,0.16551676392555237,-192.72445678710938,194.780517578125,0.16551676392555237,1,1,2.7332832488306904,False,False,1
83,0,1,2,-190.0,195.0,-192.7106170654297,194.77886962890625,0.1654202789068222,-192.7106170654297,194.77886962890625,0.1654202789068222,1,1,2.7196219436566382,False,False,1
84,0,1,2,-190.0,195.0,-192.69686889648438,194.77725219726562,0.1653548926115036,-192.69686889648438,194.77725219726562,0.1653548926115036,1,1,2.7060521850932298,False,False,1
85,0,1,2,-190.0,195.0,-192.68316650390625,194.77569580078125,0.16531750559806824,-192.68316650390625,194.77569580078125,0.16531750559806824,1,1,2.6925257401688203,False,False,1
86,0,1,2,-190.0,195.0,-192.66954040527344,194.774169921875,0.1653641313314438,-192.66954040527344,194.774169921875,0.1653641313314438,1,1,2.6790754374547596,False,False,1
87,0,1,2,-190.0,195.0,-192.65599060058594,194.77267456054688,0.16554518043994904,-192.65599060058594,194.77267456054688,0.16554518043994904,1,1,2.6657012071542088,False,False,1
88,0,1,2,-190.0,195.0,-192.6425018310547,194.77122497558594,0.16572964191436768,-192.6425018310547,194.77122497558594,0.16572964191436768,1,1,2.6523864610804795,False,False,1
89,0,1,2,-190.0,195.0,-192.6290740966797,194.7698211669922,0.16591715812683105,-192.6290740966797,194.7698211669922,0.16591715812683105,1,1,2.6391310882555556,False,False,1
90,0,1,2,-190.0,195.0,-192.61570739746094,194.76846313476562,0.16610749065876007,-192.61570739746094,194.76846313476562,0.16610749065876007,1,1,2.625934978078176,False,False,1
91,0,1,2,-190.0,195.0,-192.60240173339844,194.7671356201172,0.16630032658576965,-192.60240173339844,194.7671356201172,0.16630032658576965,1,1,2.6127993802459075,False,False,1
92,0,1,2,-190.0,195.0,-192.58917236328125,194.76585388183594,0.16649548709392548,-192.58917236328125,194.76585388183594,0.16649548709392548,1,1,2.599738050540999,False,False,1
93,0,1,2,-190.0,195.0,-192.5760040283203,194.76461791992188,0.16669271886348724,-192.5760040283203,194.76461791992188,0.16669271886348724,1,1,2.5867356798761603,False,False,1
94,0,1,2,-190.0,195.0,-192.5629119873047,194.76341247558594,0.16689185798168182,-192.5629119873047,194.76341247558594,0.16689185798168182,1,1,2.5738087557894502,False,False,1
95,0,1,2,-190.0,195.0,-192.54986572265625,194.7622528076172,0.1670927256345749,-192.54986572265625,194.7622528076172,0.1670927256345749,1,1,2.5609254052125747,False,False,1
96,0,1,2,-190.0,195.0,-192.53689575195312,194.76112365722656,0.16717758774757385,-192.53689575195312,194.76112365722656,0.16717758774757385,1,1,2.5481173370578176,False,False,1
97,0,1,2,-190.0,195.0,-192.52398681640625,194.76004028320312,0.1671580672264099,-192.52398681640625,194.76004028320312,0.1671580672264099,1,1,2.5353678461078966,False,False,1
98,0,1,2,-190.0,195.0,-192.51113891601562,194.7589874267578,0.16704462468624115,-192.51113891601562,194.7589874267578,0.16704462468624115,1,1,2.5226782823001725,False,False,1
99,0,1,2,-190.0,195.0,-192.49835205078125,194.7579803466797,0.1669054925441742,-192.49835205078125,194.7579803466797,0.1669054925441742,1,2,2.510047107573115,False,False,1
100,0,1,2,-190.0,195.0,-192.4856414794922,194.7570037841797,0.1667432337999344,-192.4856414794922,194.7570037841797,0.1667432337999344,1,2,2.4974908859643716,True,False,1
101,0,2,2,-190.0,190.0,-192.47152709960938,194.7560577392578,0.16668109595775604,-192.47152709960938,194.7560577392578,0.16668109595775604,1,2,5.359900318406832,False,False,2
102,0,2,2,-190.0,190.0,-192.4561767578125,194.755126953125,0.16670912504196167,-192.4561767578125,194.755126953125,0.16670912504196167,1,2,5.352012388434296,False,False,2
103,0,2,2,-190.0,190.0,-192.43971252441406,194.75424194335938,0.16670075058937073,-192.43971252441406,194.75424194335938,0.16670075058937073,1,2,5.343689143071513,False,False,2
104,0,2,2,-190.0,190.0,-192.4222412109375,194.75335693359375,0.1666596531867981,-192.4222412109375,194.75335693359375,0.1666596531867981,1,2,5.334946543509854,False,False,2
105,0,2,2,-190.0,190.0,-192.40386962890625,194.7525177001953,0.16658909618854523,-192.40386962890625,194.7525177001953,0.16658909618854523,1,2,5.325881493560255,False,False,2
106,0,2,2,-190.0,190.0,-192.3846893310547,194.75169372558594,0.16649197041988373,-192.3846893310547,194.75169372558594,0.16649197041988373,1,2,5.316515444106113,False,False,2
107,0,2,2,-190.0,190.0,-192.36480712890625,194.7509002685547,0.16637088358402252,-192.36480712890625,194.7509002685547,0.16637088358402252,1,2,5.306916818518905,False,False,2
108,0,2,2,-190.0,190.0,-192.3442840576172,194.75010681152344,0.16622814536094666,-192.3442840576172,194.75010681152344,0.16622814536094666,1,2,5.297091887411381,False,False,2
109,0,2,2,-190.0,190.0,-192.32318115234375,194.7493133544922,0.16606581211090088,-192.32318115234375,194.7493133544922,0.16606581211090088,1,2,5.28707367130089,False,False,2
110,0,2,2,-190.0,190.0,-192.30157470703125,194.74853515625,0.16588573157787323,-192.30157470703125,194.74853515625,0.16588573157787323,1,2,5.276915032686067,False,False,2
111,0,2,2,-190.0,190.0,-192.27951049804688,194.74774169921875,0.16568954288959503,-192.27951049804688,194.74774169921875,0.16568954288959503,1,2,5.266613651408887,False,False,2
112,0,2,2,-190.0,190.0,-192.25704956054688,194.74691772460938,0.16547870635986328,-192.25704956054688,194.74691772460938,0.16547870635986328,1,2,5.25618688813245,False,False,2
113,0,2,2,-190.0,190.0,-192.23422241210938,194.74606323242188,0.16525451838970184,-192.23422241210938,194.74606323242188,0.16525451838970184,1,2,5.245652103687263,False,False,2
114,0,2,2,-190.0,190.0,-192.21109008789062,194.74517822265625,0.16507697105407715,-192.21109008789062,194.74517822265625,0.16507697105407715,1,2,5.235039230181499,False,False,2
115,0,2,2,-190.0,190.0,-192.1876678466797,194.74424743652344,0.16500002145767212,-192.1876678466797,194.74424743652344,0.16500002145767212,1,2,5.224344393926892,False,False,2
116,0,2,2,-190.0,190.0,-192.1640167236328,194.7432403564453,0.1650722324848175,-192.1640167236328,194.7432403564453,0.1650722324848175,1,2,5.213568591586184,False,False,2
117,0,2,2,-190.0,190.0,-192.14013671875,194.74217224121094,0.16533733904361725,-192.14013671875,194.74217224121094,0.16533733904361725,1,2,5.202728393857744,False,False,2
118,0,2,2,-190.0,190.0,-192.1160888671875,194.74102783203125,0.1657758504152298,-192.1160888671875,194.74102783203125,0.1657758504152298,1,2,5.191837535779583,False,False,2
119,0,2,2,-190.0,190.0,-192.0918731689453,194.73977661132812,0.16625270247459412,-192.0918731689453,194.73977661132812,0.16625270247459412,1,2,5.180870166318244,False,False,2
120,0,2,2,-190.0,190.0,-192.0675048828125,194.73843383789062,0.1666463315486908,-192.0675048828125,194.73843383789062,0.1666463315486908,1,2,5.169848322390165,False,False,2
121,0,2,2,-190.0,190.0,-192.0430450439453,194.73696899414062,0.16690616309642792,-192.0430450439453,194.73696899414062,0.16690616309642792,1,2,5.158770037813195,False,False,2
122,0,2,2,-190.0,190.0,-192.01846313476562,194.7353973388672,0.1670454740524292,-192.01846313476562,194.7353973388672,0.1670454740524292,1,2,5.14763842779952,False,False,2
123,0,2,2,-190.0,190.0,-191.9938201904297,194.7336883544922,0.16707627475261688,-191.9938201904297,194.7336883544922,0.16707627475261688,1,2,5.136450563299527,False,False,2
124,0,2,2,-190.0,190.0,-191.96910095214844,194.73182678222656,0.1670093685388565,-191.96910095214844,194.73182678222656,0.1670093685388565,1,2,5.125187143583,False,False,2
125,0,2,2,-190.0,190.0,-191.94435119628906,194.7298126220703,0.1667369157075882,-191.94435119628906,194.7298126220703,0.1667369157075882,1,2,5.113866346943999,False,False,2
126,0,2,2,-190.0,190.0,-191.9195556640625,194.72764587402344,0.16622070968151093,-191.9195556640625,194.72764587402344,0.16622070968151093,1,2,5.102482675875074,False,False,2
127,0,2,2,-190.0,190.0,-191.8947296142578,194.72531127929688,0.16560275852680206,-191.8947296142578,194.72531127929688,0.16560275852680206,1,2,5.091028088450881,False,False,2
128,0,2,2,-190.0,190.0,-191.86990356445312,194.72279357910156,0.16506972908973694,-191.86990356445312,194.72279357910156,0.16506972908973694,1,2,5.079499830805927,False,False,2
129,0,2,2,-190.0,190.0,-191.84506225585938,194.7200927734375,0.16467201709747314,-191.84506225585938,194.7200927734375,0.16467201709747314,1,2,5.0678921178191825,False,False,2
130,0,2,2,-190.0,190.0,-191.82025146484375,194.71719360351562,0.16439621150493622,-191.82025146484375,194.71719360351562,0.16439621150493622,1,2,5.056207164299594,False,False,2
131,0,2,2,-190.0,190.0,-191.79544067382812,194.71409606933594,0.16423030197620392,-191.79544067382812,194.71409606933594,0.16423030197620392,1,2,5.044433463151727,False,False,2
132,0,2,2,-190.0,190.0,-191.7706756591797,194.71078491210938,0.16410470008850098,-191.7706756591797,194.71078491210938,0.16410470008850098,1,2,5.032572580516724,False,False,2
133,0,2,2,-190.0,190.0,-191.74594116210938,194.70726013183594,0.16395682096481323,-191.74594116210938,194.70726013183594,0.16395682096481323,1,2,5.02061833744808,False,False,2
134,0,2,2,-190.0,190.0,-191.7212677001953,194.70350646972656,0.16384799778461456,-191.7212677001953,194.70350646972656,0.16384799778461456,1,2,5.00856622263251,False,False,2
135,0,2,2,-190.0,190.0,-191.69662475585938,194.6995391845703,0.1636570692062378,-191.69662475585938,194.6995391845703,0.1636570692062378,1,2,4.996419128686732,False,False,2
136,0,2,2,-190.0,190.0,-191.67205810546875,194.69532775878906,0.16333380341529846,-191.67205810546875,194.69532775878906,0.16333380341529846,1,2,4.984163026077585,False,False,2
137,0,2,2,-190.0,190.0,-191.64756774902344,194.69088745117188,0.16289187967777252,-191.64756774902344,194.69088745117188,0.16289187967777252,1,2,4.971810994716505,False,False,2
138,0,2,2,-190.0,190.0,-191.62315368652344,194.6862030029297,0.16251999139785767,-191.62315368652344,194.6862030029297,0.16251999139785767,1,2,4.959347383955055,False,False,2
139,0,2,2,-190.0,190.0,-191.59881591796875,194.68125915527344,0.16232925653457642,-191.59881591796875,194.68125915527344,0.16232925653457642,1,2,4.946756474537799,False,False,2
140,0,2,2,-190.0,190.0,-191.57456970214844,194.6760711669922,0.16236084699630737,-191.57456970214844,194.6760711669922,0.16236084699630737,1,2,4.934056273057645,False,False,2
141,0,2,2,-190.0,190.0,-191.55043029785156,194.67062377929688,0.1626518815755844,-191.55043029785156,194.67062377929688,0.1626518815755844,1,2,4.921235677777433,False,False,2
142,0,2,2,-190.0,190.0,-191.52638244628906,194.66493225097656,0.16311822831630707,-191.52638244628906,194.66493225097656,0.16311822831630707,1,2,4.908302790022295,False,False,2
143,0,2,2,-190.0,190.0,-191.50244140625,194.65896606445312,0.16374298930168152,-191.50244140625,194.65896606445312,0.16374298930168152,1,2,4.895231860590499,False,False,2
144,0,2,2,-190.0,190.0,-191.4786376953125,194.65274047851562,0.1644522100687027,-191.4786376953125,194.65274047851562,0.1644522100687027,1,2,4.882045001269127,False,False,2
145,0,2,2,-190.0,190.0,-191.45494079589844,194.64625549316406,0.1650029718875885,-191.45494079589844,194.64625549316406,0.1650029718875885,1,2,4.868731131139489,False,False,2
146,0,2,2,-190.0,190.0,-191.43138122558594,194.63951110839844,0.16547070443630219,-191.43138122558594,194.63951110839844,0.16547070443630219,1,2,4.855297677579862,False,False,2
147,0,2,2,-190.0,190.0,-191.40794372558594,194.63247680664062,0.16568811237812042,-191.40794372558594,194.63247680664062,0.16568811237812042,1,2,4.841709088584333,False,False,2
148,0,2,2,-190.0,190.0,-191.38465881347656,194.62518310546875,0.16568107903003693,-191.38465881347656,194.62518310546875,0.16568107903003693,1,2,4.828001531570995,False,False,2
149,0,2,2,-190.0,190.0,-191.36151123046875,194.61761474609375,0.16541413962841034,-191.36151123046875,194.61761474609375,0.16541413962841034,1,2,4.814154003979825,False,False,2
150,0,2,2,-190.0,190.0,-191.33851623535156,194.6097869873047,0.16497299075126648,-191.33851623535156,194.6097869873047,0.16497299075126648,1,2,4.800183515306821,False,False,2
151,0,2,2,-190.0,190.0,-191.31568908691406,194.6016845703125,0.16437597572803497,-191.31568908691406,194.6016845703125,0.16437597572803497,1,2,4.7860775858814595,False,False,2
152,0,2,2,-190.0,190.0,-191.2930145263672,194.5933074951172,0.16369843482971191,-191.2930145263672,194.5933074951172,0.16369843482971191,1,2,4.771829870196159,False,False,2
153,0,2,2,-190.0,190.0,-191.2705078125,194.5846710205078,0.16294939815998077,-191.2705078125,194.5846710205078,0.16294939815998077,1,2,4.757457143044768,False,False,2
154,0,2,2,-190.0,190.0,-191.2481689453125,194.5757598876953,0.1621370017528534,-191.2481689453125,194.5757598876953,0.1621370017528534,1,2,4.74294257459269,False,False,2
155,0,2,2,-190.0,190.0,-191.22601318359375,194.5665740966797,0.161386176943779,-191.22601318359375,194.5665740966797,0.161386176943779,1,2,4.72828798898836,False,False,2
156,0,2,2,-190.0,190.0,-191.20404052734375,194.55712890625,0.16080941259860992,-191.20404052734375,194.55712890625,0.16080941259860992,1,2,4.71350585654304,False,False,2
157,0,2,2,-190.0,190.0,-191.1822509765625,194.54742431640625,0.16050788760185242,-191.1822509765625,194.54742431640625,0.16050788760185242,1,2,4.698593968947076,False,False,2
158,0,2,2,-190.0,190.0,-191.16065979003906,194.53746032714844,0.1604551374912262,-191.16065979003906,194.53746032714844,0.1604551374912262,1,2,4.683553925029531,False,False,2
