tick_global,waypoint_index,target_row,target_col,target_x,target_y,location_x,location_y,location_z,gps_x,gps_y,gps_z,projected_row,projected_col,distance_to_target_m,arrived,timeout,algorithm_step,target_proxy_x,target_proxy_y,target_proxy_z
28,0,1,2,-190.0,195.0,-193.15011596679688,194.84060668945312,0.20951569080352783,-193.15011596679688,194.84060668945312,0.20951569080352783,1,1,3.154145975016962,False,False,1,-98.80519104003906,99.94728088378906,0.22300909459590912
29,0,1,2,-190.0,195.0,-193.1329803466797,194.83656311035156,0.21075813472270966,-193.1329803466797,194.83656311035156,0.21075813472270966,1,1,3.137240422661153,False,False,1,-98.7987289428711,99.94509887695312,0.22177346050739288
30,0,1,2,-190.0,195.0,-193.1160888671875,194.83250427246094,0.20631462335586548,-193.1160888671875,194.83250427246094,0.20631462335586548,1,1,3.1205872279033824,False,False,1,-98.79234313964844,99.94278717041016,0.21486574411392212
31,0,1,2,-190.0,195.0,-193.0994110107422,194.82846069335938,0.19693024456501007,-193.0994110107422,194.82846069335938,0.19693024456501007,1,1,3.104154369104838,False,False,1,-98.78602600097656,99.94036102294922,0.20361806452274323
32,0,1,2,-190.0,195.0,-193.08294677734375,194.8244171142578,0.1844516098499298,-193.08294677734375,194.8244171142578,0.1844516098499298,1,1,3.0879427102360184,False,False,1,-98.77976989746094,99.93780517578125,0.18993493914604187
33,0,1,2,-190.0,195.0,-193.06668090820312,194.82037353515625,0.17071709036827087,-193.06668090820312,194.82037353515625,0.17071709036827087,1,1,3.0719370858807977,False,False,1,-98.77357482910156,99.93512725830078,0.17529529333114624
34,0,1,2,-190.0,195.0,-193.05059814453125,194.81634521484375,0.15761640667915344,-193.05059814453125,194.81634521484375,0.15761640667915344,1,1,3.0561214176678737,False,False,1,-98.76744079589844,99.93233489990234,0.1619708240032196
35,0,1,2,-190.0,195.0,-193.03468322753906,194.8123321533203,0.14673253893852234,-193.03468322753906,194.8123321533203,0.14673253893852234,1,1,3.0404804739028157,False,False,1,-98.7613525390625,99.92942810058594,0.1511239856481552
36,0,1,2,-190.0,195.0,-193.01893615722656,194.808349609375,0.13907840847969055,-193.01893615722656,194.808349609375,0.13907840847969055,1,1,3.0250132881752103,False,False,1,-98.75531768798828,99.92639923095703,0.14403602480888367
37,0,1,2,-190.0,195.0,-193.00332641601562,194.80438232421875,0.13538908958435059,-193.00332641601562,194.80438232421875,0.13538908958435059,1,1,3.0096903223114695,False,False,1,-98.74932861328125,99.92325592041016,0.1414484828710556
38,0,1,2,-190.0,195.0,-192.9878692626953,194.80043029785156,0.13567937910556793,-192.9878692626953,194.80043029785156,0.13567937910556793,1,1,2.994526806855308,False,False,1,-98.7433853149414,99.91999816894531,0.1432056874036789
39,0,1,2,-190.0,195.0,-192.97254943847656,194.7965087890625,0.13955099880695343,-192.97254943847656,194.7965087890625,0.13955099880695343,1,1,2.979506475427791,False,False,1,-98.73749542236328,99.91661834716797,0.14863857626914978
40,0,1,2,-190.0,195.0,-192.9573516845703,194.7926025390625,0.14605757594108582,-192.9573516845703,194.7926025390625,0.14605757594108582,1,1,2.964615100318115,False,False,1,-98.73165893554688,99.91311645507812,0.15643949806690216
41,0,1,2,-190.0,195.0,-192.94227600097656,194.7887420654297,0.15411223471164703,-192.94227600097656,194.7887420654297,0.15411223471164703,1,1,2.949850501439276,False,False,1,-98.72587585449219,99.90949249267578,0.16549044847488403
42,0,1,2,-190.0,195.0,-192.9273223876953,194.78489685058594,0.16261929273605347,-192.9273223876953,194.78489685058594,0.16261929273605347,1,1,2.9352147666550796,False,False,1,-98.72015380859375,99.90573120117188,0.17419737577438354
43,0,1,2,-190.0,195.0,-192.91249084472656,194.7810821533203,0.17082791030406952,-192.91249084472656,194.7810821533203,0.17082791030406952,1,1,2.920706754231057,False,False,1,-98.71450805664062,99.90184020996094,0.18159611523151398
44,0,1,2,-190.0,195.0,-192.8977508544922,194.7772979736328,0.17770957946777344,-192.8977508544922,194.7772979736328,0.17770957946777344,1,1,2.906295960025106,False,False,1,-98.70893096923828,99.89781188964844,0.18717168271541595
45,0,1,2,-190.0,195.0,-192.88311767578125,194.7735595703125,0.1823974996805191,-192.88311767578125,194.7735595703125,0.1823974996805191,1,1,2.8919963348177564,False,False,1,-98.70343017578125,99.8936538696289,0.19034302234649658
46,0,1,2,-190.0,195.0,-192.8685760498047,194.76983642578125,0.18452316522598267,-192.8685760498047,194.76983642578125,0.18452316522598267,1,1,2.8777949587158247,False,False,1,-98.69801330566406,99.88935089111328,0.19123391807079315
47,0,1,2,-190.0,195.0,-192.85414123535156,194.7661590576172,0.18410763144493103,-192.85414123535156,194.7661590576172,0.18410763144493103,1,1,2.863704554884918,False,False,1,-98.69268798828125,99.88491821289062,0.1899557262659073
48,0,1,2,-190.0,195.0,-192.83978271484375,194.76251220703125,0.18146389722824097,-192.83978271484375,194.76251220703125,0.18146389722824097,1,1,2.8496958292657317,False,False,1,-98.68744659423828,99.8803482055664,0.18678507208824158
49,0,1,2,-190.0,195.0,-192.8255157470703,194.7589111328125,0.17728517949581146,-192.8255157470703,194.7589111328125,0.17728517949581146,1,1,2.8357826219271565,False,False,1,-98.68230438232422,99.87564086914062,0.18220607936382294
50,0,1,2,-190.0,195.0,-192.81134033203125,194.75535583496094,0.1721954047679901,-192.81134033203125,194.75535583496094,0.1721954047679901,1,1,2.821964781848498,False,False,1,-98.67725372314453,99.87080383300781,0.17683087289333344
51,0,1,2,-190.0,195.0,-192.7972412109375,194.7518310546875,0.16710887849330902,-192.7972412109375,194.7518310546875,0.16710887849330902,1,1,2.8082283058157165,False,False,1,-98.67230224609375,99.86582946777344,0.17144551873207092
52,0,1,2,-190.0,195.0,-192.78323364257812,194.74835205078125,0.16231921315193176,-192.78323364257812,194.74835205078125,0.16231921315193176,1,1,2.794586946137962,False,False,1,-98.66744995117188,99.86073303222656,0.1666986495256424
53,0,1,2,-190.0,195.0,-192.769287109375,194.7449188232422,0.15850228071212769,-192.769287109375,194.7449188232422,0.15850228071212769,1,1,2.781010158357336,False,False,1,-98.6626968383789,99.85550689697266,0.1631740778684616
54,0,1,2,-190.0,195.0,-192.7554168701172,194.7415313720703,0.15591351687908173,-192.7554168701172,194.7415313720703,0.15591351687908173,1,1,2.7675129917943027,False,False,1,-98.6580581665039,99.85015869140625,0.1612796038389206
55,0,1,2,-190.0,195.0,-192.74163818359375,194.73818969726562,0.15466521680355072,-192.74163818359375,194.73818969726562,0.15466521680355072,1,1,2.7541104851398215,False,False,1,-98.65351867675781,99.84468078613281,0.1609707474708557
56,0,1,2,-190.0,195.0,-192.7279052734375,194.73489379882812,0.15491722524166107,-192.7279052734375,194.73489379882812,0.15491722524166107,1,1,2.7407569171212365,False,False,1,-98.64910125732422,99.8390884399414,0.1619722843170166
57,0,1,2,-190.0,195.0,-192.71426391601562,194.7316436767578,0.1564018279314041,-192.71426391601562,194.7316436767578,0.1564018279314041,1,1,2.727497703391983,False,False,1,-98.64480590820312,99.83336639404297,0.16409534215927124
58,0,1,2,-190.0,195.0,-192.70068359375,194.7284393310547,0.1588192731142044,-192.70068359375,194.7284393310547,0.1588192731142044,1,1,2.7143023174415264,False,False,1,-98.640625,99.82752990722656,0.1671699583530426
59,0,1,2,-190.0,195.0,-192.68716430664062,194.7252960205078,0.1616646647453308,-192.68716430664062,194.7252960205078,0.1616646647453308,1,1,2.7011690593578614,False,False,1,-98.63658142089844,99.82157897949219,0.1706904172897339
60,0,1,2,-190.0,195.0,-192.67372131347656,194.72218322753906,0.16448356211185455,-192.67372131347656,194.72218322753906,0.16448356211185455,1,1,2.688116035665024,False,False,1,-98.63267517089844,99.81551361083984,0.17455430328845978
61,0,1,2,-190.0,195.0,-192.66033935546875,194.71913146972656,0.16704344749450684,-192.66033935546875,194.71913146972656,0.16704344749450684,1,1,2.6751247854172795,False,False,1,-98.62889862060547,99.80934143066406,0.1784343123435974
62,0,1,2,-190.0,195.0,-192.6470184326172,194.7161407470703,0.1691938191652298,-192.6470184326172,194.7161407470703,0.1691938191652298,1,1,2.6621950826505847,False,False,1,-98.62527465820312,99.80305480957031,0.1818006932735443
63,0,1,2,-190.0,195.0,-192.63375854492188,194.7131805419922,0.17085804045200348,-192.63375854492188,194.7131805419922,0.17085804045200348,1,1,2.649330004820254,False,False,1,-98.6218032836914,99.79666137695312,0.18447062373161316
64,0,1,2,-190.0,195.0,-192.6205596923828,194.71029663085938,0.17190834879875183,-192.6205596923828,194.71029663085938,0.17190834879875183,1,1,2.636524443928584,False,False,1,-98.61849212646484,99.79017639160156,0.18645596504211426
65,0,1,2,-190.0,195.0,-192.607421875,194.7074432373047,0.17234738171100616,-192.607421875,194.7074432373047,0.17234738171100616,1,1,2.62378320248211,False,False,1,-98.6153335571289,99.78358459472656,0.1877085566520691
66,0,1,2,-190.0,195.0,-192.59434509277344,194.7046661376953,0.1721774786710739,-192.59434509277344,194.7046661376953,0.1721774786710739,1,1,2.6111010226763383,False,False,1,-98.61234283447266,99.77690124511719,0.18818505108356476
67,0,1,2,-190.0,195.0,-192.5813446044922,194.70191955566406,0.1714007705450058,-192.5813446044922,194.70191955566406,0.1714007705450058,1,1,2.5984980120131778,False,False,1,-98.6095199584961,99.77012634277344,0.1879640370607376
68,0,1,2,-190.0,195.0,-192.56837463378906,194.69924926757812,0.1701955497264862,-192.56837463378906,194.69924926757812,0.1701955497264862,1,1,2.5859232901506175,False,False,1,-98.60686492919922,99.76327514648438,0.18711619079113007
69,0,1,2,-190.0,195.0,-192.55548095703125,194.69662475585938,0.1687811017036438,-192.55548095703125,194.69662475585938,0.1687811017036438,1,1,2.5734256275452645,False,False,1,-98.6043930053711,99.75634002685547,0.18594029545783997
70,0,1,2,-190.0,195.0,-192.5426483154297,194.6940460205078,0.16729594767093658,-192.5426483154297,194.6940460205078,0.16729594767093658,1,1,2.560989709765452,False,False,1,-98.60209655761719,99.74932861328125,0.184470072388649
71,0,1,2,-190.0,195.0,-192.5298614501953,194.6915283203125,0.16580599546432495,-192.5298614501953,194.6915283203125,0.16580599546432495,1,1,2.548598386241653,False,False,1,-98.59998321533203,99.74224853515625,0.18302980065345764
72,0,1,2,-190.0,195.0,-192.5171356201172,194.68907165527344,0.1643117219209671,-192.5171356201172,194.68907165527344,0.1643117219209671,1,1,2.5362665801561826,False,False,1,-98.59806060791016,99.73509979248047,0.18173496425151825
73,0,1,2,-190.0,195.0,-192.50445556640625,194.68666076660156,0.1631663590669632,-192.50445556640625,194.68666076660156,0.1631663590669632,1,1,2.5239808159512567,False,False,1,-98.59632110595703,99.72789764404297,0.18074822425842285
74,0,1,2,-190.0,195.0,-192.49185180664062,194.68429565429688,0.1625114232301712,-192.49185180664062,194.68429565429688,0.1625114232301712,1,2,2.5117712197081135,False,False,1,-98.59477233886719,99.72064208984375,0.18009839951992035
75,0,1,2,-190.0,195.0,-192.4792938232422,194.6820068359375,0.1623566746711731,-192.4792938232422,194.6820068359375,0.1623566746711731,1,2,2.4996034714244866,True,False,1,-98.59341430664062,99.71333312988281,0.17975260317325592
76,0,2,2,-190.0,190.0,-192.16473388671875,194.6400146484375,0.16787824034690857,-192.16473388671875,194.6400146484375,0.16787824034690857,1,2,5.1201375702243626,False,False,2,-98.59196472167969,99.6316909790039,0.19245611131191254
77,0,2,2,-190.0,190.0,-192.1302032470703,194.6358642578125,0.16701316833496094,-192.1302032470703,194.6358642578125,0.16701316833496094,1,2,5.101862727542985,False,False,2,-98.59308624267578,99.62432861328125,0.19326670467853546
78,0,2,2,-190.0,190.0,-192.09661865234375,194.63186645507812,0.1661449670791626,-192.09661865234375,194.63186645507812,0.1661449670791626,1,2,5.084289196243042,False,False,2,-98.59441375732422,99.61700439453125,0.19377270340919495
79,0,2,2,-190.0,190.0,-192.06390380859375,194.6279754638672,0.1653325855731964,-192.06390380859375,194.6279754638672,0.1653325855731964,1,2,5.067332219746846,False,False,2,-98.595947265625,99.60973358154297,0.19400490820407867
80,0,2,2,-190.0,190.0,-192.03195190429688,194.6241912841797,0.1646878570318222,-192.03195190429688,194.6241912841797,0.1646878570318222,1,2,5.050937890536676,False,False,2,-98.59769439697266,99.6025161743164,0.19393225014209747
81,0,2,2,-190.0,190.0,-192.000732421875,194.62049865722656,0.16419383883476257,-192.000732421875,194.62049865722656,0.16419383883476257,1,2,5.035070810363472,False,False,2,-98.59963989257812,99.5953598022461,0.19358545541763306
82,0,2,2,-190.0,190.0,-191.97015380859375,194.61688232421875,0.16389402747154236,-191.97015380859375,194.61688232421875,0.16389402747154236,1,2,5.019672143198197,False,False,2,-98.6017837524414,99.58827209472656,0.19316861033439636
83,0,2,2,-190.0,190.0,-191.94017028808594,194.61331176757812,0.16376876831054688,-191.94017028808594,194.61331176757812,0.16376876831054688,1,2,5.004688423033573,False,False,2,-98.60413360595703,99.58125305175781,0.19274771213531494
84,0,2,2,-190.0,190.0,-191.9107208251953,194.60977172851562,0.16385917365550995,-191.9107208251953,194.60977172851562,0.16385917365550995,1,2,4.9900750957131885,False,False,2,-98.60667419433594,99.5743179321289,0.19238212704658508
85,0,2,2,-190.0,190.0,-191.88177490234375,194.60626220703125,0.16402584314346313,-191.88177490234375,194.60626220703125,0.16402584314346313,1,2,4.975814335665594,False,False,2,-98.60940551757812,99.56746673583984,0.19206644594669342
86,0,2,2,-190.0,190.0,-191.85328674316406,194.60275268554688,0.16420209407806396,-191.85328674316406,194.60275268554688,0.16420209407806396,1,2,4.961854898795069,False,False,2,-98.6123275756836,99.56071472167969,0.19179576635360718
87,0,2,2,-190.0,190.0,-191.82522583007812,194.5992431640625,0.16438676416873932,-191.82522583007812,194.5992431640625,0.16438676416873932,1,2,4.948180171836917,False,False,2,-98.61543273925781,99.5540542602539,0.19156566262245178
88,0,2,2,-190.0,190.0,-191.79754638671875,194.595703125,0.16463755071163177,-191.79754638671875,194.595703125,0.16463755071163177,1,2,4.934740137589861,False,False,2,-98.61871337890625,99.54750061035156,0.1913720965385437
89,0,2,2,-190.0,190.0,-191.7702178955078,194.59213256835938,0.16488881409168243,-191.7702178955078,194.59213256835938,0.16488881409168243,1,2,4.921519371389589,False,False,2,-98.62217712402344,99.54105377197266,0.19121138751506805
90,0,2,2,-190.0,190.0,-191.74322509765625,194.58851623535156,0.16508150100708008,-191.74322509765625,194.58851623535156,0.16508150100708008,1,2,4.908494166563052,False,False,2,-98.62580871582031,99.53472137451172,0.1910802274942398
91,0,2,2,-190.0,190.0,-191.71653747558594,194.58482360839844,0.16522125899791718,-191.71653747558594,194.58482360839844,0.16522125899791718,1,2,4.895621352312555,False,False,2,-98.62960815429688,99.52851104736328,0.19097557663917542
92,0,2,2,-190.0,190.0,-191.69012451171875,194.58106994628906,0.1652543842792511,-191.69012451171875,194.58106994628906,0.1652543842792511,1,2,4.8829010555104855,False,False,2,-98.63357543945312,99.52242279052734,0.1908358931541443
93,0,2,2,-190.0,190.0,-191.6639862060547,194.5772247314453,0.1651325821876526,-191.6639862060547,194.5772247314453,0.1651325821876526,1,2,4.870301462547764,False,False,2,-98.6376953125,99.5164566040039,0.19060572981834412
94,0,2,2,-190.0,190.0,-191.6381072998047,194.5732879638672,0.16492997109889984,-191.6381072998047,194.5732879638672,0.16492997109889984,1,2,4.857814151048379,False,False,2,-98.6419677734375,99.51062774658203,0.19029399752616882
95,0,2,2,-190.0,190.0,-191.61245727539062,194.56922912597656,0.16465449333190918,-191.61245727539062,194.56922912597656,0.16465449333190918,1,2,4.845397122077064,False,False,2,-98.6463851928711,99.50492858886719,0.18996743857860565
96,0,2,2,-190.0,190.0,-191.58702087402344,194.5650634765625,0.1644309163093567,-191.58702087402344,194.5650634765625,0.1644309163093567,1,2,4.833056982866125,False,False,2,-98.65094757080078,99.4993667602539,0.18962734937667847
97,0,2,2,-190.0,190.0,-191.56179809570312,194.56077575683594,0.16425395011901855,-191.56179809570312,194.56077575683594,0.16425395011901855,1,2,4.820776783453505,False,False,2,-98.65564727783203,99.49394989013672,0.1892748475074768
98,0,2,2,-190.0,190.0,-191.5367889404297,194.55633544921875,0.16411884129047394,-191.5367889404297,194.55633544921875,0.16411884129047394,1,2,4.80852503094602,False,False,2,-98.66047668457031,99.48867797851562,0.18885210156440735
99,0,2,2,-190.0,190.0,-191.511962890625,194.5517578125,0.16413897275924683,-191.511962890625,194.5517578125,0.16413897275924683,1,2,4.796303885939869,False,False,2,-98.6654281616211,99.48355102539062,0.1883658617734909
100,0,2,2,-190.0,190.0,-191.48731994628906,194.54702758789062,0.16435755789279938,-191.48731994628906,194.54702758789062,0.16435755789279938,1,2,4.7840966239895,False,False,2,-98.67050170898438,99.47857666015625,0.1878809779882431
101,0,2,2,-190.0,190.0,-191.46286010742188,194.54212951660156,0.16487237811088562,-191.46286010742188,194.54212951660156,0.16487237811088562,1,2,4.771886444527937,False,False,2,-98.6756820678711,99.4737548828125,0.18739698827266693
102,0,2,2,-190.0,190.0,-191.43858337402344,194.5370635986328,0.1654186099767685,-191.43858337402344,194.5370635986328,0.1654186099767685,1,2,4.759671020360082,False,False,2,-98.68097686767578,99.46907806396484,0.18691349029541016
103,0,2,2,-190.0,190.0,-191.41445922851562,194.5318145751953,0.16599319875240326,-191.41445922851562,194.5318145751953,0.16599319875240326,1,2,4.747424380976035,False,False,2,-98.68637084960938,99.46456146240234,0.18648883700370789
104,0,2,2,-190.0,190.0,-191.39051818847656,194.52639770507812,0.16671103239059448,-191.39051818847656,194.52639770507812,0.16671103239059448,1,2,4.735168108633595,False,False,2,-98.69186401367188,99.46019744873047,0.18605801463127136
105,0,2,2,-190.0,190.0,-191.36672973632812,194.52078247070312,0.1674402952194214,-191.36672973632812,194.52078247070312,0.1674402952194214,1,2,4.7228618780968175,False,False,2,-98.69744873046875,99.45599365234375,0.1856212317943573
106,0,2,2,-190.0,190.0,-191.34310913085938,194.5149688720703,0.16800366342067719,-191.34310913085938,194.5149688720703,0.16800366342067719,1,2,4.710508046183733,False,False,2,-98.70311737060547,99.45194244384766,0.1851198971271515
107,0,2,2,-190.0,190.0,-191.3196563720703,194.5089569091797,0.1683003455400467,-191.3196563720703,194.5089569091797,0.1683003455400467,1,2,4.698104442132489,False,False,2,-98.7088623046875,99.44805145263672,0.18456006050109863
108,0,2,2,-190.0,190.0,-191.2963409423828,194.5027313232422,0.16823969781398773,-191.2963409423828,194.5027313232422,0.16823969781398773,1,2,4.685625807531402,False,False,2,-98.71468353271484,99.44432067871094,0.1840059459209442
109,0,2,2,-190.0,190.0,-191.27320861816406,194.49630737304688,0.1677989810705185,-191.27320861816406,194.49630737304688,0.1677989810705185,1,2,4.673097492914408,False,False,2,-98.72057342529297,99.44074249267578,0.18345654010772705
110,0,2,2,-190.0,190.0,-191.25022888183594,194.48965454101562,0.16701655089855194,-191.25022888183594,194.48965454101562,0.16701655089855194,1,2,4.660479605645643,False,False,2,-98.72653198242188,99.43732452392578,0.18296976387500763
111,0,2,2,-190.0,190.0,-191.22740173339844,194.48280334472656,0.1659269779920578,-191.22740173339844,194.48280334472656,0.1659269779920578,1,2,4.647799569972993,False,False,2,-98.7325439453125,99.43406677246094,0.18253888189792633
112,0,2,2,-190.0,190.0,-191.20474243164062,194.47572326660156,0.16467899084091187,-191.20474243164062,194.47572326660156,0.16467899084091187,1,2,4.635029998370445,False,False,2,-98.73860931396484,99.43096160888672,0.18227547407150269
113,0,2,2,-190.0,190.0,-191.18223571777344,194.46841430664062,0.16340649127960205,-191.18223571777344,194.46841430664062,0.16340649127960205,1,2,4.622164829186633,False,False,2,-98.74472045898438,99.42801666259766,0.1821623146533966
114,0,2,2,-190.0,190.0,-191.159912109375,194.4608917236328,0.1622299700975418,-191.159912109375,194.4608917236328,0.1622299700975418,1,2,4.6092245629227575,False,False,2,-98.7508773803711,99.42522430419922,0.18224270641803741
115,0,2,2,-190.0,190.0,-191.1377410888672,194.453125,0.16125795245170593,-191.1377410888672,194.453125,0.16125795245170593,1,2,4.596169823986239,False,False,2,-98.75707244873047,99.4225845336914,0.1825556457042694
116,0,2,2,-190.0,190.0,-191.11573791503906,194.4451446533203,0.1605881154537201,-191.11573791503906,194.4451446533203,0.1605881154537201,1,2,4.583031975013689,False,False,2,-98.76329803466797,99.42009735107422,0.18295979499816895
117,0,2,2,-190.0,190.0,-191.0939178466797,194.4369354248047,0.1603083610534668,-191.0939178466797,194.4369354248047,0.1603083610534668,1,2,4.569797831323731,False,False,2,-98.76956176757812,99.41776275634766,0.18326915800571442
118,0,2,2,-190.0,190.0,-191.07225036621094,194.42848205566406,0.16043907403945923,-191.07225036621094,194.42848205566406,0.16043907403945923,1,2,4.556443148463293,False,False,2,-98.77584075927734,99.41557312011719,0.18337514996528625
119,0,2,2,-190.0,190.0,-191.05078125,194.41981506347656,0.1609986126422882,-191.05078125,194.41981506347656,0.1609986126422882,1,2,4.543006320784277,False,False,2,-98.78214263916016,99.41353607177734,0.18323881924152374
120,0,2,2,-190.0,190.0,-191.02947998046875,194.41090393066406,0.16194473206996918,-191.02947998046875,194.41090393066406,0.16194473206996918,1,2,4.529448367708104,False,False,2,-98.78846740722656,99.4116439819336,0.18288393318653107
