episode_seed,map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,safe_nav_lambda_clearance,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,clearance_penalty_raw_mean,near_obstacle_step_ratio,min_clearance_cells_mean,path_invalidations_per_episode,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
9,peninsula_passage,single_usv_infosampled,static,ucb,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,85,,0.6666666666666666,2,0.4769654481722584,65.12926122451638,240,0.0546875,0.0546875,4.308333333333334,0,0.4117647058823529,0.023326087775258377
0,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,49,,0.3333333333333333,1,0.3267020335985853,42.62816938770978,240,0.0026041666666666665,0.0026041666666666665,16.9,0,0.20408163265306123,0.021756815582512804
1,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,75,,0.6666666666666666,2,0.41312997347480107,59.12024374993052,240,0.0026041666666666665,0.0026041666666666665,10.916666666666666,0,0.5333333333333333,0.02202751075515344
2,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.3180813439434129,41.732364705881885,240,0.0026041666666666665,0.0026041666666666665,15.995833333333334,0,0.36666666666666664,0.020507031441481093
3,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,5,,0.3333333333333333,1,0.3275862068965517,41.97528367351378,240,0.0026041666666666665,0.0026041666666666665,18.141666666666666,0,0.0,0.02518044046044339
4,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,26,,0.6666666666666666,2,0.4151193633952255,43.64527000005182,240,0.0026041666666666665,0.0026041666666666665,15.208333333333334,0,0.6153846153846154,0.02175042004632963
5,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.34438549955791337,43.74407800001791,240,0.0026041666666666665,0.0026041666666666665,16.079166666666666,0,0.37916666666666665,0.019218596189032433
6,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,70,222,1.0,3,0.36582670203359857,44.883511111159656,222,0.002815315315315315,0.002815315315315315,14.846846846846846,0,0.2857142857142857,0.024084110795715128
7,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.3333333333333333,1,0.3211759504862953,42.63677800003279,240,0.0026041666666666665,0.0026041666666666665,18.091666666666665,0,0.1891891891891892,0.026415212046577565
8,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,,0.3333333333333333,1,0.3107869142351901,42.660779591790984,240,0.0026041666666666665,0.0026041666666666665,17.954166666666666,0,0.2857142857142857,0.023732704120855295
9,open_water,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,210,,0.3333333333333333,1,0.402077807250221,45.21367551012877,240,0.0026041666666666665,0.0026041666666666665,16.145833333333332,0,0.580952380952381,0.02250247507634355
0,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,113,,0.3333333333333333,1,0.5139802631578947,57.18456458326197,240,0.0026041666666666665,0.0026041666666666665,9.6875,0,0.2920353982300885,0.02655676442581322
1,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,12,,0.6666666666666666,2,0.518640350877193,43.57333124994511,240,0.0026041666666666665,0.0026041666666666665,10.166666666666666,0,1.0,0.03808926428643581
2,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,132,190,1.0,3,0.4224232456140351,53.65747368430101,190,0.003289473684210526,0.003289473684210526,5.7631578947368425,0,0.3939393939393939,0.02523203347419673
3,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,114,214,1.0,3,0.4292763157894737,40.18663488361283,214,0.0029205607476635513,0.0029205607476635513,9.401869158878505,0,0.43859649122807015,0.03233787413154576
4,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,121,,0.6666666666666666,2,0.4906798245614035,45.80059183673275,240,0.0026041666666666665,0.0026041666666666665,10.525,0,0.33884297520661155,0.03447033790567817
5,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,,0.3333333333333333,1,0.4276315789473684,44.091810204101456,240,0.0026041666666666665,0.0026041666666666665,8.275,0,0.3333333333333333,0.03480236216415672
6,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,29,,0.6666666666666666,2,0.5104166666666666,41.240806249959405,240,0.0026041666666666665,0.0026041666666666665,10.020833333333334,0,0.4827586206896552,0.03960686281323791
7,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,16,,0.3333333333333333,1,0.42653508771929827,45.09761224501429,240,0.0026041666666666665,0.0026041666666666665,6.9875,0,0.0625,0.028272765469355685
8,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.48273026315789475,46.169606122577754,240,0.0026041666666666665,0.0026041666666666665,10.791666666666666,0,0.37916666666666665,0.025654046860696077
9,harbor_cove,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,12,,0.6666666666666666,2,0.506578947368421,40.81921199995122,240,0.0026041666666666665,0.0026041666666666665,11.358333333333333,0,0.5833333333333334,0.03724050211159623
0,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.2804206309464196,37.59124423072535,240,0.009375,0.009375,3.85,0,0.4083333333333333,0.02008316862782355
1,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,62,,0.3333333333333333,1,0.2806710065097646,43.18795200008026,240,0.005208333333333333,0.005208333333333333,3.725,0,0.5161290322580645,0.023643899542135027
2,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,165,,0.3333333333333333,1,0.3555332999499249,48.4534591836638,240,0.0026041666666666665,0.0026041666666666665,4.104166666666667,0,0.36363636363636365,0.02536466239134729
3,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,76,,0.3333333333333333,1,0.4744616925388082,51.48565102038502,240,0.009375,0.009375,4.870833333333334,0,0.34210526315789475,0.024088731971785498
4,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,8,,0.3333333333333333,1,0.29844767150726087,33.83641800004625,240,0.009375,0.009375,4.2375,0,1.0,0.04078767823301963
5,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,,0.6666666666666666,2,0.43214822233350025,44.54898571419813,240,0.0026041666666666665,0.0026041666666666665,4.7625,0,0.5454545454545454,0.03168748620560039
6,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,61,,0.6666666666666666,2,0.32398597896845266,42.52031224486742,240,0.0026041666666666665,0.0026041666666666665,4.325,0,0.26229508196721313,0.03286606832543595
7,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,,,0.0,0,0.28592889334001004,40.577457692314475,240,0.0026041666666666665,0.0026041666666666665,3.425,0,0.39166666666666666,0.02263435397126517
8,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,28,,0.3333333333333333,1,0.32223335002503756,44.92176326523489,240,0.0026041666666666665,0.0026041666666666665,4.208333333333333,0,0.2857142857142857,0.0258979454101571
9,peninsula_passage,single_usv_infosampled,static,anomaly_upper_tail,no_kappa,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,84,,0.6666666666666666,2,0.30095142714071105,43.05501224491903,240,0.005208333333333333,0.005208333333333333,4.2375,0,0.40476190476190477,0.02296630621393069
