episode_seed,map_kind,system_name,assignment_mode,target_motion_mode,clue_acquisition_mode,path_safety_mode,team_path_avoidance_mode,safe_nav_lambda_clearance,team_reservation_lambda,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,duplicate_viewpoint_ratio,cross_region_assignment_ratio,conflict_intervention_count,wait_count_total,reservation_wait_fallback_count,reservation_near_neighbor_step_ratio_mean,reservation_same_cell_violation_count,reservation_swap_violation_count,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
3,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,218,,0.3333333333333333,1,0.8034924845269673,195.3821466664825,0.0,0.025,0,0,0,0.0,0,0,0.28211009174311924,0.01813659213624838
4,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,173,,0.3333333333333333,1,0.7537577365163572,182.49584791675866,0.0,0.0,0,0,0,0.0,0,0,0.2976878612716763,0.023234756565637487
5,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,69,,0.6666666666666666,2,0.7194960212201591,171.94704083328057,0.0,0.05416666666666667,0,0,0,0.0013764880952380951,0,0,0.2318840579710145,0.02331706644369287
6,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,25,56,1.0,3,0.27674624226348365,149.3103321434189,0.0,0.05357142857142857,0,0,0,0.0,0,0,0.26,0.031587064197992794
7,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,45,62,1.0,3,0.3114500442086649,143.59837903213057,0.0,0.06451612903225806,0,0,0,0.0,0,0,0.23333333333333334,0.023691105980957236
8,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,43,222,1.0,3,0.7681255526083113,154.90281126138242,0.0,0.0472972972972973,0,0,0,0.0,0,0,0.23255813953488372,0.03337464303643201
9,open_water,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,30,155,1.0,3,0.6027851458885941,152.21946387079493,0.0,0.0,0,0,0,0.0,0,0,0.05,0.026680181111838685
0,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,236,,0.3333333333333333,1,0.8105811403508771,157.3433274998024,0.0,0.022916666666666665,0,0,0,0.0,0,0,0.24364406779661016,0.027327071952783524
1,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,112,,0.6666666666666666,2,0.8434758771929824,194.58706625006621,0.0,0.04375,0,0,0,0.0,0,0,0.33035714285714285,0.028284125537899146
2,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,50,,0.6666666666666666,2,0.8475877192982456,184.5818425000895,0.0,0.0,0,0,0,0.0,0,0,0.27,0.02295261661039283
3,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,41,1.0,3,0.26288377192982454,134.11530000045852,0.0,0.0,0,0,0,0.0,0,0,0.3888888888888889,0.04208453170650718
4,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,12,,0.6666666666666666,2,0.7705592105263158,198.8458937499369,0.0,0.0375,0,0,0,0.0,0,0,0.4166666666666667,0.03732682890597901
5,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,45,,0.6666666666666666,2,0.8900767543859649,205.34410749996823,0.0,0.0125,0,0,0,0.0,0,0,0.23333333333333334,0.035203965871937186
6,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,235,1.0,3,0.8135964912280702,139.5964974468293,0.0,0.05531914893617021,0,0,0,0.0,0,0,0.19444444444444445,0.04784926121599446
7,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,43,,0.6666666666666666,2,0.7946820175438597,195.23048666686313,0.0,0.0,0,0,0,0.0,0,0,0.313953488372093,0.03382877255285968
8,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,163,,0.6666666666666666,2,0.8300438596491229,177.1450804167216,0.0,0.01875,0,0,0,0.0,0,0,0.22392638036809817,0.02746410575073836
9,harbor_cove,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,67,199,1.0,3,0.8001644736842105,221.25220452276997,0.0,0.04522613065326633,0,0,0,0.0,0,0,0.291044776119403,0.03598593697193181
0,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,122,,0.6666666666666666,2,0.8324987481221833,398.00053791656563,0.0,0.1125,0,0,0,0.0,0,0,0.2459016393442623,0.02340758747875817
1,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,18,151,1.0,3,0.5378067100650976,221.00970264894187,0.0,0.026490066225165563,0,0,0,0.0,0,0,0.3888888888888889,0.031265036019999984
2,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,13,151,1.0,3,0.6174261392088132,171.6636132451032,0.0,0.0728476821192053,0,0,0,0.0,0,0,0.6153846153846154,0.03849029695728963
3,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,71,221,1.0,3,0.6765147721582374,254.8051108597929,0.0,0.10633484162895927,0,0,0,0.0,0,0,0.2746478873239437,0.024310726670771603
4,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,41,,0.6666666666666666,2,0.8445167751627441,222.73004125004263,0.0,0.025,0,0,0,0.0,0,0,0.23170731707317074,0.03970951762047017
5,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,29,181,1.0,3,0.7551326990485728,152.33347292818888,0.0,0.013812154696132596,0,0,0,0.0,0,0,0.2413793103448276,0.032797457821532566
6,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,40,208,1.0,3,0.6537305958938407,144.25467836529677,0.0,0.021634615384615384,0,0,0,0.0,0,0,0.2625,0.027339519412680348
7,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,162,,0.3333333333333333,1,0.7010515773660491,163.6948612501783,0.0,0.010416666666666666,0,0,0,0.0,0,0,0.30246913580246915,0.0255068948955734
8,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,49,157,1.0,3,0.6039058587881823,173.4063866241028,0.0,0.01592356687898089,0,0,0,0.0,0,0,0.12244897959183673,0.025457675832777592
9,peninsula_passage,two_usv_coordinated,coordinated,static,anomaly_upper_tail,soft_clearance_astar_v1,reservation_v1,1.0,1.0,,,0.0,0,0.599148723084627,185.55148666658474,0.004166666666666667,0.020833333333333332,0,0,0,0.0,0,0,0.20416666666666666,0.02078514998362333
