episode_seed,map_kind,system_name,target_motion_mode,clue_acquisition_mode,policy_name,path_safety_mode,safe_nav_lambda_clearance,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,clearance_penalty_raw_mean,near_obstacle_step_ratio,min_clearance_cells_mean,path_invalidations_per_episode,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
3,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,36,,0.6666666666666666,2,0.7877252252252253,21.652705263142323,240,0.0026041666666666665,0.0026041666666666665,5.295833333333333,0,0.2222222222222222,0.05473764319825626
4,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,66,,0.6666666666666666,2,0.793918918918919,25.628378947347205,240,0.0026041666666666665,0.0026041666666666665,4.216666666666667,0,0.015151515151515152,0.08448292477117536
5,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,18,165,1.0,3,0.6171171171171171,25.024338461522486,165,0.003787878787878788,0.003787878787878788,4.793939393939394,0,0.0,0.05654702790953877
6,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,43,231,1.0,3,0.7449324324324325,20.832821052719833,231,0.0027056277056277055,0.0027056277056277055,4.233766233766234,0,0.32558139534883723,0.05633675255136462
7,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,176,1.0,3,0.615990990990991,21.57145925923908,176,0.0035511363636363635,0.0035511363636363635,5.045454545454546,0,0.23529411764705882,0.053489617732201226
8,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,16,240,1.0,3,0.8648648648648649,22.84019459455374,240,0.0026041666666666665,0.0026041666666666665,5.041666666666667,0,1.0,0.07870404489951312
9,harbor_cove,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,17,,0.6666666666666666,2,0.8344594594594594,28.254491666656477,240,0.0026041666666666665,0.0026041666666666665,5.504166666666666,0,0.0,0.050798337980569305
0,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,89,216,1.0,3,0.7080103359173127,29.01621818196101,216,0.0028935185185185184,0.0028935185185185184,3.560185185185185,0,0.0898876404494382,0.05085324021007113
1,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,175,1.0,3,0.6625322997416021,27.324211111017913,175,0.0035714285714285713,0.0035714285714285713,4.177142857142857,0,0.5428571428571428,0.053314271933185865
2,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,64,190,1.0,3,0.7374677002583979,24.54962333340518,190,0.003289473684210526,0.003289473684210526,4.2368421052631575,0,0.203125,0.047608323175089166
3,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,90,,0.3333333333333333,1,0.8268733850129198,25.663508333031537,240,0.0026041666666666665,0.0026041666666666665,3.2958333333333334,0,0.2222222222222222,0.05355625808114058
4,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,,0.6666666666666666,2,0.7839793281653746,28.781041666661622,240,0.0026041666666666665,0.0026041666666666665,3.7083333333333335,0,0.0,0.05455589330745581
5,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.6666666666666666,2,0.7390180878552972,26.730169444565238,240,0.0026041666666666665,0.0026041666666666665,3.7875,0,0.12162162162162163,0.051226143972213284
6,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,81,225,1.0,3,0.7462532299741602,30.402670588153022,225,0.002777777777777778,0.002777777777777778,3.6044444444444443,0,0.20987654320987653,0.05036593528242386
7,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,19,,0.6666666666666666,2,0.6930232558139535,30.931764864903556,240,0.0026041666666666665,0.0026041666666666665,3.408333333333333,0,0.0,0.04757940627172844
8,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,44,,0.6666666666666666,2,0.6764857881136951,29.71762051276108,240,0.0026041666666666665,0.0026041666666666665,3.325,0,0.5227272727272727,0.045788855615882605
9,peninsula_passage,single_usv_infosampled,random_walk,ucb,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,32,144,1.0,3,0.5612403100775194,27.22959090905616,144,0.004340277777777778,0.004340277777777778,3.8819444444444446,0,0.625,0.050902954934729044
0,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,84,,0.6666666666666666,2,0.8139745916515426,18.5550499999121,240,0.0026041666666666665,0.0026041666666666665,6.3625,0,0.23809523809523808,0.05135120201540781
1,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,65,,0.6666666666666666,2,0.8357531760435571,17.022389189224743,240,0.0026041666666666665,0.0026041666666666665,7.4375,0,0.5230769230769231,0.05406793117546875
2,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,65,,0.3333333333333333,1,0.677858439201452,19.375935135178374,240,0.0026041666666666665,0.0026041666666666665,7.958333333333333,0,0.1076923076923077,0.04588439097909646
3,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,108,,0.3333333333333333,1,0.7876588021778584,24.502152631636196,240,0.0026041666666666665,0.0026041666666666665,8.141666666666667,0,0.25925925925925924,0.05682212122066935
4,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,38,128,1.0,3,0.48911070780399274,21.584489999986545,128,0.0048828125,0.0048828125,8.8828125,0,0.4473684210526316,0.05134025891141633
5,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,60,1.0,3,0.24954627949183303,22.72065555563232,60,0.010416666666666666,0.010416666666666666,7.6,0,0.0,0.049522119042283236
6,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,53,,0.6666666666666666,2,0.8148820326678766,23.069994736895175,240,0.0026041666666666665,0.0026041666666666665,6.8,0,0.41509433962264153,0.06165296809871411
7,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,38,95,1.0,3,0.4133393829401089,23.848259999916383,95,0.006578947368421052,0.006578947368421052,7.905263157894737,0,0.0,0.04705780184447975
8,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,95,203,1.0,3,0.7041742286751361,18.808802941213585,203,0.003078817733990148,0.003078817733990148,8.133004926108374,0,0.45263157894736844,0.04989847440641393
9,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,78,95,1.0,3,0.367513611615245,18.61185333339866,95,0.006578947368421052,0.006578947368421052,8.652631578947368,0,0.5384615384615384,0.049384020199138824
0,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,23,,0.6666666666666666,2,0.8727477477477478,22.417945714447082,240,0.0026041666666666665,0.0026041666666666665,5.266666666666667,0,0.13043478260869565,0.06554451468348994
1,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,38,213,1.0,3,0.7404279279279279,18.619297142868163,213,0.0029342723004694834,0.0029342723004694834,4.666666666666667,0,0.3684210526315789,0.059121196471560535
2,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,36,,0.6666666666666666,2,0.7438063063063063,24.846692499977507,240,0.0026041666666666665,0.0026041666666666665,4.470833333333333,0,0.2222222222222222,0.06030826447635531
3,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,208,1.0,3,0.6903153153153153,20.15485312489318,208,0.0030048076923076925,0.0030048076923076925,4.548076923076923,0,0.2,0.05496004785347889
4,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,46,75,1.0,3,0.38006756756756754,19.444099999914627,75,0.008333333333333333,0.008333333333333333,6.573333333333333,0,0.08695652173913043,0.06881384540198175
5,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,18,,0.6666666666666666,2,0.8265765765765766,24.39706571434986,240,0.0026041666666666665,0.0026041666666666665,5.116666666666666,0,0.0,0.05654702790953877
6,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,43,238,1.0,3,0.7415540540540541,24.43802564108083,238,0.006827731092436975,0.006827731092436975,3.7899159663865545,0,0.32558139534883723,0.05626416874671591
7,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,,0.6666666666666666,2,0.7984234234234234,21.385581578957307,240,0.0026041666666666665,0.0026041666666666665,3.8375,0,0.23529411764705882,0.05139687075288219
8,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,15,109,1.0,3,0.5529279279279279,21.051787499970942,109,0.005733944954128441,0.005733944954128441,5.954128440366972,0,1.0,0.07973418241418885
9,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,17,191,1.0,3,0.642454954954955,23.560524137949336,191,0.0032722513089005235,0.0032722513089005235,3.2931937172774868,0,0.0,0.050798337980569305
0,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,72,,0.6666666666666666,2,0.7023255813953488,27.21323055551592,240,0.0026041666666666665,0.0026041666666666665,3.3291666666666666,0,0.20833333333333334,0.051711138137238606
1,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,175,1.0,3,0.6625322997416021,32.73068518525111,175,0.0035714285714285713,0.0035714285714285713,4.177142857142857,0,0.5428571428571428,0.053314271933185865
2,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,68,168,1.0,3,0.6883720930232559,29.243738461585824,168,0.003720238095238095,0.003720238095238095,4.130952380952381,0,0.25,0.047895696891439285
3,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,161,,0.3333333333333333,1,0.7901808785529716,25.548577142970835,240,0.0026041666666666665,0.0026041666666666665,3.7416666666666667,0,0.13043478260869565,0.04788432950555629
4,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,,0.6666666666666666,2,0.7002583979328165,27.218536842108158,240,0.0026041666666666665,0.0026041666666666665,3.1375,0,0.0,0.05516127238558546
5,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,74,,0.6666666666666666,2,0.7385012919896641,26.861897222160124,240,0.0026041666666666665,0.0026041666666666665,3.8041666666666667,0,0.12162162162162163,0.051226143972213284
6,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,86,,0.6666666666666666,2,0.6976744186046512,27.807232432383604,240,0.0026041666666666665,0.0026041666666666665,3.0083333333333333,0,0.32558139534883723,0.05249153445237269
7,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,19,222,1.0,3,0.5891472868217055,20.712534285771003,222,0.00731981981981982,0.00731981981981982,4.054054054054054,0,0.0,0.04757940627172844
8,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,44,229,1.0,3,0.8718346253229974,25.9815277777054,229,0.0027292576419213972,0.0027292576419213972,4.323144104803493,0,0.3409090909090909,0.045788855615882605
9,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,32,,0.6666666666666666,2,0.7116279069767442,30.627536111119802,240,0.0026041666666666665,0.0026041666666666665,3.1125,0,0.625,0.050902954934729044
