tick_global,step,target_cell,location_x,location_y,location_z,projected_row,projected_col,distance_to_target_m,heading_deg,target_heading_deg,heading_error_deg,command_0,command_1,arrived,timeout
44,1,"[39, 40]",0.0919833555817604,0.05542292445898056,0.18280741572380066,40,40,9.945002471044441,55.660587310791016,90.52994790314669,34.86936059235569,1755.4458855918365,8000.0,False,False
45,1,"[39, 40]",0.12614358961582184,0.09530368447303772,0.17202672362327576,40,40,9.905499548635323,58.132816314697266,90.7296644280006,32.59684811330334,2142.9397641220953,8000.0,False,False
46,1,"[39, 40]",0.16497302055358887,0.14388389885425568,0.1629093587398529,40,40,9.857496674956323,60.543277740478516,90.95893505426403,30.415657313785516,2500.7351713477974,8000.0,False,False
47,1,"[39, 40]",0.20746365189552307,0.20061321556568146,0.15621265769004822,40,40,9.80158265372505,62.89357376098633,91.21283264446883,28.31925888348252,2830.961121427254,8000.0,False,False
48,1,"[39, 40]",0.252707839012146,0.2649672031402588,0.15208828449249268,40,40,9.738312215565537,65.18524169921875,91.48698437908777,26.301742679869022,3135.598895763893,8000.0,False,False
49,1,"[39, 40]",0.29989108443260193,0.3364446759223938,0.15061314404010773,40,40,9.66820749487881,67.41978454589844,91.77750115128478,24.357716605386344,3416.495523071847,8000.0,False,False
50,1,"[39, 40]",0.3482838571071625,0.4145672917366028,0.15173791348934174,40,40,9.591758016639453,69.59867095947266,92.08090974650887,22.48223878703621,3675.3721018616725,8000.0,False,False
51,1,"[39, 40]",0.39723384380340576,0.4988793134689331,0.15512335300445557,40,40,9.509421066852147,71.72332763671875,92.39409391155426,20.6707662748355,3913.830707947193,8000.0,False,False
52,1,"[39, 40]",0.4461596608161926,0.5889461040496826,0.16040442883968353,40,40,9.421623738794777,73.79513549804688,92.71424863045328,18.91911313240641,4133.36159337971,8000.0,False,False
53,1,"[39, 40]",0.49454542994499207,0.6843523979187012,0.16736918687820435,40,40,9.328765482551404,75.81543731689453,93.03884312875124,17.223405811856708,4335.351749563282,8000.0,False,False
54,1,"[39, 40]",0.5419333577156067,0.7847044467926025,0.17541439831256866,40,40,9.231216815629939,77.78553771972656,93.36557555232402,15.58003783259744,4521.091913597619,8000.0,False,False
55,1,"[39, 40]",0.5879185795783997,0.8896286487579346,0.183643639087677,40,40,9.129321684207742,79.70670318603516,93.69234225799957,13.985639071964414,4691.783469548741,7816.205227005935,False,False
56,1,"[39, 40]",0.6321464776992798,0.9987679123878479,0.19160182774066925,40,40,9.023402255486909,81.5801773071289,94.01722283314012,12.437045526011218,4848.546796300069,7627.0094350114405,False,False
57,1,"[39, 40]",0.6743069291114807,1.1117829084396362,0.1987607777118683,40,40,8.91375862929626,83.40715026855469,94.33844876082061,10.93129849226591,4992.423127123055,7434.498649789706,False,False
58,1,"[39, 40]",0.7141304612159729,1.2283507585525513,0.20470276474952698,40,40,8.800671152282769,85.18878173828125,94.65438340030644,9.465601662025193,5124.383681847216,7239.019389809932,False,False
59,1,"[39, 40]",0.7513859272003174,1.3481630086898804,0.20946207642555237,40,40,8.684403499135495,86.92621612548828,94.96351157723834,8.037295451750055,5245.336632525201,7040.885670459325,False,False
60,1,"[39, 40]",0.7858757376670837,1.4709264039993286,0.2131270170211792,40,40,8.56520268768052,88.62054443359375,95.26441486439056,6.643870430796824,5356.127438174337,6840.382338568559,False,False
61,1,"[39, 40]",0.8174327611923218,1.596362829208374,0.2157757580280304,40,40,8.443299948324777,90.27283477783203,95.55575696929169,5.282922191459647,5457.547164218453,6637.763309724311,False,False
62,1,"[39, 40]",0.8459169268608093,1.7242100238800049,0.21735981106758118,40,40,8.318910696479307,91.88414001464844,95.83626733607014,3.952127321421699,5550.3372344401905,6433.25095241565,False,False
63,1,"[39, 40]",0.8712134957313538,1.854218602180481,0.2180105596780777,40,40,8.192238249477793,93.4554672241211,96.10473306375638,2.649265839635291,5635.190561535839,6227.042230812613,False,False
64,1,"[39, 40]",0.8932301998138428,1.98615300655365,0.21784496307373047,40,40,8.063473434211128,94.98780059814453,96.35998519010063,1.3721845919561133,5712.757620266696,6019.30660042374,False,False
65,1,"[39, 40]",0.9118947982788086,2.11979079246521,0.21696703135967255,40,40,7.93279580461038,96.48211669921875,96.60088597388082,0.11876927466207121,5783.65195088224,5810.18526151339,False,False
66,1,"[39, 40]",0.9271537661552429,2.2549211978912354,0.215645432472229,40,40,7.8003756164027385,97.93934631347656,96.82632280533606,-1.1130235081404862,5848.449161859038,5599.797323533927,False,False
67,1,"[39, 40]",0.938969612121582,2.3913464546203613,0.2140618860721588,40,40,7.666372852014562,99.36039733886719,97.0351938878625,-2.3252034510046826,5907.692235563844,5388.236798779634,False,False
68,1,"[39, 40]",0.9473190903663635,2.5288805961608887,0.21231992542743683,40,40,7.5309387599019715,100.74616241455078,97.22639722919864,-3.519765185352128,5961.895768809636,5175.572679126908,False,False
69,1,"[39, 40]",0.9521921277046204,2.6673483848571777,0.2105702906847,40,40,7.394217305240582,102.0975112915039,97.39882401292262,-4.698687278581303,6011.547918937578,4961.8511057175365,False,False
70,1,"[39, 40]",0.9535903930664062,2.8065855503082275,0.20900624990463257,40,40,7.2563452290242445,103.41529083251953,97.55134975799591,-5.863941074523609,6057.112620331525,4747.095610496375,False,False
71,1,"[39, 40]",0.9515251517295837,2.9464385509490967,0.20768296718597412,40,40,7.1174524395960015,104.70030975341797,97.68281837431698,-7.0174913791009885,6099.031064899986,4531.3084435159235,False,False
72,1,"[39, 40]",0.946017324924469,3.0867629051208496,0.20676656067371368,40,40,6.9776640725296,105.95339965820312,97.79204070927351,-8.161358948929603,6137.730157272805,4314.465068044961,False,False
73,1,"[39, 40]",0.9370948076248169,3.2274250984191895,0.20622901618480682,40,40,6.837098615348451,107.17532348632812,97.87777415039845,-9.29754933592966,6173.615269014017,4096.522811048131,False,False
74,1,"[39, 40]",0.9247933626174927,3.3682990074157715,0.20622046291828156,40,40,6.695871923699259,108.36685943603516,97.9387236960371,-10.428135739998055,6207.081548668859,3877.413663768233,False,False
75,1,"[39, 40]",0.9091538190841675,3.509268045425415,0.20669856667518616,40,40,6.554095053696653,109.52873992919922,97.97351793984538,-11.55522198935384,6238.509865960987,3657.0484961936436,False,False
76,1,"[39, 40]",0.8902222514152527,3.6502249240875244,0.20756548643112183,40,40,6.411874856201899,110.66169738769531,97.9807054743502,-12.68099191334511,6268.27258563817,3435.3118009130803,False,False
77,1,"[39, 40]",0.868049144744873,3.7910690307617188,0.2087322473526001,40,40,6.269316796785638,111.76644897460938,97.95873864182767,-13.80771033278171,6296.735680789989,3212.0635851908496,False,False
78,1,"[39, 40]",0.8426886200904846,3.9317076206207275,0.2101178765296936,40,40,6.126524015464442,112.84368133544922,97.90596065918686,-14.937720676262359,6324.258549980504,2987.1397206171487,False,False
79,1,"[39, 40]",0.8141980767250061,4.072054862976074,0.21158987283706665,40,40,5.983598587447884,113.89405822753906,97.82059223065363,-16.07346599688543,6351.197104369181,2760.350335050738,False,False
80,1,"[39, 40]",0.7826375365257263,4.212031364440918,0.21308696269989014,40,40,5.84064229685355,114.91826629638672,97.7007142679934,-17.2175520283933,6377.910121509185,2531.4720795393764,False,False
81,1,"[39, 40]",0.7480695843696594,4.351563453674316,0.21461202204227448,40,40,5.697757762569993,115.91692352294922,97.54425408684637,-18.372669436102854,6404.7531735225,2300.259425803784,False,False
82,1,"[39, 40]",0.710558295249939,4.490583896636963,0.2161080539226532,40,40,5.555048054782645,116.89066314697266,97.34896167169475,-19.541701475277904,6432.088147800634,2066.430135827095,False,False
83,1,"[39, 40]",0.6701689958572388,4.629030704498291,0.21752305328845978,40,40,5.412618373415072,117.8401107788086,97.11238897596257,-20.72772180284602,6460.2838639914635,1829.6663677088645,False,False
84,1,"[39, 40]",0.6269677877426147,4.766848087310791,0.21875068545341492,40,40,5.270575637266729,118.76586151123047,96.83186726782226,-21.933994243408222,6489.715822514516,1589.6144764542782,False,False
85,1,"[39, 40]",0.5810219049453735,4.903984069824219,0.21981224417686462,40,40,5.1290315669365585,119.66848754882812,96.50448657685237,-23.164000971975753,6520.770073097978,1345.8825864273385,False,False
86,1,"[39, 40]",0.5327757000923157,5.039722919464111,0.2205951064825058,39,40,4.988807338663069,120.5418472290039,96.13054809787178,-24.411299131132125,6553.36507550111,1099.8285055492815,True,False
97,2,"[38, 40]",0.194610595703125,5.955593109130859,0.1835494190454483,39,40,14.045755166606476,128.65139770507812,90.79388558639657,-37.85751211868154,8000.0,2087.5904532616833,False,False
98,2,"[38, 40]",0.17025071382522583,6.009317398071289,0.1826542168855667,39,40,13.99171844247406,129.2825469970703,90.69719013633005,-38.58535686074026,8000.0,1943.4134096035723,False,False
99,2,"[38, 40]",0.13894882798194885,6.069263935089111,0.18378254771232605,39,40,13.931429003767219,129.8978729248047,90.57146423432448,-39.32640869048021,8000.0,1795.5835104408734,False,False
100,2,"[38, 40]",0.10127530992031097,6.134704113006592,0.18672698736190796,39,40,13.865665751137799,130.49777221679688,90.41849410817152,-40.079278108625374,8000.0,1644.3361292339923,False,False
101,2,"[38, 40]",0.05774755775928497,6.204984188079834,0.19112403690814972,39,40,13.795136680423088,131.08262634277344,90.2398454670442,-40.84278087572923,8000.0,1489.8732434087178,False,False
102,2,"[38, 40]",0.008868146687746048,6.279478549957275,0.19658292829990387,39,40,13.720524315969424,131.65237426757812,90.03703265276073,-41.615341614817396,8000.0,1332.484042170864,False,False
103,2,"[38, 40]",-0.044421516358852386,6.357078552246094,0.20239098370075226,39,40,13.642993766058062,132.20054626464844,89.81344491189441,-42.38710135275403,8000.0,1174.172322278735,False,False
104,2,"[38, 40]",-0.10125449299812317,6.436793327331543,0.20831845700740814,39,40,13.563584619040443,132.7207794189453,89.57227317449554,-43.14850624444978,8000.0,1016.9340699856166,False,False
105,2,"[38, 40]",-0.1608382910490036,6.517749786376953,0.21404202282428741,39,40,13.483209550348398,133.20692443847656,89.31651482594171,-43.89040961253485,8000.0,862.7315169185713,False,False
106,2,"[38, 40]",-0.2224542647600174,6.59918737411499,0.2192138433456421,39,40,13.40265887553619,133.65313720703125,89.04897409489713,-44.60416311213413,8000.0,713.4673643058859,False,False
107,2,"[38, 40]",-0.28545716404914856,6.680452346801758,0.223582461476326,39,40,13.322606181912223,134.0539093017578,88.7722565522239,-45.28165274953392,8000.0,570.9690713702594,False,False
108,2,"[38, 40]",-0.34927549958229065,6.760994911193848,0.22680766880512238,39,40,13.243611634144354,134.4041748046875,88.48875569908242,-45.91541910560508,8000.0,436.95456622634356,False,False
109,2,"[38, 40]",-0.41341087222099304,6.840362548828125,0.22870522737503052,39,40,13.166129514612711,134.6993865966797,88.20064111206777,-46.4987454846119,8000.0,313.00394004425743,False,False
110,2,"[38, 40]",-0.4774375855922699,6.918194770812988,0.22923195362091064,39,40,13.0905146844011,134.9355010986328,87.90984330209733,-47.025657796535484,8000.0,200.54986241755523,False,False
111,2,"[38, 40]",-0.5410021543502808,6.994217872619629,0.22841334342956543,39,40,13.01702931071058,135.109130859375,87.61803787579154,-47.49109298358346,8000.0,100.83251082028255,False,False
112,2,"[38, 40]",-0.6038215756416321,7.068240642547607,0.22639599442481995,39,40,12.945848777668765,135.21749877929688,87.32663460246826,-47.890864176828615,8000.0,14.898475350499211,False,False
113,2,"[38, 40]",-0.6656816005706787,7.140145301818848,0.2233770787715912,39,40,12.877072448801016,135.25848388671875,87.03676789807406,-48.22171598864469,8000.0,-56.418372396216,False,False
114,2,"[38, 40]",-0.7264341115951538,7.20988655090332,0.21959950029850006,39,40,12.81072630881063,135.230712890625,86.74929074644388,-48.481422144181124,8000.0,-112.52396504749868,False,False
115,2,"[38, 40]",-0.7859930396080017,7.277482032775879,0.21540634334087372,39,40,12.746774042268607,135.13343811035156,86.46477838956619,-48.66865972078537,8000.0,-153.04143806868706,False,False
116,2,"[38, 40]",-0.8443307280540466,7.343007564544678,0.21099568903446198,39,40,12.685123250860022,134.96664428710938,86.18353102594196,-48.783113261167415,8000.0,-177.83653183310435,False,False
117,2,"[38, 40]",-0.9014724493026733,7.406594276428223,0.20643508434295654,39,40,12.625629500953297,134.73101806640625,85.90558606704741,-48.82543199935884,8000.0,-187.0097475237044,False,False
118,2,"[38, 40]",-0.9574903249740601,7.468418598175049,0.2020861953496933,39,40,12.568107262153038,134.4278564453125,85.63073733059299,-48.79711911471952,8000.0,-180.8721905739012,False,False
119,2,"[38, 40]",-1.0124974250793457,7.528700828552246,0.19798703491687775,39,40,12.51233207917476,134.05914306640625,85.35855292436673,-48.700590142039516,8000.0,-159.95669240070038,False,False
120,2,"[38, 40]",-1.0666406154632568,7.587696552276611,0.19447216391563416,39,40,12.458049569692752,133.62741088867188,85.08840296089286,-48.53900792777901,8000.0,-124.97928097402746,False,False
121,2,"[38, 40]",-1.1200934648513794,7.645692348480225,0.19178982079029083,39,40,12.40497992414348,133.1357879638672,84.81948739751229,-48.3163005663549,8000.0,-76.83929247744254,False,False
122,2,"[38, 40]",-1.173049807548523,7.703002452850342,0.1899925321340561,39,40,12.35282131845168,132.58786010742188,84.55086177271944,-48.036998334702446,8000.0,-16.57952382376061,False,False
123,2,"[38, 40]",-1.2257156372070312,7.759960651397705,0.18913264572620392,39,40,12.301257743768575,131.98764038085938,84.28147380367297,-47.70616657718642,8000.0,54.633288470946354,False,False
124,2,"[38, 40]",-1.2783029079437256,7.8169169425964355,0.18920303881168365,39,40,12.249962085984231,131.3395538330078,84.01019035019306,-47.329363482814756,8000.0,135.52291462270387,False,False
125,2,"[38, 40]",-1.33102285861969,7.874231815338135,0.19014260172843933,39,40,12.198601391894321,130.6483154296875,83.73582837054651,-46.91248705914097,8000.0,224.74190469906625,False,False
126,2,"[38, 40]",-1.3840796947479248,7.932270526885986,0.19184096157550812,39,40,12.146842027361602,129.9188995361328,83.45718504661278,-46.461714489520034,8000.0,320.8896633882223,False,False
127,2,"[38, 40]",-1.4376654624938965,7.991398811340332,0.19420172274112701,39,40,12.094353413487063,129.1564178466797,83.17306228571597,-45.98335556096373,8000.0,422.54836018385504,False,False
128,2,"[38, 40]",-1.4919555187225342,8.051977157592773,0.1971992552280426,39,40,12.040813141666616,128.3661651611328,82.88228973941504,-45.483875421717755,8000.0,528.2820665683794,False,False
129,2,"[38, 40]",-1.5471045970916748,8.114356994628906,0.20034179091453552,39,40,11.985910156741081,127.55338287353516,82.58374456651302,-44.96963830702214,8000.0,631.2947783691243,False,False
130,2,"[38, 40]",-1.6032277345657349,8.178854942321777,0.203420951962471,39,40,11.929367529066704,126.72314453125,82.27645793392749,-44.446686597322525,8000.0,719.1627426386558,False,False
131,2,"[38, 40]",-1.6603672504425049,8.245701789855957,0.2063605934381485,39,40,11.870987567146107,125.87970733642578,81.95981163504207,-43.91989570138372,8000.0,806.2463308257511,False,False
132,2,"[38, 40]",-1.7185453176498413,8.315112113952637,0.2090919017791748,39,40,11.810588593220603,125.02717590332031,81.63325257785756,-43.393923325462765,8000.0,891.4800729760973,False,False
133,2,"[38, 40]",-1.7777628898620605,8.387274742126465,0.21143464744091034,39,40,11.748013823937418,124.16950225830078,81.29630610909284,-42.873196149207956,8000.0,973.8781116752061,False,False
134,2,"[38, 40]",-1.837999939918518,8.462358474731445,0.21322549879550934,39,40,11.683125255886875,123.31039428710938,80.94857347094504,-42.36182081616434,8000.0,1052.5492674538582,False,False
135,2,"[38, 40]",-1.8992161750793457,8.54050064086914,0.2144923210144043,39,40,11.615814549208487,122.45330810546875,80.58974002666285,-41.86356807880588,8000.0,1126.7029890242475,False,False
136,2,"[38, 40]",-1.961351752281189,8.621809005737305,0.21525838971138,39,40,11.546000649493191,121.60140228271484,80.2195750589125,-41.38182722380236,8000.0,1195.6556772286904,False,False
137,2,"[38, 40]",-2.024329662322998,8.706363677978516,0.21554242074489594,39,40,11.473627672006954,120.75757598876953,79.83792357213285,-40.919652416636666,8000.0,1258.8180997617028,False,False
138,2,"[38, 40]",-2.0880565643310547,8.794212341308594,0.21541766822338104,39,40,11.398669100712004,119.92436218261719,79.44471184657512,-40.479650336042084,8000.0,1315.7170731359956,False,False
139,2,"[38, 40]",-2.1524264812469482,8.885371208190918,0.2149474024772644,39,40,11.321126840420282,119.10395812988281,79.0399350804569,-40.06402304942591,8000.0,1365.9834829154506,False,False
140,2,"[38, 40]",-2.2173213958740234,8.979825973510742,0.21418577432632446,39,40,11.241029745833305,118.2982406616211,78.62366057881708,-39.67458008280403,8000.0,1409.346404338551,False,False
141,2,"[38, 40]",-2.2826144695281982,9.077533721923828,0.2131785750389099,39,40,11.158431718311077,117.50872802734375,78.19601730614612,-39.31271072119762,8000.0,1445.6348951247628,False,False
142,2,"[38, 40]",-2.348172426223755,9.178421020507812,0.21208161115646362,39,40,11.073413446298515,116.73660278320312,77.75719364876389,-38.97940913443924,8000.0,1474.7709513228356,False,False
143,2,"[38, 40]",-2.413857936859131,9.282388687133789,0.21091443300247192,39,40,10.98607766188714,115.98268127441406,77.3074285037568,-38.675252770657266,8000.0,1496.7690711531695,False,False
144,2,"[38, 40]",-2.4795310497283936,9.389313697814941,0.20969156920909882,39,40,10.896547069138224,115.24748229980469,76.84700968679839,-38.400472613006286,8000.0,1511.7193143913155,False,False
145,2,"[38, 40]",-2.545027256011963,9.498994827270508,0.20847713947296143,39,40,10.805011493355078,114.53067016601562,76.3764629275034,-38.15420723851224,8000.0,1519.9478225146859,False,False
146,2,"[38, 40]",-2.6101949214935303,9.611234664916992,0.2072686105966568,39,40,10.711655461020625,113.83177947998047,75.8962781190732,-37.93550136090727,8000.0,1521.7911245283167,False,False
147,2,"[38, 40]",-2.674900770187378,9.725850105285645,0.20618115365505219,39,40,10.616649668770654,113.15037536621094,75.40686668090076,-37.74350868531019,8000.0,1517.5537118798475,False,False
148,2,"[38, 40]",-2.739027976989746,9.842673301696777,0.2054358869791031,39,40,10.520150184992419,112.48600769042969,74.90856621585559,-37.5774414745741,8000.0,1507.517711027831,False,False
149,2,"[38, 40]",-2.8024752140045166,9.9615478515625,0.20505519211292267,39,40,10.422302474097512,111.83827209472656,74.40164664514737,-37.436625449579196,8000.0,1491.9346175794035,False,False
150,2,"[38, 40]",-2.8651394844055176,10.082296371459961,0.20499703288078308,39,40,10.323268354966647,111.20637512207031,73.88644791571488,-37.31992720635543,8000.0,1471.144369812967,False,False
151,2,"[38, 40]",-2.926909923553467,10.204691886901855,0.20527715981006622,39,40,10.223251084225707,110.58903503417969,73.36346862762939,-37.225566406550286,8000.0,1445.6195811388434,False,False
152,2,"[38, 40]",-2.987683057785034,10.328508377075195,0.2057313323020935,39,40,10.122450309390528,109.98477172851562,72.8332198353646,-37.15155189315101,8000.0,1415.8633661557324,False,False
153,2,"[38, 40]",-3.0473647117614746,10.453518867492676,0.20621006190776825,39,40,10.021064499333763,109.39197540283203,72.29622013557089,-37.095755267261154,8000.0,1382.3965116199151,False,False
154,2,"[38, 40]",-3.1058685779571533,10.579496383666992,0.206577330827713,39,40,9.9192896927595,108.80889129638672,71.75300418258784,-37.05588711379886,8000.0,1345.7613171408093,False,False
155,2,"[38, 40]",-3.1631174087524414,10.706220626831055,0.2068270742893219,39,40,9.817313623323505,108.23368835449219,71.20410586029466,-37.02958249419754,8000.0,1306.5033187181798,False,False
156,2,"[38, 40]",-3.2190420627593994,10.833476066589355,0.2069527804851532,39,40,9.715317432982024,107.66446685791016,70.65006688853452,-37.01439996937563,8000.0,1265.1724045633655,False,False
157,2,"[38, 40]",-3.2735824584960938,10.961055755615234,0.20694780349731445,39,40,9.613472586202645,107.09927368164062,70.09142398180227,-37.007849699838346,8000.0,1222.3165213178836,False,False
158,2,"[38, 40]",-3.3266866207122803,11.088764190673828,0.20680557191371918,39,40,9.511938158011919,106.53614044189453,69.52870660580844,-37.00743383608608,8000.0,1178.4733634856675,False,False
159,2,"[38, 40]",-3.3783106803894043,11.21641731262207,0.20651981234550476,39,40,9.410861165655268,105.97312927246094,68.9624341572025,-37.01069511525844,8000.0,1134.1619775432764,False,False
160,2,"[38, 40]",-3.4284181594848633,11.343847274780273,0.20608478784561157,39,40,9.310372230937627,105.40829467773438,68.39310608223538,-37.01518859549901,8000.0,1089.886318256732,False,False
161,2,"[38, 40]",-3.476979970932007,11.470897674560547,0.20549538731575012,39,40,9.210590436887259,104.83976745605469,67.82120774954504,-37.01855970650965,8000.0,1046.1234957470606,False,False
162,2,"[38, 40]",-3.5239737033843994,11.597431182861328,0.2048061043024063,39,40,9.111616398252066,104.26571655273438,67.2471922760037,-37.01852427673066,8000.0,1003.3247041513678,False,False
163,2,"[38, 40]",-3.569383144378662,11.723325729370117,0.2040076106786728,39,40,9.013536099305378,103.68444061279297,66.67148572173177,-37.01295489106121,8000.0,961.901673376411,False,False
164,2,"[38, 40]",-3.6131973266601562,11.848474502563477,0.20315095782279968,39,40,8.916420966774835,103.09430694580078,66.0944867802734,-36.99982016552738,8000.0,922.2379439436318,False,False
165,2,"[38, 40]",-3.6554107666015625,11.97279167175293,0.20228281617164612,39,40,8.820323203696436,102.49382781982422,65.5165438710074,-36.97728394881682,8000.0,884.669437749355,False,False
166,2,"[38, 40]",-3.6960222721099854,12.09620475769043,0.20144610106945038,39,40,8.725282795891973,101.8816146850586,64.93797440943789,-36.94364027562071,8000.0,849.4994662257177,False,False
