step,policy_name,clue_acquisition_mode,anomaly_conditional_alpha,anomaly_conditional_triggered,anomaly_gate_reason,anomaly_top_mass_ratio,anomaly_entropy_norm,anomaly_hotspot_stability,anomaly_pre_first_alpha_capped,mode,robot_cell,viewpoint_cell,segment_endpoint_cell,anchor_cell,anchor_source,anchor_centroid_cell,anchor_cluster_size,anchor_cluster_peak,anchor_cluster_mean,viewpoint_rule,replanned_this_step,replan_reason,commit_remaining,planned_commit_window,commit_policy,path_length_current,planned_segment_length,planned_viewpoint_path_length,segment_path_length,fraction_of_path_executed_before_replan,switch_count,explore_utility_raw,explore_utility_norm,focus_utility_raw,focus_utility_norm,recency_utility_raw,recency_utility_norm,search_info_gain_raw,search_info_gain_norm,recency_bias_raw,recency_bias_norm,exec_cost_raw,exec_cost_norm,clearance_penalty_raw,segment_min_clearance_cells,segment_mean_clearance_cells,near_obstacle_step_flag,near_obstacle_step_ratio,path_safety_mode,planner_adaptation_mode,safe_nav_lambda_clearance,marginal_information_gain_raw,marginal_information_gain_norm,execution_cost_raw,execution_cost_norm,continuity_bonus_raw,continuity_bonus_anchor_raw,continuity_bonus_viewpoint_raw,marginal_information_gain_score_term,recency_bias_score_term,execution_cost_score_term,continuity_bonus_score_term,maneuver_penalty_raw,maneuver_penalty_score_term,segment_turn_count,alpha_focus,kappa_commit,same_anchor_cluster,viewpoint_drift_norm,anchor_retention_bonus,viewpoint_retention_bonus,anchor_info_clue_share,anchor_info_intensity_share,candidate_pool_size,reachable_pool_size,a_star_checked_pool_size,selected_viewpoint_rank,sampling_priority_raw,sampling_priority_norm,viewpoint_sampling_mode,selected_by_final_score,sssp_build_time_ms,path_reconstruct_time_ms,sampling_pool_build_time_ms,priority_feature_time_ms,tree_depth,tree_first_layer_top_m,tree_second_layer_top_n,tree_discount_gamma,tree_root_rank,tree_child_rank,tree_root_score_raw,tree_child_score_raw,tree_total_score,tree_conditional_gain_lvl2,tree_redundant_visible_ratio_lvl2,tree_unique_visible_count_lvl1,tree_unique_visible_count_lvl2,tree_expansion_count,tree_planning_time_ms,tree_child_oracle_score_raw,tree_child_budget_score_raw,tree_child_oracle_gap_raw,tree_child_oracle_rank_of_budgeted,tree_child_budget_matches_oracle,tree_child_oracle_viewpoint_cell,tree_child_budget_viewpoint_cell,tree_child_full_candidate_count,u_turn_penalty_term,u_turn_penalty_applied,planned_first_move_dir,current_viewpoint_score,best_alternative_score,total_score,anchor_switch_count,focus_anchor_active,focus_on_anchor_cluster_steps,time_since_last_detection,remaining_intensity_mass,peak_intensity_ratio,known_free_observation_ratio,search_info_map_peak,search_info_map_mean,anomaly_viewpoint_prob,anomaly_viewpoint_weight,anomaly_viewpoint_acq,anomaly_visible_mean,selected_in_anomaly_top_band,effective_observation_gain,stale_refresh_ratio,detected_count_this_step,collision_this_step,collision_cell,path_invalidations_per_episode
55,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(20, 17)","(16, 37)","(17, 17)","(17, 41)",search_info,"(19, 41)",1280,0.9868019729855542,0.9477369266910415,simple_ring_priority,False,,0,4,adaptive_knownmap_soft,4,8,29,8,0.5,10,54.55106828984374,1.0,3.7002545202699997,1.0,5.772032550689338,1.0,58.25132281011374,1.0,5.772032550689338,1.0,8.0,0.0,0.0,5.0,7.0,False,0.0,soft_clearance_astar_v1,adaptive,1.0,58.25132281011374,1.0,8.0,0.0,0.0,0.0,0.0,6.5,2.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,0.0,0.0,0.0,0.5473236273698466,0.4526763726301533,24,24,24,1,0.7983959974073795,1.0,simple_ring,True,4.332800001066062,0.15920000078040175,0.4920999999740161,0.559300013264874,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(-1, 0)",8.5,8.5,8.5,6,True,55,26,2.0,1.3689886533774518,0.23415841584158417,0.9888317734859058,0.7451275037290026,0.4894747237967117,1.6118434047458896,0.8062841529655667,0.40665456165995434,False,0.13580246913580246,0.037037037037037035,0,False,,0
56,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(19, 17)","(16, 37)","(16, 21)","(17, 41)",search_info,"(19, 41)",1220,0.9889219424565692,0.9371137672941153,simple_ring_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,24,8,0.625,10,53.74514143046874,1.0,4.088492170610451,1.0,2.7509708904109584,0.0,57.83363360107919,1.0,2.7509708904109584,0.0,8.25,1.0,0.0,5.0,5.75,False,0.0,soft_clearance_astar_v1,adaptive,1.0,57.83363360107919,1.0,8.25,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,1,0.0,0.0,True,0.0,0.0,0.0,0.5396047282575122,0.4603952717424879,24,24,24,1,1.022718950919176,1.0,simple_ring,True,4.1234000000258675,0.13610000132757705,0.45450000106939115,0.5284999933792278,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(-1, 0)",6.15,6.15,6.15,6,True,56,27,2.0,1.3750884105087091,0.2381188118811881,0.997825194641988,0.7559424537428318,0.48251589684101,1.6031448710512626,0.8019316012822323,0.38619829674627293,False,0.13580246913580246,0.037037037037037035,0,False,,0
57,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(18, 17)","(16, 37)","(16, 21)","(17, 41)",search_info,"(19, 41)",1220,0.9889219424565692,0.9371137672941153,simple_ring_priority,False,,3,4,adaptive_knownmap_soft,7,8,24,8,0.125,10,53.74514143046874,1.0,4.088492170610451,1.0,2.7509708904109584,0.0,57.83363360107919,1.0,2.7509708904109584,0.0,8.25,1.0,0.0,5.0,5.75,False,0.0,soft_clearance_astar_v1,adaptive,1.0,57.83363360107919,1.0,8.25,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,1,0.0,0.0,True,0.0,0.0,0.0,0.5396047282575122,0.4603952717424879,24,24,24,1,1.022718950919176,1.0,simple_ring,True,4.1234000000258675,0.13610000132757705,0.45450000106939115,0.5284999933792278,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(-1, 0)",6.15,6.15,6.15,6,True,57,28,2.0,1.3812884154114808,0.24207920792079207,0.9939017308198708,0.7483382745547578,0.48251589684101,1.6031448710512626,0.8019316012822323,0.38619829674627293,False,0.13580246913580246,0.037037037037037035,0,False,,0
58,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(17, 17)","(16, 37)","(16, 21)","(17, 41)",search_info,"(19, 41)",1220,0.9889219424565692,0.9371137672941153,simple_ring_priority,False,,2,4,adaptive_knownmap_soft,6,8,24,8,0.25,10,53.74514143046874,1.0,4.088492170610451,1.0,2.7509708904109584,0.0,57.83363360107919,1.0,2.7509708904109584,0.0,8.25,1.0,0.0,5.0,5.75,False,0.0,soft_clearance_astar_v1,adaptive,1.0,57.83363360107919,1.0,8.25,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,1,0.0,0.0,True,0.0,0.0,0.0,0.5396047282575122,0.4603952717424879,24,24,24,1,1.022718950919176,1.0,simple_ring,True,4.1234000000258675,0.13610000132757705,0.45450000106939115,0.5284999933792278,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(-1, 0)",6.15,6.15,6.15,6,True,58,29,2.0,1.3875239629237397,0.24653465346534653,0.9932011335397035,0.7343007514679094,0.48251589684101,1.6031448710512626,0.8019316012822323,0.38619829674627293,False,0.13580246913580246,0.024691358024691357,0,False,,0
59,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 17)","(16, 37)","(16, 21)","(17, 41)",search_info,"(19, 41)",1220,0.9889219424565692,0.9371137672941153,simple_ring_priority,False,,1,4,adaptive_knownmap_soft,5,8,24,8,0.375,10,53.74514143046874,1.0,4.088492170610451,1.0,2.7509708904109584,0.0,57.83363360107919,1.0,2.7509708904109584,0.0,8.25,1.0,0.0,5.0,5.75,False,0.0,soft_clearance_astar_v1,adaptive,1.0,57.83363360107919,1.0,8.25,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,1,0.0,0.0,True,0.0,0.0,0.0,0.5396047282575122,0.4603952717424879,24,24,24,1,1.022718950919176,1.0,simple_ring,True,4.1234000000258675,0.13610000132757705,0.45450000106939115,0.5284999933792278,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(-1, 0)",6.15,6.15,6.15,6,True,59,30,2.0,1.3932353276983676,0.2504950495049505,0.9812332911655073,0.7216014101303531,0.48251589684101,1.6031448710512626,0.8019316012822323,0.38619829674627293,False,0.125,0.025,0,False,,0
60,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 18)","(16, 37)","(16, 21)","(17, 41)",search_info,"(19, 41)",1220,0.9889219424565692,0.9371137672941153,simple_ring_priority,False,,0,4,adaptive_knownmap_soft,4,8,24,8,0.5,10,53.74514143046874,1.0,4.088492170610451,1.0,2.7509708904109584,0.0,57.83363360107919,1.0,2.7509708904109584,0.0,8.25,1.0,0.0,5.0,5.75,False,0.0,soft_clearance_astar_v1,adaptive,1.0,57.83363360107919,1.0,8.25,1.0,0.0,0.0,0.0,6.5,0.0,-0.35,0.0,0.0,-0.0,1,0.0,0.0,True,0.0,0.0,0.0,0.5396047282575122,0.4603952717424879,24,24,24,1,1.022718950919176,1.0,simple_ring,True,4.1234000000258675,0.13610000132757705,0.45450000106939115,0.5284999933792278,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(-1, 0)",6.15,6.15,6.15,6,True,60,31,2.0,1.3983269773648253,0.252970297029703,0.9954357159375897,0.6998665593573185,0.48251589684101,1.6031448710512626,0.8019316012822323,0.38619829674627293,False,0.0625,0.0,0,False,,0
61,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 19)","(23, 37)","(16, 26)","(23, 41)",search_info,"(20, 41)",997,0.9952957447671977,0.9046384437005642,simple_ring_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,26,8,0.625,11,62.64279333671874,1.0,4.442009844125808,1.0,0.8207476851851851,0.14816285450453387,67.08480318084455,1.0,0.8207476851851851,0.14816285450453387,8.0,0.0,0.0,5.0,5.25,False,0.0,soft_clearance_astar_v1,adaptive,1.0,67.08480318084455,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.29632570900906774,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.45628365363901,0.54371634636099,24,24,24,1,0.8433655369647288,1.0,simple_ring,True,4.3863999999302905,0.1812999980757013,0.589600000239443,0.6662000050710049,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.796325709009068,6.796325709009068,6.796325709009068,6,True,61,32,1.9999999999999998,1.4040076149831318,0.25693069306930694,0.991986270070687,0.6907870506493866,0.461063319914057,1.5763291498925713,0.7885053651387621,0.21497043687105272,False,0.1,0.0,0,False,,0
62,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 20)","(23, 37)","(16, 26)","(23, 41)",search_info,"(20, 41)",997,0.9952957447671977,0.9046384437005642,simple_ring_priority,False,,3,4,adaptive_knownmap_soft,7,8,26,8,0.125,11,62.64279333671874,1.0,4.442009844125808,1.0,0.8207476851851851,0.14816285450453387,67.08480318084455,1.0,0.8207476851851851,0.14816285450453387,8.0,0.0,0.0,5.0,5.25,False,0.0,soft_clearance_astar_v1,adaptive,1.0,67.08480318084455,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.29632570900906774,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.45628365363901,0.54371634636099,24,24,24,1,0.8433655369647288,1.0,simple_ring,True,4.3863999999302905,0.1812999980757013,0.589600000239443,0.6662000050710049,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.796325709009068,6.796325709009068,6.796325709009068,6,True,62,33,2.0000000000000004,1.410509372666719,0.2613861386138614,0.9892292698551448,0.7114779225891651,0.461063319914057,1.5763291498925713,0.7885053651387621,0.21497043687105272,False,0.1125,0.0,0,False,,0
63,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 21)","(23, 37)","(16, 26)","(23, 41)",search_info,"(20, 41)",997,0.9952957447671977,0.9046384437005642,simple_ring_priority,False,,2,4,adaptive_knownmap_soft,6,8,26,8,0.25,11,62.64279333671874,1.0,4.442009844125808,1.0,0.8207476851851851,0.14816285450453387,67.08480318084455,1.0,0.8207476851851851,0.14816285450453387,8.0,0.0,0.0,5.0,5.25,False,0.0,soft_clearance_astar_v1,adaptive,1.0,67.08480318084455,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.29632570900906774,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.45628365363901,0.54371634636099,24,24,24,1,0.8433655369647288,1.0,simple_ring,True,4.3863999999302905,0.1812999980757013,0.589600000239443,0.6662000050710049,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.796325709009068,6.796325709009068,6.796325709009068,6,True,63,34,2.0,1.4177319749250157,0.26584158415841586,0.9870345179128437,0.7234925558531795,0.461063319914057,1.5763291498925713,0.7885053651387621,0.21497043687105272,False,0.1125,0.0,0,False,,0
64,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 22)","(23, 37)","(16, 26)","(23, 41)",search_info,"(20, 41)",997,0.9952957447671977,0.9046384437005642,simple_ring_priority,False,,1,4,adaptive_knownmap_soft,5,8,26,8,0.375,11,62.64279333671874,1.0,4.442009844125808,1.0,0.8207476851851851,0.14816285450453387,67.08480318084455,1.0,0.8207476851851851,0.14816285450453387,8.0,0.0,0.0,5.0,5.25,False,0.0,soft_clearance_astar_v1,adaptive,1.0,67.08480318084455,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.29632570900906774,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.45628365363901,0.54371634636099,24,24,24,1,0.8433655369647288,1.0,simple_ring,True,4.3863999999302905,0.1812999980757013,0.589600000239443,0.6662000050710049,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.796325709009068,6.796325709009068,6.796325709009068,6,True,64,35,2.0,1.4255838932304232,0.2702970297029703,0.988147003201934,0.7074728981281911,0.461063319914057,1.5763291498925713,0.7885053651387621,0.21497043687105272,False,0.125,0.0125,0,False,,0
65,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 23)","(23, 37)","(16, 26)","(23, 41)",search_info,"(20, 41)",997,0.9952957447671977,0.9046384437005642,simple_ring_priority,False,,0,4,adaptive_knownmap_soft,4,8,26,8,0.5,11,62.64279333671874,1.0,4.442009844125808,1.0,0.8207476851851851,0.14816285450453387,67.08480318084455,1.0,0.8207476851851851,0.14816285450453387,8.0,0.0,0.0,5.0,5.25,False,0.0,soft_clearance_astar_v1,adaptive,1.0,67.08480318084455,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.29632570900906774,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.45628365363901,0.54371634636099,24,24,24,1,0.8433655369647288,1.0,simple_ring,True,4.3863999999302905,0.1812999980757013,0.589600000239443,0.6662000050710049,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",6.796325709009068,6.796325709009068,6.796325709009068,6,True,65,36,1.9999999999999998,1.4339474101438323,0.27524752475247527,0.9897007735920007,0.6689430276667307,0.461063319914057,1.5763291498925713,0.7885053651387621,0.21497043687105272,False,0.125,0.0,0,False,,0
66,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 24)","(16, 37)","(16, 31)","(16, 41)",search_info,"(18, 41)",939,0.9896455129360275,0.8819277660925323,simple_ring_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,14,8,0.625,12,58.171801807031244,1.0,5.646859732073045,1.0,0.0,0.0,63.81866153910429,1.0,0.0,0.0,8.0,0.0,0.0,2.0,4.125,False,0.0,soft_clearance_astar_v1,adaptive,1.0,63.81866153910429,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.443659433558629,0.556340566441371,24,24,24,1,1.5324287905741394,1.0,simple_ring,True,4.073500000231434,0.1401999998051906,0.5337000002327841,0.5390999958763132,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",5.81009633559368,6.5,6.5,6,True,66,37,2.0,1.442735517022699,0.2801980198019802,0.9891374194774063,0.6002254262493649,0.5325693605528119,1.665711700691015,1.0859123421788113,0.49919303166202134,True,0.125,0.0,0,False,,0
67,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 25)","(16, 37)","(16, 31)","(16, 41)",search_info,"(18, 41)",939,0.9896455129360275,0.8819277660925323,simple_ring_priority,False,,3,4,adaptive_knownmap_soft,7,8,14,8,0.125,12,58.171801807031244,1.0,5.646859732073045,1.0,0.0,0.0,63.81866153910429,1.0,0.0,0.0,8.0,0.0,0.0,2.0,4.125,False,0.0,soft_clearance_astar_v1,adaptive,1.0,63.81866153910429,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.443659433558629,0.556340566441371,24,24,24,1,1.5324287905741394,1.0,simple_ring,True,4.073500000231434,0.1401999998051906,0.5337000002327841,0.5390999958763132,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",5.81009633559368,6.5,6.5,6,True,67,38,1.9999999999999998,1.451950193036725,0.2856435643564356,0.9896003617195044,0.49983505405680756,0.5325693605528119,1.665711700691015,1.0859123421788113,0.49919303166202134,True,0.13580246913580246,0.0,0,False,,0
68,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 26)","(16, 37)","(16, 31)","(16, 41)",search_info,"(18, 41)",939,0.9896455129360275,0.8819277660925323,simple_ring_priority,False,,2,4,adaptive_knownmap_soft,6,8,14,8,0.25,12,58.171801807031244,1.0,5.646859732073045,1.0,0.0,0.0,63.81866153910429,1.0,0.0,0.0,8.0,0.0,0.0,2.0,4.125,False,0.0,soft_clearance_astar_v1,adaptive,1.0,63.81866153910429,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.443659433558629,0.556340566441371,24,24,24,1,1.5324287905741394,1.0,simple_ring,True,4.073500000231434,0.1401999998051906,0.5337000002327841,0.5390999958763132,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",5.81009633559368,6.5,6.5,6,True,68,39,2.0,1.460578499744068,0.2900990099009901,0.9902970015170763,0.5313483110392968,0.5325693605528119,1.665711700691015,1.0859123421788113,0.49919303166202134,True,0.11392405063291139,0.0,0,False,,0
69,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 27)","(16, 37)","(16, 31)","(16, 41)",search_info,"(18, 41)",939,0.9896455129360275,0.8819277660925323,simple_ring_priority,False,,1,4,adaptive_knownmap_soft,5,8,14,8,0.375,12,58.171801807031244,1.0,5.646859732073045,1.0,0.0,0.0,63.81866153910429,1.0,0.0,0.0,8.0,0.0,0.0,2.0,4.125,False,0.0,soft_clearance_astar_v1,adaptive,1.0,63.81866153910429,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.443659433558629,0.556340566441371,24,24,24,1,1.5324287905741394,1.0,simple_ring,True,4.073500000231434,0.1401999998051906,0.5337000002327841,0.5390999958763132,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",5.81009633559368,6.5,6.5,6,True,69,40,2.0,1.468487271784766,0.29405940594059404,0.9907855764961864,0.473339528191589,0.5325693605528119,1.665711700691015,1.0859123421788113,0.49919303166202134,True,0.10526315789473684,0.0,0,False,,0
70,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(16, 28)","(16, 37)","(16, 31)","(16, 41)",search_info,"(18, 41)",939,0.9896455129360275,0.8819277660925323,simple_ring_priority,False,,0,4,adaptive_knownmap_soft,4,8,14,8,0.5,12,58.171801807031244,1.0,5.646859732073045,1.0,0.0,0.0,63.81866153910429,1.0,0.0,0.0,8.0,0.0,0.0,2.0,4.125,False,0.0,soft_clearance_astar_v1,adaptive,1.0,63.81866153910429,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.0,-0.0,0.0,0.0,-0.0,0,0.0,0.0,True,1.0,0.0,0.0,0.443659433558629,0.556340566441371,24,24,24,1,1.5324287905741394,1.0,simple_ring,True,4.073500000231434,0.1401999998051906,0.5337000002327841,0.5390999958763132,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(0, 1)",5.81009633559368,6.5,6.5,6,True,70,41,2.0,1.4759301157657474,0.298019801980198,0.9871245374924754,0.4299775375259602,0.5325693605528119,1.665711700691015,1.0859123421788113,0.49919303166202134,True,0.1095890410958904,0.0,0,False,,0
71,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(17, 28)","(24, 28)","(24, 28)","(26, 31)",search_info,"(26, 31)",62,0.9870772480192969,0.9570475551712966,simple_ring_priority,True,commit_expired,4,4,adaptive_knownmap_soft,8,8,8,8,0.625,13,57.09874261640625,0.934001117903703,5.1520091036959945,0.9159940837855697,0.7653486862562188,0.295597700120509,62.250751720102244,1.0,0.7653486862562188,0.295597700120509,8.0,0.0,0.0,2.0,2.875,False,0.0,soft_clearance_astar_v1,adaptive,1.0,62.250751720102244,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.591195400241018,-0.0,0.0,0.0,-0.0,0,0.0,0.0,False,1.0,0.0,0.0,0.5071604919196866,0.4928395080803133,24,24,24,2,1.453894455994198,0.9893556359348902,simple_ring,True,3.765499999644817,0.04890000673185568,0.427399998443434,0.31570000101055484,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(1, 0)",1.938432212000885,7.091195400241018,7.091195400241018,7,True,71,0,1.0,1.477231184965351,0.2995049504950495,0.9878123800363781,0.42183476221528315,0.9999999999998168,2.249999999999771,8.129632012402855,0.6387442400627364,True,0.04285714285714286,0.0,1,False,,0
72,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(18, 28)","(24, 28)","(24, 28)","(26, 31)",search_info,"(26, 31)",62,0.9870772480192969,0.9570475551712966,simple_ring_priority,False,,3,4,adaptive_knownmap_soft,7,8,8,8,0.125,13,57.09874261640625,0.934001117903703,5.1520091036959945,0.9159940837855697,0.7653486862562188,0.295597700120509,62.250751720102244,1.0,0.7653486862562188,0.295597700120509,8.0,0.0,0.0,2.0,2.875,False,0.0,soft_clearance_astar_v1,adaptive,1.0,62.250751720102244,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.591195400241018,-0.0,0.0,0.0,-0.0,0,0.0,0.0,False,1.0,0.0,0.0,0.5071604919196866,0.4928395080803133,24,24,24,2,1.453894455994198,0.9893556359348902,simple_ring,True,3.765499999644817,0.04890000673185568,0.427399998443434,0.31570000101055484,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(1, 0)",1.938432212000885,7.091195400241018,7.091195400241018,7,True,72,1,0.9999999999999998,1.4833600737930732,0.30297029702970296,0.9872077532561665,0.4085942029064789,0.9999999999998168,2.249999999999771,8.129632012402855,0.6387442400627364,True,0.10294117647058823,0.0,0,False,,0
73,marine_knownmap_path_v2_infosampled,ucb,0.0,False,mode_not_conditional,0.0,0.0,1.0,False,SEARCH,"(19, 28)","(24, 28)","(24, 28)","(26, 31)",search_info,"(26, 31)",62,0.9870772480192969,0.9570475551712966,simple_ring_priority,False,,2,4,adaptive_knownmap_soft,6,8,8,8,0.25,13,57.09874261640625,0.934001117903703,5.1520091036959945,0.9159940837855697,0.7653486862562188,0.295597700120509,62.250751720102244,1.0,0.7653486862562188,0.295597700120509,8.0,0.0,0.0,2.0,2.875,False,0.0,soft_clearance_astar_v1,adaptive,1.0,62.250751720102244,1.0,8.0,0.0,0.0,0.0,0.0,6.5,0.591195400241018,-0.0,0.0,0.0,-0.0,0,0.0,0.0,False,1.0,0.0,0.0,0.5071604919196866,0.4928395080803133,24,24,24,2,1.453894455994198,0.9893556359348902,simple_ring,True,3.765499999644817,0.04890000673185568,0.427399998443434,0.31570000101055484,1,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,False,,,0,0.0,False,"(1, 0)",1.938432212000885,7.091195400241018,7.091195400241018,7,True,73,2,1.0,1.4900485715783747,0.3074257425742574,0.9876997062148909,0.41913616845855434,0.9999999999998168,2.249999999999771,8.129632012402855,0.6387442400627364,True,0.1323529411764706,0.0,0,False,,0
