run_kind,policy_step,tick_in_policy_step,tick_global,post_arrival_stabilization_tick,post_arrival_scan_tick,post_scan_recenter_tick,scan_direction,capture_phase,agent_name,planner_callback_step,planned_path_source,preset_trajectory_used,target_cell,target_world,wait_applied,loc_x,loc_y,loc_z,projected_row,projected_col,projection_matches_target,arrived,distance_to_waypoint_m,heading_deg,selected_sensor,fallback_used,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,cmd_l,cmd_r,target_heading_deg,heading_error_deg,inter_vessel_distance_m
calibration,18,71,4501,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.5653991699219,-126.7169189453125,0.17469321191310883,53,2,True,True,4.087285457790425,259.5178453055504,LocationSensor,False,False,True,False,[],,6292.893919958241,474.0375708546044,234.3676704084287,-26.046555499729777,361.1540785838246
calibration,18,72,4502,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.5601501464844,220.019287109375,0.1820518672466278,18,12,False,False,6.5601784988677725,310.5342340558187,LocationSensor,False,False,True,False,[],,-2282.485709841469,8000.0,359.7156303391997,49.74619979741186,361.2594718380474
calibration,18,72,4502,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.5693054199219,-126.83162689208984,0.17455734312534332,53,2,True,True,3.993352512933141,258.5971466211654,LocationSensor,False,False,True,False,[],,6248.709808133635,423.0543951501277,233.4408556132459,-26.076989692304494,361.2594718380474
calibration,18,73,4503,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.53759765625,220.0072021484375,0.183149054646492,18,12,False,False,6.537601623374401,311.21528888494026,LocationSensor,False,False,True,False,[],,-2211.0496653129044,8000.0,359.83154855338375,49.29731449756508,361.36355566191514
calibration,18,73,4503,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.5745544433594,-126.94402313232422,0.17445693910121918,53,2,True,True,3.9015100620140952,257.65066397051737,LocationSensor,False,False,True,False,[],,6204.233636668861,375.3049310506376,232.50550490908898,-26.09164171207641,361.36355566191514
calibration,18,74,4504,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.51739501953125,219.99627685546875,0.18427525460720062,18,12,False,False,6.51739608297792,312.00968265756404,LocationSensor,False,False,True,False,[],,-2116.480408702577,8000.0,359.9368800951578,48.721591210217525,361.46625182347293
calibration,18,74,4504,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.5811462402344,-127.05410766601562,0.1743791401386261,53,2,True,True,3.8117102663450444,256.6771205728008,LocationSensor,False,False,True,False,[],,6159.311492712346,331.031660906207,231.5619267686651,-26.08873720185227,361.46625182347293
calibration,18,75,4505,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.4992980957031,219.9864044189453,0.18536865711212158,18,12,False,False,6.499312315671134,312.91456855535813,LocationSensor,False,False,True,False,[],,-1999.831626069316,8000.0,0.03273093687178569,48.023048279307716,361.5675016502912
calibration,18,75,4505,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.5890197753906,-127.16187286376953,0.17437201738357544,53,2,True,True,3.723948346159655,255.67543355268458,LocationSensor,False,False,True,False,[],,6113.735253684109,290.46251537522676,230.61079628696572,-26.066324285835066,361.5675016502912
calibration,18,76,4506,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.48309326171875,219.9774627685547,0.18619729578495026,18,12,False,False,6.483132434783689,313.92718390117466,LocationSensor,False,True,True,False,[],,-1862.112399240585,8000.0,0.11985421606700629,47.20528566070885,361.6672696489585
calibration,18,76,4506,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.5981750488281,-127.26734161376953,0.17442092299461365,53,2,True,True,3.6381568069432477,254.64471071402792,LocationSensor,False,True,True,False,[],,6067.380760326873,253.73503829757556,229.65220203264045,-26.023231520044135,361.6672696489585
calibration,18,77,4507,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.4685974121094,219.9693603515625,0.18672876060009003,18,12,False,False,6.4686699767420865,315.0448293469422,LocationSensor,False,False,True,False,[],,-1704.367416513854,8000.0,0.19917699622947752,46.271993095054825,361.7655460004877
calibration,18,77,4507,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.6085510253906,-127.37055969238281,0.17439603805541992,53,2,True,True,3.5542910023635095,253.58425571208585,LocationSensor,False,False,True,False,[],,6020.069537507799,220.98961480253502,228.68667910230423,-25.958031611723698,361.7655460004877
calibration,18,78,4508,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.45562744140625,219.9619903564453,0.18699267506599426,18,12,False,False,6.455739337615836,316.26486584284174,LocationSensor,False,False,True,False,[],,-1527.608573416007,8000.0,0.27138949922884675,45.22656015228665,361.8623245016452
calibration,18,78,4508,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.62017822265625,-127.47156524658203,0.1744166612625122,53,2,True,True,3.4722520061498052,252.4935653561916,LocationSensor,False,False,True,False,[],,5971.730674455616,192.21588735596288,227.71380220159674,-25.870453510489114,361.8623245016452
calibration,18,79,4509,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.4434509277344,219.9547119140625,0.1870114952325821,18,12,False,False,6.443610080447828,317.57747280028445,LocationSensor,False,False,True,False,[],,-1332.897406947623,8000.0,0.337343970241976,44.072478127400245,361.9572519847907
calibration,18,79,4509,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.6330261230469,-127.57042694091797,0.17447352409362793,53,2,True,True,3.3919596966349306,251.37231959696214,LocationSensor,False,False,True,False,[],,5922.185105002902,167.5057288399912,226.7342809261047,-25.759284430086893,361.9572519847907
calibration,18,80,4510,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.4311828613281,219.9468231201172,0.18687739968299866,18,12,False,False,6.4314027067502675,318.9712366557361,LocationSensor,False,False,True,False,[],,-1123.5929917019625,8000.0,0.40269934363622717,42.82522654335179,362.049969067599
calibration,18,80,4510,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.6471252441406,-127.66720581054688,0.17461803555488586,53,2,True,True,3.313298710817752,250.2203848540522,LocationSensor,False,False,True,False,[],,5871.372075810343,146.78117257870917,225.74771817554367,-25.624601421418475,362.049969067599
calibration,18,81,4511,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.41796875,219.9376983642578,0.18661737442016602,18,12,False,False,6.418271135577923,320.4345636014397,LocationSensor,False,False,True,False,[],,-903.4662684738178,8000.0,0.4737450974322406,41.502508441696136,362.1401848237388
calibration,18,81,4511,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.66241455078125,-127.76199340820312,0.17472097277641296,53,2,True,True,3.2361982691617475,249.03779884260803,LocationSensor,False,False,True,False,[],,5819.165111672871,130.022631172641,224.75445882426695,-25.465926029785265,362.1401848237388
calibration,18,82,4512,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.4029846191406,219.92678833007812,0.18631628155708313,18,12,False,False,6.403403156257161,321.9558340383601,LocationSensor,False,True,True,False,[],,-676.156288746909,8000.0,0.5561742047423658,40.121610603302656,362.227692619344
calibration,18,82,4512,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.678955078125,-127.85486602783203,0.1748434156179428,53,2,True,True,3.1605140860168386,247.82476355600727,LocationSensor,False,True,True,False,[],,5765.611578521139,116.9926474031763,223.7532656527051,-25.28453318990293,362.227692619344
calibration,18,83,4513,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.3854064941406,219.91363525390625,0.18605108559131622,18,12,False,False,6.385990523386416,323.523557982996,LocationSensor,False,False,True,False,[],,-445.13187215875496,8000.0,0.6550908929124684,38.6992568545524,362.3123800270197
calibration,18,83,4513,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.69677734375,-127.94591522216797,0.17498239874839783,53,2,True,True,3.086113879749834,246.58163017738354,LocationSensor,False,False,True,False,[],,5710.604325040816,107.60559734150411,222.74443701582442,-25.080326540182853,362.3123800270197
calibration,18,84,4514,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.3645324707031,219.8979034423828,0.18594960868358612,18,12,False,False,6.365351308271344,325.1265263494854,LocationSensor,False,False,True,False,[],,-213.6485160481093,8000.0,0.7748972202356985,37.25133923723968,362.39420944112584
calibration,18,84,4514,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.71588134765625,-128.0352325439453,0.17513614892959595,53,2,True,True,3.012890501554319,245.30889369816333,LocationSensor,False,False,True,False,[],,5654.117397268844,101.66499321011361,221.7275607477091,-24.85406942967444,362.39420944112584
calibration,18,85,4515,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.3395690917969,219.8793487548828,0.1860669106245041,18,12,False,False,6.340717072430735,326.7538982257802,LocationSensor,False,False,True,False,[],,15.379069720987445,8000.0,0.919030610993246,35.792504261507815,362.47325714782164
calibration,18,85,4515,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.73626708984375,-128.12290954589844,0.1752450317144394,53,2,True,True,2.9407405974352265,244.0071727851631,LocationSensor,False,False,True,False,[],,5596.200780728075,98.89308262048735,220.70166480860533,-24.607228889558,362.47325714782164
calibration,18,86,4516,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.3099060058594,219.85780334472656,0.18633303046226501,18,12,False,False,6.311508036242302,328.3953461867312,LocationSensor,False,False,True,False,[],,239.24862954775563,7910.0723166163625,1.0902906209373437,34.33639239515719,362.54964637352066
calibration,18,86,4516,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.75799560546875,-128.20904541015625,0.17537379264831543,53,2,True,True,2.8695125105111203,242.67719350578668,LocationSensor,False,False,True,False,[],,5536.938518304145,98.97213183892973,219.6655694196581,-24.341603365504994,362.54964637352066
calibration,18,87,4517,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.27496337890625,219.83323669433594,0.1868000328540802,18,12,False,False,6.277178936969262,330.04111967866953,LocationSensor,False,False,True,False,[],,455.59422371357414,7804.546769097754,1.2909684283278415,32.89562224159664,362.62360228466406
calibration,18,87,4517,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.7811279296875,-128.29371643066406,0.17552252113819122,53,2,True,True,2.799070717827377,241.3197770489743,LocationSensor,False,False,True,False,[],,5476.366649726478,101.60451390184517,218.6185070784842,-24.05868642730246,362.62360228466406
calibration,18,88,4518,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.2342224121094,219.80564880371094,0.18751166760921478,18,12,False,False,6.237251114966097,331.68212547799294,LocationSensor,False,True,True,False,[],,662.408938155269,7695.379542333052,1.5223331989007305,31.481213520231222,362.695360526639
calibration,18,88,4518,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.8056640625,-128.37701416015625,0.17569199204444885,53,2,True,True,2.729321022330889,239.93582141890562,LocationSensor,False,True,True,False,[],,5414.531074096478,106.50412587050096,217.55981285561063,-23.759964193363658,362.695360526639
calibration,18,89,4519,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.1872253417969,219.77516174316406,0.18844488263130188,18,12,False,False,6.191309204999413,333.30999117954195,LocationSensor,False,False,True,False,[],,857.9102410809787,7583.093522293089,1.7856112956020367,30.103485817609112,362.76526859999916
calibration,18,89,4519,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.8316955566406,-128.45901489257812,0.1758245974779129,53,2,True,True,2.660108881303173,238.52627881454055,LocationSensor,False,False,True,False,[],,5351.622929022511,113.23044852068779,216.48755731220086,-23.448264106704755,362.76526859999916
calibration,18,90,4520,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.1336669921875,219.74197387695312,0.18957489728927612,18,12,False,False,6.139091809968724,334.91711088446993,LocationSensor,False,False,True,False,[],,1040.670113419471,7468.211328718341,2.0811618266523495,28.77117064711041,362.83366502354227
calibration,18,90,4520,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.8592224121094,-128.53977966308594,0.1759277880191803,53,2,True,True,2.591364913159129,237.09214488312648,LocationSensor,False,False,True,False,[],,5287.714096149737,121.45521440588345,215.40090148673593,-23.125377327804614,362.83366502354227
calibration,18,91,4521,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.0732727050781,219.706298828125,0.19087514281272888,18,12,False,False,6.080370196674518,336.49666213767335,LocationSensor,False,False,True,False,[],,1209.5942498408294,7351.308178477177,2.4088520631866888,27.49174117871678,362.9009123127638
calibration,18,91,4521,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.8883056640625,-128.61936950683594,0.17594987154006958,53,2,True,True,2.52297315227193,235.6344354175198,LocationSensor,False,False,True,False,[],,5223.03504419522,130.73493123892422,214.2978242201274,-22.79432066299907,362.9009123127638
calibration,18,92,4522,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-276.0058288574219,219.66842651367188,0.19208192825317383,18,12,False,False,6.014974749861976,338.0426429001409,LocationSensor,False,False,True,False,[],,1363.7674052100028,7232.984772904869,2.7686452793763543,26.271983141703004,362.9674067222872
calibration,18,92,4522,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.9189758300781,-128.6978302001953,0.17584457993507385,53,2,True,True,2.4548539230109823,234.15417451495722,LocationSensor,False,False,True,False,[],,5157.759790658971,140.66453067880047,213.17674918221087,-22.457686235308927,362.9674067222872
calibration,18,93,4523,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.9313049316406,219.62869262695312,0.1931287944316864,18,12,False,False,5.942915728611956,339.5499710824357,LocationSensor,False,False,True,False,[],,1502.5479409338036,7113.822191996471,3.1600126092286045,25.11736970908771,363.0335549538611
calibration,18,93,4523,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.9513244628906,-128.77520751953125,0.17562931776046753,53,2,True,True,2.386878312055975,232.65235716485756,LocationSensor,False,False,True,False,[],,5092.127406254343,150.8036268111755,212.03565906419735,-22.118515450759872,363.0335549538611
calibration,18,94,4524,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.8502502441406,219.58763122558594,0.19403092563152313,18,12,False,False,5.864765632587478,341.01961492406735,LocationSensor,False,True,True,False,[],,1625.5996768405234,6994.432284927343,3.582115563341093,24.0321444809054,363.0997366356647
calibration,18,94,4524,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-377.9853515625,-128.8515167236328,0.17531980574131012,53,2,True,True,2.3190131872881405,231.1299586509261,LocationSensor,False,True,True,False,[],,5026.319204038447,160.7471334609977,210.87292399604374,-21.779433168813824,363.0997366356647
calibration,18,95,4525,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.7632141113281,219.54576110839844,0.19480212032794952,18,12,False,False,5.781087256187632,342.45251443698936,LocationSensor,False,False,True,False,[],,1734.0717967678597,6875.0790938363625,4.031960280941144,23.012345356873766,363.16631917667445
calibration,18,95,4525,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.0211181640625,-128.9267578125,0.17510657012462616,53,2,True,True,2.2511823812461653,229.58788684515252,LocationSensor,False,False,True,False,[],,4960.652843719727,170.0285821356665,209.68600932110243,-21.44394932982368,363.16631917667445
calibration,18,96,4526,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.6706237792969,219.50350952148438,0.1953960508108139,18,12,False,False,5.692317352500987,343.84959300051344,LocationSensor,False,False,True,False,[],,1829.0807355214424,6756.0021570600675,4.506561581267436,22.05404714427806,363.23362843924247
calibration,18,96,4526,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.0586242675781,-129.00096130371094,0.17504335939884186,53,2,True,True,2.183350189758739,228.02699964147055,LocationSensor,False,False,True,False,[],,4895.357222902137,178.26693139670215,208.4730926822309,-21.114794162921612,363.23362843924247
calibration,18,97,4527,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.572998046875,219.4612579345703,0.19582998752593994,18,12,False,False,5.598977606986477,345.2117423321093,LocationSensor,False,False,True,False,[],,1911.5367030701436,6637.4234209292445,5.003762015377474,21.15416901486401,363.30184109604096
calibration,18,97,4527,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.097900390625,-129.07406616210938,0.17511944472789764,53,2,True,True,2.1154990891360343,226.44804231355386,LocationSensor,False,False,True,False,[],,4830.857005348604,184.8761414914111,207.23050782916107,-20.796491812309483,363.30184109604096
calibration,18,98,4528,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.4706726074219,219.4193572998047,0.1960606873035431,18,12,False,False,5.501400251107546,346.539835475432,LocationSensor,False,False,True,False,[],,1982.3362158279933,6519.608478006202,5.521629138717618,20.309886806608347,363.3712291140822
calibration,18,98,4528,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.13897705078125,-129.14608764648438,0.17532484233379364,53,2,True,True,2.047577281815133,224.85167659300944,LocationSensor,False,False,True,False,[],,4767.3893021972335,189.56118476035863,205.95661805844043,-20.49142425511343,363.3712291140822
calibration,18,99,4529,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.3641052246094,219.37811279296875,0.1961081475019455,18,12,False,False,5.400034125720941,347.83472521818544,LocationSensor,False,False,True,False,[],,2042.2146550353077,6402.735126276339,6.058540122502988,19.518704647070933,363.4418807291155
calibration,18,99,4529,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.18182373046875,-129.21694946289062,0.17565008997917175,53,2,True,True,1.979629533714289,223.2384234331427,LocationSensor,False,False,True,False,[],,4705.382482225976,191.74068899343956,204.64756526597156,-20.20411132703788,363.4418807291155
calibration,18,100,4530,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.25360107421875,219.33778381347656,0.19599036872386932,18,12,False,False,5.295172756834856,349.0972405467997,LocationSensor,False,True,True,False,[],,2091.919327469508,6287.0394920353065,6.613059591611036,18.778334373425594,363.5139441985813
calibration,18,100,4530,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.2264709472656,-129.28662109375,0.17602725327014923,53,2,True,True,1.9116262094811671,221.60867602744204,LocationSensor,False,True,True,False,[],,4645.206514627402,191.03949400552847,203.3005350325182,-19.9378884006245,363.5139441985813
calibration,18,101,4531,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.1394958496094,219.29859924316406,0.19572359323501587,18,12,False,False,5.18713607011056,350.32819163848507,LocationSensor,False,False,True,False,[],,2132.030901055945,6172.705638604153,7.184241237943778,18.087000691144056,363.587451091091
calibration,18,101,4531,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.2728271484375,-129.3550262451172,0.17645327746868134,53,2,True,True,1.8436694941507743,219.96266548155887,LocationSensor,False,False,True,False,[],,4587.272331986528,186.9509790340262,201.91181336920184,-19.696862658240207,363.587451091091
calibration,18,102,4532,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-275.0220947265625,219.26077270507812,0.1953224241733551,18,12,False,False,5.07620847051462,351.5283660828502,LocationSensor,False,False,True,False,[],,2163.103660762135,6059.931346558944,7.771299442070152,17.443107803585065,363.6624465558831
calibration,18,102,4532,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.3209228515625,-129.4220733642578,0.17692451179027557,53,2,True,True,1.7757531547783576,218.30045503287445,LocationSensor,False,False,True,False,[],,4532.112356842899,178.97564153775238,200.47701224480676,-19.485653236752114,363.6624465558831
calibration,18,103,4533,False,False,False,0,transit,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-274.9017028808594,219.22445678710938,0.19480003416538239,18,13,True,True,4.962676536636839,352.6985334557734,LocationSensor,False,False,True,False,[],,2185.6457967278934,5948.8901590823425,8.373523835921358,16.845157753071135,363.7388794720374
calibration,18,103,4533,False,False,False,0,transit,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.37060546875,-129.48768615722656,0.17749546468257904,53,2,True,True,1.7080374738174493,216.62191033904745,LocationSensor,False,False,True,False,[],,4480.058997517011,166.7557153036073,198.99310551484683,-19.30734951802762,363.7388794720374
calibration,18,104,4534,True,False,False,0,post_arrival_stabilization,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-274.7785339355469,219.18983459472656,0.19416823983192444,18,13,True,True,4.8467261689799415,353.8394443753234,LocationSensor,False,False,True,False,[],,2200.0765407170843,5839.794999035128,8.990760508702014,16.292227052928638,363.81678227437465
calibration,18,104,4534,True,False,False,0,post_arrival_stabilization,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.421875,-129.55177307128906,0.17815518379211426,53,2,True,True,1.640544389904351,214.92669876632462,LocationSensor,False,False,True,False,[],,4431.794306421385,149.6818359843228,197.4541781549551,-19.16773218409236,363.81678227437465
calibration,18,105,4535,True,False,False,0,post_arrival_stabilization,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-274.65289306640625,219.15699768066406,0.19343768060207367,18,13,True,True,4.728643230126071,354.9518296894321,LocationSensor,False,False,True,False,[],,2206.7852685472144,5732.770794715157,9.622576349826383,15.783131974502965,363.8960238148157
calibration,18,105,4535,True,False,False,0,post_arrival_stabilization,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.474609375,-129.61422729492188,0.1787748783826828,53,2,True,True,1.5734157552348282,213.21426399881005,LocationSensor,False,False,True,False,[],,4387.761190021467,127.29739430410109,195.85587108953618,-19.07082767678844,363.8960238148157
calibration,18,106,4536,True,False,False,0,post_arrival_stabilization,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-274.5249328613281,219.12608337402344,0.19267666339874268,18,13,True,True,4.608551580343372,356.03640167800404,LocationSensor,False,True,True,False,[],,2206.093459230238,5628.058550409802,10.269341983626529,15.317512294194444,363.9765364648021
calibration,18,106,4536,True,False,False,0,post_arrival_stabilization,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.5286560058594,-129.6749267578125,0.1793547421693802,53,2,True,True,1.5068263874381749,211.48380598125502,LocationSensor,False,True,True,False,[],,4348.565486345873,99.07830635500432,194.1925702090892,-19.021693789720842,363.9765364648021
calibration,18,107,4537,True,False,False,0,post_arrival_stabilization,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-274.3948974609375,219.09716796875,0.19206424057483673,18,13,True,True,4.486672416034614,357.09385564538746,LocationSensor,False,False,True,False,[],,2198.261822456392,5525.78145155577,10.931154099436208,14.894752421432145,364.0581908225382
calibration,18,107,4537,True,False,False,0,post_arrival_stabilization,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.5838928222656,-129.7337646484375,0.17989327013492584,53,2,True,True,1.440916653124817,209.73427745515912,LocationSensor,False,False,True,False,[],,4314.814215662829,64.5370035990004,192.45857582407632,-19.025230157178697,364.0581908225382
calibration,18,108,4538,True,False,False,0,post_arrival_stabilization,sv0,True,baseline_GP_mainline_planner,False,"[18, 13]","[-270.0, 220.0, 0.0]",False,-274.26300048828125,219.07032775878906,0.1915850043296814,18,13,True,True,4.363194201403869,358.1248691842055,LocationSensor,False,False,True,False,[],,2183.5236278106595,5426.153276736417,11.608620755343239,14.51476510995576,364.14084231182187
calibration,18,108,4538,True,False,False,0,post_arrival_stabilization,sv1,True,baseline_GP_mainline_planner,False,"[53, 2]","[-380.0, -130.0, 0.0]",False,-378.6401672363281,-129.79061889648438,0.1803283840417862,53,2,True,True,1.375858129192436,207.9643519781639,LocationSensor,False,False,True,False,[],,4287.127591468934,23.12496805156252,190.64760916183675,-19.08666829332236,364.14084231182187
