episode_seed,map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,safe_nav_lambda_clearance,time_to_first_detection,time_to_all_found,detection_rate,found_count,known_free_observation_ratio_final,planning_time_ms_mean,path_length,clearance_penalty_raw_mean,near_obstacle_step_ratio,min_clearance_cells_mean,path_invalidations_per_episode,anomaly_top_band_selection_ratio_pre_first_detection,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection
6,harbor_cove,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,44,,0.6666666666666666,2,0.8333333333333334,23.720824489624203,240,0.0026041666666666665,0.0026041666666666665,4.479166666666667,0,0.3181818181818182,0.054291743770863286
7,harbor_cove,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,109,1.0,3,0.5332207207207207,18.174945455195317,109,0.005733944954128441,0.005733944954128441,6.63302752293578,0,0.11764705882352941,0.05139687075288219
8,harbor_cove,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,23,,0.6666666666666666,2,0.7150900900900901,21.286622449168842,240,0.0026041666666666665,0.0026041666666666665,5.175,0,1.0,0.08406256514663248
9,harbor_cove,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,17,,0.6666666666666666,2,0.8744369369369369,24.905089999883785,240,0.0067708333333333336,0.0067708333333333336,4.579166666666667,0,0.11764705882352941,0.050798337980569305
0,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,67,162,1.0,3,0.7188630490956073,25.101630302908067,162,0.0038580246913580245,0.0038580246913580245,3.5,0,0.2537313432835821,0.06087035382277575
1,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,30,154,1.0,3,0.6082687338501293,25.904403225849233,154,0.004058441558441558,0.004058441558441558,4.142857142857143,0,0.5,0.05444820195593546
2,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,64,221,1.0,3,0.7850129198966408,24.296453333469497,221,0.002828054298642534,0.002828054298642534,3.7013574660633486,0,0.21875,0.0490033004581302
3,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,57,,0.6666666666666666,2,0.8873385012919897,24.171710204037872,240,0.0026041666666666665,0.0026041666666666665,3.9125,0,0.03508771929824561,0.05769361833771834
4,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,,0.6666666666666666,2,0.8630490956072352,22.47276734710702,240,0.0026041666666666665,0.0026041666666666665,4.0125,0,0.2647058823529412,0.054484756981154486
5,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,45,,0.6666666666666666,2,0.7271317829457364,23.415281632748833,240,0.0026041666666666665,0.0026041666666666665,3.220833333333333,0,0.0,0.0484228547263887
6,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,,0.6666666666666666,2,0.7545219638242894,21.921016666586485,240,0.0026041666666666665,0.0026041666666666665,3.3333333333333335,0,0.11764705882352941,0.047363762932159305
7,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,19,230,1.0,3,0.7266149870801034,25.270932608612423,230,0.002717391304347826,0.002717391304347826,3.608695652173913,0,0.21052631578947367,0.04757940627172844
8,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,145,,0.6666666666666666,2,0.7457364341085271,27.399759183769063,240,0.0026041666666666665,0.0026041666666666665,3.341666666666667,0,0.3448275862068966,0.04750238500825576
9,peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,174,1.0,3,0.6516795865633075,23.596724999758106,174,0.0035919540229885057,0.0035919540229885057,3.7758620689655173,0,0.2647058823529412,0.051022873596018835
0,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,52,88,1.0,3,0.35390199637023595,19.228727778075456,88,0.007102272727272727,0.007102272727272727,7.386363636363637,0,0.09615384615384616,0.048013477290637076
1,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,61,,0.3333333333333333,1,0.7409255898366606,23.538682000144036,240,0.0026041666666666665,0.0026041666666666665,6.958333333333333,0,0.3442622950819672,0.04849139576374773
2,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,64,,0.6666666666666666,2,0.7672413793103449,17.292889796018635,240,0.0026041666666666665,0.0026041666666666665,7.9,0,0.375,0.04872014862744947
3,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,61,,0.6666666666666666,2,0.8634301270417423,19.73847291696984,240,0.005208333333333333,0.005208333333333333,7.041666666666667,0,0.18032786885245902,0.05787759617228622
4,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,38,201,1.0,3,0.7078039927404719,20.189380487863673,201,0.003109452736318408,0.003109452736318408,7.7711442786069655,0,0.34210526315789475,0.05085440417079328
5,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,11,58,1.0,3,0.24863883847549909,21.819649999997637,58,0.010775862068965518,0.010775862068965518,5.5344827586206895,0,0.09090909090909091,0.049522119042283236
6,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,22,160,1.0,3,0.46098003629764067,17.26325882383903,160,0.00390625,0.00390625,8.8125,0,0.5454545454545454,0.05227660112453929
7,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,41,102,1.0,3,0.3911070780399274,18.796747619489906,102,0.006127450980392157,0.006127450980392157,8.127450980392156,0,0.14634146341463414,0.046896274877272826
8,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,68,,0.6666666666666666,2,0.8203266787658802,21.351622916578588,240,0.0026041666666666665,0.0026041666666666665,7.6875,0,0.4117647058823529,0.043666392950786975
9,open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,87,106,1.0,3,0.41424682395644286,16.248140908745963,106,0.00589622641509434,0.00589622641509434,7.679245283018868,0,0.3103448275862069,0.05639503250666596
0,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,22,,0.6666666666666666,2,0.8682432432432432,20.729685714379265,240,0.0026041666666666665,0.0026041666666666665,4.920833333333333,0,0.5454545454545454,0.07298224392055457
1,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,38,,0.6666666666666666,2,0.7657657657657657,16.850074999778233,240,0.0026041666666666665,0.0026041666666666665,5.6125,0,0.47368421052631576,0.05898658203501453
2,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,207,1.0,3,0.7302927927927928,20.314353333136143,207,0.00785024154589372,0.00785024154589372,4.594202898550725,0,0.14285714285714285,0.056101803446913304
3,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,35,,0.3333333333333333,1,0.7961711711711712,19.371824999780074,240,0.0026041666666666665,0.0026041666666666665,5.0,0,0.14285714285714285,0.05496004785347889
4,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,36,67,1.0,3,0.3490990990990991,17.692299999907846,67,0.009328358208955223,0.009328358208955223,6.149253731343284,0,0.3055555555555556,0.061313497883973334
5,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,18,,0.6666666666666666,2,0.7905405405405406,23.786366666101067,240,0.0026041666666666665,0.0026041666666666665,5.016666666666667,0,0.16666666666666666,0.05654702790953877
6,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,44,,0.6666666666666666,2,0.8293918918918919,23.723892157089296,240,0.0026041666666666665,0.0026041666666666665,4.883333333333334,0,0.3181818181818182,0.054291743770863286
7,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,86,1.0,3,0.4583333333333333,17.633449999266304,86,0.007267441860465116,0.007267441860465116,6.453488372093023,0,0.11764705882352941,0.05139687075288219
8,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,32,131,1.0,3,0.589527027027027,15.272196296320073,131,0.004770992366412214,0.004770992366412214,6.3893129770992365,0,0.71875,0.09841716432245759
9,harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,17,161,1.0,3,0.5653153153153153,23.87147878835094,161,0.0038819875776397515,0.0038819875776397515,4.391304347826087,0,0.11764705882352941,0.050798337980569305
0,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,63,179,1.0,3,0.7260981912144703,26.071043243604976,179,0.0034916201117318434,0.0034916201117318434,3.653631284916201,0,0.12698412698412698,0.056161120724583444
1,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,30,154,1.0,3,0.5953488372093023,26.020454839219322,154,0.004058441558441558,0.004058441558441558,3.824675324675325,0,0.5,0.05444820195593546
2,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,65,178,1.0,3,0.7204134366925065,23.78631111069909,178,0.0035112359550561797,0.0035112359550561797,4.129213483146067,0,0.23076923076923078,0.04928299402884643
3,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,57,,0.6666666666666666,2,0.7772609819121447,25.154337499695128,240,0.0026041666666666665,0.0026041666666666665,3.3958333333333335,0,0.03508771929824561,0.05769361833771834
4,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,25,133,1.0,3,0.5229974160206718,21.09417037004109,133,0.004699248120300752,0.004699248120300752,4.390977443609023,0,0.4,0.06433589141125814
5,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,45,,0.6666666666666666,2,0.7844961240310078,25.471902040723705,240,0.0026041666666666665,0.0026041666666666665,3.245833333333333,0,0.0,0.0484228547263887
6,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,78,,0.6666666666666666,2,0.8780361757105943,17.145177550873438,240,0.0026041666666666665,0.0026041666666666665,3.620833333333333,0,0.1282051282051282,0.0539001810056031
7,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,19,,0.6666666666666666,2,0.7080103359173127,25.68092499980897,240,0.005208333333333333,0.005208333333333333,3.5625,0,0.21052631578947367,0.04757940627172844
8,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,130,236,1.0,3,0.9229974160206719,21.498647916966245,236,0.0026483050847457626,0.0026483050847457626,3.7711864406779663,0,0.15384615384615385,0.04719158097252012
9,peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,1.0,34,,0.6666666666666666,2,0.6976744186046512,27.360307999915676,240,0.0026041666666666665,0.0026041666666666665,3.2291666666666665,0,0.2647058823529412,0.051022873596018835
