map_kind,system_name,target_motion_mode,clue_acquisition_mode,planner_adaptation_mode,policy_name,path_safety_mode,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,path_length_mean,path_length_std,clearance_penalty_raw_mean_mean,clearance_penalty_raw_mean_std,near_obstacle_step_ratio_mean,near_obstacle_step_ratio_std,min_clearance_cells_mean_mean,min_clearance_cells_mean_std,path_invalidations_per_episode_mean,path_invalidations_per_episode_std
ALL,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,45.96551724137931,30.542771319984624,165.68421052631578,51.97474349353575,0.8555555555555557,0.2224998266055643,2.566666666666667,0.6674994798166929,0.6898102607630211,0.13912250432505574,21.21617717919732,3.02747605412178,192.93333333333334,54.71193247871579,0.003800934879211367,0.001667233368246953,0.003800934879211367,0.001667233368246953,5.666548912224548,1.948512807650482,0.0,0.0
open_water,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,55.666666666666664,34.7115094585195,156.57142857142858,51.27198383650287,0.8333333333333333,0.3073181485764296,2.5,0.9219544457292888,0.6416969147005445,0.16024455789691766,19.17429406527234,1.5043649098527196,181.6,57.46163937793631,0.003913909132569827,0.0015329298057338815,0.003913909132569827,0.0015329298057338815,8.004791161365839,1.1032881104033143,0.0,0.0
harbor_cove,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,30.3,8.933644273195569,158.71428571428572,59.26626186894503,0.8999999999999998,0.1527525231651947,2.7,0.45825756949558405,0.6809121621621622,0.14241690416932345,20.11916952183497,2.757788524364291,183.1,62.0184649922908,0.004481425584153094,0.0021386418916742333,0.004481425584153094,0.0021386418916742333,5.339895008968481,0.6824774682713409,0.0,0.0
peninsula_passage,single_usv_infosampled,random_walk,ucb,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,52.9,34.10117300035294,188.2,31.243559336285614,0.8333333333333333,0.16666666666666669,2.5,0.5,0.7468217054263566,0.08037378708032719,24.355067950484656,1.5501531286986958,214.1,34.04247347065133,0.003007469920911178,0.0005567054526162587,0.003007469920911178,0.0005567054526162587,3.6549605663393256,0.29414124837487604,0.0,0.0
ALL,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,45.4,24.649002684354862,140.4375,51.129698744956436,0.8222222222222224,0.20608041101101562,2.466666666666667,0.618241233033047,0.661487201811612,0.18057847660932216,21.13321579244599,3.3644394416695067,186.9,62.140351892577286,0.0043364017994783986,0.002196075494065365,0.0043364017994783986,0.002196075494065365,5.504447774697975,1.6935010118217362,0.0,0.0
open_water,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,50.5,21.592822881689184,119.16666666666667,47.512863755221304,0.8333333333333333,0.223606797749979,2.5,0.6708203932499369,0.5768602540834846,0.21296059242384277,19.546757324772276,2.1598049629783067,167.5,69.70401710088164,0.004993834826137648,0.0024877305631033873,0.004993834826137648,0.0024877305631033873,7.489868693700231,0.8243647470597915,0.0,0.0
harbor_cove,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,31.1,8.5492689745966,130.4,50.586954840156174,0.8,0.22110831935702666,2.4,0.66332495807108,0.6742680180180181,0.1652254328430863,19.924562295410922,2.9556968978293607,185.2,65.44127138129271,0.004611985489269936,0.002459609414491174,0.004611985489269936,0.002459609414491174,5.341089566024569,0.7162874003613494,0.0,0.0
peninsula_passage,single_usv_infosampled,random_walk,anomaly_upper_tail,adaptive,marine_knownmap_path_v2_infosampled,soft_clearance_astar_v1,54.6,31.11655507925002,176.0,34.48477925114209,0.8333333333333333,0.16666666666666669,2.5,0.5,0.7333333333333334,0.11263731575554174,23.928327757154765,2.9609309345598653,208.0,40.2318281960937,0.0034033850830276096,0.0009225378868387606,0.0034033850830276096,0.0009225378868387606,3.6823850643691243,0.3502820359206235,0.0,0.0
