system,target_motion_mode,map_kind,clue_acquisition_mode,anomaly_tail_quantile,anomaly_weight_lambda,n,time_to_first_detection_mean,time_to_first_detection_std,time_to_all_found_mean,time_to_all_found_std,detection_rate_mean,detection_rate_std,found_count_mean,found_count_std,known_free_observation_ratio_final_mean,known_free_observation_ratio_final_std,planning_time_ms_mean_mean,planning_time_ms_mean_std,path_length_mean,path_length_std,clearance_penalty_raw_mean_mean,clearance_penalty_raw_mean_std,near_obstacle_step_ratio_mean,near_obstacle_step_ratio_std,min_clearance_cells_mean_mean,min_clearance_cells_mean_std,path_invalidations_per_episode_mean,path_invalidations_per_episode_std,anomaly_top_band_selection_ratio_pre_first_detection_mean,anomaly_top_band_selection_ratio_pre_first_detection_std,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_mean,unfound_target_neighborhood_anomaly_mass_ratio_pre_first_detection_std
single,static,ALL,anomaly_upper_tail,0.9,0.5,30,45.333333333333336,23.046812264509718,150.77777777777777,47.58682772406148,0.8555555555555556,0.1862561623804468,2.566666666666667,0.5587684871413402,0.6309953617885815,0.12362733737555606,39.008083558850515,10.570175484736636,186.46666666666667,57.177345941280706,0.004770508747362534,0.0032441986614853875,0.004770508747362534,0.0032441986614853875,5.9678754513142165,1.940829275042541,0.0,0.0,0.2974349993520769,0.17681675592737914,0.053112962314970875,0.008108352292836227
single,static,ALL,anomaly_upper_tail,0.9,0.75,30,45.46666666666667,22.913945292962733,147.3846153846154,53.879550083123036,0.7777777777777779,0.21659542988464367,2.3333333333333335,0.6497862896539309,0.6513665934008969,0.13408474417799093,37.50639932197963,9.05550326844351,199.86666666666667,58.002145554185226,0.004403329019837828,0.0033272487202062654,0.004403329019837828,0.0033272487202062654,5.625134551066633,1.6864123380539549,0.0,0.0,0.295578664758386,0.1807393102840667,0.05380874537814565,0.0083234520076189
single,static,ALL,anomaly_upper_tail,0.9,1.25,30,45.6,22.89483202238735,131.5,48.07100403123933,0.8111111111111113,0.18625616238044682,2.433333333333333,0.5587684871413402,0.6192902202417673,0.13243593405923293,41.12806855771631,10.250488939477611,189.36666666666667,63.31165418432499,0.004947402217558583,0.0033032902917352037,0.004947402217558583,0.0033032902917352037,5.890757468561594,1.9480026582114487,0.0,0.0,0.2964100726036046,0.18516188150200763,0.05500653906581061,0.00874957305453282
