run_kind,tick_global,policy_step,tick_in_policy_step,agent_name,rgb_present,rangefinder_present,any_rangefinder_hit,rangefinder_hit_beam_indices,rangefinder_min_positive_range_m,loc_x,loc_y,loc_z,selected_sensor,fallback_used,target_waypoint,distance_to_waypoint_m,heading_deg,target_heading_deg,heading_error_deg,cmd_l,cmd_r,inter_vessel_distance_m
target,2,1,2,sv1,False,True,False,[],,2.4737582206726074,5.986355304718018,0.14892946183681488,LocationSensor,False,"[2.3404255319148937, 6.0, 0.0]",0.13402904013943964,350.01758098602295,174.15693645898497,-175.86064452703798,8000.0,-8000.0,11.972713947296164
target,3,1,3,sv0,False,True,True,[6],28.759361267089844,2.5065853595733643,-5.983290672302246,0.1756715625524521,LocationSensor,False,"[2.6808510638297873, -6.0, 0.0]",0.17506495169535802,10.799473762512207,354.52298387199113,-16.276489890521134,3349.0081609258773,-287.1945815658373,11.966552257538376
target,3,1,3,sv1,False,True,True,[6],28.80303955078125,2.5065817832946777,5.983261585235596,0.1681826263666153,LocationSensor,False,"[2.6808510638297873, 6.0, 0.0]",0.17507129024214665,349.28081798553467,5.486380313572338,16.205562328037672,-278.7164394820527,3341.6409334640566,11.966552257538376
target,4,1,4,sv0,False,True,True,[6],28.76129722595215,2.541051149368286,-5.979629039764404,0.19415073096752167,LocationSensor,False,"[3.0212765957446805, -6.0, 0.0]",0.4806573159417502,11.552567481994629,357.5709935130896,-13.981573968904968,3269.9596195157123,146.4460147986183,11.959198474888026
target,4,1,4,sv1,False,True,True,[6],28.693571090698242,2.541041374206543,5.979569435119629,0.18506431579589844,LocationSensor,False,"[3.0212765957446805, 6.0, 0.0]",0.48066961209037873,348.60584831237793,2.4360555893159073,13.830207276937983,164.4779702104288,3254.175931373271,11.959198474888026
target,5,1,5,sv0,False,True,False,[],,2.5769786834716797,-5.975368499755859,0.20827925205230713,LocationSensor,False,"[3.3617021276595747, -6.0, 0.0]",0.7851099252094508,12.27418041229248,358.2021465002169,-14.07203391207554,3439.3534184031605,295.63086841255085,11.950644493116052
target,5,1,5,sv1,False,True,True,[6],28.936613082885742,2.576961040496826,5.975275993347168,0.1974027305841446,LocationSensor,False,"[3.3617021276595747, 6.0, 0.0]",0.7851304671112577,347.9911231994629,1.8045605422949182,13.813437342832003,326.6209213674731,3412.5724432920197,11.950644493116052
target,6,1,6,sv0,True,True,False,[],,2.6142091751098633,-5.970505237579346,0.2167300432920456,LocationSensor,False,"[3.702127659574468, -6.0, 0.0]",1.0883182300457954,12.966445922851562,358.4470237705784,-14.519422152273137,3644.607580977313,400.9375388119654,11.940892219570198
target,6,1,6,sv1,True,True,False,[],,2.6141839027404785,5.970386981964111,0.20441897213459015,LocationSensor,False,"[3.702127659574468, 6.0, 0.0]",1.0883467043508004,347.435133934021,1.559163427270791,14.124029493249793,448.68516776259025,3604.023642079328,11.940892219570198
target,7,1,7,sv0,False,True,False,[],,2.652599811553955,-5.965039253234863,0.21895529329776764,LocationSensor,False,"[4.042553191489361, -6.0, 0.0]",1.390392984809775,13.6308012008667,358.55917399182545,-15.071627209041253,3859.1422066163527,492.10837070040316,11.929950714153469
target,7,1,7,sv1,False,True,False,[],,2.6525681018829346,5.964911460876465,0.20594102144241333,LocationSensor,False,"[4.042553191489361, 6.0, 0.0]",1.3904279035268277,346.93640995025635,1.4460574656781393,14.509647515421818,560.542147550532,3802.0285148839785,11.929950714153469
target,8,1,8,sv0,False,True,False,[],,2.6920206546783447,-5.958973407745361,0.2154613733291626,LocationSensor,False,"[4.382978723404255, -6.0, 0.0]",1.6914556959794393,14.268404006958008,358.610143240737,-15.65826076622102,4075.5809754453085,577.4919449633005,11.917837619828235
target,8,1,8,sv1,False,True,False,[],,2.6919872760772705,5.958864212036133,0.2024606615304947,LocationSensor,False,"[4.382978723404255, 6.0, 0.0]",1.6914917167945038,346.4935178756714,1.3935270259544488,14.90000915028304,670.63463693058,3999.3286305270167,11.917837619828235
target,9,1,9,sv0,False,True,False,[],,2.7323551177978516,-5.952314376831055,0.20723316073417664,LocationSensor,False,"[4.723404255319149, -6.0, 0.0]",1.9916200909514128,14.880270004272461,358.6280284683539,-16.25224153591853,4291.135582236109,660.34997415728,11.904578208954915
target,9,1,9,sv1,False,True,False,[],,2.732327699661255,5.952263832092285,0.19471438229084015,LocationSensor,False,"[4.723404255319149, 6.0, 0.0]",1.9916487120516553,346.1050615310669,1.373406301072953,15.268344770006081,782.2951413389487,4193.276102187108,11.904578208954915
target,10,1,10,sv0,False,True,False,[],,2.773498058319092,-5.945070266723633,0.19562751054763794,LocationSensor,False,"[5.0638297872340425, -6.0, 0.0]",2.2909903326012446,15.467317581176758,358.62612100041173,-16.841196580764972,4504.577256466006,742.2178284985184,11.890202045444497
target,10,1,10,sv1,False,True,False,[],,2.7734885215759277,5.945131778717041,0.18383541703224182,LocationSensor,False,"[5.0638297872340425, 6.0, 0.0]",2.2909983925972472,345.76968002319336,1.37233536449587,15.602655341302523,897.1201323286589,4382.78679165165,11.890202045444497
target,11,1,11,sv0,False,True,True,[7],28.410818099975586,2.815355062484741,-5.937252044677734,0.18239480257034302,LocationSensor,False,"[5.404255319148936, -6.0, 0.0]",2.589660565567051,16.030405044555664,358.61157676624305,-17.418828278312617,4715.321101185171,823.9175133957267,11.874745368981936
target,11,1,11,sv1,False,True,False,[],,2.8153791427612305,5.937493324279785,0.17131395637989044,LocationSensor,False,"[5.404255319148936, 6.0, 0.0]",2.5896306572902277,345.4860486984253,1.3830993804171587,15.897050681991857,1015.9857958946686,4567.421005586419,11.874745368981936
target,12,1,12,sv0,True,True,True,[7],28.328746795654297,2.8578407764434814,-5.928872585296631,0.16963961720466614,LocationSensor,False,"[5.74468085106383, -6.0, 0.0]",2.8877161781512397,16.570337295532227,358.5886033794196,-17.981733916112603,4923.088651005191,905.9307367178469,11.858248710891754
target,12,1,12,sv1,True,True,False,[],,2.857919216156006,5.929376125335693,0.15902037918567657,LocationSensor,False,"[5.74468085106383, 6.0, 0.0]",2.887625403068807,345.252872467041,1.4014468300687069,16.148574363027706,1139.4181271877897,4747.044266553928,11.858248710891754
target,13,2,1,sv0,False,True,True,[7],28.446420669555664,2.90087890625,-5.919946193695068,0.15890291333198547,LocationSensor,False,"[6.085106382978723, -6.0, 0.0]",3.185233623371774,17.0878849029541,358.55984559062847,-18.52803931232563,5127.762014881182,988.5583036616213,11.840754986874005
target,13,2,1,sv1,False,True,False,[],,2.9010376930236816,5.920808792114258,0.14799082279205322,LocationSensor,False,"[6.085106382978723, 6.0, 0.0]",3.1850533229066067,345.0688934326172,1.4247138564793138,16.3558204238621,1267.7536949422897,4921.679048687291,11.840754986874005
target,14,2,2,sv0,False,True,False,[],,2.9444010257720947,-5.910485744476318,0.1509244590997696,LocationSensor,False,"[6.425531914893617, -6.0, 0.0]",3.482281589581457,17.58378791809082,358.5270134200707,-19.056774498020104,5329.317058604998,1071.9927731580806,11.822307112929751
target,14,2,2,sv1,False,True,False,[],,2.944671630859375,5.911821365356445,0.13915756344795227,LocationSensor,False,"[6.425531914893617, 6.0, 0.0]",3.481976994262677,344.9328832626343,1.4511307203781394,16.518247457743882,1401.219181032514,5091.431082431729,11.822307112929751
target,15,2,3,sv0,False,True,False,[],,2.9883463382720947,-5.900505065917969,0.14625217020511627,LocationSensor,False,"[6.76595744680851, -6.0, 0.0]",3.7789211329750874,18.058759689331055,358.4912893293115,-19.56747036001957,5527.780686356515,1156.3658502766216,11.80295038969174
target,15,2,3,sv1,False,True,False,[],,2.9887659549713135,5.902445316314697,0.1333593726158142,LocationSensor,False,"[6.76595744680851, 6.0, 0.0]",3.7784510691970388,344.8436450958252,1.479466777775345,16.635821681950176,1539.9720305391227,5256.450265735174,11.80295038969174
target,16,2,4,sv0,False,True,False,[],,3.0326600074768066,-5.890018939971924,0.14496742188930511,LocationSensor,False,"[7.1063829787234045, -6.0, 0.0]",4.0752073174290295,18.51348876953125,358.4535226645145,-20.05996610501677,5723.210856304429,1241.7714147555616,11.782730595233923
target,16,2,4,sv1,False,True,False,[],,3.033271312713623,5.892711639404297,0.13117441534996033,LocationSensor,False,"[7.1063829787234045, 6.0, 0.0]",4.074524442938622,344.8000087738037,1.5088584976464197,16.708849723842718,1684.1196180631985,5416.912474408808,11.782730595233923
target,17,2,5,sv0,False,True,False,[],,3.0772931575775146,-5.879040241241455,0.14679056406021118,LocationSensor,False,"[7.446808510638298, -6.0, 0.0]",4.371189275686061,18.94864845275879,358.41430603216696,-20.534342420591884,5915.6883452197035,1328.2722175874392,11.761692554822947
target,17,2,5,sv1,False,True,False,[],,3.0781452655792236,5.882652282714844,0.13247603178024292,LocationSensor,False,"[7.446808510638298, 6.0, 0.0]",4.370239013541721,344.8008337020874,1.5386657636340846,16.73783206154667,1833.7350430676622,5573.0026158018645,11.761692554822947
target,18,2,6,sv0,True,True,False,[],,3.122201919555664,-5.867583274841309,0.15129354596138,LocationSensor,False,"[7.787234042553192, -6.0, 0.0]",4.666911065972927,19.36488914489746,358.3740984702674,-20.990790674630034,6105.303874301593,1415.9162279756301,11.739882048491337
target,18,2,6,sv1,True,True,False,[],,3.123350143432617,5.872298717498779,0.13673853874206543,LocationSensor,False,"[7.787234042553192, 6.0, 0.0]",4.6656318588191885,344.8450117111206,1.568417443441465,16.723405732320884,1988.8638582396254,5724.908558091055,11.739882048491337
target,19,2,7,sv0,False,True,False,[],,3.167346954345703,-5.855661392211914,0.15779723227024078,LocationSensor,False,"[8.127659574468085, -6.0, 0.0]",4.962412208094323,19.762849807739258,358.3332381032602,-21.429611704479044,6292.157208084212,1504.7360027456725,11.71734438097297
target,19,2,7,sv1,False,True,False,[],,3.168853998184204,5.861682891845703,0.14325368404388428,LocationSensor,False,"[8.127659574468085, 6.0, 0.0]",4.960734256719692,344.9314556121826,1.5977501174784055,16.66629450529581,2149.5286075236836,5872.814536796661,11.71734438097297
target,20,2,8,sv0,False,True,False,[],,3.212693452835083,-5.843287944793701,0.1655728667974472,LocationSensor,False,"[8.46808510638298, -6.0, 0.0]",5.257727655596843,20.143146514892578,358.2919865835461,-21.8511599313465,6476.351395568736,1594.755412440998,11.694122951341726
target,20,2,8,sv1,False,True,False,[],,3.214628219604492,5.850834846496582,0.15061986446380615,LocationSensor,False,"[8.46808510638298, 6.0, 0.0]",5.25557413650117,345.05910873413086,1.6264030130234401,16.567294278892575,2315.7308168563104,6016.899883269049,11.694122951341726
target,21,2,9,sv0,False,True,False,[],,3.2582104206085205,-5.830475807189941,0.17367076873779297,LocationSensor,False,"[8.808510638297872, -6.0, 0.0]",5.552888523861284,20.50638771057129,358.25054471130665,-22.255842999264587,6657.992448477877,1685.989400233435,11.670263545077223
target,21,2,9,sv1,False,True,False,[],,3.260648488998413,5.839787483215332,0.15810491144657135,LocationSensor,False,"[8.808510638297872, 6.0, 0.0]",5.550174995273941,345.22694396972656,1.654141777252615,16.427197807526056,2487.459473102379,6157.3306874092395,11.670263545077223
target,22,2,10,sv0,False,True,True,[8],28.065814971923828,3.3038697242736816,-5.8172383308410645,0.1812363862991333,LocationSensor,False,"[9.148936170212766, -6.0, 0.0]",5.847923014640045,20.853166580200195,358.20907737213105,-22.64408920806909,6837.186533530084,1778.4484497397343,11.64581004305972
target,22,2,10,sv1,False,True,False,[],,3.306893825531006,5.828571319580078,0.1648736149072647,LocationSensor,False,"[9.148936170212766, 6.0, 0.0]",5.8445570019912765,345.43394947052,1.6808029751083091,16.246853504588273,2664.682990512424,6294.264900838761,11.64581004305972
target,23,2,11,sv0,False,True,True,[8],27.866477966308594,3.349647045135498,-5.803587436676025,0.1870303601026535,LocationSensor,False,"[9.48936170212766, -6.0, 0.0]",6.142855522012208,21.184057235717773,358.1677040460585,-23.0163531896593,7014.039578993486,1872.1369234868785,11.620808236360903
target,23,2,11,sv1,False,True,False,[],,3.3533458709716797,5.817220211029053,0.17076224088668823,LocationSensor,False,"[9.48936170212766, 6.0, 0.0]",6.138737551928171,345.6791515350342,1.7062235354035848,16.0270720003694,2847.361340274594,6427.843591290784,11.620808236360903
target,24,2,12,sv0,True,True,True,[8],27.77727508544922,3.3955204486846924,-5.789536476135254,0.19029012322425842,LocationSensor,False,"[9.829787234042552, -6.0, 0.0]",6.437707974119122,21.49962615966797,358.12653497700757,-23.373091182660346,7188.6556149929875,1967.056926912624,11.59530296594366
target,24,2,12,sv1,True,True,False,[],,3.399988889694214,5.805765628814697,0.17532943189144135,LocationSensor,False,"[9.829787234042552, 6.0, 0.0]",6.432731436950744,345.9615936279297,1.730291644800127,15.768698016870417,3035.4359586496944,6558.196907732436,11.59530296594366
target,25,3,1,sv0,False,True,True,[8],27.747058868408203,3.441470146179199,-5.7750983238220215,0.19091729819774628,LocationSensor,False,"[10.170212765957446, -6.0, 0.0]",6.732500130498913,21.800426483154297,358.08565697567013,-23.714769507484107,7361.137345119832,2063.2069866282905,11.569338123708473
target,25,3,1,sv1,False,True,False,[],,3.446810483932495,5.794238567352295,0.17759005725383759,LocationSensor,False,"[10.170212765957446, 6.0, 0.0]",6.726550082553727,346.2803440093994,1.7529195308588645,15.472575521459476,3228.833537483672,6685.440086129387,11.569338123708473
target,26,3,2,sv0,False,True,True,[8],27.77691650390625,3.4874789714813232,-5.760287761688232,0.1891760230064392,LocationSensor,False,"[10.51063829787234, -6.0, 0.0]",7.027249026544425,22.086992263793945,358.0451575700706,-24.04183469372333,7531.583392961127,2160.5859705524913,11.542961896832564
target,26,3,2,sv1,False,True,False,[],,3.4937984943389893,5.78267240524292,0.17753945291042328,LocationSensor,False,"[10.51063829787234, 6.0, 0.0]",7.020204563393637,346.6344938278198,1.774014362858927,15.139520535039082,3427.470904015343,6809.67225453983,11.542961896832564
target,27,3,3,sv0,False,True,False,[],,3.533531665802002,-5.745118141174316,0.18530400097370148,LocationSensor,False,"[10.851063829787234, -6.0, 0.0]",7.321969798689205,22.359851837158203,358.0050988754634,-24.354752961694885,7700.091556519417,2259.187522069289,11.516218663435684
target,27,3,3,sv1,False,True,True,[6],27.83273696899414,3.5409438610076904,5.7710981369018555,0.1754673570394516,LocationSensor,False,"[10.851063829787234, 6.0, 0.0]",7.313702893943617,347.02316093444824,1.793517312796939,14.770356378348708,3631.2485152599265,6930.977801597594,11.516218663435684
target,28,3,4,sv0,False,True,False,[],,3.5796146392822266,-5.729605197906494,0.1801030933856964,LocationSensor,False,"[11.191489361702128, -6.0, 0.0]",7.616675793206261,22.619516372680664,357.9655511979215,-24.65396517475915,7866.75535828357,2359.00667384752,11.489157574855637
target,28,3,4,sv1,False,True,True,[6],27.59756851196289,3.588237762451172,5.759549140930176,0.17181092500686646,LocationSensor,False,"[11.191489361702128, 6.0, 0.0]",7.607052747098553,347.445481300354,1.811360460158097,14.36587915980408,3840.056298032023,7049.424506444411,11.489157574855637
target,29,3,5,sv0,False,True,False,[],,3.625716209411621,-5.7137627601623535,0.17464765906333923,LocationSensor,False,"[11.53191489361702, -6.0, 0.0]",7.911378476068572,22.866485595703125,357.92656033542346,-24.939925260279665,8000.0,2460.0339366029384,11.461823973473889
target,29,3,5,sv1,False,True,True,[6],27.547548294067383,3.6356730461120605,5.748056888580322,0.16725751757621765,LocationSensor,False,"[11.53191489361702, 6.0, 0.0]",7.9002601631642735,347.90061378479004,1.8274999266390288,13.926886141848968,4053.7689106540793,7165.065137542201,11.461823973473889
target,30,3,6,sv0,True,True,False,[],,3.671826124191284,-5.697606563568115,0.16984568536281586,LocationSensor,False,"[11.872340425531915, -6.0, 0.0]",8.206087776577174,23.101295471191406,357.8881786663577,-25.213116804833703,8000.0,2562.2526445047006,11.43426559154194
target,30,3,6,sv1,True,True,True,[6],27.746980667114258,3.6832432746887207,5.7366533279418945,0.16266092658042908,LocationSensor,False,"[11.872340425531915, 6.0, 0.0]",8.193330434910592,348.38745403289795,1.8418947160768546,13.454440683178916,4272.210066373244,7277.9609647508105,11.43426559154194
target,31,3,7,sv0,False,True,False,[],,3.717935562133789,-5.681149005889893,0.1661025732755661,LocationSensor,False,"[12.212765957446809, -6.0, 0.0]",8.500812278928347,23.324634552001953,357.8504286391121,-25.47420591288983,8000.0,2665.614608888293,11.406526830018878
target,31,3,7,sv1,False,True,False,[],,3.730943441390991,5.725370407104492,0.15826024115085602,LocationSensor,False,"[12.212765957446809, 6.0, 0.0]",8.48626741313078,348.90400886535645,1.854509601635837,12.950500736279366,4495.067243370566,7388.236877034884,11.406526830018878
target,32,3,8,sv0,False,True,False,[],,3.7640371322631836,-5.664404392242432,0.16378311812877655,LocationSensor,False,"[12.553191489361701, -6.0, 0.0]",8.795559034242793,23.537189483642578,357.8133418945687,-25.7238475890739,8000.0,2770.0692470233316,11.378652573157936
target,32,3,8,sv1,False,True,False,[],,3.7787694931030273,5.71423864364624,0.1545058637857437,LocationSensor,False,"[12.553191489361701, 6.0, 0.0]",8.779074035524088,349.4483404159546,1.8653234067944167,12.416982990839813,4722.020400978444,7496.001026313325,11.378652573157936
target,33,3,9,sv0,False,True,False,[],,3.810124158859253,-5.647384166717529,0.16274507343769073,LocationSensor,False,"[12.893617021276595, -6.0, 0.0]",9.09033445520396,23.7396183013916,357.7769278814433,-25.96269041994833,8000.0,2875.5632557332697,11.350684850078718
target,33,3,9,sv1,False,True,False,[],,3.8267171382904053,5.703288555145264,0.15162670612335205,LocationSensor,False,"[12.893617021276595, 6.0, 0.0]",9.071753478220337,350.0185661315918,1.8743174696248173,11.85575133803303,4952.745358297638,7601.345628971552,11.350684850078718
target,34,3,10,sv0,False,True,False,[],,3.856191396713257,-5.630099773406982,0.16303686797618866,LocationSensor,False,"[13.23404255319149, -6.0, 0.0]",9.385143498673512,23.932580947875977,357.7411946047695,-26.1913863431065,8000.0,2982.0385878116417,11.322664742910382
target,34,3,10,sv1,False,True,False,[],,3.8747832775115967,5.692549705505371,0.1498875617980957,LocationSensor,False,"[13.23404255319149, 6.0, 0.0]",9.364307762615715,350.61285877227783,1.8814813712254341,11.268622598947616,5186.913514940001,7704.3479663483395,11.322664742910382
target,35,3,11,sv0,False,True,False,[],,3.9022340774536133,-5.612563133239746,0.16452562808990479,LocationSensor,False,"[13.574468085106384, -6.0, 0.0]",9.679990600435508,24.11670684814453,357.70615186089873,-26.41055498724586,8000.0,3089.438650849738,11.294632386050592
target,35,3,11,sv1,False,True,False,[],,3.922964572906494,5.6820502281188965,0.14917398989200592,LocationSensor,False,"[13.574468085106384, 6.0, 0.0]",9.65673920655653,351.22944927215576,1.8868142426548862,10.657364970499145,5424.194083974968,7805.072270495524,11.294632386050592
target,36,3,12,sv0,True,True,False,[],,3.9482479095458984,-5.594784259796143,0.1669154018163681,LocationSensor,False,"[13.914893617021276, -6.0, 0.0]",9.97487977142814,24.292613983154297,357.6717972767707,-26.620816706383607,8000.0,3197.703072253798,11.266625537202932
target,36,3,12,sv1,True,True,True,[7],27.297569274902344,3.9712584018707275,5.671817779541016,0.14955942332744598,LocationSensor,False,"[13.914893617021276, 6.0, 0.0]",9.949049445138339,351.86662101745605,1.8903180560037607,10.02369703854771,5664.2549652641355,7903.570377040936,11.266625537202932
target,37,4,1,sv0,False,True,False,[],,3.994230270385742,-5.576773643493652,0.17005740106105804,LocationSensor,False,"[14.25531914893617, -6.0, 0.0]",10.269813314873494,24.460908889770508,357.6381310633127,-26.82277782645781,8000.0,3306.7694776435687,11.238681956131975
target,37,4,1,sv1,False,True,True,[7],27.114599227905273,4.0196614265441895,5.661879539489746,0.150933638215065,LocationSensor,False,"[14.25531914893617, 6.0, 0.0]",10.241240865040636,352.5227155685425,1.8919969595377508,9.369281390995297,5906.765604946739,7999.883157826125,11.238681956131975
target,38,4,2,sv0,False,True,False,[],,4.040177822113037,-5.558540344238281,0.17346501350402832,LocationSensor,False,"[14.595744680851064, -6.0, 0.0]",10.5647942874887,24.62217903137207,357.6051458309215,-27.017033200450555,8000.0,3416.574309958224,11.210836073821241
target,38,4,2,sv1,False,True,True,[7],27.267473220825195,4.06817102432251,5.652260780334473,0.15313871204853058,LocationSensor,False,"[14.595744680851064, 6.0, 0.0]",10.533315226391336,353.19612979888916,1.8918650130257006,8.695735214136562,6151.396084031796,8000.0,11.210836073821241
target,39,4,3,sv0,False,True,False,[],,4.08608865737915,-5.540093421936035,0.1765827238559723,LocationSensor,False,"[14.936170212765957, -6.0, 0.0]",10.859824299641845,24.77699089050293,357.57283469284766,-27.204156197655266,8000.0,3527.053515601414,11.183122324194244
target,39,4,3,sv1,False,True,False,[],,4.116784572601318,5.64298677444458,0.15573865175247192,LocationSensor,False,"[14.936170212765957, 6.0, 0.0]",10.82527431864072,353.88510513305664,1.8899346405610618,8.00482950750444,6397.792880913235,8000.0,11.183122324194244
target,40,4,4,sv0,False,True,False,[],,4.131960391998291,-5.5214409828186035,0.17914584279060364,LocationSensor,False,"[15.27659574468085, -6.0, 0.0]",11.154905462494407,24.925899505615234,357.5411867031121,-27.384712802503145,8000.0,3638.1411869798662,11.155572284952564
target,40,4,4,sv1,False,True,False,[],,4.165498733520508,5.63408088684082,0.15845878422260284,LocationSensor,False,"[15.27659574468085, 6.0, 0.0]",11.117120741846405,354.58795070648193,1.8862265531287432,7.2982758466467885,6645.6090868121355,8000.0,11.155572284952564
target,41,4,5,sv0,False,True,False,[],,4.177792072296143,-5.502591133117676,0.180857315659523,LocationSensor,False,"[15.617021276595745, -6.0, 0.0]",11.450038444012058,25.069440841674805,357.5101917389209,-27.559249102753938,8000.0,3749.7708200701873,11.12821658061773
target,41,4,5,sv1,False,True,False,[],,4.214310169219971,5.625565528869629,0.1606992930173874,LocationSensor,False,"[15.617021276595745, 6.0, 0.0]",11.408857163250032,355.30303955078125,1.8807640261371548,6.577724475355922,6894.505533330363,8000.0,11.12821658061773
target,42,4,6,sv0,True,True,False,[],,4.223582744598389,-5.4835524559021,0.18144984543323517,LocationSensor,False,"[15.957446808510639, -6.0, 0.0]",11.7452238776524,25.20813751220703,357.47984300865596,-27.72829450355107,8000.0,3861.875554903083,11.101086794510326
target,42,4,6,sv1,True,True,False,[],,4.263216018676758,5.6174635887146,0.16227327287197113,LocationSensor,False,"[15.957446808510639, 6.0, 0.0]",11.700485796404262,356.0288095474243,1.8735656609417979,5.844756113517462,7144.15273763004,8000.0,11.101086794510326
target,43,4,7,sv0,False,True,False,[],,4.2693305015563965,-5.46433162689209,0.18091806769371033,LocationSensor,False,"[16.29787234042553, -6.0, 0.0]",12.04046342029132,25.342485427856445,357.45012551091355,-27.89235991694295,8000.0,3955.0176382874524,11.074208787948471
target,43,4,7,sv1,False,True,True,[8],26.922697067260742,4.312211513519287,5.6097941398620605,0.16301263868808746,LocationSensor,False,"[16.29787234042553, 6.0, 0.0]",11.992010926901328,356.7637655735016,1.8646660799027501,5.10090050640116,7394.231013251056,8000.0,11.074208787948471
target,44,4,8,sv0,False,True,False,[],,4.315035343170166,-5.444936275482178,0.17943349480628967,LocationSensor,False,"[16.638297872340424, -6.0, 0.0]",12.33575677050773,25.472898483276367,357.42102970640184,-28.051868776874528,8000.0,3926.754002110388,11.047611281523471
target,44,4,8,sv1,False,True,True,[8],26.752113342285156,4.361292839050293,5.602578163146973,0.16288378834724426,LocationSensor,False,"[16.638297872340424, 6.0, 0.0]",12.283435867209095,357.5064744949341,1.8540877948577572,4.347613299923694,7491.346783047994,8000.0,11.047611281523471
target,45,4,9,sv0,False,True,True,[9],27.110370635986328,4.360695838928223,-5.425374507904053,0.1774444580078125,LocationSensor,False,"[16.97872340425532, -6.0, 0.0]",12.631105022741318,25.599319458007812,357.3925493851929,-28.20677007281489,8000.0,3899.2544158930255,11.021319181794677
target,45,4,9,sv1,False,True,True,[8],27.047130584716797,4.410454750061035,5.595832347869873,0.1619742065668106,LocationSensor,False,"[16.97872340425532, 6.0, 0.0]",12.574765542745956,358.25594425201416,1.8418704945673137,3.585926242553171,7583.785168287469,8000.0,11.021319181794677
target,46,4,10,sv0,False,True,True,[9],26.8754940032959,4.406311988830566,-5.405652046203613,0.1752956211566925,LocationSensor,False,"[17.319148936170215, -6.0, 0.0]",12.926507939840594,25.721698760986328,357.3646680510042,-28.357030709982155,8000.0,3872.529447296557,10.995355483512057
target,46,4,10,sv1,False,True,False,[],,4.459692478179932,5.589573860168457,0.16036269068717957,LocationSensor,False,"[17.319148936170215, 6.0, 0.0]",12.866004430716051,359.01122546195984,1.828048162070077,2.816822700110265,7675.691895882336,8000.0,10.995355483512057
target,47,4,11,sv0,False,True,True,[9],26.758167266845703,4.451883316040039,-5.385775566101074,0.1731794774532318,LocationSensor,False,"[17.659574468085104, -6.0, 0.0]",13.221965709492972,25.83999252319336,357.3373748891156,-28.50261763407775,8000.0,3846.589548714843,10.969742223601296
target,47,4,11,sv1,False,True,False,[],,4.509000301361084,5.583817958831787,0.1582966446876526,LocationSensor,False,"[17.659574468085104, 6.0, 0.0]",13.157158067223337,359.7714019268751,1.8126598922864612,2.0412579654113188,7766.9127946193585,8000.0,10.969742223601296
target,48,4,12,sv0,True,True,True,[9],26.669099807739258,4.497408866882324,-5.365751266479492,0.17138686776161194,LocationSensor,False,"[18.0, -6.0, 0.0]",13.517479009198441,25.95417022705078,357.31065809356477,-28.643512133486013,8000.0,3821.442499803845,10.94450001084136
target,48,4,12,sv1,True,True,False,[],,4.558372974395752,5.578578948974609,0.1562339812517166,LocationSensor,False,"[18.0, 6.0, 0.0]",13.448231586260768,0.5355892181396484,1.7957454826873656,1.2601562645477031,7857.304349889357,8000.0,10.94450001084136
coexist,1,1,1,sv0,False,True,True,[0],26.133228302001953,2.4427685737609863,-5.988888263702393,0.13676811754703522,LocationSensor,False,"[2.0, -6.0, 0.0]",0.44290798208418586,9.24321460723877,181.43759522139868,172.1943806141599,-8000.0,8000.0,11.977772712707578
coexist,1,1,1,sv1,False,True,True,"[0, 1]",18.896875381469727,2.442767381668091,5.988884449005127,0.13488522171974182,LocationSensor,False,"[2.0, 6.0, 0.0]",0.4429068860868348,350.75678157806396,178.56190758419672,-172.19487399386725,8000.0,-8000.0,11.977772712707578
coexist,2,1,2,sv0,False,True,True,[0],25.73012924194336,2.4737582206726074,-5.9863715171813965,0.15785962343215942,LocationSensor,False,"[2.3404255319148937, -6.0, 0.0]",0.13402739061586755,10.009246826171875,185.8361688341113,175.8269220079394,-8000.0,8000.0,11.9727268219001
coexist,2,1,2,sv1,False,True,True,"[0, 1]",19.268802642822266,2.4737541675567627,5.986355304718018,0.15692853927612305,LocationSensor,False,"[2.3404255319148937, 6.0, 0.0]",0.1340250080822994,350.01758098602295,174.15676006216927,-175.86082092385368,8000.0,-8000.0,11.9727268219001
coexist,3,1,3,sv0,False,True,True,"[0, 6]",25.358869552612305,2.5065863132476807,-5.983302593231201,0.17803995311260223,LocationSensor,False,"[2.6808510638297873, -6.0, 0.0]",0.17506286496069512,10.799460411071777,354.5268378321198,-16.272622578951996,3348.6052599586333,-286.7335168360328,11.966566085819041
coexist,3,1,3,sv1,False,True,True,"[0, 1, 6]",19.14856719970703,2.5065770149230957,5.9832634925842285,0.17802435159683228,LocationSensor,False,"[2.6808510638297873, 6.0, 0.0]",0.175075854425475,349.2808208465576,5.485609770221822,16.204788923664182,-278.6216674248676,3341.5629253258276,11.966566085819041
coexist,4,1,4,sv0,False,True,True,"[0, 1, 6]",25.013507843017578,2.5410523414611816,-5.979639530181885,0.1949915885925293,LocationSensor,False,"[3.0212765957446805, -6.0, 0.0]",0.4806556804338809,11.552560806274414,357.572236860228,-13.980323946046383,3269.828409755408,146.59406282528948,11.95921134949862
coexist,4,1,4,sv1,False,True,True,"[0, 1, 6]",19.03606414794922,2.5410358905792236,5.97957181930542,0.195564866065979,LocationSensor,False,"[3.0212765957446805, 6.0, 0.0]",0.4806749894308063,348.6058521270752,2.435743871977107,13.829891744901886,164.51836114939238,3254.145831778789,11.95921134949862
